population,crude,crude_lo,crude_hi,asr,asr_lo,asr_hi,known_count,variant,position,year,sex,count,unknown_excluded,per,unit,script
9782978.0,23.530667246721805,22.579150002441132,24.51197777518832,31.046907480988047,29.787019133811384,32.347622497480906,2302.0,strict_autism_f840,any,2022,HOMBRE,2302,0,100000.0,"GRD episodes with documented F84 (observed panel, all activity) per 100,000 INE resident population (base 2017, 30 June); crude with exact Poisson limits, WHO-standardised with Fay-Feuer limits",lancet_americas/pipeline/06_models.py
9848466.0,38.38161191803881,37.16769703036594,39.62507667240551,51.244513909774625,49.61852081435813,52.91132500730482,3780.0,strict_autism_f840,any,2023,HOMBRE,3780,0,100000.0,"GRD episodes with documented F84 (observed panel, all activity) per 100,000 INE resident population (base 2017, 30 June); crude with exact Poisson limits, WHO-standardised with Fay-Feuer limits",lancet_americas/pipeline/06_models.py
9910500.0,49.563594167801824,48.187116890867465,50.969416687894096,66.65457930151902,64.79785465160796,68.55206784974798,4911.0,strict_autism_f840,any,2024,HOMBRE,4912,1,100000.0,"GRD episodes with documented F84 (observed panel, all activity) per 100,000 INE resident population (base 2017, 30 June); crude with exact Poisson limits, WHO-standardised with Fay-Feuer limits",lancet_americas/pipeline/06_models.py
9683077.0,3.1394979096004296,2.7964627884294644,3.5129989032493203,4.216592978349615,3.754068223149769,4.721534738832574,304.0,strict_autism_f840,any,2019,MUJER,304,0,100000.0,"GRD episodes with documented F84 (observed panel, all activity) per 100,000 INE resident population (base 2017, 30 June); crude with exact Poisson limits, WHO-standardised with Fay-Feuer limits",lancet_americas/pipeline/06_models.py
9859209.0,2.5458431807257558,2.2406062944550613,2.881057923161754,3.4304437405076245,3.0170980993136385,3.886149232399619,251.0,strict_autism_f840,any,2020,MUJER,251,0,100000.0,"GRD episodes with documented F84 (observed panel, all activity) per 100,000 INE resident population (base 2017, 30 June); crude with exact Poisson limits, WHO-standardised with Fay-Feuer limits",lancet_americas/pipeline/06_models.py
9969851.0,4.2628520727140256,3.867155460578143,4.688052671221218,5.874148614477454,5.326907279727179,6.463885842779271,425.0,strict_autism_f840,any,2021,MUJER,425,0,100000.0,"GRD episodes with documented F84 (observed panel, all activity) per 100,000 INE resident population (base 2017, 30 June); crude with exact Poisson limits, WHO-standardised with Fay-Feuer limits",lancet_americas/pipeline/06_models.py
10045585.0,7.555557988907565,7.027528854723355,8.112751078770934,10.550366313537273,9.80978707706991,11.333449136770334,759.0,strict_autism_f840,any,2022,MUJER,759,0,100000.0,"GRD episodes with documented F84 (observed panel, all activity) per 100,000 INE resident population (base 2017, 30 June); crude with exact Poisson limits, WHO-standardised with Fay-Feuer limits",lancet_americas/pipeline/06_models.py
10112423.0,15.258459817197124,14.506533843228727,16.03925288821475,21.28783479051212,20.233970877607256,22.383781826263178,1543.0,strict_autism_f840,any,2023,MUJER,1543,0,100000.0,"GRD episodes with documented F84 (observed panel, all activity) per 100,000 INE resident population (base 2017, 30 June); crude with exact Poisson limits, WHO-standardised with Fay-Feuer limits",lancet_americas/pipeline/06_models.py
10175877.0,22.759709064879615,21.84212474156957,23.70593572516337,31.65122062567208,30.368782264538254,32.97540421528667,2316.0,strict_autism_f840,any,2024,MUJER,2316,0,100000.0,"GRD episodes with documented F84 (observed panel, all activity) per 100,000 INE resident population (base 2017, 30 June); crude with exact Poisson limits, WHO-standardised with Fay-Feuer limits",lancet_americas/pipeline/06_models.py
19107216.0,7.327074755422244,6.94824699891352,7.72118677254832,9.545066325977722,9.04974103713311,10.060978417159996,1399.0,strict_autism_f840,any,2019,TOTAL,1400,1,100000.0,"GRD episodes with documented F84 (observed panel, all activity) per 100,000 INE resident population (base 2017, 30 June); crude with exact Poisson limits, WHO-standardised with Fay-Feuer limits",lancet_americas/pipeline/06_models.py
19458310.0,5.570884624615395,5.244145835675128,5.91265010718908,7.3300019378154335,6.898498940344632,7.782093440498447,1084.0,strict_autism_f840,any,2020,TOTAL,1084,0,100000.0,"GRD episodes with documented F84 (observed panel, all activity) per 100,000 INE resident population (base 2017, 30 June); crude with exact Poisson limits, WHO-standardised with Fay-Feuer limits",lancet_americas/pipeline/06_models.py
19678363.0,9.391025056301686,8.967694405626423,9.829179229787151,12.47623343791714,11.911072637884036,13.062012531819532,1847.0,strict_autism_f840,any,2021,TOTAL,1848,1,100000.0,"GRD episodes with documented F84 (observed panel, all activity) per 100,000 INE resident population (base 2017, 30 June); crude with exact Poisson limits, WHO-standardised with Fay-Feuer limits",lancet_americas/pipeline/06_models.py
19828563.0,15.437326446702164,14.8952431594277,15.994095484106223,20.9851361825271,20.24544212440342,21.745585372744387,3061.0,strict_autism_f840,any,2022,TOTAL,3061,0,100000.0,"GRD episodes with documented F84 (observed panel, all activity) per 100,000 INE resident population (base 2017, 30 June); crude with exact Poisson limits, WHO-standardised with Fay-Feuer limits",lancet_americas/pipeline/06_models.py
19960889.0,26.6771685369324,25.965405816548785,27.403498290610827,36.54067202599433,35.56195256247566,37.54009935306022,5323.0,strict_autism_f840,any,2023,TOTAL,5325,2,100000.0,"GRD episodes with documented F84 (observed panel, all activity) per 100,000 INE resident population (base 2017, 30 June); crude with exact Poisson limits, WHO-standardised with Fay-Feuer limits",lancet_americas/pipeline/06_models.py
20086377.0,35.99454495950166,35.16958081156302,36.83397568843078,49.47971396043825,48.341295254098796,50.63877150982063,7227.0,strict_autism_f840,any,2024,TOTAL,7230,3,100000.0,"GRD episodes with documented F84 (observed panel, all activity) per 100,000 INE resident population (base 2017, 30 June); crude with exact Poisson limits, WHO-standardised with Fay-Feuer limits",lancet_americas/pipeline/06_models.py
9424139.0,1.3476032134076121,1.1234360810141302,1.603392151273481,1.6859005930969826,1.4046586378461536,2.00825461119043,127.0,strict_autism_f840,principal,2019,HOMBRE,127,0,100000.0,"GRD episodes with documented F84 (observed panel, all activity) per 100,000 INE resident population (base 2017, 30 June); crude with exact Poisson limits, WHO-standardised with Fay-Feuer limits",lancet_americas/pipeline/06_models.py
9599101.0,0.9584230856618761,0.7726242776929048,1.1754208336976149,1.202284293684045,0.9685815208374287,1.4771415253461875,92.0,strict_autism_f840,principal,2020,HOMBRE,92,0,100000.0,"GRD episodes with documented F84 (observed panel, all activity) per 100,000 INE resident population (base 2017, 30 June); crude with exact Poisson limits, WHO-standardised with Fay-Feuer limits",lancet_americas/pipeline/06_models.py
9708512.0,1.1536268379747587,0.9498927696907457,1.388112856966499,1.4194509197803868,1.1669698046043182,1.712625558886963,112.0,strict_autism_f840,principal,2021,HOMBRE,112,0,100000.0,"GRD episodes with documented F84 (observed panel, all activity) per 100,000 INE resident population (base 2017, 30 June); crude with exact Poisson limits, WHO-standardised with Fay-Feuer limits",lancet_americas/pipeline/06_models.py
9782978.0,1.5843846321641528,1.3447761219516057,1.8543730496026407,2.0233920877167653,1.7160863065078147,2.371720038982423,155.0,strict_autism_f840,principal,2022,HOMBRE,155,0,100000.0,"GRD episodes with documented F84 (observed panel, all activity) per 100,000 INE resident population (base 2017, 30 June); crude with exact Poisson limits, WHO-standardised with Fay-Feuer limits",lancet_americas/pipeline/06_models.py
9848466.0,1.858157402381244,1.5986812218762414,2.1477493423325624,2.4030634658865146,2.066366738962642,2.7807126736376864,183.0,strict_autism_f840,principal,2023,HOMBRE,183,0,100000.0,"GRD episodes with documented F84 (observed panel, all activity) per 100,000 INE resident population (base 2017, 30 June); crude with exact Poisson limits, WHO-standardised with Fay-Feuer limits",lancet_americas/pipeline/06_models.py
9910500.0,1.8465264113818678,1.588674401744273,2.1343056732238135,2.3852249022223853,2.050114510748465,2.7612080718801866,182.0,strict_autism_f840,principal,2024,HOMBRE,183,1,100000.0,"GRD episodes with documented F84 (observed panel, all activity) per 100,000 INE resident population (base 2017, 30 June); crude with exact Poisson limits, WHO-standardised with Fay-Feuer limits",lancet_americas/pipeline/06_models.py
9683077.0,0.23752780237108514,0.1505722513313142,0.3564083286215015,0.32460392337567995,0.20563504363918833,0.48858617993440345,23.0,strict_autism_f840,principal,2019,MUJER,23,0,100000.0,"GRD episodes with documented F84 (observed panel, all activity) per 100,000 INE resident population (base 2017, 30 June); crude with exact Poisson limits, WHO-standardised with Fay-Feuer limits",lancet_americas/pipeline/06_models.py
9859209.0,0.22314163337038498,0.1398416736294931,0.33783911454889765,0.2970754984453837,0.18591187321420438,0.45262598555575595,22.0,strict_autism_f840,principal,2020,MUJER,22,0,100000.0,"GRD episodes with documented F84 (observed panel, all activity) per 100,000 INE resident population (base 2017, 30 June); crude with exact Poisson limits, WHO-standardised with Fay-Feuer limits",lancet_americas/pipeline/06_models.py
9969851.0,0.27081648461947927,0.17846976982669827,0.3940237667058625,0.3828089114737658,0.25211276483760753,0.558812070980334,27.0,strict_autism_f840,principal,2021,MUJER,27,0,100000.0,"GRD episodes with documented F84 (observed panel, all activity) per 100,000 INE resident population (base 2017, 30 June); crude with exact Poisson limits, WHO-standardised with Fay-Feuer limits",lancet_americas/pipeline/06_models.py
10045585.0,0.46786722724460544,0.34377124047097063,0.6221642277741611,0.6370262452306751,0.4676704911812217,0.8499821408771858,47.0,strict_autism_f840,principal,2022,MUJER,47,0,100000.0,"GRD episodes with documented F84 (observed panel, all activity) per 100,000 INE resident population (base 2017, 30 June); crude with exact Poisson limits, WHO-standardised with Fay-Feuer limits",lancet_americas/pipeline/06_models.py
10112423.0,0.6922178789395974,0.5396177959322458,0.8745756465294118,0.9709987018912652,0.7564674211464738,1.2291697769674341,70.0,strict_autism_f840,principal,2023,MUJER,70,0,100000.0,"GRD episodes with documented F84 (observed panel, all activity) per 100,000 INE resident population (base 2017, 30 June); crude with exact Poisson limits, WHO-standardised with Fay-Feuer limits",lancet_americas/pipeline/06_models.py
10175877.0,0.9532347924409856,0.7730092018037592,1.162865607872558,1.3268745231255654,1.0755882621232449,1.6210958904741122,97.0,strict_autism_f840,principal,2024,MUJER,97,0,100000.0,"GRD episodes with documented F84 (observed panel, all activity) per 100,000 INE resident population (base 2017, 30 June); crude with exact Poisson limits, WHO-standardised with Fay-Feuer limits",lancet_americas/pipeline/06_models.py
19107216.0,0.7850437237952405,0.6644409175111898,0.9212078101648847,1.0170857062807144,0.8604056662607502,1.1946866950976454,150.0,strict_autism_f840,principal,2019,TOTAL,150,0,100000.0,"GRD episodes with documented F84 (observed panel, all activity) per 100,000 INE resident population (base 2017, 30 June); crude with exact Poisson limits, WHO-standardised with Fay-Feuer limits",lancet_americas/pipeline/06_models.py
19458310.0,0.5858679402270803,0.4832688047520848,0.7038063613234417,0.7575647775964564,0.6245378696465709,0.9114518515472205,114.0,strict_autism_f840,principal,2020,TOTAL,114,0,100000.0,"GRD episodes with documented F84 (observed panel, all activity) per 100,000 INE resident population (base 2017, 30 June); crude with exact Poisson limits, WHO-standardised with Fay-Feuer limits",lancet_americas/pipeline/06_models.py
19678363.0,0.7063595686287523,0.593817644788694,0.8340264853583486,0.9098084278930743,0.7639097703270442,1.0764988598292415,139.0,strict_autism_f840,principal,2021,TOTAL,139,0,100000.0,"GRD episodes with documented F84 (observed panel, all activity) per 100,000 INE resident population (base 2017, 30 June); crude with exact Poisson limits, WHO-standardised with Fay-Feuer limits",lancet_americas/pipeline/06_models.py
19828563.0,1.0187324215072973,0.8830825525390363,1.1693230000659158,1.3422021160871702,1.162776905298946,1.542424305741627,202.0,strict_autism_f840,principal,2022,TOTAL,202,0,100000.0,"GRD episodes with documented F84 (observed panel, all activity) per 100,000 INE resident population (base 2017, 30 June); crude with exact Poisson limits, WHO-standardised with Fay-Feuer limits",lancet_americas/pipeline/06_models.py
19960889.0,1.2674786178110604,1.1160953319038482,1.4336675532863676,1.6992777569297046,1.495683967683623,1.9236877142661255,253.0,strict_autism_f840,principal,2023,TOTAL,253,0,100000.0,"GRD episodes with documented F84 (observed panel, all activity) per 100,000 INE resident population (base 2017, 30 June); crude with exact Poisson limits, WHO-standardised with Fay-Feuer limits",lancet_americas/pipeline/06_models.py
20086377.0,1.3939796111563574,1.235467741914432,1.5671897552129392,1.8652308522206187,1.652143861798429,2.0990270400657427,279.0,strict_autism_f840,principal,2024,TOTAL,280,1,100000.0,"GRD episodes with documented F84 (observed panel, all activity) per 100,000 INE resident population (base 2017, 30 June); crude with exact Poisson limits, WHO-standardised with Fay-Feuer limits",lancet_americas/pipeline/06_models.py
