cut_comuna,value,z_value,spatial_lag_z,lisa_i,lisa_z,lisa_p_sim,lisa_p_z_sim,lisa_quadrant,lisa_bh_reject,lisa_bh_critical_p,lisa_class,gi_z,gi_p_sim,gi_p_z_sim,gi_bh_reject,gi_bh_critical_p,gi_class,indicator,variant,value_type,weights,cut_region,observed,expected,person_years,rate_per_100k,sir,sir_lo,sir_hi,sir_eb,eb_weight,suppressed,comuna_name_ine,region_name,script
13109,0.8714997241464698,-0.025397572215742,0.4879110975712637,-0.0123555241268449,-1.1168568061643516,0.137,0.132027777779591,LH,False,0.002,ns,0.402359652606763,0.1369999945163726,0.1320277777795908,False,0.0020000000949949,ns,grd_episodes,sin_rett,sir_eb,queen,13,101.0,116.49742224255723,604441,16.709654043984443,0.8669719729052001,0.7061629108132025,1.0534495385684044,0.8714997241464698,0.9659639300066962,False,La Cisterna,Metropolitana,lancet_americas/pipeline/15b_spatial_correlation.py
13110,1.0732870730073727,0.457486865072011,0.2169390266898465,0.098956560041374,0.5801964273020618,0.26,0.2808910813249695,HH,False,0.002,ns,0.2470075064876172,0.2599999904632568,0.2808910813249695,False,0.0020000000949949,ns,grd_episodes,sin_rett,sir_eb,queen,13,519.0,483.2809248518856,2424721,21.404524479311227,1.073909548900697,0.9834932084356132,1.1704031962948032,1.0732870730073727,0.9915778691308164,False,La Florida,Metropolitana,lancet_americas/pipeline/15b_spatial_correlation.py
13111,1.0940939787839212,0.5072785445024882,0.2048167838988876,0.1035953613123823,0.4773079920385149,0.291,0.3165714103855071,HH,False,0.002,ns,0.2552270773328212,0.2910000085830688,0.3165714103855067,False,0.0020000000949949,ns,grd_episodes,sin_rett,sir_eb,queen,13,165.0,150.45669177122738,727779,22.671717650550512,1.0966610926876288,0.9357105712873496,1.2773495040217429,1.0940939787839212,0.9734421178953214,False,La Granja,Metropolitana,lancet_americas/pipeline/15b_spatial_correlation.py
13112,0.7384236728659175,-0.3438533847423339,0.6747290873685438,-0.2313294948603534,-1.665246420369951,0.059,0.0479318016079678,LH,False,0.002,ns,0.5292173056384186,0.0590000003576278,0.0479318016079677,False,0.0020000000949949,ns,grd_episodes,sin_rett,sir_eb,queen,13,203.0,276.36400749301305,1134989,17.88563589603071,0.7345384872707499,0.636963140097658,0.8428328919856337,0.7384236728659175,0.9853644110017176,False,La Pintana,Metropolitana,lancet_americas/pipeline/15b_spatial_correlation.py
13113,0.3758907061213183,-1.2114079100034778,-0.9155871934023204,1.105906440992515,1.8726030607497235,0.011,0.0305616091859982,LL,False,0.002,ns,-0.9747513367225522,0.0109999999403953,0.0305616091859982,False,0.0020000000949949,ns,grd_episodes,sin_rett,sir_eb,queen,13,42.0,118.5500457822584,598773,7.014344334163364,0.3542807573195008,0.2553344077831451,0.4788846634674756,0.3758907061213183,0.9665335220426284,False,La Reina,Metropolitana,lancet_americas/pipeline/15b_spatial_correlation.py
13114,0.1647177342790435,-1.7167524831597036,-0.8882626942218025,1.520468334582345,2.1934436714917687,0.005,0.0141377143876777,LL,False,0.002,ns,-1.006618378355789,0.0049999998882412,0.0141377143876776,False,0.0020000000949949,ns,grd_episodes,sin_rett,sir_eb,queen,13,55.0,354.7200858719824,2012720,2.732620533407528,0.1550518343634179,0.1168062611103216,0.2018212749356292,0.1647177342790435,0.9885603634533684,False,Las Condes,Metropolitana,lancet_americas/pipeline/15b_spatial_correlation.py
13115,0.1685853304540598,-1.7074971853763108,-1.013351093168962,1.725234799795168,2.3048391800580936,0.001,0.0105877909497285,LL,True,0.002,LL,-1.1290421085368538,0.0010000000474974,0.0105877909497285,True,0.0020000000949949,cold,grd_episodes,sin_rett,sir_eb,queen,13,30.0,198.19525783482584,759414,3.9504143984704,0.151365881947598,0.10212592492142,0.2160842083845376,0.1685853304540598,0.9797092196269694,False,Lo Barnechea,Metropolitana,lancet_americas/pipeline/15b_spatial_correlation.py
13116,1.303462566956222,1.0083051621573154,0.199318551008565,0.2003862808433257,0.409450393329146,0.313,0.3411045821248282,HH,False,0.002,ns,0.361115873238315,0.3129999935626983,0.3411045821248286,False,0.0020000000949949,ns,grd_episodes,sin_rett,sir_eb,queen,13,170.0,129.4661949383594,615728,27.60959384663358,1.3130840840803215,1.1231126475068205,1.5259850184894637,1.303462566956222,0.9692685843409682,False,Lo Espejo,Metropolitana,lancet_americas/pipeline/15b_spatial_correlation.py
13117,0.5444439976082022,-0.8080537761982516,-0.587565399913126,0.4733961815662687,1.1998261932617091,0.097,0.1151034245862958,LL,False,0.002,ns,-0.6316630751701512,0.0970000028610229,0.1151034245862957,False,0.0020000000949949,ns,grd_episodes,sin_rett,sir_eb,queen,13,64.0,120.9857738862813,620652,10.311736689803626,0.5289878135602605,0.4073850748151824,0.6755056283369532,0.5444439976082022,0.967185171651776,False,Lo Prado,Metropolitana,lancet_americas/pipeline/15b_spatial_correlation.py
13118,0.6606286260058947,-0.5300197506658572,-0.0633619632340538,0.0334848957797053,0.13668724835384,0.481,0.4456390046310481,LL,False,0.002,ns,-0.1566935207204143,0.481000006198883,0.4456390046310486,False,0.0020000000949949,ns,grd_episodes,sin_rett,sir_eb,queen,13,98.0,150.45224612530538,814555,12.031109010441284,0.6513694712033737,0.5288132222903771,0.7938107497156708,0.6606286260058947,0.9734413539901944,False,Macul,Metropolitana,lancet_americas/pipeline/15b_spatial_correlation.py
