year,variant,position,panel,activity,n_episodes_cell,n_invalid_dates,n_valid_dates,mean_days,sd_days,median_days,q25_days,q75_days,p90_days,max_days,total_days,n_los_zero,unit,denominator,script
2022,strict_autism_f840,secondary_only,fixed65,cma,302,0,302,0.0298,0.1703,0.0,0.0,0.0,0.0,1.0,9.0,293,días de estadía por episodio,n_valid_dates,lancet_americas/pipeline/11_grd_episode_detail.py
2022,strict_autism_f840,secondary_only,fixed65,hospitalisation,2557,0,2557,6.4138,18.471,3.0,1.0,7.0,15.0,728.0,16400.0,359,días de estadía por episodio,n_valid_dates,lancet_americas/pipeline/11_grd_episode_detail.py
2022,strict_autism_f840,secondary_only,observed,all,2859,0,2859,5.7394,17.5779,2.0,1.0,6.0,13.0,728.0,16409.0,652,días de estadía por episodio,n_valid_dates,lancet_americas/pipeline/11_grd_episode_detail.py
2022,strict_autism_f840,secondary_only,observed,cma,302,0,302,0.0298,0.1703,0.0,0.0,0.0,0.0,1.0,9.0,293,días de estadía por episodio,n_valid_dates,lancet_americas/pipeline/11_grd_episode_detail.py
2022,strict_autism_f840,secondary_only,observed,hospitalisation,2557,0,2557,6.4138,18.471,3.0,1.0,7.0,15.0,728.0,16400.0,359,días de estadía por episodio,n_valid_dates,lancet_americas/pipeline/11_grd_episode_detail.py
2023,all_episodes,all,fixed65,all,1025029,0,1025029,5.8204,12.3807,3.0,1.0,6.0,14.0,696.0,5966032.0,218959,días de estadía por episodio,n_valid_dates,lancet_americas/pipeline/11_grd_episode_detail.py
2023,all_episodes,all,fixed65,cma,188849,0,188849,0.0748,1.0248,0.0,0.0,0.0,0.0,303.0,14125.0,176173,días de estadía por episodio,n_valid_dates,lancet_americas/pipeline/11_grd_episode_detail.py
2023,all_episodes,all,fixed65,hospitalisation,836180,0,836180,7.118,13.3612,3.0,2.0,7.0,16.0,696.0,5951907.0,42786,días de estadía por episodio,n_valid_dates,lancet_americas/pipeline/11_grd_episode_detail.py
2023,all_episodes,all,fixed65,other,0,0,0,,,,,,,,0.0,0,días de estadía por episodio,n_valid_dates,lancet_americas/pipeline/11_grd_episode_detail.py
2023,all_episodes,all,observed,all,1039587,0,1039587,5.7962,12.3483,2.0,1.0,6.0,14.0,696.0,6025674.0,223665,días de estadía por episodio,n_valid_dates,lancet_americas/pipeline/11_grd_episode_detail.py
2023,all_episodes,all,observed,cma,193544,0,193544,0.0749,1.0131,0.0,0.0,0.0,0.0,303.0,14501.0,180492,días de estadía por episodio,n_valid_dates,lancet_americas/pipeline/11_grd_episode_detail.py
2023,all_episodes,all,observed,hospitalisation,846043,0,846043,7.105,13.3389,3.0,2.0,7.0,16.0,696.0,6011173.0,43173,días de estadía por episodio,n_valid_dates,lancet_americas/pipeline/11_grd_episode_detail.py
2023,all_episodes,all,observed,other,0,0,0,,,,,,,,0.0,0,días de estadía por episodio,n_valid_dates,lancet_americas/pipeline/11_grd_episode_detail.py
2023,con_rett,any,fixed65,all,6421,0,6421,6.959,16.3199,3.0,1.0,7.0,17.0,592.0,44684.0,1130,días de estadía por episodio,n_valid_dates,lancet_americas/pipeline/11_grd_episode_detail.py
2023,con_rett,any,fixed65,cma,624,0,624,0.0256,0.1582,0.0,0.0,0.0,0.0,1.0,16.0,608,días de estadía por episodio,n_valid_dates,lancet_americas/pipeline/11_grd_episode_detail.py
2023,con_rett,any,fixed65,hospitalisation,5797,0,5797,7.7054,17.0082,3.0,1.0,8.0,18.0,592.0,44668.0,522,días de estadía por episodio,n_valid_dates,lancet_americas/pipeline/11_grd_episode_detail.py
2023,con_rett,any,observed,all,6473,0,6473,6.9316,16.2597,3.0,1.0,7.0,17.0,592.0,44868.0,1137,días de estadía por episodio,n_valid_dates,lancet_americas/pipeline/11_grd_episode_detail.py
2023,con_rett,any,observed,cma,631,0,631,0.0254,0.1573,0.0,0.0,0.0,0.0,1.0,16.0,615,días de estadía por episodio,n_valid_dates,lancet_americas/pipeline/11_grd_episode_detail.py
2023,con_rett,any,observed,hospitalisation,5842,0,5842,7.6775,16.9478,3.0,1.0,8.0,18.0,592.0,44852.0,522,días de estadía por episodio,n_valid_dates,lancet_americas/pipeline/11_grd_episode_detail.py
2023,con_rett,principal,fixed65,all,363,0,363,16.0854,46.096,5.0,1.0,16.0,33.8,592.0,5839.0,10,días de estadía por episodio,n_valid_dates,lancet_americas/pipeline/11_grd_episode_detail.py
2023,con_rett,principal,fixed65,hospitalisation,363,0,363,16.0854,46.096,5.0,1.0,16.0,33.8,592.0,5839.0,10,días de estadía por episodio,n_valid_dates,lancet_americas/pipeline/11_grd_episode_detail.py
2023,con_rett,principal,observed,all,366,0,366,15.9836,45.9202,5.0,1.0,16.0,33.5,592.0,5850.0,10,días de estadía por episodio,n_valid_dates,lancet_americas/pipeline/11_grd_episode_detail.py
2023,con_rett,principal,observed,hospitalisation,366,0,366,15.9836,45.9202,5.0,1.0,16.0,33.5,592.0,5850.0,10,días de estadía por episodio,n_valid_dates,lancet_americas/pipeline/11_grd_episode_detail.py
2023,con_rett,secondary_only,fixed65,all,6058,0,6058,6.4122,12.2482,3.0,1.0,7.0,15.0,210.0,38845.0,1120,días de estadía por episodio,n_valid_dates,lancet_americas/pipeline/11_grd_episode_detail.py
2023,con_rett,secondary_only,fixed65,cma,624,0,624,0.0256,0.1582,0.0,0.0,0.0,0.0,1.0,16.0,608,días de estadía por episodio,n_valid_dates,lancet_americas/pipeline/11_grd_episode_detail.py
2023,con_rett,secondary_only,fixed65,hospitalisation,5434,0,5434,7.1456,12.7289,3.0,1.0,7.0,17.0,210.0,38829.0,512,días de estadía por episodio,n_valid_dates,lancet_americas/pipeline/11_grd_episode_detail.py
2023,con_rett,secondary_only,observed,all,6107,0,6107,6.3891,12.2053,3.0,1.0,7.0,15.0,210.0,39018.0,1127,días de estadía por episodio,n_valid_dates,lancet_americas/pipeline/11_grd_episode_detail.py
2023,con_rett,secondary_only,observed,cma,631,0,631,0.0254,0.1573,0.0,0.0,0.0,0.0,1.0,16.0,615,días de estadía por episodio,n_valid_dates,lancet_americas/pipeline/11_grd_episode_detail.py
2023,con_rett,secondary_only,observed,hospitalisation,5476,0,5476,7.1224,12.6858,3.0,1.0,7.0,17.0,210.0,39002.0,512,días de estadía por episodio,n_valid_dates,lancet_americas/pipeline/11_grd_episode_detail.py
2023,sin_rett,any,fixed65,all,6371,0,6371,6.9396,16.3335,3.0,1.0,7.0,17.0,592.0,44212.0,1128,días de estadía por episodio,n_valid_dates,lancet_americas/pipeline/11_grd_episode_detail.py
2023,sin_rett,any,fixed65,cma,624,0,624,0.0256,0.1582,0.0,0.0,0.0,0.0,1.0,16.0,608,días de estadía por episodio,n_valid_dates,lancet_americas/pipeline/11_grd_episode_detail.py
2023,sin_rett,any,fixed65,hospitalisation,5747,0,5747,7.6903,17.0293,3.0,1.0,8.0,18.0,592.0,44196.0,520,días de estadía por episodio,n_valid_dates,lancet_americas/pipeline/11_grd_episode_detail.py
2023,sin_rett,any,observed,all,6423,0,6423,6.912,16.2727,3.0,1.0,7.0,16.8,592.0,44396.0,1135,días de estadía por episodio,n_valid_dates,lancet_americas/pipeline/11_grd_episode_detail.py
2023,sin_rett,any,observed,cma,631,0,631,0.0254,0.1573,0.0,0.0,0.0,0.0,1.0,16.0,615,días de estadía por episodio,n_valid_dates,lancet_americas/pipeline/11_grd_episode_detail.py
2023,sin_rett,any,observed,hospitalisation,5792,0,5792,7.6623,16.9682,3.0,1.0,8.0,18.0,592.0,44380.0,520,días de estadía por episodio,n_valid_dates,lancet_americas/pipeline/11_grd_episode_detail.py
2023,sin_rett,principal,fixed65,all,358,0,358,15.9441,46.2691,5.0,1.0,16.0,32.3,592.0,5708.0,10,días de estadía por episodio,n_valid_dates,lancet_americas/pipeline/11_grd_episode_detail.py
2023,sin_rett,principal,fixed65,hospitalisation,358,0,358,15.9441,46.2691,5.0,1.0,16.0,32.3,592.0,5708.0,10,días de estadía por episodio,n_valid_dates,lancet_americas/pipeline/11_grd_episode_detail.py
2023,sin_rett,principal,observed,all,361,0,361,15.8421,46.0898,5.0,1.0,16.0,32.0,592.0,5719.0,10,días de estadía por episodio,n_valid_dates,lancet_americas/pipeline/11_grd_episode_detail.py
2023,sin_rett,principal,observed,hospitalisation,361,0,361,15.8421,46.0898,5.0,1.0,16.0,32.0,592.0,5719.0,10,días de estadía por episodio,n_valid_dates,lancet_americas/pipeline/11_grd_episode_detail.py
2023,sin_rett,secondary_only,fixed65,all,6013,0,6013,6.4035,12.265,3.0,1.0,7.0,15.0,210.0,38504.0,1118,días de estadía por episodio,n_valid_dates,lancet_americas/pipeline/11_grd_episode_detail.py
2023,sin_rett,secondary_only,fixed65,cma,624,0,624,0.0256,0.1582,0.0,0.0,0.0,0.0,1.0,16.0,608,días de estadía por episodio,n_valid_dates,lancet_americas/pipeline/11_grd_episode_detail.py
2023,sin_rett,secondary_only,fixed65,hospitalisation,5389,0,5389,7.142,12.7511,3.0,1.0,7.0,17.0,210.0,38488.0,510,días de estadía por episodio,n_valid_dates,lancet_americas/pipeline/11_grd_episode_detail.py
2023,sin_rett,secondary_only,observed,all,6062,0,6062,6.3802,12.2216,3.0,1.0,7.0,15.0,210.0,38677.0,1125,días de estadía por episodio,n_valid_dates,lancet_americas/pipeline/11_grd_episode_detail.py
2023,sin_rett,secondary_only,observed,cma,631,0,631,0.0254,0.1573,0.0,0.0,0.0,0.0,1.0,16.0,615,días de estadía por episodio,n_valid_dates,lancet_americas/pipeline/11_grd_episode_detail.py
2023,sin_rett,secondary_only,observed,hospitalisation,5431,0,5431,7.1186,12.7076,3.0,1.0,7.0,17.0,210.0,38661.0,510,días de estadía por episodio,n_valid_dates,lancet_americas/pipeline/11_grd_episode_detail.py
2023,strict_autism_f840,any,fixed65,all,5286,0,5286,6.3087,15.7605,3.0,1.0,6.0,15.0,592.0,33348.0,1024,días de estadía por episodio,n_valid_dates,lancet_americas/pipeline/11_grd_episode_detail.py
2023,strict_autism_f840,any,fixed65,cma,576,0,576,0.0243,0.1541,0.0,0.0,0.0,0.0,1.0,14.0,562,días de estadía por episodio,n_valid_dates,lancet_americas/pipeline/11_grd_episode_detail.py
2023,strict_autism_f840,any,fixed65,hospitalisation,4710,0,4710,7.0773,16.5334,3.0,1.0,7.0,16.0,592.0,33334.0,462,días de estadía por episodio,n_valid_dates,lancet_americas/pipeline/11_grd_episode_detail.py
2023,strict_autism_f840,any,observed,all,5325,0,5325,6.2864,15.7071,3.0,1.0,6.0,15.0,592.0,33475.0,1029,días de estadía por episodio,n_valid_dates,lancet_americas/pipeline/11_grd_episode_detail.py
2023,strict_autism_f840,any,observed,cma,581,0,581,0.0241,0.1535,0.0,0.0,0.0,0.0,1.0,14.0,567,días de estadía por episodio,n_valid_dates,lancet_americas/pipeline/11_grd_episode_detail.py
2023,strict_autism_f840,any,observed,hospitalisation,4744,0,4744,7.0533,16.4784,3.0,1.0,7.0,16.0,592.0,33461.0,462,días de estadía por episodio,n_valid_dates,lancet_americas/pipeline/11_grd_episode_detail.py
2023,strict_autism_f840,principal,fixed65,all,251,0,251,13.1793,38.8007,5.0,1.0,13.5,28.0,506.0,3308.0,10,días de estadía por episodio,n_valid_dates,lancet_americas/pipeline/11_grd_episode_detail.py
2023,strict_autism_f840,principal,fixed65,hospitalisation,251,0,251,13.1793,38.8007,5.0,1.0,13.5,28.0,506.0,3308.0,10,días de estadía por episodio,n_valid_dates,lancet_americas/pipeline/11_grd_episode_detail.py
2023,strict_autism_f840,principal,observed,all,253,0,253,13.0949,38.6582,5.0,1.0,13.0,27.8,506.0,3313.0,10,días de estadía por episodio,n_valid_dates,lancet_americas/pipeline/11_grd_episode_detail.py
2023,strict_autism_f840,principal,observed,hospitalisation,253,0,253,13.0949,38.6582,5.0,1.0,13.0,27.8,506.0,3313.0,10,días de estadía por episodio,n_valid_dates,lancet_americas/pipeline/11_grd_episode_detail.py
2023,strict_autism_f840,secondary_only,fixed65,all,5035,0,5035,5.9662,13.5478,3.0,1.0,6.0,14.0,592.0,30040.0,1014,días de estadía por episodio,n_valid_dates,lancet_americas/pipeline/11_grd_episode_detail.py
2023,strict_autism_f840,secondary_only,fixed65,cma,576,0,576,0.0243,0.1541,0.0,0.0,0.0,0.0,1.0,14.0,562,días de estadía por episodio,n_valid_dates,lancet_americas/pipeline/11_grd_episode_detail.py
2023,strict_autism_f840,secondary_only,fixed65,hospitalisation,4459,0,4459,6.7338,14.2163,3.0,1.0,7.0,15.0,592.0,30026.0,452,días de estadía por episodio,n_valid_dates,lancet_americas/pipeline/11_grd_episode_detail.py
2023,strict_autism_f840,secondary_only,observed,all,5072,0,5072,5.9468,13.5028,3.0,1.0,6.0,14.0,592.0,30162.0,1019,días de estadía por episodio,n_valid_dates,lancet_americas/pipeline/11_grd_episode_detail.py
2023,strict_autism_f840,secondary_only,observed,cma,581,0,581,0.0241,0.1535,0.0,0.0,0.0,0.0,1.0,14.0,567,días de estadía por episodio,n_valid_dates,lancet_americas/pipeline/11_grd_episode_detail.py
2023,strict_autism_f840,secondary_only,observed,hospitalisation,4491,0,4491,6.713,14.17,3.0,1.0,7.0,15.0,592.0,30148.0,452,días de estadía por episodio,n_valid_dates,lancet_americas/pipeline/11_grd_episode_detail.py
2024,all_episodes,all,fixed65,all,1048706,48,1048658,5.7175,12.1163,2.0,1.0,6.0,14.0,661.0,5995705.0,232153,días de estadía por episodio,n_valid_dates,lancet_americas/pipeline/11_grd_episode_detail.py
2024,all_episodes,all,fixed65,cma,201745,0,201745,0.0738,0.3334,0.0,0.0,0.0,0.0,61.0,14897.0,187425,días de estadía por episodio,n_valid_dates,lancet_americas/pipeline/11_grd_episode_detail.py
2024,all_episodes,all,fixed65,hospitalisation,846961,48,846913,7.0619,13.1284,3.0,2.0,7.0,16.0,661.0,5980808.0,44728,días de estadía por episodio,n_valid_dates,lancet_americas/pipeline/11_grd_episode_detail.py
2024,all_episodes,all,fixed65,other,0,0,0,,,,,,,,0.0,0,días de estadía por episodio,n_valid_dates,lancet_americas/pipeline/11_grd_episode_detail.py
2024,all_episodes,all,observed,all,1085813,52,1085761,5.6877,12.1215,2.0,1.0,6.0,14.0,661.0,6175452.0,243139,días de estadía por episodio,n_valid_dates,lancet_americas/pipeline/11_grd_episode_detail.py
2024,all_episodes,all,observed,cma,212041,0,212041,0.073,0.3293,0.0,0.0,0.0,0.0,61.0,15486.0,197132,días de estadía por episodio,n_valid_dates,lancet_americas/pipeline/11_grd_episode_detail.py
2024,all_episodes,all,observed,hospitalisation,873772,52,873720,7.0503,13.1551,3.0,2.0,7.0,16.0,661.0,6159966.0,46007,días de estadía por episodio,n_valid_dates,lancet_americas/pipeline/11_grd_episode_detail.py
2024,all_episodes,all,observed,other,0,0,0,,,,,,,,0.0,0,días de estadía por episodio,n_valid_dates,lancet_americas/pipeline/11_grd_episode_detail.py
2024,con_rett,any,fixed65,all,8557,3,8554,6.7035,15.476,3.0,1.0,7.0,16.0,538.0,57342.0,1683,días de estadía por episodio,n_valid_dates,lancet_americas/pipeline/11_grd_episode_detail.py
2024,con_rett,any,fixed65,cma,1057,0,1057,0.036,0.1863,0.0,0.0,0.0,0.0,1.0,38.0,1019,días de estadía por episodio,n_valid_dates,lancet_americas/pipeline/11_grd_episode_detail.py
2024,con_rett,any,fixed65,hospitalisation,7500,3,7497,7.6436,16.3132,3.0,1.0,8.0,18.0,538.0,57304.0,664,días de estadía por episodio,n_valid_dates,lancet_americas/pipeline/11_grd_episode_detail.py
2024,con_rett,any,observed,all,8818,3,8815,6.7423,16.3743,3.0,1.0,7.0,16.0,552.0,59433.0,1753,días de estadía por episodio,n_valid_dates,lancet_americas/pipeline/11_grd_episode_detail.py
2024,con_rett,any,observed,cma,1113,0,1113,0.0359,0.1862,0.0,0.0,0.0,0.0,1.0,40.0,1073,días de estadía por episodio,n_valid_dates,lancet_americas/pipeline/11_grd_episode_detail.py
2024,con_rett,any,observed,hospitalisation,7705,3,7702,7.7114,17.3038,3.0,1.0,8.0,18.0,552.0,59393.0,680,días de estadía por episodio,n_valid_dates,lancet_americas/pipeline/11_grd_episode_detail.py
2024,con_rett,principal,fixed65,all,390,2,388,14.3067,29.0391,6.0,2.0,15.0,30.0,282.0,5551.0,28,días de estadía por episodio,n_valid_dates,lancet_americas/pipeline/11_grd_episode_detail.py
2024,con_rett,principal,fixed65,hospitalisation,390,2,388,14.3067,29.0391,6.0,2.0,15.0,30.0,282.0,5551.0,28,días de estadía por episodio,n_valid_dates,lancet_americas/pipeline/11_grd_episode_detail.py
2024,con_rett,principal,observed,all,401,2,399,14.0727,28.6754,6.0,2.0,15.0,30.0,282.0,5615.0,29,días de estadía por episodio,n_valid_dates,lancet_americas/pipeline/11_grd_episode_detail.py
2024,con_rett,principal,observed,hospitalisation,401,2,399,14.0727,28.6754,6.0,2.0,15.0,30.0,282.0,5615.0,29,días de estadía por episodio,n_valid_dates,lancet_americas/pipeline/11_grd_episode_detail.py
2024,con_rett,secondary_only,fixed65,all,8167,1,8166,6.3423,14.4236,3.0,1.0,7.0,15.0,538.0,51791.0,1655,días de estadía por episodio,n_valid_dates,lancet_americas/pipeline/11_grd_episode_detail.py
2024,con_rett,secondary_only,fixed65,cma,1057,0,1057,0.036,0.1863,0.0,0.0,0.0,0.0,1.0,38.0,1019,días de estadía por episodio,n_valid_dates,lancet_americas/pipeline/11_grd_episode_detail.py
2024,con_rett,secondary_only,fixed65,hospitalisation,7110,1,7109,7.2799,15.2374,3.0,1.0,7.0,17.0,538.0,51753.0,636,días de estadía por episodio,n_valid_dates,lancet_americas/pipeline/11_grd_episode_detail.py
2024,con_rett,secondary_only,observed,all,8417,1,8416,6.3947,15.4683,3.0,1.0,7.0,16.0,552.0,53818.0,1724,días de estadía por episodio,n_valid_dates,lancet_americas/pipeline/11_grd_episode_detail.py
2024,con_rett,secondary_only,observed,cma,1113,0,1113,0.0359,0.1862,0.0,0.0,0.0,0.0,1.0,40.0,1073,días de estadía por episodio,n_valid_dates,lancet_americas/pipeline/11_grd_episode_detail.py
2024,con_rett,secondary_only,observed,hospitalisation,7304,1,7303,7.3638,16.39,3.0,1.0,7.0,17.0,552.0,53778.0,651,días de estadía por episodio,n_valid_dates,lancet_americas/pipeline/11_grd_episode_detail.py
2024,sin_rett,any,fixed65,all,8480,3,8477,6.6364,15.2721,3.0,1.0,7.0,16.0,538.0,56257.0,1681,días de estadía por episodio,n_valid_dates,lancet_americas/pipeline/11_grd_episode_detail.py
2024,sin_rett,any,fixed65,cma,1056,0,1056,0.036,0.1863,0.0,0.0,0.0,0.0,1.0,38.0,1018,días de estadía por episodio,n_valid_dates,lancet_americas/pipeline/11_grd_episode_detail.py
2024,sin_rett,any,fixed65,hospitalisation,7424,3,7421,7.5757,16.1042,3.0,1.0,8.0,18.0,538.0,56219.0,663,días de estadía por episodio,n_valid_dates,lancet_americas/pipeline/11_grd_episode_detail.py
2024,sin_rett,any,observed,all,8731,3,8728,6.6803,16.2038,3.0,1.0,7.0,16.0,552.0,58306.0,1751,días de estadía por episodio,n_valid_dates,lancet_americas/pipeline/11_grd_episode_detail.py
2024,sin_rett,any,observed,cma,1112,0,1112,0.036,0.1863,0.0,0.0,0.0,0.0,1.0,40.0,1072,días de estadía por episodio,n_valid_dates,lancet_americas/pipeline/11_grd_episode_detail.py
2024,sin_rett,any,observed,hospitalisation,7619,3,7616,7.6505,17.1322,3.0,1.0,8.0,18.0,552.0,58266.0,679,días de estadía por episodio,n_valid_dates,lancet_americas/pipeline/11_grd_episode_detail.py
2024,sin_rett,principal,fixed65,all,381,2,379,13.5752,26.7108,6.0,1.5,15.0,30.0,282.0,5145.0,28,días de estadía por episodio,n_valid_dates,lancet_americas/pipeline/11_grd_episode_detail.py
2024,sin_rett,principal,fixed65,hospitalisation,381,2,379,13.5752,26.7108,6.0,1.5,15.0,30.0,282.0,5145.0,28,días de estadía por episodio,n_valid_dates,lancet_americas/pipeline/11_grd_episode_detail.py
2024,sin_rett,principal,observed,all,390,2,388,13.4149,26.4246,6.0,2.0,15.0,29.3,282.0,5205.0,29,días de estadía por episodio,n_valid_dates,lancet_americas/pipeline/11_grd_episode_detail.py
2024,sin_rett,principal,observed,hospitalisation,390,2,388,13.4149,26.4246,6.0,2.0,15.0,29.3,282.0,5205.0,29,días de estadía por episodio,n_valid_dates,lancet_americas/pipeline/11_grd_episode_detail.py
2024,sin_rett,secondary_only,fixed65,all,8099,1,8098,6.3117,14.4391,3.0,1.0,6.0,15.0,538.0,51112.0,1653,días de estadía por episodio,n_valid_dates,lancet_americas/pipeline/11_grd_episode_detail.py
2024,sin_rett,secondary_only,fixed65,cma,1056,0,1056,0.036,0.1863,0.0,0.0,0.0,0.0,1.0,38.0,1018,días de estadía por episodio,n_valid_dates,lancet_americas/pipeline/11_grd_episode_detail.py
2024,sin_rett,secondary_only,fixed65,hospitalisation,7043,1,7042,7.2528,15.263,3.0,1.0,7.0,17.0,538.0,51074.0,635,días de estadía por episodio,n_valid_dates,lancet_americas/pipeline/11_grd_episode_detail.py
2024,sin_rett,secondary_only,observed,all,8341,1,8340,6.367,15.4973,3.0,1.0,7.0,16.0,552.0,53101.0,1722,días de estadía por episodio,n_valid_dates,lancet_americas/pipeline/11_grd_episode_detail.py
2024,sin_rett,secondary_only,observed,cma,1112,0,1112,0.036,0.1863,0.0,0.0,0.0,0.0,1.0,40.0,1072,días de estadía por episodio,n_valid_dates,lancet_americas/pipeline/11_grd_episode_detail.py
2024,sin_rett,secondary_only,observed,hospitalisation,7229,1,7228,7.341,16.4316,3.0,1.0,7.0,17.0,552.0,53061.0,650,días de estadía por episodio,n_valid_dates,lancet_americas/pipeline/11_grd_episode_detail.py
2024,strict_autism_f840,any,fixed65,all,7042,1,7041,6.081,12.2386,2.0,1.0,6.0,15.0,271.0,42816.0,1526,días de estadía por episodio,n_valid_dates,lancet_americas/pipeline/11_grd_episode_detail.py
2024,strict_autism_f840,any,fixed65,cma,979,0,979,0.0337,0.1806,0.0,0.0,0.0,0.0,1.0,33.0,946,días de estadía por episodio,n_valid_dates,lancet_americas/pipeline/11_grd_episode_detail.py
2024,strict_autism_f840,any,fixed65,hospitalisation,6063,1,6062,7.0576,12.9272,3.0,1.0,7.0,17.0,271.0,42783.0,580,días de estadía por episodio,n_valid_dates,lancet_americas/pipeline/11_grd_episode_detail.py
2024,strict_autism_f840,any,observed,all,7230,1,7229,6.1802,13.7564,2.0,1.0,6.0,15.0,552.0,44677.0,1577,días de estadía por episodio,n_valid_dates,lancet_americas/pipeline/11_grd_episode_detail.py
2024,strict_autism_f840,any,observed,cma,1017,0,1017,0.0344,0.1824,0.0,0.0,0.0,0.0,1.0,35.0,982,días de estadía por episodio,n_valid_dates,lancet_americas/pipeline/11_grd_episode_detail.py
2024,strict_autism_f840,any,observed,hospitalisation,6213,1,6212,7.1864,14.5953,3.0,1.0,7.0,17.0,552.0,44642.0,595,días de estadía por episodio,n_valid_dates,lancet_americas/pipeline/11_grd_episode_detail.py
2024,strict_autism_f840,principal,fixed65,all,272,1,271,12.5424,23.6042,5.0,1.0,14.0,28.0,261.0,3399.0,22,días de estadía por episodio,n_valid_dates,lancet_americas/pipeline/11_grd_episode_detail.py
2024,strict_autism_f840,principal,fixed65,hospitalisation,272,1,271,12.5424,23.6042,5.0,1.0,14.0,28.0,261.0,3399.0,22,días de estadía por episodio,n_valid_dates,lancet_americas/pipeline/11_grd_episode_detail.py
2024,strict_autism_f840,principal,observed,all,280,1,279,12.362,23.2939,5.0,1.0,14.0,28.0,261.0,3449.0,23,días de estadía por episodio,n_valid_dates,lancet_americas/pipeline/11_grd_episode_detail.py
2024,strict_autism_f840,principal,observed,hospitalisation,280,1,279,12.362,23.2939,5.0,1.0,14.0,28.0,261.0,3449.0,23,días de estadía por episodio,n_valid_dates,lancet_americas/pipeline/11_grd_episode_detail.py
2024,strict_autism_f840,secondary_only,fixed65,all,6770,0,6770,5.8223,11.4812,2.0,1.0,6.0,14.0,271.0,39417.0,1504,días de estadía por episodio,n_valid_dates,lancet_americas/pipeline/11_grd_episode_detail.py
2024,strict_autism_f840,secondary_only,fixed65,cma,979,0,979,0.0337,0.1806,0.0,0.0,0.0,0.0,1.0,33.0,946,días de estadía por episodio,n_valid_dates,lancet_americas/pipeline/11_grd_episode_detail.py
2024,strict_autism_f840,secondary_only,fixed65,hospitalisation,5791,0,5791,6.8009,12.1441,3.0,1.0,7.0,16.0,271.0,39384.0,558,días de estadía por episodio,n_valid_dates,lancet_americas/pipeline/11_grd_episode_detail.py
2024,strict_autism_f840,secondary_only,observed,all,6950,0,6950,5.9321,13.1732,2.0,1.0,6.0,15.0,552.0,41228.0,1554,días de estadía por episodio,n_valid_dates,lancet_americas/pipeline/11_grd_episode_detail.py
2024,strict_autism_f840,secondary_only,observed,cma,1017,0,1017,0.0344,0.1824,0.0,0.0,0.0,0.0,1.0,35.0,982,días de estadía por episodio,n_valid_dates,lancet_americas/pipeline/11_grd_episode_detail.py
2024,strict_autism_f840,secondary_only,observed,hospitalisation,5933,0,5933,6.943,14.0105,3.0,1.0,7.0,17.0,552.0,41193.0,572,días de estadía por episodio,n_valid_dates,lancet_americas/pipeline/11_grd_episode_detail.py
