series,year,sex,age_group,population,count,rate,rate_lo,rate_hi
05990022,2024,MUJER,75-79,277579.0,0,0.0,0.0,1.3289475983824193
05990022,2024,MUJER,80+,403939.0,1,0.2475621319060551,0.006267730519778946,1.3793279160811158
05990022,2021,TOTAL,0-4,1178895.0,522,44.27875256066062,40.5612563512328,48.24537395493032
05990022,2021,TOTAL,10-14,1287620.0,420,32.61831906929063,29.573016000752737,35.892088724135824
05990022,2021,TOTAL,15-19,1242805.0,255,20.518102196241568,18.07681259384836,23.19716859147697
05990022,2021,TOTAL,20-24,1416129.0,37,2.6127563237529916,1.8396215717004616,3.6013404246315717
05990022,2021,TOTAL,25-29,1629871.0,29,1.77928191863037,1.1916130256657083,2.555345634015612
05990022,2021,TOTAL,30-34,1659478.0,17,1.0244185219689566,0.5967615400509856,1.640193290655653
05990022,2021,TOTAL,35-39,1461105.0,11,0.7528548598492237,0.37582243351688205,1.3470653042253604
05990022,2021,TOTAL,40-44,1362172.0,6,0.44047300928223454,0.1616458313260624,0.9587243037236622
05990022,2021,TOTAL,45-49,1296281.0,7,0.5400063720751905,0.21711056873624357,1.1126195139558765
05990022,2021,TOTAL,5-9,1279150.0,767,59.96169331196498,55.792716257635526,64.35969010227673
05990022,2021,TOTAL,50-54,1225010.0,4,0.3265279467106391,0.08896787566030684,0.8360412303086255
05990022,2021,TOTAL,55-59,1167604.0,2,0.17129095138420217,0.020744128877938493,0.618761812029075
05990022,2021,TOTAL,60-64,1013544.0,4,0.39465479545041954,0.10753014902424807,1.0104730209446944
05990022,2021,TOTAL,65-69,844335.0,0,0.0,0.0,0.43689761221718104
05990022,2021,TOTAL,70-74,615340.0,1,0.16251178210420256,0.004114442094498956,0.9054576967105824
05990022,2021,TOTAL,75-79,430954.0,3,0.6961299813901252,0.1435587377993014,2.034387212960623
05990022,2021,TOTAL,80+,568070.0,0,0.0,0.0,0.6493705800542073
05990022,2022,TOTAL,0-4,1177286.0,1013,86.04536195962578,80.82754898993514,91.51162405530654
05990022,2022,TOTAL,10-14,1298475.0,1013,78.014594043012,73.28376891366008,82.97068009593994
05990022,2022,TOTAL,15-19,1232087.0,504,40.90620224058853,37.41242234891559,44.63841282220375
05990022,2022,TOTAL,20-24,1378746.0,120,8.703561062008522,7.216117082184732,10.407325596545865
05990022,2022,TOTAL,25-29,1594730.0,48,3.00991390392104,2.2192729066038286,3.9907091596776425
05990022,2022,TOTAL,30-34,1696451.0,26,1.532611316212493,1.0011525953650497,2.2456306774038857
05990022,2022,TOTAL,35-39,1483789.0,20,1.3479005438104743,0.8233326696318644,2.0817230686219266
05990022,2022,TOTAL,40-44,1379609.0,11,0.7973273586936589,0.39802294470656824,1.4266388892289013
05990022,2022,TOTAL,45-49,1316079.0,5,0.37991640319464104,0.12335782199384844,0.8865981509713833
05990022,2022,TOTAL,5-9,1263605.0,1862,147.35617538708695,140.73835534348072,154.2048382448597
05990022,2022,TOTAL,50-54,1224709.0,5,0.4082602479446138,0.13256099123289047,0.9527432295608729
05990022,2022,TOTAL,55-59,1184443.0,3,0.25328361094624224,0.052233169759591754,0.7402021937520271
05990022,2022,TOTAL,60-64,1037933.0,2,0.19269066500438853,0.023335733476434892,0.6960649355713674
05990022,2022,TOTAL,65-69,871490.0,2,0.22949201941502484,0.027792548227055385,0.8290040812543988
05990022,2022,TOTAL,70-74,648484.0,1,0.15420580924124574,0.0039041530684318926,0.8591797779033713
05990022,2022,TOTAL,75-79,450362.0,2,0.44408720096278104,0.05378102027790199,1.6041956620949283
05990022,2022,TOTAL,80+,590285.0,4,0.6776387677139009,0.18463375718954825,1.7350243823583005
05990022,2023,TOTAL,0-4,1181326.0,1129,95.57057069767363,90.07642708285076,101.31217747517226
05990022,2023,TOTAL,10-14,1298004.0,2069,159.39858428787585,152.60349471404226,166.41830975943083
05990022,2023,TOTAL,15-19,1235359.0,1130,91.47138605053267,86.21518859147281,96.96422191878456
05990022,2023,TOTAL,20-24,1339853.0,229,17.091427193878733,14.949294560577943,19.454362008107584
05990022,2023,TOTAL,25-29,1556004.0,112,7.197924941066989,5.926749129986709,8.660974090820806
05990022,2023,TOTAL,30-34,1709514.0,61,3.5682656006326945,2.729440446874523,4.583586441224586
05990022,2023,TOTAL,35-39,1515059.0,45,2.970181359273797,2.1664706647222625,3.9743363457765546
05990022,2023,TOTAL,40-44,1400321.0,20,1.428243952636574,0.8724085110059725,2.2058069473124093
05990022,2023,TOTAL,45-49,1329324.0,17,1.2788454883835694,0.7449746239146584,2.0475555106134107
05990022,2023,TOTAL,5-9,1243537.0,3206,257.81299631615303,248.96516697843467,266.89496183987677
05990022,2023,TOTAL,50-54,1229143.0,12,0.976289984159695,0.5044632812229511,1.705382127887232
05990022,2023,TOTAL,55-59,1196120.0,4,0.3344146072300438,0.0911167252137181,0.8562342135741977
05990022,2023,TOTAL,60-64,1063197.0,10,0.9405594635801268,0.4510348219692525,1.7297223413927785
05990022,2023,TOTAL,65-69,896331.0,1,0.11156592821178783,0.002824604748055113,0.6216055665751712
05990022,2023,TOTAL,70-74,682886.0,1,0.1464373262887217,0.0037074721087106597,0.8158965612033192
05990022,2023,TOTAL,75-79,471119.0,1,0.21226059657963275,0.0053739730268339584,1.1826403500896585
05990022,2023,TOTAL,80+,613792.0,2,0.32584328241488975,0.03946113317605394,1.1770579720367746
05990022,2024,TOTAL,0-4,1184081.0,1253,105.82046329600762,100.04160696559622,111.84608302215331
05990022,2024,TOTAL,10-14,1292273.0,3274,253.35203939105747,244.74729388955174,262.182077097312
05990022,2024,TOTAL,15-19,1250082.0,1798,143.8305647149547,137.25844786277645,150.63605340119415
05990022,2024,TOTAL,20-24,1303328.0,462,35.44771538707064,32.28866205248588,38.83231348431787
05990022,2024,TOTAL,25-29,1514291.0,197,13.009388552134299,11.25606904349832,14.958402173539739
05990022,2024,TOTAL,30-34,1699578.0,135,7.9431482403278935,6.659812120271173,9.401677268392095
05990022,2024,TOTAL,35-39,1561503.0,75,4.803064739549011,3.7779151049630677,6.020683242288536
05990022,2024,TOTAL,40-44,1421165.0,58,4.0811587676307814,3.0989949569719033,5.275844095843521
05990022,2024,TOTAL,45-49,1337371.0,33,2.467527709214571,1.6985325368001727,3.4653263207568656
05990022,2024,TOTAL,5-9,1221671.0,4510,369.16649408883404,358.47010457242544,380.1009892540762
05990022,2024,TOTAL,50-54,1241074.0,13,1.0474798440705388,0.55773890122618,1.7912224346138002
05990022,2024,TOTAL,55-59,1202298.0,14,1.1644367702516347,0.636608417904762,1.9537270395389146
05990022,2024,TOTAL,60-64,1088475.0,14,1.2862031741656905,0.7031792440157647,2.1580303747753122
05990022,2024,TOTAL,65-69,919815.0,6,0.6523050830873599,0.2393844689954883,1.4197935478893784
05990022,2024,TOTAL,70-74,719139.0,0,0.0,0.0,0.5129577806396171
05990022,2024,TOTAL,75-79,491434.0,0,0.0,0.0,0.7506357830581392
05990022,2024,TOTAL,80+,638799.0,1,0.15654376415742668,0.003963344962075688,0.8722060289604239
06902600,2017,HOMBRE,0-4,622929.0,385,61.80479637326244,55.784602246100874,68.29757657458764
06902600,2017,HOMBRE,10-14,611487.0,550,89.94467584756504,82.58378821453226,97.7856771305835
06902600,2017,HOMBRE,15-19,659655.0,294,44.568751847556676,39.61927999776292,49.96557345009243
06902600,2017,HOMBRE,20-24,731079.0,76,10.395593362687206,8.19054519093745,13.011635262855531
06902600,2017,HOMBRE,25-29,786166.0,38,4.833584764540822,3.4205322597512677,6.634472734671762
06902600,2017,HOMBRE,30-34,702548.0,14,1.9927464030927424,1.0894530019729036,3.3434898571820826
06902600,2017,HOMBRE,35-39,665878.0,16,2.402842562751735,1.373432138265797,3.9020657834559693
06902600,2017,HOMBRE,40-44,641778.0,8,1.2465369644955109,0.538166184685125,2.4561747551635165
06902600,2017,HOMBRE,45-49,599846.0,10,1.667094554268929,0.799436638092516,3.0658462408714535
06902600,2017,HOMBRE,5-9,643983.0,874,135.71786832882233,126.86818017564445,145.02211697551965
06902600,2017,HOMBRE,50-54,582507.0,10,1.7167175673425383,0.8232328016886378,3.1571047287015914
06902600,2017,HOMBRE,55-59,511526.0,10,1.9549348420217154,0.9374672443106379,3.5951947783725124
06902600,2017,HOMBRE,60-64,431806.0,3,0.6947564415501406,0.14327548086307307,2.030373146677518
06902600,2017,HOMBRE,65-69,325215.0,4,1.2299555678551113,0.33512149612604736,3.1491747537486567
06902600,2017,HOMBRE,70-74,228621.0,2,0.8748102755214963,0.10594358284845441,3.160115504579177
06902600,2017,HOMBRE,75-79,155410.0,3,1.9303777105720352,0.39809029206331725,5.641382838776348
06902600,2017,HOMBRE,80+,173783.0,3,1.7262908339711018,0.35600267166270655,5.044954379739286
06902600,2017,MUJER,0-4,599812.0,105,17.505485051982955,14.317752449147092,21.191456967989275
06902600,2017,MUJER,10-14,590249.0,193,32.69806471506093,28.24748110916373,37.65082317494096
06902600,2017,MUJER,15-19,637170.0,121,18.990222389629142,15.757582993979845,22.6908925171358
06902600,2017,MUJER,20-24,708070.0,31,4.378098210628893,2.9747053227988554,6.21436093934904
06902600,2017,MUJER,25-29,763405.0,30,3.9297620529076966,2.6513939549021703,5.609979682450032
06902600,2017,MUJER,30-34,685707.0,16,2.3333581252634144,1.3337157785528693,3.7892274101855365
06902600,2017,MUJER,35-39,657944.0,17,2.58380652456744,1.5051625168110498,4.136924543108018
06902600,2017,MUJER,40-44,644529.0,17,2.6375849651450904,1.5364904402450927,4.223029036072328
06902600,2017,MUJER,45-49,613900.0,14,2.280501710376283,1.2467715061574516,3.826294367459778
06902600,2017,MUJER,5-9,621242.0,204,32.83744498923125,28.485672473637806,37.6660359746259
06902600,2017,MUJER,50-54,608172.0,19,3.1241162039686143,1.8809220359317316,4.878694443608977
06902600,2017,MUJER,55-59,548689.0,13,2.3692838748362006,1.2615438784090443,4.051547583086024
06902600,2017,MUJER,60-64,478319.0,17,3.554113468208455,2.070402068411937,5.690479954989581
06902600,2017,MUJER,65-69,374526.0,7,1.8690291194736814,0.751446642294491,3.8509143188196218
06902600,2017,MUJER,70-74,282746.0,4,1.4146972901473407,0.38545739767364523,3.6221869364743244
06902600,2017,MUJER,75-79,215167.0,9,4.182797547951126,1.9126413889575697,7.940252664869225
06902600,2017,MUJER,80+,315328.0,7,2.2199106961639945,0.8925192344225268,4.573864471820573
06902600,2018,HOMBRE,0-4,617495.0,492,79.67675851626329,72.79097962942438,87.03836239974972
06902600,2018,HOMBRE,10-14,617121.0,662,107.2723177464387,99.25526942679517,115.76450448013554
06902600,2018,HOMBRE,15-19,654197.0,303,46.31632367620151,41.247500781623415,51.83610017304042
06902600,2018,HOMBRE,20-24,734072.0,65,8.854717248444294,6.833883832816708,11.286064012231984
06902600,2018,HOMBRE,25-29,810309.0,41,5.059798175757643,3.630998528765604,6.864187558787441
06902600,2018,HOMBRE,30-34,730734.0,10,1.3684870281114605,0.6562427225409565,2.5166963685852553
06902600,2018,HOMBRE,35-39,684911.0,13,1.898056827821425,1.0106353221080988,3.2457349813565375
06902600,2018,HOMBRE,40-44,654195.0,7,1.070017349567025,0.4302024704438073,2.2046446948849163
06902600,2018,HOMBRE,45-49,605717.0,4,0.6603743992656637,0.1799297978472331,1.6908207422614345
06902600,2018,HOMBRE,5-9,647149.0,1066,164.72249821911183,154.98134218971572,174.91551133883442
06902600,2018,HOMBRE,50-54,590843.0,4,0.676998796634639,0.1844593866096958,1.7333858022188118
06902600,2018,HOMBRE,55-59,525949.0,9,1.7111925300742088,0.7824661891891294,3.2483764493171705
06902600,2018,HOMBRE,60-64,445526.0,6,1.3467227501874188,0.49422351411384535,2.931248461934586
06902600,2018,HOMBRE,65-69,343220.0,2,0.5827166249053085,0.07056968665694452,2.1049728068655558
06902600,2018,HOMBRE,70-74,240260.0,7,2.9135103637725797,1.1713822740031072,6.002944877092474
06902600,2018,HOMBRE,75-79,162027.0,0,0.0,0.0,2.2767066316810998
06902600,2018,HOMBRE,80+,180759.0,4,2.2128911976720387,0.6029383729863105,5.665880357494617
06902600,2018,MUJER,0-4,594400.0,182,30.619111709286674,26.332124980015305,35.405111638687565
06902600,2018,MUJER,10-14,595753.0,199,33.40310497806977,28.92310964657866,38.38045985215894
06902600,2018,MUJER,15-19,632215.0,127,20.088102939664513,16.746546325367834,23.901031302816783
06902600,2018,MUJER,20-24,710154.0,31,4.365250354148537,2.9659758276573607,6.196124432622889
06902600,2018,MUJER,25-29,783826.0,20,2.551586704192002,1.5585754472808946,3.940718718526127
06902600,2018,MUJER,30-34,709153.0,11,1.5511462265547773,0.7743266075496881,2.7754290700740114
06902600,2018,MUJER,35-39,672873.0,15,2.229246826667142,1.2476925263435024,3.676803627354024
06902600,2018,MUJER,40-44,654543.0,16,2.4444536111454864,1.3972164477569118,3.969639519108896
06902600,2018,MUJER,45-49,618340.0,13,2.102403208590743,1.119441163599929,3.595173515890752
06902600,2018,MUJER,5-9,624222.0,246,39.4090563933985,34.6378366571916,44.65385647545397
06902600,2018,MUJER,50-54,616031.0,17,2.7596013836966,1.6075695004971007,4.418389142089702
06902600,2018,MUJER,55-59,563490.0,11,1.9521198246641467,0.9744911830266445,3.492881597419999
06902600,2018,MUJER,60-64,492992.0,10,2.0284304816305334,0.9727112602501528,3.7303558763667115
06902600,2018,MUJER,65-69,395171.0,10,2.530550065667774,1.2134971179900431,4.653771668978184
06902600,2018,MUJER,70-74,294932.0,2,0.6781224146582941,0.08212377040943844,2.449611323194486
06902600,2018,MUJER,75-79,222282.0,8,3.5990318604295446,1.5538065055868227,7.09152752818191
06902600,2018,MUJER,80+,326544.0,12,3.6748493311774215,1.8988482742669344,6.419222232892645
06902600,2019,HOMBRE,0-4,612613.0,739,120.63080607169616,112.08913900193699,129.6507788449389
06902600,2019,HOMBRE,10-14,629243.0,728,115.69457268495637,107.44191217531406,124.41294060561464
06902600,2019,HOMBRE,15-19,647322.0,367,56.69512236568509,51.042360715563866,62.80284567902154
06902600,2019,HOMBRE,20-24,735379.0,77,10.470791251857886,8.26338471107368,13.086692508233563
06902600,2019,HOMBRE,25-29,827193.0,38,4.5938493193245105,3.250881190386784,6.305417105712888
06902600,2019,HOMBRE,30-34,769391.0,22,2.8594043860663825,1.7919735053086934,4.329172603672935
06902600,2019,HOMBRE,35-39,705386.0,6,0.8505981122392562,0.312154515894964,1.851393991732
06902600,2019,HOMBRE,40-44,665145.0,3,0.4510294747761766,0.0930131208827551,1.3180995226217325
06902600,2019,HOMBRE,45-49,616547.0,4,0.648774545979463,0.1767692282382892,1.6611205107483604
06902600,2019,HOMBRE,5-9,649322.0,1350,207.90917295271066,196.96515855797998,219.30302171754877
06902600,2019,HOMBRE,50-54,597164.0,7,1.1722072998372306,0.47128813048339574,2.4151950488814427
06902600,2019,HOMBRE,55-59,540699.0,6,1.1096746988620285,0.40723105711141516,2.4152946505391513
06902600,2019,HOMBRE,60-64,458457.0,3,0.6543688939202587,0.1349465975861643,1.9123435937813849
06902600,2019,HOMBRE,65-69,361643.0,1,0.27651579043421276,0.007000773686837537,1.5406473762630268
06902600,2019,HOMBRE,70-74,251433.0,2,0.7954405348542156,0.0963315390358326,2.8734047112845014
06902600,2019,HOMBRE,75-79,168861.0,1,0.5922030545833555,0.014993283223651331,3.2995442351631805
06902600,2019,HOMBRE,80+,188341.0,1,0.5309518373588332,0.013442536667156845,2.9582742955272074
06902600,2019,MUJER,0-4,589563.0,277,46.98395252076538,41.613352537609714,52.85537453003902
06902600,2019,MUJER,10-14,607281.0,208,34.25103041260965,29.75422157146967,39.235512678113636
06902600,2019,MUJER,15-19,625645.0,130,20.77855652966139,17.360429428609518,24.672848578071747
06902600,2019,MUJER,20-24,711606.0,32,4.49687045921479,3.0758560651940208,6.348239345848752
06902600,2019,MUJER,25-29,800590.0,22,2.7479733696398907,1.7221402805717796,4.160464705670222
06902600,2019,MUJER,30-34,745995.0,19,2.5469339606833827,1.5334206213669972,3.977352873891325
06902600,2019,MUJER,35-39,691342.0,13,1.880400727859728,1.0012341924841541,3.215542512701221
06902600,2019,MUJER,40-44,663414.0,16,2.4117670112478784,1.378533231683613,3.916558528695647
06902600,2019,MUJER,45-49,627382.0,9,1.434532708939689,0.6559597019644067,2.723189930762943
06902600,2019,MUJER,5-9,626150.0,303,48.39096063243632,43.09509106258196,54.15798327062609
06902600,2019,MUJER,50-54,620912.0,12,1.9326410183729739,0.998623816051585,3.375934922851702
06902600,2019,MUJER,55-59,577392.0,13,2.2515033114417933,1.1988306888567561,3.8501392326459105
06902600,2019,MUJER,60-64,505861.0,6,1.186096575936868,0.4352765391067607,2.581632903607648
06902600,2019,MUJER,65-69,416071.0,6,1.4420615712222193,0.5292111811423653,3.1387609380415085
06902600,2019,MUJER,70-74,306258.0,5,1.6326104134422612,0.5301041573178237,3.8099680920409167
06902600,2019,MUJER,75-79,229448.0,2,0.8716571946584847,0.10556173012794401,3.148725492366009
06902600,2019,MUJER,80+,338167.0,0,0.0,0.0,1.0908454858439574
06902600,2020,HOMBRE,0-4,606528.0,405,66.77350427350427,60.42787982446392,73.6042911375565
06902600,2020,HOMBRE,10-14,643850.0,399,61.97095596800497,56.038725901633256,68.360280880108
06902600,2020,HOMBRE,15-19,640628.0,239,37.30714236655282,32.726898237113375,42.34897779107204
06902600,2020,HOMBRE,20-24,733010.0,60,8.185427211088525,6.246343289997035,10.536267364243779
06902600,2020,HOMBRE,25-29,837355.0,25,2.985591535250879,1.9321174230558518,4.407322067406341
06902600,2020,HOMBRE,30-34,810229.0,19,2.3450160386754857,1.4118528421429906,3.662033026661054
06902600,2020,HOMBRE,35-39,725354.0,9,1.2407734706088338,0.5673606400982601,2.3553745414541267
06902600,2020,HOMBRE,40-44,675288.0,7,1.036594756607551,0.4167648546279314,2.135781379456229
06902600,2020,HOMBRE,45-49,631153.0,9,1.4259616923313365,0.6520404873902736,2.7069194714148814
06902600,2020,HOMBRE,5-9,652864.0,759,116.25698460935203,108.13222730932647,124.83048620483764
06902600,2020,HOMBRE,50-54,601037.0,6,0.9982746486489185,0.36634920204427524,2.172823640228253
06902600,2020,HOMBRE,55-59,554862.0,6,1.0813499572866767,0.3968363761603517,2.3536436127395075
06902600,2020,HOMBRE,60-64,471032.0,4,0.849199205149544,0.23137820225087147,2.174287240655347
06902600,2020,HOMBRE,65-69,378921.0,1,0.2639072524352042,0.006681553142816016,1.4703970988514488
06902600,2020,HOMBRE,70-74,264075.0,1,0.37868029915743634,0.00958735510150142,2.109871586079295
06902600,2020,HOMBRE,75-79,176396.0,0,0.0,0.0,2.0912489252102855
06902600,2020,HOMBRE,80+,196519.0,4,2.0354265999725216,0.5545852429670032,5.211500503973506
06902600,2020,MUJER,0-4,583854.0,113,19.354153606894876,15.95056186327399,23.26903048211717
06902600,2020,MUJER,10-14,621419.0,121,19.47156427466814,16.156987726918775,23.266034648350658
06902600,2020,MUJER,15-19,619434.0,84,13.560766764497913,10.816598659386797,16.789151995190398
06902600,2020,MUJER,20-24,710171.0,15,2.1121673512435737,1.1821640327165308,3.483698837531502
06902600,2020,MUJER,25-29,811792.0,13,1.6013954313420187,0.8526756226969225,2.7384349584818373
06902600,2020,MUJER,30-34,785982.0,9,1.1450643907875753,0.5235963542903443,2.173688895091639
06902600,2020,MUJER,35-39,709886.0,8,1.1269415089183334,0.486533355601956,2.2205240306462324
06902600,2020,MUJER,40-44,671719.0,3,0.446615325753775,0.09210281723393285,1.305199506005089
06902600,2020,MUJER,45-49,640360.0,13,2.03010806421388,1.0809470440070899,3.4715466172401266
06902600,2020,MUJER,5-9,629523.0,201,31.928936671098594,27.667240974387838,36.661257834720196
06902600,2020,MUJER,50-54,623388.0,4,0.6416549564637112,0.17482937971637647,1.6428915339088488
06902600,2020,MUJER,55-59,590614.0,9,1.5238379042826617,0.696795724005583,2.8927190096101962
06902600,2020,MUJER,60-64,518362.0,7,1.3504076301889414,0.5429339055563227,2.782355836597277
06902600,2020,MUJER,65-69,435687.0,2,0.45904514020386195,0.055592496113945324,1.6582288816797288
06902600,2020,MUJER,70-74,319314.0,2,0.6263427222107393,0.07585300943396311,2.262565270462291
06902600,2020,MUJER,75-79,237389.0,1,0.4212495102974443,0.010665114215186835,2.3470520499850025
06902600,2020,MUJER,80+,350315.0,2,0.5709147481552317,0.06914042463039406,2.0623403701594167
06902600,2017,TOTAL,0-4,1222741.0,490,40.07389954209436,36.603755567648825,43.784346607545274
06902600,2017,TOTAL,10-14,1201736.0,743,61.82722328364965,57.460924719790455,66.4373413558741
06902600,2017,TOTAL,15-19,1296825.0,415,32.00123378250728,28.99604217747457,35.233292113469034
06902600,2017,TOTAL,20-24,1439149.0,107,7.434949404127022,6.093120461956044,8.984375299632237
06902600,2017,TOTAL,25-29,1549571.0,68,4.388311345527246,3.4076954687860352,5.563230284771046
06902600,2017,TOTAL,30-34,1388255.0,30,2.1609862741355155,1.458008364559891,3.0849422760809553
06902600,2017,TOTAL,35-39,1323822.0,33,2.492782262267888,1.7159166090856504,3.5007931027864245
06902600,2017,TOTAL,40-44,1286307.0,25,1.9435484686004196,1.257762093172884,2.869060939381529
06902600,2017,TOTAL,45-49,1213746.0,24,1.9773494619137777,1.2669251107469326,2.94213926091235
06902600,2017,TOTAL,5-9,1265225.0,1078,85.20223675630817,80.19134972244035,90.4442307167781
06902600,2017,TOTAL,50-54,1190679.0,29,2.43558507372684,1.6311495489168732,3.4979064414999
06902600,2017,TOTAL,55-59,1060215.0,23,2.1693713067632507,1.3751953176520495,3.255122111537097
06902600,2017,TOTAL,60-64,910125.0,20,2.1975003433594287,1.3422902991791177,3.393861052347161
06902600,2017,TOTAL,65-69,699741.0,11,1.5720102152081985,0.784741835512974,2.8127605090028958
06902600,2017,TOTAL,70-74,511367.0,6,1.173325615458174,0.43058982169182813,2.5538358991719616
06902600,2017,TOTAL,75-79,370577.0,12,3.2381934118955034,1.673221788918961,5.656472217157827
06902600,2017,TOTAL,80+,489111.0,10,2.044525680264807,0.9804295336094329,3.75995551971184
06902600,2018,TOTAL,0-4,1211895.0,674,55.61537922014696,51.495389375645544,59.977291199488334
06902600,2018,TOTAL,10-14,1212874.0,861,70.988412646326,66.32528183013423,75.89291553600157
06902600,2018,TOTAL,15-19,1286412.0,430,33.42630510287528,30.341181914340147,36.7400665767294
06902600,2018,TOTAL,20-24,1444226.0,96,6.647159101137911,5.384220213110306,8.117318965267797
06902600,2018,TOTAL,25-29,1594135.0,61,3.8265266116106855,2.9269896565210933,4.91533351408984
06902600,2018,TOTAL,30-34,1439887.0,21,1.4584477809717014,0.9028021632305998,2.2293923575213475
06902600,2018,TOTAL,35-39,1357784.0,28,2.0621836757540226,1.3703060763610069,2.980429578141162
06902600,2018,TOTAL,40-44,1308738.0,23,1.7574182151049331,1.1140523952880315,2.636990206965262
06902600,2018,TOTAL,45-49,1224057.0,17,1.3888242132515072,0.8090412839930897,2.2236421029336553
06902600,2018,TOTAL,5-9,1271371.0,1312,103.19568402928807,97.68658659439558,108.93455341604574
06902600,2018,TOTAL,50-54,1206874.0,21,1.7400325137503998,1.0771075509188355,2.6598245330451564
06902600,2018,TOTAL,55-59,1089439.0,20,1.8358072365685458,1.1213587530282967,2.8352553839796997
06902600,2018,TOTAL,60-64,938518.0,16,1.7048154643810773,0.9744493396654644,2.768513507206142
06902600,2018,TOTAL,65-69,738391.0,12,1.6251552361824562,0.8397414254402096,2.838819141644056
06902600,2018,TOTAL,70-74,535192.0,9,1.681639486389931,0.7689526557531379,3.1922755667908276
06902600,2018,TOTAL,75-79,384309.0,8,2.0816582489611224,0.8987122801569835,4.1016966087688065
06902600,2018,TOTAL,80+,507303.0,16,3.1539336451785225,1.8027455886603319,5.12179064534626
06902600,2019,TOTAL,0-4,1202176.0,1016,84.51341567291311,79.3959543466878,89.87417845453702
06902600,2019,TOTAL,10-14,1236524.0,936,75.69606412815278,70.923761454184,80.70501296114453
06902600,2019,TOTAL,15-19,1272967.0,497,39.04264603874256,35.685157228453704,42.630932329683446
06902600,2019,TOTAL,20-24,1446985.0,109,7.532904625825423,6.185298530785032,9.086924990752163
06902600,2019,TOTAL,25-29,1627783.0,60,3.685995000562114,2.812802501930986,4.744606216347224
06902600,2019,TOTAL,30-34,1515386.0,41,2.7055812842404507,1.9415718416598333,3.6704265161308682
06902600,2019,TOTAL,35-39,1396728.0,19,1.3603221242790293,0.8190027810974456,2.1243115031405964
06902600,2019,TOTAL,40-44,1328559.0,19,1.430120905432126,0.8610262069179262,2.233310946038948
06902600,2019,TOTAL,45-49,1243929.0,13,1.0450757237752315,0.5564588084210434,1.7871113156907568
06902600,2019,TOTAL,5-9,1275472.0,1653,129.59908175169662,123.4260637456114,136.00090326839853
06902600,2019,TOTAL,50-54,1218076.0,19,1.5598369888249994,0.9391237627509885,2.4358786784720814
06902600,2019,TOTAL,55-59,1118091.0,19,1.6993250102183095,1.023104663606695,2.6537065025642446
06902600,2019,TOTAL,60-64,964318.0,9,0.9333020849968579,0.426765143591464,1.771698075885669
06902600,2019,TOTAL,65-69,777714.0,7,0.9000738060520963,0.361876351913411,1.8544960437516076
06902600,2019,TOTAL,70-74,557691.0,7,1.255175356962906,0.5046455925449514,2.5861409564978413
06902600,2019,TOTAL,75-79,398309.0,3,0.7531840857223914,0.1553246657483515,2.2011235171041386
06902600,2019,TOTAL,80+,526508.0,1,0.18993063733124663,0.004808627406286301,1.058225780223453
06902600,2020,TOTAL,0-4,1190382.0,518,43.515442941845556,39.848263125165815,47.42935762763507
06902600,2020,TOTAL,10-14,1265269.0,520,41.09797995525062,37.64104744712092,44.7870374640377
06902600,2020,TOTAL,15-19,1260062.0,323,25.633659296129874,22.914081842054344,28.587224019344568
06902600,2020,TOTAL,20-24,1443181.0,75,5.19685333994835,4.0876548195584235,6.514300662829732
06902600,2020,TOTAL,25-29,1649147.0,38,2.3042215157290404,1.6306042848330773,3.1627240579074885
06902600,2020,TOTAL,30-34,1596211.0,28,1.7541540560740403,1.1656226310843323,2.535241014080732
06902600,2020,TOTAL,35-39,1435240.0,17,1.1844708898860121,0.6899979424770278,1.8964526362076457
06902600,2020,TOTAL,40-44,1347007.0,10,0.7423866394161277,0.3560032498815844,1.3652754619699659
06902600,2020,TOTAL,45-49,1271513.0,22,1.7302221841223802,1.0843210311046454,2.6195771798735232
06902600,2020,TOTAL,5-9,1282387.0,960,74.8603970564268,70.19919633411223,79.7497494571619
06902600,2020,TOTAL,50-54,1224425.0,10,0.8167098842313739,0.39164413468627585,1.5019585554050088
06902600,2020,TOTAL,55-59,1145476.0,15,1.3094992823943932,0.7329168077535727,2.159819923899396
06902600,2020,TOTAL,60-64,989394.0,11,1.111791662371108,0.5550023920942354,1.9893023925051045
06902600,2020,TOTAL,65-69,814608.0,3,0.36827529314713336,0.07594721914044564,1.0762566866201073
06902600,2020,TOTAL,70-74,583389.0,3,0.5142366414176476,0.10604795820552004,1.5028176859252271
06902600,2020,TOTAL,75-79,413785.0,1,0.24167139939823823,0.0061185900852592226,1.3465068552361488
06902600,2020,TOTAL,80+,546834.0,6,1.097225117677394,0.4026622802332793,2.3881971535271553
A05_ingresos_TGD_total,2021,HOMBRE,0-4,600632.0,821,136.68935388057912,127.49804051929333,146.36820950784352
A05_ingresos_TGD_total,2021,HOMBRE,10-14,655232.0,772,117.82086344989256,109.65518661642028,126.4336174102286
A05_ingresos_TGD_total,2021,HOMBRE,15-19,631851.0,507,80.24043643200692,73.40699135910924,87.5387926814814
A05_ingresos_TGD_total,2021,HOMBRE,20-24,719079.0,127,17.661480866497282,14.723580837560862,21.013811424211127
A05_ingresos_TGD_total,2021,HOMBRE,25-29,827115.0,50,6.045108600376006,4.486796121151456,7.969722065775233
A05_ingresos_TGD_total,2021,HOMBRE,30-34,842111.0,40,4.749967640845447,3.393446522108008,6.468107762988972
