definition,unit,year,sex,age_group,population,count,rate,rate_lo,rate_hi
TEA_operacional,persons,2019,MUJER,0-4,589563.0,148.0,25.103339252972116,21.22195875829794,29.489136106961265
TEA_operacional,persons,2019,MUJER,10-14,607281.0,109.0,17.94885728353102,14.737879490002125,21.651663987089204
TEA_operacional,persons,2019,MUJER,15-19,625645.0,45.0,7.192577260267404,5.2463152088220095,9.624234269747031
TEA_operacional,persons,2019,MUJER,20-24,711606.0,16.0,2.248435229607395,1.2851750060625575,3.65131794807252
TEA_operacional,persons,2019,MUJER,25-29,800590.0,9.0,1.1241709239435915,0.5140425308058224,2.134026586819616
TEA_operacional,persons,2019,MUJER,30-34,745995.0,10.0,1.340491558254412,0.6428178065714157,2.4652117027617853
TEA_operacional,persons,2019,MUJER,35-39,691342.0,4.0,0.5785848393414548,0.15764489552585043,1.4814069845899271
TEA_operacional,persons,2019,MUJER,40-44,663414.0,3.0,0.4522063146089772,0.09325581354864404,1.3215387480129035
TEA_operacional,persons,2019,MUJER,45-49,627382.0,2.0,0.318785046431042,0.03860634805333353,1.1515611968025796
TEA_operacional,persons,2019,MUJER,5-9,626150.0,104.0,16.609438632915435,13.571114958097974,20.12511490777056
TEA_operacional,persons,2019,MUJER,50-54,620912.0,2.0,0.32210683639549564,0.03900863222871598,1.1635606442980584
TEA_operacional,persons,2019,MUJER,55-59,577392.0,4.0,0.6927702496743979,0.18875657674964752,1.7737669859304759
TEA_operacional,persons,2019,MUJER,60-64,505861.0,0.0,0.0,0.0,0.7292278815947336
TEA_operacional,persons,2019,MUJER,65-69,416071.0,1.0,0.24034359520370321,0.006084972993621251,1.339108803771207
TEA_operacional,persons,2019,MUJER,70-74,306258.0,0.0,0.0,0.0,1.2045006021439228
TEA_operacional,persons,2019,MUJER,75-79,229448.0,0.0,0.0,0.0,1.6077191582031376
TEA_operacional,persons,2019,MUJER,80+,338167.0,0.0,0.0,0.0,1.0908454858439574
TEA_operacional,persons,2020,HOMBRE,0-4,606528.0,212.0,34.953044212303475,30.40603632612405,39.98822705384412
TEA_operacional,persons,2020,HOMBRE,10-14,643850.0,255.0,39.60549817504077,34.89314758980773,44.776822414119025
TEA_operacional,persons,2020,HOMBRE,15-19,640628.0,120.0,18.731619598269198,15.53037419936979,22.39842550893065
TEA_operacional,persons,2020,HOMBRE,20-24,733010.0,38.0,5.1841039003560665,3.6685804620941256,7.115587634446952
TEA_operacional,persons,2020,HOMBRE,25-29,837355.0,26.0,3.1050151966609145,2.0282990148260107,4.549566681171665
TEA_operacional,persons,2020,HOMBRE,30-34,810229.0,26.0,3.2089693160822432,2.0962052969711453,4.701883551826088
TEA_operacional,persons,2020,HOMBRE,35-39,725354.0,10.0,1.3786371895653708,0.6611101194909565,2.5353628768873926
TEA_operacional,persons,2020,HOMBRE,40-44,675288.0,8.0,1.1846797218372014,0.5114606178028488,2.334291327580723
TEA_operacional,persons,2020,HOMBRE,45-49,631153.0,3.0,0.4753205641104455,0.0980225274847147,1.3890883937400793
TEA_operacional,persons,2020,HOMBRE,5-9,652864.0,280.0,42.88795216155279,38.01108781527544,48.2170318071525
TEA_operacional,persons,2020,HOMBRE,50-54,601037.0,1.0,0.16637910810815307,0.004212354311679626,0.9270050580810996
TEA_operacional,persons,2020,HOMBRE,55-59,554862.0,2.0,0.3604499857622256,0.04365216550132555,1.3020692834838141
TEA_operacional,persons,2020,HOMBRE,60-64,471032.0,1.0,0.212299801287386,0.0053749656040969354,1.1828587847405057
