year,cut_region,sex,age_group,population
2019,10,HOMBRE,25-29,33836.0
2019,10,HOMBRE,30-34,33008.0
2019,10,HOMBRE,35-39,32415.0
2019,10,HOMBRE,40-44,33078.0
2019,10,HOMBRE,45-49,32323.0
2019,10,HOMBRE,5-9,30505.0
2019,10,HOMBRE,50-54,31365.0
2019,10,HOMBRE,55-59,26502.0
2019,10,HOMBRE,60-64,21497.0
2019,10,HOMBRE,65-69,16950.0
2019,10,HOMBRE,70-74,11702.0
2019,10,HOMBRE,75-79,8309.0
2019,10,HOMBRE,80+,9153.0
2019,10,MUJER,0-4,26475.0
2019,10,MUJER,10-14,30742.0
2019,10,MUJER,15-19,30120.0
2019,10,MUJER,20-24,29403.0
2019,10,MUJER,25-29,33818.0
2019,10,MUJER,30-34,32908.0
2019,10,MUJER,35-39,32142.0
2019,10,MUJER,40-44,32794.0
2019,10,MUJER,45-49,30920.0
2019,10,MUJER,5-9,29303.0
2019,10,MUJER,50-54,29838.0
2019,10,MUJER,55-59,25888.0
2019,10,MUJER,60-64,22128.0
2019,10,MUJER,65-69,18296.0
2019,10,MUJER,70-74,13505.0
2019,10,MUJER,75-79,10681.0
2019,10,MUJER,80+,15245.0
2019,11,HOMBRE,0-4,3612.0
2019,11,HOMBRE,10-14,4335.0
2019,11,HOMBRE,15-19,3824.0
2019,11,HOMBRE,20-24,2995.0
2019,11,HOMBRE,25-29,4110.0
2019,11,HOMBRE,30-34,4407.0
2019,11,HOMBRE,35-39,4167.0
2019,11,HOMBRE,40-44,4148.0
2019,11,HOMBRE,45-49,3815.0
2019,11,HOMBRE,5-9,4164.0
2019,11,HOMBRE,50-54,3535.0
2019,11,HOMBRE,55-59,3180.0
2019,11,HOMBRE,60-64,2601.0
2019,11,HOMBRE,65-69,1944.0
2019,11,HOMBRE,70-74,1310.0
2019,11,HOMBRE,75-79,910.0
2019,11,HOMBRE,80+,981.0
2019,11,MUJER,0-4,3485.0
2019,11,MUJER,10-14,4054.0
2019,11,MUJER,15-19,3328.0
2019,11,MUJER,20-24,2755.0
2019,11,MUJER,25-29,4253.0
2019,11,MUJER,30-34,4517.0
2019,11,MUJER,35-39,4191.0
2019,11,MUJER,40-44,3996.0
2019,11,MUJER,45-49,3604.0
2019,11,MUJER,5-9,4018.0
2019,11,MUJER,50-54,3227.0
2019,11,MUJER,55-59,2939.0
2019,11,MUJER,60-64,2587.0
2019,11,MUJER,65-69,1999.0
2019,11,MUJER,70-74,1262.0
2019,11,MUJER,75-79,955.0
2019,11,MUJER,80+,1472.0
2019,12,HOMBRE,0-4,5128.0
2019,12,HOMBRE,10-14,5783.0
2019,12,HOMBRE,15-19,6244.0
2019,12,HOMBRE,20-24,6537.0
2019,12,HOMBRE,25-29,7453.0
2019,12,HOMBRE,30-34,7435.0
2019,12,HOMBRE,35-39,6940.0
2019,12,HOMBRE,40-44,6519.0
2019,12,HOMBRE,45-49,5674.0
2019,12,HOMBRE,5-9,5634.0
2019,12,HOMBRE,50-54,5551.0
2019,12,HOMBRE,55-59,5544.0
2019,12,HOMBRE,60-64,5069.0
2019,12,HOMBRE,65-69,3892.0
2019,12,HOMBRE,70-74,2537.0
2019,12,HOMBRE,75-79,1660.0
2019,12,HOMBRE,80+,1855.0
2019,12,MUJER,0-4,4960.0
2019,12,MUJER,10-14,5504.0
2019,12,MUJER,15-19,5317.0
2019,12,MUJER,20-24,5707.0
2019,12,MUJER,25-29,6986.0
2019,12,MUJER,30-34,7148.0
2019,12,MUJER,35-39,6711.0
2019,12,MUJER,40-44,6180.0
2019,12,MUJER,45-49,5436.0
2019,12,MUJER,5-9,5454.0
2019,12,MUJER,50-54,5554.0
2019,12,MUJER,55-59,5513.0
2019,12,MUJER,60-64,4812.0
2019,12,MUJER,65-69,3706.0
2019,12,MUJER,70-74,2605.0
2019,12,MUJER,75-79,2008.0
2019,12,MUJER,80+,2928.0
2019,13,HOMBRE,0-4,256618.0
2019,13,HOMBRE,10-14,242702.0
2019,13,HOMBRE,15-19,256502.0
2019,13,HOMBRE,20-24,324760.0
2019,13,HOMBRE,25-29,381013.0
2019,13,HOMBRE,30-34,358570.0
2019,13,HOMBRE,35-39,313297.0
2019,13,HOMBRE,40-44,284342.0
2019,13,HOMBRE,45-49,249798.0
2019,13,HOMBRE,5-9,257212.0
2019,13,HOMBRE,50-54,234811.0
2019,13,HOMBRE,55-59,210577.0
2019,13,HOMBRE,60-64,176747.0
2019,13,HOMBRE,65-69,137982.0
2019,13,HOMBRE,70-74,92704.0
2019,13,HOMBRE,75-79,59829.0
2019,13,HOMBRE,80+,65875.0
2019,13,MUJER,0-4,247366.0
2019,13,MUJER,10-14,236222.0
2019,13,MUJER,15-19,250195.0
2019,13,MUJER,20-24,310722.0
2019,13,MUJER,25-29,358687.0
2019,13,MUJER,30-34,333018.0
2019,13,MUJER,35-39,295296.0
2019,13,MUJER,40-44,276504.0
2019,13,MUJER,45-49,254375.0
2019,13,MUJER,5-9,249199.0
2019,13,MUJER,50-54,249809.0
2019,13,MUJER,55-59,233892.0
2019,13,MUJER,60-64,205099.0
2019,13,MUJER,65-69,167681.0
2019,13,MUJER,70-74,120690.0
2019,13,MUJER,75-79,88319.0
2019,13,MUJER,80+,134786.0
2019,14,HOMBRE,0-4,11809.0
2019,14,HOMBRE,10-14,13780.0
2019,14,HOMBRE,15-19,14304.0
2019,14,HOMBRE,20-24,15048.0
2019,14,HOMBRE,25-29,15611.0
2019,14,HOMBRE,30-34,13743.0
2019,14,HOMBRE,35-39,12765.0
2019,14,HOMBRE,40-44,12858.0
2019,14,HOMBRE,45-49,13311.0
2019,14,HOMBRE,5-9,13683.0
2019,14,HOMBRE,50-54,14258.0
2019,14,HOMBRE,55-59,13077.0
2019,14,HOMBRE,60-64,10397.0
2019,14,HOMBRE,65-69,8378.0
2019,14,HOMBRE,70-74,5928.0
2019,14,HOMBRE,75-79,4205.0
2019,14,HOMBRE,80+,4771.0
2019,14,MUJER,0-4,11422.0
2019,14,MUJER,10-14,13317.0
2019,14,MUJER,15-19,13880.0
2019,14,MUJER,20-24,15031.0
2019,14,MUJER,25-29,16028.0
2019,14,MUJER,30-34,14536.0
2019,14,MUJER,35-39,13533.0
2019,14,MUJER,40-44,12912.0
2019,14,MUJER,45-49,13388.0
2019,14,MUJER,5-9,13249.0
2019,14,MUJER,50-54,14170.0
2019,14,MUJER,55-59,12965.0
2019,14,MUJER,60-64,10889.0
2019,14,MUJER,65-69,9391.0
2019,14,MUJER,70-74,7053.0
2019,14,MUJER,75-79,5520.0
2019,14,MUJER,80+,8203.0
2019,15,HOMBRE,0-4,8402.0
2019,15,HOMBRE,10-14,8836.0
2019,15,HOMBRE,15-19,9645.0
2019,15,HOMBRE,20-24,10576.0
2019,15,HOMBRE,25-29,10747.0
2019,15,HOMBRE,30-34,10213.0
2019,15,HOMBRE,35-39,9088.0
2019,15,HOMBRE,40-44,8197.0
2019,15,HOMBRE,45-49,8045.0
2019,15,HOMBRE,5-9,9467.0
2019,15,HOMBRE,50-54,6952.0
2019,15,HOMBRE,55-59,6292.0
2019,15,HOMBRE,60-64,5484.0
2019,15,HOMBRE,65-69,4566.0
2019,15,HOMBRE,70-74,3173.0
2019,15,HOMBRE,75-79,2089.0
2019,15,HOMBRE,80+,2295.0
2019,15,MUJER,0-4,8043.0
2019,15,MUJER,10-14,8364.0
2019,15,MUJER,15-19,8437.0
2019,15,MUJER,20-24,9228.0
2019,15,MUJER,25-29,9643.0
2019,15,MUJER,30-34,9381.0
2019,15,MUJER,35-39,8768.0
2019,15,MUJER,40-44,8032.0
2019,15,MUJER,45-49,7952.0
2019,15,MUJER,5-9,9079.0
2019,15,MUJER,50-54,7281.0
2019,15,MUJER,55-59,7044.0
2019,15,MUJER,60-64,6042.0
2019,15,MUJER,65-69,5150.0
2019,15,MUJER,70-74,3906.0
2019,15,MUJER,75-79,2858.0
2019,15,MUJER,80+,3761.0
2019,16,HOMBRE,0-4,14728.0
2019,16,HOMBRE,10-14,18019.0
2019,16,HOMBRE,15-19,17319.0
2019,16,HOMBRE,20-24,16270.0
2019,16,HOMBRE,25-29,17418.0
2019,16,HOMBRE,30-34,16429.0
2019,16,HOMBRE,35-39,15377.0
2019,16,HOMBRE,40-44,15381.0
2019,16,HOMBRE,45-49,17275.0
2019,16,HOMBRE,5-9,16850.0
2019,16,HOMBRE,50-54,17786.0
2019,16,HOMBRE,55-59,16334.0
2019,16,HOMBRE,60-64,14114.0
2019,16,HOMBRE,65-69,11451.0
2019,16,HOMBRE,70-74,8719.0
2019,16,HOMBRE,75-79,6072.0
2019,16,HOMBRE,80+,6873.0
2019,16,MUJER,0-4,14120.0
2019,16,MUJER,10-14,16538.0
2019,16,MUJER,15-19,16655.0
2019,16,MUJER,20-24,17302.0
2019,16,MUJER,25-29,18731.0
2019,16,MUJER,30-34,17933.0
2019,16,MUJER,35-39,16849.0
2019,16,MUJER,40-44,17099.0
2019,16,MUJER,45-49,19231.0
2019,16,MUJER,5-9,15833.0
2019,16,MUJER,50-54,18598.0
2019,16,MUJER,55-59,17045.0
2019,16,MUJER,60-64,15086.0
2019,16,MUJER,65-69,12396.0
2019,16,MUJER,70-74,9681.0
2019,16,MUJER,75-79,7585.0
2019,16,MUJER,80+,10862.0
2020,1,HOMBRE,0-4,14636.0
2020,1,HOMBRE,10-14,14275.0
2020,1,HOMBRE,15-19,13500.0
2020,1,HOMBRE,20-24,15866.0
2020,1,HOMBRE,25-29,18640.0
2020,1,HOMBRE,30-34,17729.0
2020,1,HOMBRE,35-39,15534.0
2020,1,HOMBRE,40-44,13777.0
2020,1,HOMBRE,45-49,12007.0
2020,1,HOMBRE,5-9,15594.0
2020,1,HOMBRE,50-54,10126.0
2020,1,HOMBRE,55-59,9365.0
2020,1,HOMBRE,60-64,7711.0
2020,1,HOMBRE,65-69,6052.0
2020,1,HOMBRE,70-74,3692.0
2020,1,HOMBRE,75-79,2217.0
2020,1,HOMBRE,80+,2424.0
2020,1,MUJER,0-4,14030.0
2020,1,MUJER,10-14,13846.0
2020,1,MUJER,15-19,12788.0
2020,1,MUJER,20-24,15144.0
2020,1,MUJER,25-29,18078.0
2020,1,MUJER,30-34,16841.0
2020,1,MUJER,35-39,14986.0
2020,1,MUJER,40-44,12976.0
2020,1,MUJER,45-49,11598.0
2020,1,MUJER,5-9,15030.0
2020,1,MUJER,50-54,10039.0
2020,1,MUJER,55-59,9326.0
2020,1,MUJER,60-64,7863.0
2020,1,MUJER,65-69,6380.0
2020,1,MUJER,70-74,4199.0
2020,1,MUJER,75-79,2777.0
2020,1,MUJER,80+,3727.0
2020,2,HOMBRE,0-4,24114.0
2020,2,HOMBRE,10-14,25058.0
2020,2,HOMBRE,15-19,24379.0
2020,2,HOMBRE,20-24,29399.0
2020,2,HOMBRE,25-29,34078.0
2020,2,HOMBRE,30-34,31909.0
2020,2,HOMBRE,35-39,28250.0
2020,2,HOMBRE,40-44,26053.0
2020,2,HOMBRE,45-49,23754.0
2020,2,HOMBRE,5-9,25761.0
2020,2,HOMBRE,50-54,19463.0
2020,2,HOMBRE,55-59,17692.0
2020,2,HOMBRE,60-64,14304.0
2020,2,HOMBRE,65-69,10893.0
2020,2,HOMBRE,70-74,6104.0
2020,2,HOMBRE,75-79,3429.0
2020,2,HOMBRE,80+,3570.0
2020,2,MUJER,0-4,23004.0
2020,2,MUJER,10-14,23800.0
2020,2,MUJER,15-19,23003.0
2020,2,MUJER,20-24,28758.0
2020,2,MUJER,25-29,33238.0
2020,2,MUJER,30-34,30825.0
2020,2,MUJER,35-39,27133.0
2020,2,MUJER,40-44,25173.0
2020,2,MUJER,45-49,22860.0
2020,2,MUJER,5-9,24443.0
2020,2,MUJER,50-54,18667.0
2020,2,MUJER,55-59,17532.0
2020,2,MUJER,60-64,14465.0
2020,2,MUJER,65-69,11517.0
2020,2,MUJER,70-74,7315.0
2020,2,MUJER,75-79,4905.0
2020,2,MUJER,80+,7006.0
2020,3,HOMBRE,0-4,10893.0
2020,3,HOMBRE,10-14,12350.0
2020,3,HOMBRE,15-19,10711.0
2020,3,HOMBRE,20-24,11003.0
2020,3,HOMBRE,25-29,13001.0
2020,3,HOMBRE,30-34,13281.0
2020,3,HOMBRE,35-39,11649.0
2020,3,HOMBRE,40-44,10846.0
2020,3,HOMBRE,45-49,10120.0
2020,3,HOMBRE,5-9,12759.0
2020,3,HOMBRE,50-54,9853.0
2020,3,HOMBRE,55-59,9243.0
2020,3,HOMBRE,60-64,7804.0
2020,3,HOMBRE,65-69,6083.0
2020,3,HOMBRE,70-74,3904.0
2020,3,HOMBRE,75-79,2570.0
2020,3,HOMBRE,80+,2869.0
2020,3,MUJER,0-4,10478.0
2020,3,MUJER,10-14,11845.0
2020,3,MUJER,15-19,9903.0
2020,3,MUJER,20-24,10347.0
2020,3,MUJER,25-29,12557.0
2020,3,MUJER,30-34,12690.0
2020,3,MUJER,35-39,11021.0
2020,3,MUJER,40-44,9966.0
2020,3,MUJER,45-49,9417.0
2020,3,MUJER,5-9,12315.0
2020,3,MUJER,50-54,9565.0
2020,3,MUJER,55-59,9308.0
2020,3,MUJER,60-64,7947.0
2020,3,MUJER,65-69,6384.0
2020,3,MUJER,70-74,4367.0
2020,3,MUJER,75-79,3151.0
2020,3,MUJER,80+,4509.0
2020,4,HOMBRE,0-4,26177.0
2020,4,HOMBRE,10-14,29401.0
2020,4,HOMBRE,15-19,28455.0
2020,4,HOMBRE,20-24,30199.0
2020,4,HOMBRE,25-29,32859.0
2020,4,HOMBRE,30-34,31473.0
2020,4,HOMBRE,35-39,28363.0
2020,4,HOMBRE,40-44,27474.0
2020,4,HOMBRE,45-49,26573.0
2020,4,HOMBRE,5-9,31233.0
2020,4,HOMBRE,50-54,25941.0
2020,4,HOMBRE,55-59,23429.0
2020,4,HOMBRE,60-64,20448.0
2020,4,HOMBRE,65-69,16657.0
2020,4,HOMBRE,70-74,12038.0
2020,4,HOMBRE,75-79,8566.0
2020,4,HOMBRE,80+,10328.0
2020,4,MUJER,0-4,25204.0
2020,4,MUJER,10-14,28559.0
2020,4,MUJER,15-19,27684.0
2020,4,MUJER,20-24,29623.0
2020,4,MUJER,25-29,32458.0
2020,4,MUJER,30-34,32114.0
2020,4,MUJER,35-39,29465.0
2020,4,MUJER,40-44,28740.0
2020,4,MUJER,45-49,27983.0
2020,4,MUJER,5-9,30222.0
2020,4,MUJER,50-54,27490.0
2020,4,MUJER,55-59,25144.0
2020,4,MUJER,60-64,22108.0
2020,4,MUJER,65-69,18623.0
2020,4,MUJER,70-74,14205.0
2020,4,MUJER,75-79,10926.0
2020,4,MUJER,80+,15934.0
2020,5,HOMBRE,0-4,56836.0
2020,5,HOMBRE,10-14,63137.0
2020,5,HOMBRE,15-19,65593.0
2020,5,HOMBRE,20-24,75817.0
2020,5,HOMBRE,25-29,79584.0
2020,5,HOMBRE,30-34,72634.0
2020,5,HOMBRE,35-39,68808.0
2020,5,HOMBRE,40-44,62579.0
2020,5,HOMBRE,45-49,59154.0
2020,5,HOMBRE,5-9,63767.0
2020,5,HOMBRE,50-54,59042.0
2020,5,HOMBRE,55-59,57788.0
2020,5,HOMBRE,60-64,51729.0
2020,5,HOMBRE,65-69,42732.0
2020,5,HOMBRE,70-74,31889.0
2020,5,HOMBRE,75-79,22406.0
2020,5,HOMBRE,80+,25177.0
2020,5,MUJER,0-4,54461.0
2020,5,MUJER,10-14,60927.0
2020,5,MUJER,15-19,63206.0
2020,5,MUJER,20-24,71372.0
2020,5,MUJER,25-29,76141.0
2020,5,MUJER,30-34,71226.0
2020,5,MUJER,35-39,67969.0
2020,5,MUJER,40-44,64304.0
2020,5,MUJER,45-49,61521.0
2020,5,MUJER,5-9,61266.0
2020,5,MUJER,50-54,63126.0
2020,5,MUJER,55-59,63885.0
2020,5,MUJER,60-64,58358.0
2020,5,MUJER,65-69,49445.0
2020,5,MUJER,70-74,38673.0
2020,5,MUJER,75-79,30232.0
2020,5,MUJER,80+,45386.0
2020,6,HOMBRE,0-4,30382.0
2020,6,HOMBRE,10-14,34862.0
2020,6,HOMBRE,15-19,32209.0
2020,6,HOMBRE,20-24,30703.0
2020,6,HOMBRE,25-29,36729.0
2020,6,HOMBRE,30-34,37428.0
2020,6,HOMBRE,35-39,35767.0
2020,6,HOMBRE,40-44,36057.0
2020,6,HOMBRE,45-49,34063.0
2020,6,HOMBRE,5-9,34083.0
2020,6,HOMBRE,50-54,33989.0
2020,6,HOMBRE,55-59,31764.0
2020,6,HOMBRE,60-64,27247.0
2020,6,HOMBRE,65-69,21833.0
2020,6,HOMBRE,70-74,15826.0
2020,6,HOMBRE,75-79,10674.0
2020,6,HOMBRE,80+,12058.0
2020,6,MUJER,0-4,29171.0
2020,6,MUJER,10-14,33361.0
2020,6,MUJER,15-19,30753.0
2020,6,MUJER,20-24,29063.0
2020,6,MUJER,25-29,35197.0
2020,6,MUJER,30-34,37150.0
2020,6,MUJER,35-39,34801.0
2020,6,MUJER,40-44,35241.0
2020,6,MUJER,45-49,33664.0
2020,6,MUJER,5-9,32711.0
2020,6,MUJER,50-54,33581.0
2020,6,MUJER,55-59,31808.0
2020,6,MUJER,60-64,27906.0
2020,6,MUJER,65-69,23379.0
2020,6,MUJER,70-74,17354.0
2020,6,MUJER,75-79,12472.0
2020,6,MUJER,80+,17777.0
2020,7,HOMBRE,0-4,35161.0
2020,7,HOMBRE,10-14,39028.0
2020,7,HOMBRE,15-19,37861.0
2020,7,HOMBRE,20-24,37546.0
2020,7,HOMBRE,25-29,41207.0
2020,7,HOMBRE,30-34,40115.0
2020,7,HOMBRE,35-39,37989.0
2020,7,HOMBRE,40-44,38719.0
2020,7,HOMBRE,45-49,36878.0
2020,7,HOMBRE,5-9,38490.0
2020,7,HOMBRE,50-54,37347.0
2020,7,HOMBRE,55-59,35641.0
2020,7,HOMBRE,60-64,30508.0
2020,7,HOMBRE,65-69,25713.0
2020,7,HOMBRE,70-74,18198.0
2020,7,HOMBRE,75-79,12257.0
2020,7,HOMBRE,80+,13442.0
2020,7,MUJER,0-4,33920.0
2020,7,MUJER,10-14,37386.0
2020,7,MUJER,15-19,36560.0
2020,7,MUJER,20-24,37785.0
2020,7,MUJER,25-29,42007.0
2020,7,MUJER,30-34,41700.0
2020,7,MUJER,35-39,39268.0
2020,7,MUJER,40-44,39940.0
2020,7,MUJER,45-49,38142.0
2020,7,MUJER,5-9,37049.0
2020,7,MUJER,50-54,38819.0
2020,7,MUJER,55-59,36755.0
2020,7,MUJER,60-64,32052.0
2020,7,MUJER,65-69,28145.0
2020,7,MUJER,70-74,20519.0
2020,7,MUJER,75-79,15020.0
2020,7,MUJER,80+,20772.0
2020,8,HOMBRE,0-4,49252.0
2020,8,HOMBRE,10-14,56446.0
2020,8,HOMBRE,15-19,57268.0
2020,8,HOMBRE,20-24,62049.0
2020,8,HOMBRE,25-29,65240.0
2020,8,HOMBRE,30-34,59491.0
2020,8,HOMBRE,35-39,54544.0
2020,8,HOMBRE,40-44,54158.0
2020,8,HOMBRE,45-49,55232.0
2020,8,HOMBRE,5-9,55933.0
2020,8,HOMBRE,50-54,55459.0
2020,8,HOMBRE,55-59,50484.0
2020,8,HOMBRE,60-64,42317.0
2020,8,HOMBRE,65-69,33899.0
2020,8,HOMBRE,70-74,24312.0
2020,8,HOMBRE,75-79,16423.0
2020,8,HOMBRE,80+,18070.0
2020,8,MUJER,0-4,47424.0
2020,8,MUJER,10-14,54267.0
2020,8,MUJER,15-19,55839.0
2020,8,MUJER,20-24,61581.0
2020,8,MUJER,25-29,65522.0
2020,8,MUJER,30-34,60891.0
2020,8,MUJER,35-39,57904.0
2020,8,MUJER,40-44,57130.0
2020,8,MUJER,45-49,57963.0
2020,8,MUJER,5-9,53784.0
2020,8,MUJER,50-54,58310.0
2020,8,MUJER,55-59,53772.0
2020,8,MUJER,60-64,47000.0
2020,8,MUJER,65-69,39713.0
2020,8,MUJER,70-74,29133.0
2020,8,MUJER,75-79,21997.0
2020,8,MUJER,80+,30889.0
2020,9,HOMBRE,0-4,31635.0
2020,9,HOMBRE,10-14,36106.0
2020,9,HOMBRE,15-19,34835.0
2020,9,HOMBRE,20-24,35507.0
2020,9,HOMBRE,25-29,37137.0
2020,9,HOMBRE,30-34,34768.0
2020,9,HOMBRE,35-39,33661.0
2020,9,HOMBRE,40-44,33401.0
2020,9,HOMBRE,45-49,32879.0
2020,9,HOMBRE,5-9,35412.0
2020,9,HOMBRE,50-54,32858.0
2020,9,HOMBRE,55-59,30162.0
2020,9,HOMBRE,60-64,26276.0
2020,9,HOMBRE,65-69,21328.0
2020,9,HOMBRE,70-74,15505.0
2020,9,HOMBRE,75-79,11180.0
2020,9,HOMBRE,80+,13085.0
2020,9,MUJER,0-4,30513.0
2020,9,MUJER,10-14,34788.0
2020,9,MUJER,15-19,34037.0
2020,9,MUJER,20-24,36191.0
2020,9,MUJER,25-29,38801.0
2020,9,MUJER,30-34,36775.0
2020,9,MUJER,35-39,35711.0
2020,9,MUJER,40-44,34984.0
2020,9,MUJER,45-49,33718.0
2020,9,MUJER,5-9,34138.0
2020,9,MUJER,50-54,33603.0
2020,9,MUJER,55-59,30932.0
2020,9,MUJER,60-64,27436.0
2020,9,MUJER,65-69,23525.0
2020,9,MUJER,70-74,17903.0
2020,9,MUJER,75-79,14190.0
2020,9,MUJER,80+,21363.0
2020,10,HOMBRE,0-4,27091.0
2020,10,HOMBRE,10-14,32073.0
2020,10,HOMBRE,15-19,30166.0
2020,10,HOMBRE,20-24,29285.0
2020,10,HOMBRE,25-29,33340.0
2020,10,HOMBRE,30-34,33833.0
2020,10,HOMBRE,35-39,32631.0
2020,10,HOMBRE,40-44,32878.0
2020,10,HOMBRE,45-49,32744.0
2020,10,HOMBRE,5-9,29845.0
2020,10,HOMBRE,50-54,31548.0
2020,10,HOMBRE,55-59,27726.0
2020,10,HOMBRE,60-64,22075.0
2020,10,HOMBRE,65-69,17881.0
2020,10,HOMBRE,70-74,12306.0
2020,10,HOMBRE,75-79,8558.0
2020,10,HOMBRE,80+,9637.0
2020,10,MUJER,0-4,26032.0
2020,10,MUJER,10-14,31062.0
2020,10,MUJER,15-19,29686.0
2020,10,MUJER,20-24,29124.0
2020,10,MUJER,25-29,33505.0
2020,10,MUJER,30-34,33784.0
2020,10,MUJER,35-39,32339.0
2020,10,MUJER,40-44,32633.0
2020,10,MUJER,45-49,31456.0
2020,10,MUJER,5-9,28651.0
2020,10,MUJER,50-54,29996.0
2020,10,MUJER,55-59,26864.0
2020,10,MUJER,60-64,22643.0
2020,10,MUJER,65-69,19218.0
2020,10,MUJER,70-74,14073.0
2020,10,MUJER,75-79,10869.0
2020,10,MUJER,80+,15888.0
2020,11,HOMBRE,0-4,3531.0
2020,11,HOMBRE,10-14,4336.0
2020,11,HOMBRE,15-19,3836.0
2020,11,HOMBRE,20-24,2933.0
2020,11,HOMBRE,25-29,3938.0
2020,11,HOMBRE,30-34,4581.0
2020,11,HOMBRE,35-39,4198.0
2020,11,HOMBRE,40-44,4170.0
2020,11,HOMBRE,45-49,3872.0
2020,11,HOMBRE,5-9,4084.0
2020,11,HOMBRE,50-54,3527.0
2020,11,HOMBRE,55-59,3237.0
2020,11,HOMBRE,60-64,2667.0
2020,11,HOMBRE,65-69,2038.0
2020,11,HOMBRE,70-74,1364.0
2020,11,HOMBRE,75-79,934.0
2020,11,HOMBRE,80+,1030.0
2020,11,MUJER,0-4,3406.0
2020,11,MUJER,10-14,4052.0
2020,11,MUJER,15-19,3311.0
2020,11,MUJER,20-24,2706.0
2020,11,MUJER,25-29,4091.0
2020,11,MUJER,30-34,4728.0
2020,11,MUJER,35-39,4263.0
2020,11,MUJER,40-44,4007.0
2020,11,MUJER,45-49,3689.0
2020,11,MUJER,5-9,3937.0
2020,11,MUJER,50-54,3250.0
2020,11,MUJER,55-59,2976.0
2020,11,MUJER,60-64,2628.0
2020,11,MUJER,65-69,2135.0
2020,11,MUJER,70-74,1338.0
2020,11,MUJER,75-79,964.0
2020,11,MUJER,80+,1540.0
2020,12,HOMBRE,0-4,5049.0
2020,12,HOMBRE,10-14,5875.0
2020,12,HOMBRE,15-19,6186.0
2020,12,HOMBRE,20-24,6584.0
2020,12,HOMBRE,25-29,7519.0
2020,12,HOMBRE,30-34,7758.0
2020,12,HOMBRE,35-39,6986.0
2020,12,HOMBRE,40-44,6680.0
2020,12,HOMBRE,45-49,5810.0
2020,12,HOMBRE,5-9,5589.0
2020,12,HOMBRE,50-54,5512.0
2020,12,HOMBRE,55-59,5524.0
2020,12,HOMBRE,60-64,5172.0
2020,12,HOMBRE,65-69,4102.0
2020,12,HOMBRE,70-74,2663.0
2020,12,HOMBRE,75-79,1731.0
2020,12,HOMBRE,80+,1935.0
2020,12,MUJER,0-4,4880.0
2020,12,MUJER,10-14,5581.0
2020,12,MUJER,15-19,5241.0
2020,12,MUJER,20-24,5726.0
2020,12,MUJER,25-29,7035.0
2020,12,MUJER,30-34,7417.0
2020,12,MUJER,35-39,6849.0
2020,12,MUJER,40-44,6320.0
2020,12,MUJER,45-49,5558.0
2020,12,MUJER,5-9,5410.0
2020,12,MUJER,50-54,5471.0
2020,12,MUJER,55-59,5540.0
2020,12,MUJER,60-64,4966.0
2020,12,MUJER,65-69,3911.0
2020,12,MUJER,70-74,2699.0
2020,12,MUJER,75-79,2059.0
2020,12,MUJER,80+,3024.0
2020,13,HOMBRE,0-4,257492.0
2020,13,HOMBRE,10-14,249664.0
2020,13,HOMBRE,15-19,254842.0
2020,13,HOMBRE,20-24,324627.0
2020,13,HOMBRE,25-29,390544.0
2020,13,HOMBRE,30-34,383412.0
2020,13,HOMBRE,35-39,329251.0
2020,13,HOMBRE,40-44,292158.0
2020,13,HOMBRE,45-49,259443.0
2020,13,HOMBRE,5-9,260711.0
2020,13,HOMBRE,50-54,237416.0
2020,13,HOMBRE,55-59,216063.0
2020,13,HOMBRE,60-64,181942.0
2020,13,HOMBRE,65-69,144347.0
2020,13,HOMBRE,70-74,97624.0
2020,13,HOMBRE,75-79,62525.0
2020,13,HOMBRE,80+,68355.0
2020,13,MUJER,0-4,248384.0
2020,13,MUJER,10-14,243167.0
2020,13,MUJER,15-19,249017.0
2020,13,MUJER,20-24,311588.0
2020,13,MUJER,25-29,368763.0
2020,13,MUJER,30-34,356568.0
2020,13,MUJER,35-39,308336.0
2020,13,MUJER,40-44,282350.0
2020,13,MUJER,45-49,262160.0
2020,13,MUJER,5-9,252752.0
2020,13,MUJER,50-54,251248.0
2020,13,MUJER,55-59,238774.0
2020,13,MUJER,60-64,210103.0
2020,13,MUJER,65-69,175344.0
2020,13,MUJER,70-74,126043.0
2020,13,MUJER,75-79,91357.0
2020,13,MUJER,80+,138702.0
2020,14,HOMBRE,0-4,11631.0
2020,14,HOMBRE,10-14,13977.0
2020,14,HOMBRE,15-19,14014.0
2020,14,HOMBRE,20-24,14678.0
2020,14,HOMBRE,25-29,15563.0
2020,14,HOMBRE,30-34,14288.0
2020,14,HOMBRE,35-39,12873.0
2020,14,HOMBRE,40-44,12725.0
2020,14,HOMBRE,45-49,13292.0
2020,14,HOMBRE,5-9,13354.0
2020,14,HOMBRE,50-54,14065.0
2020,14,HOMBRE,55-59,13499.0
2020,14,HOMBRE,60-64,10715.0
2020,14,HOMBRE,65-69,8745.0
2020,14,HOMBRE,70-74,6201.0
2020,14,HOMBRE,75-79,4372.0
2020,14,HOMBRE,80+,4923.0
2020,14,MUJER,0-4,11251.0
2020,14,MUJER,10-14,13524.0
2020,14,MUJER,15-19,13612.0
2020,14,MUJER,20-24,14744.0
2020,14,MUJER,25-29,16014.0
2020,14,MUJER,30-34,15094.0
2020,14,MUJER,35-39,13727.0
2020,14,MUJER,40-44,12810.0
