era,definition,code,patients
2021-2024,TEA_operacional,J218,1
2021-2024,TEA_operacional,J019,1
2021-2024,TEA_operacional,J22,1
2021-2024,TEA_operacional,J328,1
2021-2024,TEA_operacional,J340,1
2021-2024,TEA_operacional,J358,1
2021-2024,TEA_operacional,J40,1
2021-2024,TEA_operacional,J441,1
2021-2024,TEA_operacional,J458,1
2021-2024,TEA_operacional,J030,1
2021-2024,TEA_operacional,I889,1
2021-2024,TEA_operacional,K729,1
2021-2024,TEA_operacional,I358,1
2021-2024,TEA_operacional,H902,1
2021-2024,TEA_operacional,H918,1
2021-2024,TEA_operacional,I200,1
2021-2024,TEA_operacional,I219,1
2021-2024,TEA_operacional,I251,1
2021-2024,TEA_operacional,I313,1
2021-2024,TEA_operacional,I340,1
2021-2024,TEA_operacional,I409,1
2021-2024,TEA_operacional,I880,1
2021-2024,TEA_operacional,I422,1
2021-2024,TEA_operacional,I500,1
2021-2024,TEA_operacional,I615,1
2021-2024,TEA_operacional,I802,1
2021-2024,TEA_operacional,I81,1
2021-2024,TEA_operacional,I832,1
2021-2024,TEA_operacional,I850,1
2021-2024,TEA_operacional,J849,1
2021-2024,TEA_operacional,J851,1
2021-2024,TEA_operacional,J90,1
2021-2024,TEA_operacional,K509,1
2021-2024,TEA_operacional,K290,1
2021-2024,TEA_operacional,K296,1
2021-2024,TEA_operacional,K316,1
2021-2024,TEA_operacional,K381,1
2021-2024,TEA_operacional,K430,1
2021-2024,TEA_operacional,K439,1
2021-2024,TEA_operacional,K449,1
2021-2024,TEA_operacional,K510,1
2021-2024,TEA_operacional,J950,1
2021-2024,TEA_operacional,K528,1
2021-2024,TEA_operacional,K564,1
2021-2024,TEA_operacional,K593,1
2021-2024,TEA_operacional,K610,1
2021-2024,TEA_operacional,K625,1
2021-2024,TEA_operacional,K631,1
2021-2024,TEA_operacional,K650,1
2021-2024,TEA_operacional,K263,1
2021-2024,TEA_operacional,K260,1
2021-2024,TEA_operacional,K226,1
2021-2024,TEA_operacional,K20,1
2021-2024,TEA_operacional,J955,1
2021-2024,TEA_operacional,J9699,1
2021-2024,TEA_operacional,J982,1
2021-2024,TEA_operacional,K011,1
2021-2024,TEA_operacional,K021,1
2021-2024,TEA_operacional,K070,1
2021-2024,TEA_operacional,K075,1
2021-2024,TEA_operacional,K076,1
2021-2024,TEA_operacional,K078,1
2021-2024,TEA_operacional,K079,1
2021-2024,TEA_operacional,K088,1
2021-2024,TEA_operacional,K092,1
2021-2024,TEA_operacional,K122,1
2021-2024,TEA_operacional,K130,1
2021-2024,TEA_operacional,K134,1
2021-2024,TEA_operacional,Z931,1
2021-2024,F84_historico,N47,80
2021-2024,F84_historico,G409,73
2021-2024,F84_historico,J353,55
2021-2024,F84_historico,J209,41
2021-2024,F84_historico,K358,40
2021-2024,F84_historico,J46,40
2021-2024,F84_historico,F322,37
2021-2024,F84_historico,J128,36
2021-2024,F84_historico,J129,30
2021-2024,F84_historico,J121,29
2021-2024,F84_historico,F603,29
2021-2024,F84_historico,Q532,28
2021-2024,F84_historico,T432,26
2021-2024,F84_historico,A099,25
2021-2024,F84_historico,Z518,24
2021-2024,F84_historico,F329,24
2021-2024,F84_historico,J206,24
2021-2024,F84_historico,Q531,22
2021-2024,F84_historico,J351,20
2021-2024,F84_historico,F431,20
2021-2024,F84_historico,F323,19
2021-2024,F84_historico,U071,18
2021-2024,F84_historico,J123,18
2021-2024,F84_historico,J205,18
2021-2024,F84_historico,T391,17
2021-2024,F84_historico,J210,17
2021-2024,F84_historico,T424,17
2021-2024,F84_historico,F609,17
2021-2024,F84_historico,G408,17
2021-2024,F84_historico,F29,17
2021-2024,F84_historico,N390,16
2021-2024,F84_historico,E101,16
2021-2024,F84_historico,G401,16
2021-2024,F84_historico,P220,15
2021-2024,F84_historico,K409,14
2021-2024,F84_historico,A080,14
2021-2024,F84_historico,G473,14
2021-2024,F84_historico,C910,13
2021-2024,F84_historico,J219,12
2021-2024,F84_historico,R568,12
2021-2024,F84_historico,K802,12
2021-2024,F84_historico,J352,12
2021-2024,F84_historico,K590,12
2021-2024,F84_historico,F919,12
2021-2024,F84_historico,H509,11
2021-2024,F84_historico,J159,11
2021-2024,F84_historico,Z038,11
2021-2024,F84_historico,F412,11
2021-2024,F84_historico,K353,11
2021-2024,F84_historico,S4240,10
2021-2024,F84_historico,R560,10
2021-2024,F84_historico,J00,10
2021-2024,F84_historico,T435,10
2021-2024,F84_historico,Z511,10
2021-2024,F84_historico,Z470,10
2021-2024,F84_historico,J9609,9
2021-2024,F84_historico,Z138,9
2021-2024,F84_historico,T850,9
2021-2024,F84_historico,A090,8
2021-2024,F84_historico,J189,8
2021-2024,F84_historico,H501,8
2021-2024,F84_historico,J122,8
2021-2024,F84_historico,R458,8
2021-2024,F84_historico,S519,8
2021-2024,F84_historico,D70,8
2021-2024,F84_historico,N10,8
2021-2024,F84_historico,G404,8
2021-2024,F84_historico,F319,8
2021-2024,F84_historico,H919,8
2021-2024,F84_historico,J9600,8
2021-2024,F84_historico,Q539,8
2021-2024,F84_historico,N433,7
2021-2024,F84_historico,F321,7
2021-2024,F84_historico,J069,7
2021-2024,F84_historico,P073,7
2021-2024,F84_historico,P599,7
2021-2024,F84_historico,K566,7
2021-2024,F84_historico,S5250,7
2021-2024,F84_historico,G403,7
2021-2024,F84_historico,J208,6
2021-2024,F84_historico,F39,6
2021-2024,F84_historico,J120,6
2021-2024,F84_historico,Q381,6
2021-2024,F84_historico,J690,6
2021-2024,F84_historico,T509,6
2021-2024,F84_historico,A084,6
2021-2024,F84_historico,F191,6
2021-2024,F84_historico,H905,6
2021-2024,F84_historico,F200,6
2021-2024,F84_historico,F209,6
2021-2024,F84_historico,R509,6
2021-2024,F84_historico,J101,6
2021-2024,F84_historico,P704,5
2021-2024,F84_historico,P598,5
2021-2024,F84_historico,K219,5
2021-2024,F84_historico,J158,5
2021-2024,F84_historico,F419,5
2021-2024,F84_historico,F432,5
2021-2024,F84_historico,F500,5
2021-2024,F84_historico,J100,5
2021-2024,F84_historico,K352,5
2021-2024,F84_historico,F900,5
2021-2024,F84_historico,L600,5
2021-2024,F84_historico,F913,5
2021-2024,F84_historico,F982,5
2021-2024,F84_historico,H500,5
2021-2024,F84_historico,J459,5
2021-2024,F84_historico,G710,5
2021-2024,F84_historico,K029,5
2021-2024,F84_historico,I471,5
2021-2024,F84_historico,P071,5
2021-2024,F84_historico,S517,5
2021-2024,F84_historico,T433,5
2021-2024,F84_historico,R13,5
2021-2024,F84_historico,L059,4
2021-2024,F84_historico,R590,4
2021-2024,F84_historico,S411,4
2021-2024,F84_historico,G048,4
2021-2024,F84_historico,S8230,4
2021-2024,F84_historico,E111,4
2021-2024,F84_historico,S8280,4
2021-2024,F84_historico,J450,4
2021-2024,F84_historico,E872,4
2021-2024,F84_historico,Q665,4
2021-2024,F84_historico,G402,4
2021-2024,F84_historico,J350,4
2021-2024,F84_historico,F208,4
2021-2024,F84_historico,R11,4
2021-2024,F84_historico,K800,4
2021-2024,F84_historico,T426,4
2021-2024,F84_historico,N44,4
2021-2024,F84_historico,J204,4
2021-2024,F84_historico,K565,4
2021-2024,F84_historico,T71,4
2021-2024,F84_historico,K562,4
2021-2024,F84_historico,N179,4
2021-2024,F84_historico,F608,4
2021-2024,F84_historico,J111,4
2021-2024,F84_historico,Z548,4
2021-2024,F84_historico,P221,4
2021-2024,F84_historico,S518,3
2021-2024,F84_historico,K561,3
2021-2024,F84_historico,K519,3
2021-2024,F84_historico,E86,3
2021-2024,F84_historico,K805,3
2021-2024,F84_historico,S0690,3
2021-2024,F84_historico,S0680,3
2021-2024,F84_historico,F918,3
2021-2024,F84_historico,R620,3
2021-2024,F84_historico,F89,3
2021-2024,F84_historico,F83,3
2021-2024,F84_historico,M2147,3
2021-2024,F84_historico,D480,3
2021-2024,F84_historico,S5270,3
2021-2024,F84_historico,D444,3
2021-2024,F84_historico,K469,3
2021-2024,F84_historico,Z291,3
2021-2024,F84_historico,Z137,3
2021-2024,F84_historico,Z048,3
2021-2024,F84_historico,Z033,3
2021-2024,F84_historico,T842,3
2021-2024,F84_historico,B349,3
2021-2024,F84_historico,H669,3
2021-2024,F84_historico,T427,3
2021-2024,F84_historico,C629,3
2021-2024,F84_historico,T393,3
2021-2024,F84_historico,T232,3
2021-2024,F84_historico,T212,3
2021-2024,F84_historico,T182,3
2021-2024,F84_historico,D162,3
2021-2024,F84_historico,G934,3
2021-2024,F84_historico,K028,3
2021-2024,F84_historico,S8220,3
2021-2024,F84_historico,S5290,3
2021-2024,F84_historico,K402,3
2021-2024,F84_historico,S5280,3
2021-2024,F84_historico,G418,3
2021-2024,F84_historico,G410,3
2021-2024,F84_historico,S5240,3
2021-2024,F84_historico,S5230,3
2021-2024,F84_historico,K429,3
2021-2024,F84_historico,M2157,3
2021-2024,F84_historico,L032,3
2021-2024,F84_historico,F388,3
2021-2024,F84_historico,R104,3
2021-2024,F84_historico,O021,3
2021-2024,F84_historico,E109,3
2021-2024,F84_historico,E162,3
2021-2024,F84_historico,P284,3
2021-2024,F84_historico,Q213,3
2021-2024,F84_historico,Q211,3
2021-2024,F84_historico,Q556,3
2021-2024,F84_historico,F328,3
2021-2024,F84_historico,E46,3
2021-2024,F84_historico,J029,3
2021-2024,F84_historico,P209,3
2021-2024,F84_historico,Q668,3
2021-2024,F84_historico,P551,3
2021-2024,F84_historico,Q740,3
2021-2024,F84_historico,F28,3
2021-2024,F84_historico,F449,3
2021-2024,F84_historico,F239,3
2021-2024,F84_historico,R451,3
2021-2024,F84_historico,Q355,3
2021-2024,F84_historico,N500,3
2021-2024,F84_historico,E840,3
2021-2024,F84_historico,F09,3
2021-2024,F84_historico,R508,3
2021-2024,F84_historico,T242,2
2021-2024,F84_historico,P923,2
2021-2024,F84_historico,Q542,2
2021-2024,F84_historico,Q644,2
2021-2024,F84_historico,Q660,2
2021-2024,F84_historico,T211,2
2021-2024,F84_historico,J050,2
2021-2024,F84_historico,T828,2
2021-2024,F84_historico,J343,2
2021-2024,F84_historico,J440,2
2021-2024,F84_historico,J448,2
2021-2024,F84_historico,J042,2
2021-2024,F84_historico,P398,2
2021-2024,F84_historico,T175,2
2021-2024,F84_historico,J040,2
2021-2024,F84_historico,J039,2
2021-2024,F84_historico,T141,2
2021-2024,F84_historico,Z540,2
2021-2024,F84_historico,Q039,2
2021-2024,F84_historico,Z450,2
2021-2024,F84_historico,J342,2
2021-2024,F84_historico,Q251,2
2021-2024,F84_historico,J157,2
2021-2024,F84_historico,T810,2
2021-2024,F84_historico,Q273,2
2021-2024,F84_historico,Q230,2
2021-2024,F84_historico,T439,2
2021-2024,F84_historico,T438,2
2021-2024,F84_historico,Q549,2
2021-2024,F84_historico,Q203,2
2021-2024,F84_historico,Q201,2
2021-2024,F84_historico,Q120,2
2021-2024,F84_historico,Q379,2
2021-2024,F84_historico,T421,2
2021-2024,F84_historico,T821,2
2021-2024,F84_historico,T390,2
2021-2024,F84_historico,N110,2
2021-2024,F84_historico,K222,2
2021-2024,F84_historico,P239,2
2021-2024,F84_historico,S010,2
2021-2024,F84_historico,Q892,2
2021-2024,F84_historico,O034,2
2021-2024,F84_historico,K598,2
2021-2024,F84_historico,Q909,2
2021-2024,F84_historico,N939,2
2021-2024,F84_historico,K918,2
2021-2024,F84_historico,N871,2
2021-2024,F84_historico,N508,2
2021-2024,F84_historico,S018,2
2021-2024,F84_historico,N185,2
2021-2024,F84_historico,K529,2
2021-2024,F84_historico,L720,2
2021-2024,F84_historico,M2106,2
2021-2024,F84_historico,N133,2
2021-2024,F84_historico,R55,2
2021-2024,F84_historico,M4115,2
2021-2024,F84_historico,M6099,2
2021-2024,F84_historico,M9115,2
2021-2024,F84_historico,M930,2
2021-2024,F84_historico,N048,2
2021-2024,F84_historico,O244,2
2021-2024,F84_historico,O471,2
2021-2024,F84_historico,J981,2
2021-2024,F84_historico,K388,2
2021-2024,F84_historico,K010,2
2021-2024,F84_historico,K047,2
2021-2024,F84_historico,S7290,2
2021-2024,F84_historico,N132,2
2021-2024,F84_historico,S7240,2
2021-2024,F84_historico,S7220,2
2021-2024,F84_historico,S6260,2
2021-2024,F84_historico,Q751,2
2021-2024,F84_historico,K36,2
2021-2024,F84_historico,Q753,2
2021-2024,F84_historico,O600,2
2021-2024,F84_historico,K403,2
2021-2024,F84_historico,P050,2
2021-2024,F84_historico,Q760,2
2021-2024,F84_historico,Q790,2
2021-2024,F84_historico,Q850,2
2021-2024,F84_historico,K518,2
2021-2024,F84_historico,S5200,2
2021-2024,F84_historico,Q870,2
2021-2024,F84_historico,O800,2
2021-2024,F84_historico,A020,2
2021-2024,F84_historico,K851,2
2021-2024,F84_historico,F259,2
2021-2024,F84_historico,G258,2
2021-2024,F84_historico,F233,2
2021-2024,F84_historico,H508,2
2021-2024,F84_historico,A86,2
2021-2024,F84_historico,F711,2
2021-2024,F84_historico,D693,2
2021-2024,F84_historico,D330,2
2021-2024,F84_historico,B002,2
2021-2024,F84_historico,F314,2
2021-2024,F84_historico,D761,2
2021-2024,F84_historico,D27,2
2021-2024,F84_historico,DESCONOCIDO,2
2021-2024,F84_historico,F333,2
2021-2024,F84_historico,E760,2
2021-2024,F84_historico,G919,2
2021-2024,F84_historico,A499,2
2021-2024,F84_historico,G918,2
2021-2024,F84_historico,F410,2
2021-2024,F84_historico,F69,2
2021-2024,F84_historico,B340,2
2021-2024,F84_historico,E106,2
2021-2024,F84_historico,F638,2
2021-2024,F84_historico,F459,2
2021-2024,F84_historico,G419,2
2021-2024,F84_historico,F501,2
2021-2024,F84_historico,F502,2
2021-2024,F84_historico,E45,2
2021-2024,F84_historico,D069,2
2021-2024,F84_historico,E43,2
2021-2024,F84_historico,F232,2
2021-2024,F84_historico,G809,2
2021-2024,F84_historico,F231,2
2021-2024,F84_historico,H819,2
2021-2024,F84_historico,F198,2
2021-2024,F84_historico,D593,2
2021-2024,F84_historico,H903,2
2021-2024,F84_historico,A418,2
2021-2024,F84_historico,F952,2
2021-2024,F84_historico,F202,2
2021-2024,F84_historico,F799,2
2021-2024,F84_historico,H663,2
2021-2024,F84_historico,F920,2
2021-2024,F84_historico,E031,1
2021-2024,F84_historico,S0640,1
2021-2024,F84_historico,E041,1
2021-2024,F84_historico,R161,1
2021-2024,F84_historico,R17,1
2021-2024,F84_historico,S0641,1
2021-2024,F84_historico,R100,1
2021-2024,F84_historico,S0650,1
2021-2024,F84_historico,Q925,1
2021-2024,F84_historico,R068,1
2021-2024,F84_historico,S0600,1
2021-2024,F84_historico,S0660,1
2021-2024,F84_historico,E108,1
2021-2024,F84_historico,D580,1
2021-2024,F84_historico,Q899,1
2021-2024,F84_historico,S098,1
2021-2024,F84_historico,E161,1
2021-2024,F84_historico,S099,1
2021-2024,F84_historico,Q872,1
2021-2024,F84_historico,E230,1
2021-2024,F84_historico,S0620,1
2021-2024,F84_historico,S033,1
2021-2024,F84_historico,R268,1
2021-2024,F84_historico,S053,1
2021-2024,F84_historico,S017,1
2021-2024,F84_historico,D611,1
2021-2024,F84_historico,S015,1
2021-2024,F84_historico,D649,1
2021-2024,F84_historico,R628,1
2021-2024,F84_historico,S0210,1
2021-2024,F84_historico,D680,1
2021-2024,F84_historico,R591,1
2021-2024,F84_historico,Q851,1
2021-2024,F84_historico,D694,1
2021-2024,F84_historico,S0220,1
2021-2024,F84_historico,D695,1
2021-2024,F84_historico,D729,1
2021-2024,F84_historico,S0221,1
2021-2024,F84_historico,R51,1
2021-2024,F84_historico,S0270,1
2021-2024,F84_historico,D812,1
2021-2024,F84_historico,R463,1
2021-2024,F84_historico,D821,1
2021-2024,F84_historico,S0280,1
2021-2024,F84_historico,R42,1
2021-2024,F84_historico,S0290,1
2021-2024,F84_historico,S051,1
2021-2024,F84_historico,J019,1
2021-2024,F84_historico,Q742,1
2021-2024,F84_historico,E271,1
2021-2024,F84_historico,Q390,1
2021-2024,F84_historico,Q548,1
2021-2024,F84_historico,Q543,1
2021-2024,F84_historico,E848,1
2021-2024,F84_historico,E870,1
2021-2024,F84_historico,E871,1
2021-2024,F84_historico,E876,1
2021-2024,F84_historico,Q530,1
2021-2024,F84_historico,Q447,1
2021-2024,F84_historico,Q442,1
2021-2024,F84_historico,Q438,1
2021-2024,F84_historico,Q423,1
2021-2024,F84_historico,Q401,1
2021-2024,F84_historico,Q393,1
2021-2024,F84_historico,Q382,1
2021-2024,F84_historico,Q552,1
2021-2024,F84_historico,E880,1
2021-2024,F84_historico,F070,1
2021-2024,F84_historico,Q375,1
2021-2024,F84_historico,Q374,1
2021-2024,F84_historico,Q359,1
2021-2024,F84_historico,F079,1
2021-2024,F84_historico,Q315,1
2021-2024,F84_historico,Q311,1
2021-2024,F84_historico,Q278,1
2021-2024,F84_historico,F101,1
2021-2024,F84_historico,Q270,1
2021-2024,F84_historico,Q255,1
2021-2024,F84_historico,F122,1
2021-2024,F84_historico,E835,1
2021-2024,F84_historico,E833,1
2021-2024,F84_historico,Q793,1
2021-2024,F84_historico,Q675,1
2021-2024,F84_historico,Q784,1
2021-2024,F84_historico,Q763,1
2021-2024,F84_historico,Q761,1
2021-2024,F84_historico,E611,1
2021-2024,F84_historico,E668,1
2021-2024,F84_historico,Q743,1
2021-2024,F84_historico,S199,1
2021-2024,F84_historico,Q741,1
2021-2024,F84_historico,E711,1
2021-2024,F84_historico,Q704,1
2021-2024,F84_historico,Q692,1
2021-2024,F84_historico,Q691,1
2021-2024,F84_historico,Q690,1
2021-2024,F84_historico,E740,1
2021-2024,F84_historico,Q603,1
2021-2024,F84_historico,Q667,1
2021-2024,F84_historico,E752,1
2021-2024,F84_historico,Q658,1
2021-2024,F84_historico,Q651,1
2021-2024,F84_historico,Q650,1
2021-2024,F84_historico,Q647,1
2021-2024,F84_historico,E806,1
2021-2024,F84_historico,Q643,1
2021-2024,F84_historico,Q642,1
2021-2024,F84_historico,Q638,1
2021-2024,F84_historico,Q627,1
2021-2024,F84_historico,Q625,1
2021-2024,F84_historico,Q622,1
2021-2024,F84_historico,S119,1
2021-2024,F84_historico,S4220,1
2021-2024,F84_historico,S311,1
2021-2024,F84_historico,B082,1
2021-2024,F84_historico,T844,1
2021-2024,F84_historico,A870,1
2021-2024,F84_historico,T841,1
2021-2024,F84_historico,T840,1
2021-2024,F84_historico,T830,1
2021-2024,F84_historico,A880,1
2021-2024,F84_historico,T825,1
2021-2024,F84_historico,T815,1
2021-2024,F84_historico,B011,1
2021-2024,F84_historico,T800,1
2021-2024,F84_historico,T782,1
2021-2024,F84_historico,T780,1
2021-2024,F84_historico,T751,1
2021-2024,F84_historico,T748,1
2021-2024,F84_historico,T633,1
2021-2024,F84_historico,T848,1
2021-2024,F84_historico,T543,1
2021-2024,F84_historico,T512,1
2021-2024,F84_historico,B09,1
2021-2024,F84_historico,T495,1
2021-2024,F84_historico,T490,1
2021-2024,F84_historico,T474,1
2021-2024,F84_historico,T454,1
2021-2024,F84_historico,T450,1
2021-2024,F84_historico,B341,1
2021-2024,F84_historico,T436,1
2021-2024,F84_historico,B348,1
2021-2024,F84_historico,B354,1
2021-2024,F84_historico,C169,1
2021-2024,F84_historico,C402,1
2021-2024,F84_historico,T846,1
2021-2024,F84_historico,T857,1
2021-2024,F84_historico,C442,1
2021-2024,F84_historico,Z292,1
2021-2024,F84_historico,Z762,1
2021-2024,F84_historico,Z653,1
2021-2024,F84_historico,A045,1
2021-2024,F84_historico,Z547,1
2021-2024,F84_historico,A047,1
2021-2024,F84_historico,A071,1
2021-2024,F84_historico,A082,1
2021-2024,F84_historico,Z488,1
2021-2024,F84_historico,A083,1
2021-2024,F84_historico,Z452,1
2021-2024,F84_historico,A085,1
2021-2024,F84_historico,Z432,1
2021-2024,F84_historico,Z431,1
2021-2024,F84_historico,Z308,1
2021-2024,F84_historico,A281,1
2021-2024,F84_historico,T858,1
2021-2024,F84_historico,Z201,1
2021-2024,F84_historico,A379,1
2021-2024,F84_historico,A400,1
2021-2024,F84_historico,Z134,1
2021-2024,F84_historico,Z098,1
2021-2024,F84_historico,Z092,1
2021-2024,F84_historico,Z090,1
2021-2024,F84_historico,Z046,1
2021-2024,F84_historico,A491,1
2021-2024,F84_historico,Z035,1
2021-2024,F84_historico,A600,1
2021-2024,F84_historico,T958,1
2021-2024,F84_historico,T952,1
2021-2024,F84_historico,T881,1
2021-2024,F84_historico,C439,1
2021-2024,F84_historico,C710,1
2021-2024,F84_historico,S315,1
2021-2024,F84_historico,S5231,1
2021-2024,F84_historico,S6261,1
2021-2024,F84_historico,S6251,1
2021-2024,F84_historico,S619,1
2021-2024,F84_historico,S618,1
2021-2024,F84_historico,S597,1
2021-2024,F84_historico,S562,1
2021-2024,F84_historico,S561,1
2021-2024,F84_historico,S530,1
2021-2024,F84_historico,D334,1
2021-2024,F84_historico,D367,1
2021-2024,F84_historico,D374,1
2021-2024,F84_historico,D376,1
2021-2024,F84_historico,S5241,1
2021-2024,F84_historico,D380,1
2021-2024,F84_historico,D410,1
2021-2024,F84_historico,S678,1
2021-2024,F84_historico,D430,1
2021-2024,F84_historico,D481,1
2021-2024,F84_historico,D487,1
2021-2024,F84_historico,D508,1
2021-2024,F84_historico,S501,1
2021-2024,F84_historico,D509,1
2021-2024,F84_historico,S4230,1
2021-2024,F84_historico,F141,1
2021-2024,F84_historico,S4200,1
2021-2024,F84_historico,D570,1
2021-2024,F84_historico,S410,1
2021-2024,F84_historico,S3700,1
2021-2024,F84_historico,S3240,1
2021-2024,F84_historico,S3200,1
2021-2024,F84_historico,S670,1
2021-2024,F84_historico,S681,1
2021-2024,F84_historico,T407,1
2021-2024,F84_historico,D165,1
2021-2024,F84_historico,T402,1
2021-2024,F84_historico,T394,1
2021-2024,F84_historico,C716,1
2021-2024,F84_historico,C717,1
2021-2024,F84_historico,C719,1
2021-2024,F84_historico,T383,1
2021-2024,F84_historico,T368,1
2021-2024,F84_historico,T360,1
2021-2024,F84_historico,C780,1
2021-2024,F84_historico,T233,1
2021-2024,F84_historico,C920,1
2021-2024,F84_historico,T230,1
2021-2024,F84_historico,C959,1
2021-2024,F84_historico,D160,1
2021-2024,F84_historico,T173,1
2021-2024,F84_historico,D321,1
2021-2024,F84_historico,T143,1
2021-2024,F84_historico,D175,1
2021-2024,F84_historico,T140,1
2021-2024,F84_historico,T120,1
2021-2024,F84_historico,S9250,1
2021-2024,F84_historico,S913,1
2021-2024,F84_historico,S911,1
2021-2024,F84_historico,S910,1
2021-2024,F84_historico,D234,1
2021-2024,F84_historico,S8240,1
2021-2024,F84_historico,D235,1
2021-2024,F84_historico,D24,1
2021-2024,F84_historico,S8210,1
2021-2024,F84_historico,D316,1
2021-2024,F84_historico,Q250,1
2021-2024,F84_historico,Q057,1
2021-2024,F84_historico,Q220,1
2021-2024,F84_historico,K316,1
2021-2024,F84_historico,K510,1
2021-2024,F84_historico,K509,1
2021-2024,F84_historico,G406,1
2021-2024,F84_historico,K449,1
2021-2024,F84_historico,K439,1
2021-2024,F84_historico,K430,1
2021-2024,F84_historico,G407,1
2021-2024,F84_historico,G439,1
2021-2024,F84_historico,G478,1
2021-2024,F84_historico,G479,1
2021-2024,F84_historico,K381,1
2021-2024,F84_historico,G700,1
2021-2024,F84_historico,G712,1
2021-2024,F84_historico,G808,1
2021-2024,F84_historico,K296,1
2021-2024,F84_historico,F192,1
2021-2024,F84_historico,K290,1
2021-2024,F84_historico,K263,1
2021-2024,F84_historico,K260,1
2021-2024,F84_historico,K226,1
2021-2024,F84_historico,G819,1
2021-2024,F84_historico,G822,1
2021-2024,F84_historico,K20,1
2021-2024,F84_historico,K134,1
2021-2024,F84_historico,K130,1
2021-2024,F84_historico,K122,1
2021-2024,F84_historico,K092,1
2021-2024,F84_historico,K088,1
2021-2024,F84_historico,K079,1
2021-2024,F84_historico,K078,1
2021-2024,F84_historico,G405,1
2021-2024,F84_historico,G360,1
2021-2024,F84_historico,K528,1
2021-2024,F84_historico,G309,1
2021-2024,F84_historico,K929,1
2021-2024,F84_historico,K922,1
2021-2024,F84_historico,K921,1
2021-2024,F84_historico,K920,1
2021-2024,F84_historico,K919,1
2021-2024,F84_historico,K914,1
2021-2024,F84_historico,K913,1
2021-2024,F84_historico,K859,1
2021-2024,F84_historico,A031,1
2021-2024,F84_historico,K831,1
2021-2024,F84_historico,K810,1
2021-2024,F84_historico,G008,1
2021-2024,F84_historico,G049,1
2021-2024,F84_historico,K801,1
2021-2024,F84_historico,G128,1
2021-2024,F84_historico,K769,1
2021-2024,F84_historico,K760,1
2021-2024,F84_historico,K729,1
2021-2024,F84_historico,K650,1
2021-2024,F84_historico,K631,1
2021-2024,F84_historico,K625,1
2021-2024,F84_historico,K610,1
2021-2024,F84_historico,G243,1
2021-2024,F84_historico,K593,1
2021-2024,F84_historico,G248,1
2021-2024,F84_historico,G249,1
2021-2024,F84_historico,G253,1
2021-2024,F84_historico,K564,1
2021-2024,F84_historico,G255,1
2021-2024,F84_historico,K076,1
2021-2024,F84_historico,K075,1
2021-2024,F84_historico,K070,1
2021-2024,F84_historico,H653,1
2021-2024,F84_historico,J211,1
2021-2024,F84_historico,H659,1
2021-2024,F84_historico,H660,1
2021-2024,F84_historico,H664,1
2021-2024,F84_historico,H902,1
2021-2024,F84_historico,J201,1
2021-2024,F84_historico,J188,1
2021-2024,F84_historico,J181,1
2021-2024,F84_historico,H918,1
2021-2024,F84_historico,I200,1
2021-2024,F84_historico,I219,1
2021-2024,F84_historico,J150,1
2021-2024,F84_historico,I251,1
2021-2024,F84_historico,I313,1
2021-2024,F84_historico,I340,1
2021-2024,F84_historico,I358,1
2021-2024,F84_historico,I409,1
2021-2024,F84_historico,I422,1
2021-2024,F84_historico,I500,1
2021-2024,F84_historico,J110,1
2021-2024,F84_historico,I615,1
2021-2024,F84_historico,I802,1
2021-2024,F84_historico,I81,1
2021-2024,F84_historico,J060,1
2021-2024,F84_historico,I832,1
2021-2024,F84_historico,I850,1
2021-2024,F84_historico,J041,1
2021-2024,F84_historico,I880,1
2021-2024,F84_historico,I889,1
2021-2024,F84_historico,J218,1
2021-2024,F84_historico,J22,1
2021-2024,F84_historico,G823,1
2021-2024,F84_historico,J328,1
2021-2024,F84_historico,G838,1
2021-2024,F84_historico,G911,1
2021-2024,F84_historico,K021,1
2021-2024,F84_historico,K011,1
2021-2024,F84_historico,J982,1
2021-2024,F84_historico,J9699,1
2021-2024,F84_historico,G931,1
2021-2024,F84_historico,G938,1
2021-2024,F84_historico,J955,1
2021-2024,F84_historico,J950,1
2021-2024,F84_historico,J90,1
2021-2024,F84_historico,J851,1
2021-2024,F84_historico,J849,1
2021-2024,F84_historico,H044,1
2021-2024,F84_historico,H050,1
2021-2024,F84_historico,H169,1
2021-2024,F84_historico,J458,1
2021-2024,F84_historico,H260,1
2021-2024,F84_historico,H262,1
2021-2024,F84_historico,J441,1
2021-2024,F84_historico,H270,1
2021-2024,F84_historico,J40,1
2021-2024,F84_historico,J358,1
2021-2024,F84_historico,H405,1
2021-2024,F84_historico,H408,1
2021-2024,F84_historico,H440,1
2021-2024,F84_historico,H46,1
2021-2024,F84_historico,H506,1
2021-2024,F84_historico,J340,1
2021-2024,F84_historico,L021,1
2021-2024,F84_historico,L023,1
2021-2024,F84_historico,L031,1
2021-2024,F84_historico,P228,1
2021-2024,F84_historico,F311,1
2021-2024,F84_historico,F312,1
2021-2024,F84_historico,F315,1
2021-2024,F84_historico,F318,1
2021-2024,F84_historico,O821,1
2021-2024,F84_historico,O820,1
2021-2024,F84_historico,F330,1
2021-2024,F84_historico,O688,1
2021-2024,F84_historico,O680,1
2021-2024,F84_historico,O610,1
2021-2024,F84_historico,F380,1
2021-2024,F84_historico,O300,1
2021-2024,F84_historico,O266,1
2021-2024,F84_historico,O068,1
