era,definition,sex,age_group,comuna_norm,persons
2021-2024,F84_historico,HOMBRE,35-39,VICUNA,2
2021-2024,F84_historico,HOMBRE,35-39,VINA DEL MAR,1
2021-2024,F84_historico,HOMBRE,40-44,ANTOFAGASTA,1
2021-2024,F84_historico,HOMBRE,40-44,ARICA,2
2021-2024,F84_historico,HOMBRE,40-44,CALAMA,1
2021-2024,F84_historico,HOMBRE,40-44,CALBUCO,1
2021-2024,F84_historico,HOMBRE,40-44,CALERA,1
2021-2024,F84_historico,HOMBRE,40-44,COLINA,1
2021-2024,F84_historico,HOMBRE,40-44,COPIAPO,1
2021-2024,F84_historico,HOMBRE,40-44,ESTACION CENTRAL,1
2021-2024,F84_historico,HOMBRE,40-44,HUECHURABA,1
2021-2024,F84_historico,HOMBRE,40-44,IQUIQUE,1
2021-2024,F84_historico,HOMBRE,40-44,LA FLORIDA,1
2021-2024,F84_historico,HOMBRE,40-44,LA GRANJA,1
2021-2024,F84_historico,HOMBRE,40-44,LA SERENA,2
2021-2024,F84_historico,HOMBRE,40-44,LAMPA,3
2021-2024,F84_historico,HOMBRE,40-44,LAUTARO,1
2021-2024,F84_historico,HOMBRE,40-44,LOS ANDES,1
2021-2024,F84_historico,HOMBRE,40-44,LOS ANGELES,2
2021-2024,F84_historico,HOMBRE,40-44,MAIPU,1
2021-2024,F84_historico,HOMBRE,40-44,MELIPILLA,1
2021-2024,F84_historico,HOMBRE,40-44,MOLINA,1
2021-2024,F84_historico,HOMBRE,40-44,NUNOA,1
2021-2024,F84_historico,HOMBRE,40-44,PENALOLEN,1
2021-2024,F84_historico,HOMBRE,40-44,PUDAHUEL,1
2021-2024,F84_historico,HOMBRE,40-44,PUNTA ARENAS,1
2021-2024,F84_historico,HOMBRE,40-44,QUILLOTA,1
2021-2024,F84_historico,HOMBRE,40-44,QUINTA NORMAL,1
2021-2024,F84_historico,HOMBRE,40-44,RANCAGUA,2
2021-2024,F84_historico,HOMBRE,40-44,SAN JOAQUIN,1
2021-2024,F84_historico,HOMBRE,40-44,SAN NICOLAS,1
2021-2024,F84_historico,HOMBRE,40-44,SANTIAGO,2
2021-2024,F84_historico,HOMBRE,40-44,TALCAHUANO,5
2021-2024,F84_historico,HOMBRE,40-44,TOLTEN,1
2021-2024,F84_historico,HOMBRE,40-44,VALDIVIA,1
2021-2024,F84_historico,HOMBRE,40-44,VALPARAISO,3
2021-2024,F84_historico,HOMBRE,40-44,VINA DEL MAR,1
2021-2024,F84_historico,HOMBRE,45-49,ARICA,1
2021-2024,F84_historico,HOMBRE,45-49,CHILLAN,1
2021-2024,F84_historico,HOMBRE,45-49,COQUIMBO,1
2021-2024,F84_historico,HOMBRE,45-49,IQUIQUE,1
2021-2024,F84_historico,HOMBRE,45-49,LA FLORIDA,1
2021-2024,F84_historico,HOMBRE,45-49,LA SERENA,2
2021-2024,F84_historico,HOMBRE,45-49,LOS ANGELES,1
2021-2024,F84_historico,HOMBRE,45-49,MAIPU,1
2021-2024,F84_historico,HOMBRE,45-49,MELIPILLA,1
2021-2024,F84_historico,HOMBRE,45-49,NUNOA,1
2021-2024,F84_historico,HOMBRE,45-49,PADRE LAS CASAS,1
2021-2024,F84_historico,HOMBRE,45-49,PENALOLEN,1
2021-2024,F84_historico,HOMBRE,45-49,PUENTE ALTO,1
2021-2024,F84_historico,HOMBRE,45-49,PUNTA ARENAS,1
2021-2024,F84_historico,HOMBRE,45-49,QUILPUE,1
2021-2024,F84_historico,HOMBRE,45-49,QUINTA NORMAL,1
2021-2024,F84_historico,HOMBRE,45-49,QUINTERO,1
2021-2024,F84_historico,HOMBRE,45-49,SAN ANTONIO,1
2021-2024,F84_historico,HOMBRE,45-49,SAN BERNARDO,2
2021-2024,F84_historico,HOMBRE,45-49,SAN PEDRO DE LA PAZ,1
2021-2024,F84_historico,HOMBRE,45-49,TALCAHUANO,1
2021-2024,F84_historico,HOMBRE,45-49,TEMUCO,2
2021-2024,F84_historico,HOMBRE,45-49,VINA DEL MAR,3
2021-2024,F84_historico,HOMBRE,5-9,AISEN,4
2021-2024,F84_historico,HOMBRE,5-9,ALGARROBO,4
2021-2024,F84_historico,HOMBRE,5-9,ALHUE,2
2021-2024,F84_historico,HOMBRE,5-9,ALTO BIOBIO,1
2021-2024,F84_historico,HOMBRE,5-9,ALTO HOSPICIO,30
2021-2024,F84_historico,HOMBRE,5-9,ANCUD,2
2021-2024,F84_historico,HOMBRE,5-9,ANDACOLLO,2
2021-2024,F84_historico,HOMBRE,5-9,ANGOL,31
2021-2024,F84_historico,HOMBRE,5-9,ANTOFAGASTA,120
2021-2024,F84_historico,HOMBRE,5-9,ARAUCO,12
2021-2024,F84_historico,HOMBRE,5-9,ARICA,64
2021-2024,F84_historico,HOMBRE,5-9,BUIN,35
2021-2024,F84_historico,HOMBRE,5-9,BULNES,7
2021-2024,F84_historico,HOMBRE,5-9,CABILDO,6
2021-2024,F84_historico,HOMBRE,5-9,CABO DE HORNOS,1
2021-2024,F84_historico,HOMBRE,5-9,CABRERO,6
2021-2024,F84_historico,HOMBRE,5-9,CALAMA,59
2021-2024,F84_historico,HOMBRE,5-9,CALBUCO,6
2021-2024,F84_historico,HOMBRE,5-9,CALDERA,1
2021-2024,F84_historico,HOMBRE,5-9,CALERA,11
2021-2024,F84_historico,HOMBRE,5-9,CALERA DE TANGO,2
2021-2024,F84_historico,HOMBRE,5-9,CALLE LARGA,2
2021-2024,F84_historico,HOMBRE,5-9,CANETE,5
2021-2024,F84_historico,HOMBRE,5-9,CARAHUE,4
2021-2024,F84_historico,HOMBRE,5-9,CARTAGENA,1
2021-2024,F84_historico,HOMBRE,5-9,CASABLANCA,7
2021-2024,F84_historico,HOMBRE,5-9,CASTRO,13
2021-2024,F84_historico,HOMBRE,5-9,CATEMU,1
2021-2024,F84_historico,HOMBRE,5-9,CAUQUENES,5
2021-2024,F84_historico,HOMBRE,5-9,CERRILLOS,12
2021-2024,F84_historico,HOMBRE,5-9,CERRO NAVIA,15
2021-2024,F84_historico,HOMBRE,5-9,CHAITEN,1
2021-2024,F84_historico,HOMBRE,5-9,CHANARAL,1
2021-2024,F84_historico,HOMBRE,5-9,CHANCO,2
2021-2024,F84_historico,HOMBRE,5-9,CHEPICA,1
2021-2024,F84_historico,HOMBRE,5-9,CHIGUAYANTE,14
2021-2024,F84_historico,HOMBRE,5-9,CHILE CHICO,3
2021-2024,F84_historico,HOMBRE,5-9,CHILLAN,95
2021-2024,F84_historico,HOMBRE,5-9,CHILLAN VIEJO,5
2021-2024,F84_historico,HOMBRE,5-9,CHIMBARONGO,6
2021-2024,F84_historico,HOMBRE,5-9,CHOLCHOL,4
2021-2024,F84_historico,HOMBRE,5-9,CISNES,1
2021-2024,F84_historico,HOMBRE,5-9,COBQUECURA,1
2021-2024,F84_historico,HOMBRE,5-9,COCHAMO,1
2021-2024,F84_historico,HOMBRE,5-9,CODEGUA,2
2021-2024,F84_historico,HOMBRE,5-9,COELEMU,6
2021-2024,F84_historico,HOMBRE,5-9,COIHAIQUE,18
2021-2024,F84_historico,HOMBRE,5-9,COIHUECO,12
2021-2024,F84_historico,HOMBRE,5-9,COINCO,1
2021-2024,F84_historico,HOMBRE,5-9,COLBUN,17
2021-2024,F84_historico,HOMBRE,5-9,COLINA,18
2021-2024,F84_historico,HOMBRE,5-9,COLLIPULLI,5
2021-2024,F84_historico,HOMBRE,5-9,COMBARBALA,4
2021-2024,F84_historico,HOMBRE,5-9,CON CON,5
2021-2024,F84_historico,HOMBRE,5-9,CONCEPCION,42
2021-2024,F84_historico,HOMBRE,5-9,CONCHALI,20
2021-2024,F84_historico,HOMBRE,5-9,CONSTITUCION,11
2021-2024,F84_historico,HOMBRE,5-9,CONTULMO,1
2021-2024,F84_historico,HOMBRE,5-9,COPIAPO,33
2021-2024,F84_historico,HOMBRE,5-9,COQUIMBO,112
2021-2024,F84_historico,HOMBRE,5-9,CORONEL,43
2021-2024,F84_historico,HOMBRE,5-9,CORRAL,4
2021-2024,F84_historico,HOMBRE,5-9,CUNCO,4
2021-2024,F84_historico,HOMBRE,5-9,CURACAUTIN,3
2021-2024,F84_historico,HOMBRE,5-9,CURACAVI,7
2021-2024,F84_historico,HOMBRE,5-9,CURANILAHUE,15
2021-2024,F84_historico,HOMBRE,5-9,CURARREHUE,1
2021-2024,F84_historico,HOMBRE,5-9,CUREPTO,1
2021-2024,F84_historico,HOMBRE,5-9,CURICO,33
2021-2024,F84_historico,HOMBRE,5-9,DALCAHUE,2
2021-2024,F84_historico,HOMBRE,5-9,DIEGO DE ALMAGRO,1
2021-2024,F84_historico,HOMBRE,5-9,DONIHUE,3
2021-2024,F84_historico,HOMBRE,5-9,EL BOSQUE,58
2021-2024,F84_historico,HOMBRE,5-9,EL CARMEN,1
2021-2024,F84_historico,HOMBRE,5-9,EL MONTE,5
2021-2024,F84_historico,HOMBRE,5-9,EL QUISCO,8
2021-2024,F84_historico,HOMBRE,5-9,EL TABO,1
2021-2024,F84_historico,HOMBRE,5-9,ESTACION CENTRAL,20
2021-2024,F84_historico,HOMBRE,5-9,FLORIDA,9
2021-2024,F84_historico,HOMBRE,5-9,FREIRE,1
2021-2024,F84_historico,HOMBRE,5-9,FREIRINA,2
2021-2024,F84_historico,HOMBRE,5-9,FRESIA,1
2021-2024,F84_historico,HOMBRE,5-9,FRUTILLAR,5
2021-2024,F84_historico,HOMBRE,5-9,FUTRONO,4
2021-2024,F84_historico,HOMBRE,5-9,GALVARINO,2
2021-2024,F84_historico,HOMBRE,5-9,GRANEROS,5
2021-2024,F84_historico,HOMBRE,5-9,HIJUELAS,3
2021-2024,F84_historico,HOMBRE,5-9,HUALANE,2
2021-2024,F84_historico,HOMBRE,5-9,HUALPEN,47
2021-2024,F84_historico,HOMBRE,5-9,HUALQUI,8
2021-2024,F84_historico,HOMBRE,5-9,HUARA,1
2021-2024,F84_historico,HOMBRE,5-9,HUASCO,1
2021-2024,F84_historico,HOMBRE,5-9,HUECHURABA,16
2021-2024,F84_historico,HOMBRE,5-9,ILLAPEL,5
2021-2024,F84_historico,HOMBRE,5-9,INDEPENDENCIA,17
2021-2024,F84_historico,HOMBRE,5-9,IQUIQUE,43
2021-2024,F84_historico,HOMBRE,5-9,ISLA DE MAIPO,5
2021-2024,F84_historico,HOMBRE,5-9,ISLA DE PASCUA,1
2021-2024,F84_historico,HOMBRE,5-9,LA CISTERNA,27
2021-2024,F84_historico,HOMBRE,5-9,LA CRUZ,2
2021-2024,F84_historico,HOMBRE,5-9,LA FLORIDA,52
2021-2024,F84_historico,HOMBRE,5-9,LA GRANJA,24
2021-2024,F84_historico,HOMBRE,5-9,LA HIGUERA,1
2021-2024,F84_historico,HOMBRE,5-9,LA LIGUA,3
2021-2024,F84_historico,HOMBRE,5-9,LA PINTANA,25
2021-2024,F84_historico,HOMBRE,5-9,LA REINA,4
2021-2024,F84_historico,HOMBRE,5-9,LA SERENA,92
2021-2024,F84_historico,HOMBRE,5-9,LA UNION,2
2021-2024,F84_historico,HOMBRE,5-9,LAGO RANCO,3
2021-2024,F84_historico,HOMBRE,5-9,LAJA,7
2021-2024,F84_historico,HOMBRE,5-9,LAMPA,14
2021-2024,F84_historico,HOMBRE,5-9,LANCO,1
2021-2024,F84_historico,HOMBRE,5-9,LAS CABRAS,3
2021-2024,F84_historico,HOMBRE,5-9,LAS CONDES,10
2021-2024,F84_historico,HOMBRE,5-9,LAUTARO,13
2021-2024,F84_historico,HOMBRE,5-9,LEBU,4
2021-2024,F84_historico,HOMBRE,5-9,LICANTEN,1
2021-2024,F84_historico,HOMBRE,5-9,LIMACHE,5
2021-2024,F84_historico,HOMBRE,5-9,LINARES,55
2021-2024,F84_historico,HOMBRE,5-9,LLAILLAY,2
2021-2024,F84_historico,HOMBRE,5-9,LLANQUIHUE,2
2021-2024,F84_historico,HOMBRE,5-9,LO BARNECHEA,2
2021-2024,F84_historico,HOMBRE,5-9,LO ESPEJO,38
2021-2024,F84_historico,HOMBRE,5-9,LO PRADO,8
2021-2024,F84_historico,HOMBRE,5-9,LOLOL,1
2021-2024,F84_historico,HOMBRE,5-9,LONCOCHE,7
2021-2024,F84_historico,HOMBRE,5-9,LONGAVI,7
2021-2024,F84_historico,HOMBRE,5-9,LONQUIMAY,2
2021-2024,F84_historico,HOMBRE,5-9,LOS ALAMOS,4
2021-2024,F84_historico,HOMBRE,5-9,LOS ANDES,12
2021-2024,F84_historico,HOMBRE,5-9,LOS ANGELES,63
2021-2024,F84_historico,HOMBRE,5-9,LOS LAGOS,4
2021-2024,F84_historico,HOMBRE,5-9,LOS MUERMOS,2
2021-2024,F84_historico,HOMBRE,5-9,LOS SAUCES,1
2021-2024,F84_historico,HOMBRE,5-9,LOS VILOS,4
2021-2024,F84_historico,HOMBRE,5-9,LOTA,24
2021-2024,F84_historico,HOMBRE,5-9,LUMACO,2
2021-2024,F84_historico,HOMBRE,5-9,MACUL,10
2021-2024,F84_historico,HOMBRE,5-9,MAIPU,67
2021-2024,F84_historico,HOMBRE,5-9,MALLOA,1
2021-2024,F84_historico,HOMBRE,5-9,MARCHIHUE,1
2021-2024,F84_historico,HOMBRE,5-9,MARIA PINTO,2
2021-2024,F84_historico,HOMBRE,5-9,MARIQUINA,3
2021-2024,F84_historico,HOMBRE,5-9,MAULE,11
2021-2024,F84_historico,HOMBRE,5-9,MAULLIN,1
2021-2024,F84_historico,HOMBRE,5-9,MEJILLONES,3
2021-2024,F84_historico,HOMBRE,5-9,MELIPILLA,24
2021-2024,F84_historico,HOMBRE,5-9,MOLINA,8
2021-2024,F84_historico,HOMBRE,5-9,MONTE PATRIA,7
2021-2024,F84_historico,HOMBRE,5-9,MOSTAZAL,6
2021-2024,F84_historico,HOMBRE,5-9,MULCHEN,10
2021-2024,F84_historico,HOMBRE,5-9,NACIMIENTO,5
2021-2024,F84_historico,HOMBRE,5-9,NANCAGUA,7
2021-2024,F84_historico,HOMBRE,5-9,NATALES,3
2021-2024,F84_historico,HOMBRE,5-9,NAVIDAD,1
2021-2024,F84_historico,HOMBRE,5-9,NEGRETE,4
2021-2024,F84_historico,HOMBRE,5-9,NINHUE,1
2021-2024,F84_historico,HOMBRE,5-9,NIQUEN,2
2021-2024,F84_historico,HOMBRE,5-9,NOGALES,3
2021-2024,F84_historico,HOMBRE,5-9,NUEVA IMPERIAL,5
2021-2024,F84_historico,HOMBRE,5-9,NUNOA,15
2021-2024,F84_historico,HOMBRE,5-9,OLIVAR,2
2021-2024,F84_historico,HOMBRE,5-9,OLMUE,3
2021-2024,F84_historico,HOMBRE,5-9,OSORNO,76
2021-2024,F84_historico,HOMBRE,5-9,OVALLE,51
2021-2024,F84_historico,HOMBRE,5-9,PADRE HURTADO,4
2021-2024,F84_historico,HOMBRE,5-9,PADRE LAS CASAS,14
2021-2024,F84_historico,HOMBRE,5-9,PAILLACO,2
2021-2024,F84_historico,HOMBRE,5-9,PAINE,19
2021-2024,F84_historico,HOMBRE,5-9,PALMILLA,1
2021-2024,F84_historico,HOMBRE,5-9,PANGUIPULLI,6
2021-2024,F84_historico,HOMBRE,5-9,PANQUEHUE,1
2021-2024,F84_historico,HOMBRE,5-9,PAPUDO,2
2021-2024,F84_historico,HOMBRE,5-9,PAREDONES,1
2021-2024,F84_historico,HOMBRE,5-9,PARRAL,5
2021-2024,F84_historico,HOMBRE,5-9,PEDRO AGUIRRE CERDA,36
2021-2024,F84_historico,HOMBRE,5-9,PEMUCO,3
2021-2024,F84_historico,HOMBRE,5-9,PENAFLOR,8
2021-2024,F84_historico,HOMBRE,5-9,PENALOLEN,36
2021-2024,F84_historico,HOMBRE,5-9,PENCAHUE,2
2021-2024,F84_historico,HOMBRE,5-9,PENCO,20
2021-2024,F84_historico,HOMBRE,5-9,PERALILLO,2
2021-2024,F84_historico,HOMBRE,5-9,PERQUENCO,1
2021-2024,F84_historico,HOMBRE,5-9,PETORCA,1
2021-2024,F84_historico,HOMBRE,5-9,PICHIDEGUA,2
2021-2024,F84_historico,HOMBRE,5-9,PICHILEMU,3
2021-2024,F84_historico,HOMBRE,5-9,PINTO,2
2021-2024,F84_historico,HOMBRE,5-9,PIRQUE,5
2021-2024,F84_historico,HOMBRE,5-9,PITRUFQUEN,8
2021-2024,F84_historico,HOMBRE,5-9,PORTEZUELO,1
2021-2024,F84_historico,HOMBRE,5-9,PORVENIR,1
2021-2024,F84_historico,HOMBRE,5-9,POZO ALMONTE,4
2021-2024,F84_historico,HOMBRE,5-9,PROVIDENCIA,10
2021-2024,F84_historico,HOMBRE,5-9,PUCHUNCAVI,2
2021-2024,F84_historico,HOMBRE,5-9,PUCON,6
2021-2024,F84_historico,HOMBRE,5-9,PUDAHUEL,33
2021-2024,F84_historico,HOMBRE,5-9,PUENTE ALTO,156
2021-2024,F84_historico,HOMBRE,5-9,PUERTO MONTT,46
2021-2024,F84_historico,HOMBRE,5-9,PUERTO OCTAY,2
2021-2024,F84_historico,HOMBRE,5-9,PUERTO VARAS,6
2021-2024,F84_historico,HOMBRE,5-9,PUNITAQUI,7
2021-2024,F84_historico,HOMBRE,5-9,PUNTA ARENAS,30
2021-2024,F84_historico,HOMBRE,5-9,PUREN,5
2021-2024,F84_historico,HOMBRE,5-9,PURRANQUE,3
2021-2024,F84_historico,HOMBRE,5-9,PUTAENDO,4
2021-2024,F84_historico,HOMBRE,5-9,PUYEHUE,3
2021-2024,F84_historico,HOMBRE,5-9,QUEILEN,1
2021-2024,F84_historico,HOMBRE,5-9,QUELLON,3
2021-2024,F84_historico,HOMBRE,5-9,QUEMCHI,1
2021-2024,F84_historico,HOMBRE,5-9,QUILICURA,33
2021-2024,F84_historico,HOMBRE,5-9,QUILLECO,2
2021-2024,F84_historico,HOMBRE,5-9,QUILLON,5
2021-2024,F84_historico,HOMBRE,5-9,QUILLOTA,23
2021-2024,F84_historico,HOMBRE,5-9,QUILPUE,26
2021-2024,F84_historico,HOMBRE,5-9,QUINTA NORMAL,22
2021-2024,F84_historico,HOMBRE,5-9,QUINTERO,8
2021-2024,F84_historico,HOMBRE,5-9,QUIRIHUE,2
2021-2024,F84_historico,HOMBRE,5-9,RANCAGUA,50
2021-2024,F84_historico,HOMBRE,5-9,RANQUIL,1
2021-2024,F84_historico,HOMBRE,5-9,RAUCO,2
2021-2024,F84_historico,HOMBRE,5-9,RECOLETA,29
2021-2024,F84_historico,HOMBRE,5-9,RENAICO,2
2021-2024,F84_historico,HOMBRE,5-9,RENCA,27
2021-2024,F84_historico,HOMBRE,5-9,RENGO,9
2021-2024,F84_historico,HOMBRE,5-9,REQUINOA,2
2021-2024,F84_historico,HOMBRE,5-9,RETIRO,3
2021-2024,F84_historico,HOMBRE,5-9,RINCONADA,2
2021-2024,F84_historico,HOMBRE,5-9,RIO CLARO,2
2021-2024,F84_historico,HOMBRE,5-9,RIO NEGRO,1
2021-2024,F84_historico,HOMBRE,5-9,ROMERAL,3
2021-2024,F84_historico,HOMBRE,5-9,SAAVEDRA,3
2021-2024,F84_historico,HOMBRE,5-9,SAGRADA FAMILIA,1
2021-2024,F84_historico,HOMBRE,5-9,SALAMANCA,2
2021-2024,F84_historico,HOMBRE,5-9,SAN ANTONIO,15
2021-2024,F84_historico,HOMBRE,5-9,SAN BERNARDO,113
2021-2024,F84_historico,HOMBRE,5-9,SAN CARLOS,41
2021-2024,F84_historico,HOMBRE,5-9,SAN CLEMENTE,11
2021-2024,F84_historico,HOMBRE,5-9,SAN ESTEBAN,2
2021-2024,F84_historico,HOMBRE,5-9,SAN FABIAN,2
2021-2024,F84_historico,HOMBRE,5-9,SAN FELIPE,18
2021-2024,F84_historico,HOMBRE,5-9,SAN FERNANDO,20
2021-2024,F84_historico,HOMBRE,5-9,SAN IGNACIO,1
2021-2024,F84_historico,HOMBRE,5-9,SAN JAVIER,10
2021-2024,F84_historico,HOMBRE,5-9,SAN JOAQUIN,21
2021-2024,F84_historico,HOMBRE,5-9,SAN JOSE DE MAIPO,5
2021-2024,F84_historico,HOMBRE,5-9,SAN JUAN DE LA COSTA,4
2021-2024,F84_historico,HOMBRE,5-9,SAN MIGUEL,23
2021-2024,F84_historico,HOMBRE,5-9,SAN NICOLAS,3
2021-2024,F84_historico,HOMBRE,5-9,SAN PABLO,2
2021-2024,F84_historico,HOMBRE,5-9,SAN PEDRO,1
2021-2024,F84_historico,HOMBRE,5-9,SAN PEDRO DE ATACAMA,1
2021-2024,F84_historico,HOMBRE,5-9,SAN PEDRO DE LA PAZ,36
2021-2024,F84_historico,HOMBRE,5-9,SAN RAFAEL,4
2021-2024,F84_historico,HOMBRE,5-9,SAN RAMON,24
2021-2024,F84_historico,HOMBRE,5-9,SAN VICENTE,3
2021-2024,F84_historico,HOMBRE,5-9,SANTA BARBARA,4
2021-2024,F84_historico,HOMBRE,5-9,SANTA CRUZ,7
2021-2024,F84_historico,HOMBRE,5-9,SANTA JUANA,5
2021-2024,F84_historico,HOMBRE,5-9,SANTA MARIA,1
2021-2024,F84_historico,HOMBRE,5-9,SANTIAGO,63
2021-2024,F84_historico,HOMBRE,5-9,TALAGANTE,13
2021-2024,F84_historico,HOMBRE,5-9,TALCA,41
2021-2024,F84_historico,HOMBRE,5-9,TALCAHUANO,63
2021-2024,F84_historico,HOMBRE,5-9,TALTAL,5
2021-2024,F84_historico,HOMBRE,5-9,TEMUCO,81
2021-2024,F84_historico,HOMBRE,5-9,TENO,5
2021-2024,F84_historico,HOMBRE,5-9,TEODORO SCHMIDT,1
2021-2024,F84_historico,HOMBRE,5-9,TIERRA AMARILLA,2
2021-2024,F84_historico,HOMBRE,5-9,TILTIL,5
2021-2024,F84_historico,HOMBRE,5-9,TIRUA,1
2021-2024,F84_historico,HOMBRE,5-9,TOCOPILLA,8
2021-2024,F84_historico,HOMBRE,5-9,TOLTEN,2
2021-2024,F84_historico,HOMBRE,5-9,TOME,24
2021-2024,F84_historico,HOMBRE,5-9,TRAIGUEN,1
2021-2024,F84_historico,HOMBRE,5-9,TUCAPEL,6
2021-2024,F84_historico,HOMBRE,5-9,VALDIVIA,20
2021-2024,F84_historico,HOMBRE,5-9,VALLENAR,20
2021-2024,F84_historico,HOMBRE,5-9,VALPARAISO,88
2021-2024,F84_historico,HOMBRE,5-9,VICHUQUEN,1
2021-2024,F84_historico,HOMBRE,5-9,VICTORIA,11
2021-2024,F84_historico,HOMBRE,5-9,VICUNA,6
2021-2024,F84_historico,HOMBRE,5-9,VILCUN,4
2021-2024,F84_historico,HOMBRE,5-9,VILLA ALEGRE,4
2021-2024,F84_historico,HOMBRE,5-9,VILLA ALEMANA,20
2021-2024,F84_historico,HOMBRE,5-9,VILLARRICA,11
2021-2024,F84_historico,HOMBRE,5-9,VINA DEL MAR,67
2021-2024,F84_historico,HOMBRE,5-9,VITACURA,1
2021-2024,F84_historico,HOMBRE,5-9,YERBAS BUENAS,8
2021-2024,F84_historico,HOMBRE,5-9,YUMBEL,7
2021-2024,F84_historico,HOMBRE,5-9,YUNGAY,3
2021-2024,F84_historico,HOMBRE,50-54,AISEN,1
2021-2024,F84_historico,HOMBRE,50-54,ANTOFAGASTA,2
2021-2024,F84_historico,HOMBRE,50-54,ARICA,2
2021-2024,F84_historico,HOMBRE,50-54,CONCEPCION,1
2021-2024,F84_historico,HOMBRE,50-54,CORONEL,1
2021-2024,F84_historico,HOMBRE,50-54,EL BOSQUE,1
2021-2024,F84_historico,HOMBRE,50-54,LA SERENA,1
2021-2024,F84_historico,HOMBRE,50-54,LOS ANGELES,1
2021-2024,F84_historico,HOMBRE,50-54,MAIPU,1
2021-2024,F84_historico,HOMBRE,50-54,MELIPILLA,1
2021-2024,F84_historico,HOMBRE,50-54,NUNOA,1
2021-2024,F84_historico,HOMBRE,50-54,PUENTE ALTO,7
2021-2024,F84_historico,HOMBRE,50-54,RENCA,1
2021-2024,F84_historico,HOMBRE,50-54,SAN MIGUEL,1
2021-2024,F84_historico,HOMBRE,50-54,TALAGANTE,1
2021-2024,F84_historico,HOMBRE,50-54,TEMUCO,1
2021-2024,F84_historico,HOMBRE,50-54,TENO,1
2021-2024,F84_historico,HOMBRE,50-54,VALPARAISO,2
2021-2024,F84_historico,HOMBRE,50-54,VINA DEL MAR,1
2021-2024,F84_historico,HOMBRE,55-59,ANTOFAGASTA,1
2021-2024,F84_historico,HOMBRE,55-59,CHILE CHICO,1
2021-2024,F84_historico,HOMBRE,55-59,PUDAHUEL,1
2021-2024,F84_historico,HOMBRE,55-59,PUENTE ALTO,1
2021-2024,F84_historico,HOMBRE,55-59,SAN ANTONIO,1
2021-2024,F84_historico,HOMBRE,55-59,SANTIAGO,1
2021-2024,F84_historico,HOMBRE,55-59,TEMUCO,1
2021-2024,F84_historico,HOMBRE,55-59,VALPARAISO,1
2021-2024,F84_historico,HOMBRE,55-59,VITACURA,1
2021-2024,F84_historico,HOMBRE,60-64,ALGARROBO,1
2021-2024,F84_historico,HOMBRE,60-64,CAUQUENES,1
2021-2024,F84_historico,HOMBRE,60-64,COLTAUCO,1
2021-2024,F84_historico,HOMBRE,60-64,COPIAPO,1
2021-2024,F84_historico,HOMBRE,60-64,COQUIMBO,1
2021-2024,F84_historico,HOMBRE,60-64,CURICO,1
2021-2024,F84_historico,HOMBRE,60-64,IQUIQUE,1
2021-2024,F84_historico,HOMBRE,60-64,MOLINA,2
2021-2024,F84_historico,HOMBRE,60-64,PENALOLEN,1
2021-2024,F84_historico,HOMBRE,60-64,PICHILEMU,1
2021-2024,F84_historico,HOMBRE,60-64,RANCAGUA,1
2021-2024,F84_historico,HOMBRE,60-64,RECOLETA,1
2021-2024,F84_historico,HOMBRE,60-64,RENCA,1
2021-2024,F84_historico,HOMBRE,60-64,SAN BERNARDO,1
2021-2024,F84_historico,HOMBRE,60-64,SAN FERNANDO,1
2021-2024,F84_historico,HOMBRE,60-64,TALCAHUANO,1
2021-2024,F84_historico,HOMBRE,60-64,TEMUCO,1
2021-2024,F84_historico,HOMBRE,60-64,VALPARAISO,1
2021-2024,F84_historico,HOMBRE,60-64,YUNGAY,1
2021-2024,F84_historico,HOMBRE,65-69,ARICA,1
2021-2024,F84_historico,HOMBRE,65-69,CERRILLOS,1
2021-2024,F84_historico,HOMBRE,65-69,CHILLAN,1
2021-2024,F84_historico,HOMBRE,65-69,CODEGUA,1
2021-2024,F84_historico,HOMBRE,65-69,CONCEPCION,1
2021-2024,F84_historico,HOMBRE,65-69,CONCHALI,1
2021-2024,F84_historico,HOMBRE,65-69,EL BOSQUE,1
2021-2024,F84_historico,HOMBRE,65-69,LA CISTERNA,1
2021-2024,F84_historico,HOMBRE,65-69,PEDRO AGUIRRE CERDA,1
2021-2024,F84_historico,HOMBRE,70-74,ANTOFAGASTA,1
2021-2024,F84_historico,HOMBRE,70-74,CON CON,1
2021-2024,F84_historico,HOMBRE,70-74,MEJILLONES,1
2021-2024,F84_historico,HOMBRE,70-74,PUENTE ALTO,2
2021-2024,F84_historico,HOMBRE,70-74,VALPARAISO,2
2021-2024,F84_historico,HOMBRE,70-74,YUNGAY,1
2021-2024,F84_historico,HOMBRE,75-79,LA FLORIDA,1
2021-2024,F84_historico,HOMBRE,75-79,PERALILLO,1
2021-2024,F84_historico,HOMBRE,75-79,QUILPUE,1
2021-2024,F84_historico,HOMBRE,75-79,SAN BERNARDO,1
2021-2024,F84_historico,HOMBRE,75-79,SAN MIGUEL,1
2021-2024,F84_historico,HOMBRE,75-79,VALDIVIA,1
2021-2024,F84_historico,HOMBRE,80+,CHILLAN,1
2021-2024,F84_historico,HOMBRE,80+,COQUIMBO,1
2021-2024,F84_historico,HOMBRE,80+,MELIPILLA,1
2021-2024,F84_historico,HOMBRE,80+,VINA DEL MAR,1
2021-2024,F84_historico,HOMBRE,,LAMPA,1
