year,code,IdServicio,IdRegion,IdComuna,IdEstablecimiento,months_with_rows,rows,rows_total_known,months_positive,total_known,Col01
2023,29101629,15,6,06302,115315,1,1,1,1,4,4
2023,29101629,15,6,06303,115437,10,10,10,10,18,18
2023,29101629,15,6,06303,115439,12,12,12,12,77,77
2023,29101629,15,6,06303,115440,4,4,4,4,6,6
2023,29101629,15,6,06303,115482,5,5,5,5,7,7
2023,29101629,15,6,06305,115328,1,1,1,1,1,1
2023,29101629,15,6,06307,115313,1,1,1,1,1,1
2023,29101629,15,6,06308,115318,5,5,5,5,23,23
2023,29101629,15,6,06309,115452,3,3,3,3,4,4
2023,29101629,15,6,06310,115319,1,1,1,1,1,1
2023,29101629,16,7,07101,116307,1,1,1,1,1,1
2023,29101629,16,7,07101,116766,1,1,1,1,1,1
2023,29101629,16,7,07102,116332,1,1,1,1,1,1
2023,29101629,16,7,07102,200496,6,6,6,6,18,18
2023,29101629,16,7,07105,116314,10,10,10,10,58,58
2023,29101629,16,7,07107,116312,9,9,9,9,19,19
2023,29101629,16,7,07108,116316,2,2,2,2,3,3
2023,29101629,16,7,07109,116313,1,1,1,1,1,1
2023,29101629,16,7,07301,116301,1,1,1,1,2,2
2023,29101629,16,7,07301,116330,1,1,1,1,1,1
2023,29101629,16,7,07304,116304,7,7,7,7,74,74
2023,29101629,16,7,07304,201287,6,6,6,6,26,26
2023,29101629,16,7,07306,116328,1,1,1,1,1,1
2023,29101629,16,7,07309,116428,1,1,1,1,1,1
2023,29101629,16,7,07401,116309,1,1,1,1,2,2
2023,29101629,16,7,07402,116317,4,4,4,4,24,24
2023,29101629,16,7,07402,116319,1,1,1,1,1,1
2023,29101629,16,7,07403,116320,8,8,8,8,51,51
2023,29101629,16,7,07405,116321,4,4,4,4,12,12
2023,29101629,16,7,07407,116310,4,4,4,4,12,12
2023,29101629,16,7,07408,116318,2,2,2,2,7,7
2023,29101629,16,7,07408,116470,1,1,1,1,1,1
2023,29101629,17,16,16101,117302,1,1,1,1,1,1
2023,29101629,17,16,16102,117426,2,2,2,2,14,14
2023,29101629,17,16,16103,117331,1,1,1,1,1,1
2023,29101629,17,16,16105,117310,7,7,7,7,49,49
2023,29101629,17,16,16108,117308,2,2,2,2,2,2
2023,29101629,17,16,16108,117319,8,8,8,8,42,42
2023,29101629,17,16,16108,117455,1,1,1,1,2,2
2023,29101629,17,16,16201,117106,2,2,2,2,2,2
2023,29101629,17,16,16301,117329,11,11,11,11,90,90
2023,29101629,17,16,16302,117318,6,6,6,6,6,6
2023,29101629,18,8,08101,200339,8,8,8,8,35,35
2023,29101629,18,8,08108,118308,5,5,5,5,16,16
2023,29101629,18,8,08108,118318,2,2,2,2,2,2
2023,29101629,19,8,08107,119311,1,1,1,1,1,1
2023,29101629,19,8,08110,119308,5,5,5,5,20,20
2023,29101629,19,8,08111,119306,10,10,10,10,31,31
2023,29101629,19,8,08112,119309,1,1,1,1,3,3
2023,29101629,19,8,08112,119310,4,4,4,4,10,10
2023,29101629,2,1,01107,102305,1,1,1,1,1,1
2023,29101629,2,1,01107,200557,1,1,1,1,1,1
2023,29101629,20,8,08301,120309,6,6,6,6,11,11
2023,29101629,20,8,08301,120310,9,9,9,9,35,35
2023,29101629,20,8,08301,120315,2,2,2,2,3,3
2023,29101629,20,8,08301,200312,7,7,7,7,49,49
2023,29101629,20,8,08302,120303,7,7,7,7,25,25
2023,29101629,20,8,08303,120304,1,1,1,1,1,1
2023,29101629,20,8,08303,120305,12,12,12,12,123,123
2023,29101629,20,8,08304,120105,10,10,10,10,28,28
2023,29101629,20,8,08304,120419,7,7,7,7,32,32
2023,29101629,20,8,08304,120420,1,1,1,1,1,1
2023,29101629,20,8,08304,120421,3,3,3,3,4,4
2023,29101629,20,8,08304,201396,5,5,5,5,6,6
2023,29101629,20,8,08305,120102,5,5,5,5,34,34
2023,29101629,20,8,08306,120103,10,10,10,10,27,27
2023,29101629,20,8,08307,120307,7,7,7,7,13,13
2023,29101629,20,8,08310,120308,2,2,2,2,3,3
2023,29101629,20,8,08311,120106,4,4,4,4,4,4
2023,29101629,20,8,08311,120469,1,1,1,1,1,1
2023,29101629,20,8,08311,200259,2,2,2,2,2,2
2023,29101629,20,8,08312,120107,8,8,8,8,17,17
2023,29101629,20,8,08312,120458,5,5,5,5,13,13
2023,29101629,20,8,08313,120104,11,11,11,11,46,46
2023,29101629,20,8,08313,120313,1,1,1,1,1,1
2023,29101629,20,8,08313,120451,1,1,1,1,1,1
2023,29101629,20,8,08314,120312,6,6,6,6,13,13
2023,29101629,20,8,08314,120444,1,1,1,1,1,1
2023,29101629,20,8,08314,120464,2,2,2,2,2,2
2023,29101629,21,9,09102,121115,4,4,4,4,10,10
2023,29101629,21,9,09102,121328,5,5,5,5,10,10
2023,29101629,21,9,09102,121520,1,1,1,1,1,1
2023,29101629,21,9,09102,200382,3,3,3,3,6,6
2023,29101629,21,9,09107,121119,1,1,1,1,1,1
2023,29101629,21,9,09108,121475,1,1,1,1,3,3
2023,29101629,21,9,09108,121594,1,1,1,1,3,3
2023,29101629,21,9,09109,121547,2,2,2,2,3,3
2023,29101629,21,9,09109,121548,2,2,2,2,3,3
2023,29101629,21,9,09109,121549,4,4,4,4,5,5
2023,29101629,21,9,09110,121311,1,1,1,1,1,1
2023,29101629,21,9,09111,121341,1,1,1,1,1,1
2023,29101629,21,9,09112,121308,2,2,2,2,2,2
2023,29101629,21,9,09112,200207,1,1,1,1,1,1
2023,29101629,21,9,09113,121323,1,1,1,1,1,1
2023,29101629,21,9,09114,121353,9,9,9,9,30,30
2023,29101629,21,9,09115,121355,3,3,3,3,9,9
2023,29101629,21,9,09116,121505,1,1,1,1,1,1
2023,29101629,21,9,09118,121118,1,1,1,1,1,1
2023,29101629,21,9,09119,121456,4,4,4,4,5,5
2023,29101629,21,9,09120,121334,1,1,1,1,2,2
2023,29101629,21,9,09120,121354,2,2,2,2,2,2
2023,29101629,21,9,09121,121327,1,1,1,1,1,1
2023,29101629,22,14,14101,122314,1,1,1,1,1,1
2023,29101629,22,14,14103,122103,1,1,1,1,1,1
2023,29101629,22,14,14103,122311,1,1,1,1,1,1
2023,29101629,22,14,14104,122716,5,5,5,5,6,6
2023,29101629,22,14,14105,122307,1,1,1,1,1,1
2023,29101629,22,14,14106,122303,1,1,1,1,1,1
2023,29101629,22,14,14107,122442,1,1,1,1,1,1
2023,29101629,22,14,14108,122304,4,4,4,4,7,7
2023,29101629,22,14,14108,122308,1,1,1,1,1,1
2023,29101629,22,14,14108,122709,1,1,1,1,1,1
2023,29101629,22,14,14201,122310,1,1,1,1,1,1
2023,29101629,22,14,14202,122305,2,2,2,2,3,3
2023,29101629,22,14,14204,122312,6,6,6,6,9,9
2023,29101629,22,14,14204,122455,1,1,1,1,1,1
2023,29101629,23,10,10301,123302,1,1,1,1,1,1
2023,29101629,23,10,10301,123303,2,2,2,2,2,2
2023,29101629,23,10,10301,123306,1,1,1,1,1,1
2023,29101629,23,10,10303,123207,3,3,3,3,4,4
2023,29101629,23,10,10303,123307,3,3,3,3,4,4
2023,29101629,23,10,10304,123304,2,2,2,2,2,2
2023,29101629,23,10,10306,123104,2,2,2,2,2,2
2023,29101629,23,10,10306,123402,2,2,2,2,2,2
2023,29101629,23,10,10306,200490,1,1,1,1,2,2
2023,29101629,24,10,10101,124385,1,1,1,1,1,1
2023,29101629,24,10,10102,124396,2,2,2,2,8,8
2023,29101629,24,10,10103,124412,7,7,7,7,17,17
2023,29101629,24,10,10106,124330,2,2,2,2,2,2
2023,29101629,24,10,10107,124370,9,9,9,9,52,52
2023,29101629,24,10,10108,124325,3,3,3,3,4,4
2023,29101629,24,10,10402,124145,1,1,1,1,1,1
2023,29101629,24,10,10404,124140,1,1,1,1,1,1
2023,29101629,25,11,11101,125416,1,1,1,1,1,1
2023,29101629,25,11,11202,125104,6,6,6,6,40,40
2023,29101629,26,12,12101,126303,1,1,1,1,4,4
2023,29101629,26,12,12101,126304,2,2,2,2,3,3
2023,29101629,26,12,12201,126704,5,5,5,5,7,7
2023,29101629,28,8,08201,128311,1,1,1,1,13,13
2023,29101629,28,8,08202,128113,3,3,3,3,7,7
2023,29101629,28,8,08202,128414,6,6,6,6,13,13
2023,29101629,28,8,08203,128111,5,5,5,5,13,13
2023,29101629,28,8,08204,128112,1,1,1,1,2,2
2023,29101629,28,8,08204,128426,1,1,1,1,1,1
2023,29101629,28,8,08205,128109,2,2,2,2,3,3
2023,29101629,28,8,08206,128328,1,1,1,1,1,1
2023,29101629,28,8,08207,128324,2,2,2,2,9,9
2023,29101629,29,9,09201,129304,1,1,1,1,2,2
2023,29101629,29,9,09202,129103,1,1,1,1,2,2
2023,29101629,29,9,09202,129411,4,4,4,4,8,8
2023,29101629,29,9,09202,200270,2,2,2,2,4,4
2023,29101629,29,9,09204,129302,4,4,4,4,12,12
2023,29101629,29,9,09205,129108,1,1,1,1,1,1
2023,29101629,29,9,09205,129449,1,1,1,1,8,8
2023,29101629,29,9,09206,129102,1,1,1,1,1,1
2023,29101629,29,9,09207,129105,7,7,7,7,19,19
2023,29101629,29,9,09208,129406,1,1,1,1,1,1
2023,29101629,29,9,09210,129104,1,1,1,1,1,1
2023,29101629,29,9,09210,129420,1,1,1,1,3,3
2023,29101629,29,9,09211,129318,4,4,4,4,4,4
2023,29101629,3,2,02101,200450,11,11,11,11,262,262
2023,29101629,3,2,02102,103104,1,1,1,1,1,1
2023,29101629,3,2,02201,103305,8,8,8,8,14,14
2023,29101629,3,2,02201,103312,9,9,9,9,30,30
2023,29101629,33,10,10204,133360,3,3,3,1,1,1
2023,29101629,33,10,10205,133350,8,8,8,8,14,14
2023,29101629,33,10,10207,133498,1,1,1,1,1,1
2023,29101629,33,10,10208,133396,5,5,5,5,16,16
2023,29101629,33,10,10209,133492,1,1,1,1,4,4
2023,29101629,33,10,10209,133497,1,1,1,1,2,2
2023,29101629,33,10,10209,133515,1,1,1,1,2,2
2023,29101629,33,10,10209,133740,2,2,2,2,2,2
2023,29101629,4,3,03101,104303,1,1,1,1,2,2
2023,29101629,4,3,03101,104304,1,1,1,1,1,1
2023,29101629,4,3,03102,104301,1,1,1,1,1,1
2023,29101629,4,3,03301,104313,4,4,4,4,5,5
2023,29101629,4,3,03301,104317,8,8,8,8,29,29
2023,29101629,4,3,03304,104104,4,4,4,4,15,15
2023,29101629,5,4,04101,105300,2,2,2,2,28,28
2023,29101629,5,4,04101,105301,1,1,1,1,2,2
2023,29101629,5,4,04102,200607,1,1,1,1,1,1
2023,29101629,5,4,04104,105314,1,1,1,1,3,3
2023,29101629,5,4,04104,105506,1,1,1,1,1,1
2023,29101629,5,4,04106,105107,6,6,6,6,17,17
2023,29101629,5,4,04201,200366,12,12,12,12,33,33
2023,29101629,5,4,04202,105309,12,12,12,12,108,108
2023,29101629,5,4,04203,105108,2,2,2,2,5,5
2023,29101629,5,4,04301,105322,3,3,3,3,5,5
2023,29101629,5,4,04301,200569,4,4,4,4,4,4
2023,29101629,5,4,04302,105105,1,1,1,1,1,1
2023,29101629,5,4,04303,105311,4,4,4,4,4,4
2023,29101629,5,4,04303,105318,8,8,8,8,26,26
2023,29101629,5,4,04304,105308,12,12,12,12,39,39
2023,29101629,5,4,04305,105310,1,1,1,1,1,1
2023,29101629,5,4,04305,105503,1,1,1,1,1,1
2023,29101629,6,5,05101,106311,2,2,2,2,5,5
2023,29101629,6,5,05101,106312,2,2,2,2,2,2
2023,29101629,6,5,05101,106334,4,4,4,4,9,9
2023,29101629,6,5,05104,106400,2,2,2,2,4,4
2023,29101629,6,5,05602,106327,2,2,2,2,28,28
2023,29101629,6,5,05604,106728,1,1,1,1,1,1
2023,29101629,6,5,05606,106337,10,10,10,10,25,25
2023,29101629,7,5,05103,107305,1,1,1,1,4,4
2023,29101629,7,5,05107,107108,11,11,11,11,137,137
2023,29101629,7,5,05107,107434,10,10,10,10,44,44
2023,29101629,7,5,05109,107302,1,1,1,1,2,2
2023,29101629,7,5,05109,107303,2,2,2,2,2,2
2023,29101629,7,5,05402,107416,2,2,2,2,3,3
2023,29101629,7,5,05403,107354,11,11,11,11,71,71
2023,29101629,7,5,05403,107412,3,3,3,3,6,6
2023,29101629,7,5,05404,107329,4,4,4,4,5,5
2023,29101629,7,5,05405,107355,1,1,1,1,1,1
2023,29101629,7,5,05405,107414,1,1,1,1,1,1
2023,29101629,7,5,05501,107319,2,2,2,2,4,4
2023,29101629,7,5,05501,107320,2,2,2,2,12,12
2023,29101629,7,5,05504,107313,10,10,10,10,145,145
2023,29101629,7,5,05802,201037,1,1,1,1,1,1
2023,29101629,9,13,13104,109302,5,5,5,5,28,28
2023,29101629,9,13,13107,109317,1,1,1,1,1,1
2023,29101629,9,13,13125,201091,1,1,1,1,2,2
2023,29101629,9,13,13127,109301,9,9,9,9,41,41
2023,29101629,9,13,13127,109303,5,5,5,5,12,12
2023,29101629,9,13,13127,109304,6,6,6,6,13,13
2023,29101629,9,13,13127,109307,5,5,5,5,28,28
2023,29101629,9,13,13302,109311,1,1,1,1,1,1
2023,29101651,10,13,13501,110150,1,1,1,1,1,1
2023,29101651,10,13,13605,110140,2,2,2,2,4,4
2023,29101651,11,13,13119,111101,11,11,11,11,167,167
2023,29101651,12,13,13122,112105,1,1,1,1,1,1
2023,29101651,13,13,13130,113130,4,4,4,4,15,15
2023,29101651,14,13,13110,114105,8,8,8,8,25,25
2023,29101651,14,13,13131,114103,1,1,1,1,2,2
2023,29101651,14,13,13201,114101,1,1,1,1,1,1
2023,29101651,14,13,13203,114102,1,1,1,1,1,1
2023,29101651,15,6,06115,115104,11,11,11,11,22,22
2023,29101651,15,6,06301,115107,4,4,4,4,11,11
2023,29101651,15,6,06310,115110,1,1,1,1,1,1
2023,29101651,16,7,07101,116105,4,4,4,4,6,6
2023,29101651,16,7,07201,116111,2,2,2,2,5,5
2023,29101651,16,7,07301,116100,1,1,1,1,1,1
2023,29101651,16,7,07404,116110,1,1,1,1,1,1
2023,29101651,17,16,16301,117102,12,12,12,12,169,169
2023,29101651,18,8,08101,118100,9,9,9,9,13,13
2023,29101651,2,1,01101,102100,5,5,5,5,11,11
2023,29101651,2,1,01107,201319,6,6,6,6,10,10
2023,29101651,21,9,09101,121109,2,2,2,2,4,4
2023,29101651,21,9,09111,121114,1,1,1,1,1,1
2023,29101651,21,9,09112,200717,2,2,2,2,3,3
2023,29101651,22,14,14101,122100,1,1,1,1,1,1
2023,29101651,23,10,10301,123100,3,3,3,3,4,4
2023,29101651,25,11,11201,125101,1,1,1,1,2,2
2023,29101651,3,2,02101,103100,3,3,3,3,10,10
2023,29101651,3,2,02201,103101,5,5,5,5,6,6
2023,29101651,33,10,10201,133150,5,5,5,5,74,74
2023,29101651,4,3,03101,104100,3,3,3,3,7,7
2023,29101651,5,4,04101,105100,4,4,4,4,14,14
2023,29101651,5,4,04102,105101,9,9,9,9,45,45
2023,29101651,5,4,04301,105102,8,8,8,8,35,35
2023,29101651,6,5,05101,106100,9,9,9,9,36,36
2023,29101651,6,5,05601,106103,1,1,1,1,1,1
2023,29101651,7,5,05501,107101,7,7,7,7,11,11
2023,29101651,7,5,05801,107102,1,1,1,1,2,2
2023,29101651,7,5,05804,107109,1,1,1,1,4,4
2023,29101651,9,13,13108,109101,3,3,3,3,4,4
2024,03500404,1,15,15101,101300,4,4,4,4,5,5
2024,03500404,1,15,15101,101302,6,6,6,6,13,10
2024,03500404,1,15,15101,101303,4,4,4,4,33,15
2024,03500404,1,15,15101,101305,5,5,5,5,7,4
2024,03500404,1,15,15101,101307,11,11,11,11,21,16
2024,03500404,1,15,15101,101400,2,2,2,2,4,4
2024,03500404,1,15,15101,101401,1,1,1,1,1,1
2024,03500404,1,15,15101,101408,1,1,1,1,2,2
2024,03500404,1,15,15101,101702,1,1,1,1,1,1
2024,03500404,1,15,15101,101703,1,1,1,1,1,1
2024,03500404,1,15,15101,101704,1,1,1,1,1,1
2024,03500404,1,15,15101,200866,12,12,12,12,30,16
2024,03500404,1,15,15102,101406,5,5,3,3,3,3
2024,03500404,1,15,15201,101304,2,2,0,0,,5
2024,03500404,1,15,15202,101404,1,1,0,0,,2
2024,03500404,10,13,13103,110330,6,6,5,5,111,60
2024,03500404,10,13,13103,110331,11,11,11,11,78,50
2024,03500404,10,13,13103,110335,2,2,0,0,,
2024,03500404,10,13,13103,110355,12,12,12,12,276,130
2024,03500404,10,13,13103,110735,4,4,1,1,2,2
2024,03500404,10,13,13117,110315,12,12,12,12,232,132
2024,03500404,10,13,13117,110316,10,10,10,10,164,79
2024,03500404,10,13,13117,110340,12,12,12,12,195,89
2024,03500404,10,13,13117,110345,12,12,12,12,205,96
2024,03500404,10,13,13124,110350,12,12,12,12,287,143
2024,03500404,10,13,13124,110351,12,12,12,12,318,172
2024,03500404,10,13,13124,110352,12,12,12,12,199,120
2024,03500404,10,13,13124,110353,12,12,12,12,213,108
2024,03500404,10,13,13124,110354,12,12,12,12,309,150
2024,03500404,10,13,13124,110750,5,5,1,1,2,2
2024,03500404,10,13,13124,110752,9,9,6,6,19,12
2024,03500404,10,13,13124,110754,8,8,4,4,13,16
2024,03500404,10,13,13124,110756,7,7,2,2,4,5
2024,03500404,10,13,13124,110758,5,5,3,3,6,5
2024,03500404,10,13,13126,110310,8,8,6,6,118,52
2024,03500404,10,13,13126,110320,12,12,10,10,169,106
2024,03500404,10,13,13126,110325,11,11,11,11,108,62
2024,03500404,10,13,13126,110720,4,4,4,4,16,10
2024,03500404,10,13,13126,110725,6,6,4,4,16,9
2024,03500404,10,13,13126,200342,8,8,7,7,18,6
2024,03500404,10,13,13128,110360,12,12,12,12,392,200
2024,03500404,10,13,13128,110361,12,12,12,12,358,185
2024,03500404,10,13,13128,110362,11,11,11,11,246,122
2024,03500404,10,13,13128,110364,12,12,12,12,138,77
2024,03500404,10,13,13501,110378,12,12,12,12,230,131
2024,03500404,10,13,13501,110379,5,5,3,3,33,19
2024,03500404,10,13,13501,110380,10,10,8,8,66,30
2024,03500404,10,13,13501,110381,9,9,8,8,28,12
2024,03500404,10,13,13501,110440,6,6,5,5,18,10
2024,03500404,10,13,13501,110445,3,3,3,3,11,7
2024,03500404,10,13,13501,110455,4,4,3,3,11,9
2024,03500404,10,13,13501,110778,11,11,11,11,75,39
2024,03500404,10,13,13501,110781,5,5,4,4,12,7
2024,03500404,10,13,13501,110783,1,1,1,1,1,1
2024,03500404,10,13,13501,200965,12,12,12,12,229,114
2024,03500404,10,13,13502,110393,12,12,11,11,69,40
2024,03500404,10,13,13502,110503,3,3,1,1,3,4
2024,03500404,10,13,13502,110505,1,1,0,0,,
2024,03500404,10,13,13502,110510,2,2,1,1,2,1
2024,03500404,10,13,13503,110160,12,12,12,12,195,110
2024,03500404,10,13,13503,110477,11,11,11,11,40,11
2024,03500404,10,13,13503,110760,10,10,10,10,54,35
2024,03500404,10,13,13504,110470,1,1,0,0,,1
2024,03500404,10,13,13601,110390,12,12,12,12,375,197
2024,03500404,10,13,13601,110400,9,9,3,3,17,15
2024,03500404,10,13,13601,200365,8,8,6,6,21,12
2024,03500404,10,13,13602,110370,12,12,12,12,181,101
2024,03500404,10,13,13602,200454,10,10,8,8,34,15
2024,03500404,10,13,13603,110375,12,12,12,12,93,54
2024,03500404,10,13,13603,110425,11,11,10,10,91,46
2024,03500404,10,13,13603,110430,4,4,2,2,2,2
2024,03500404,10,13,13603,110431,8,8,5,5,13,9
2024,03500404,10,13,13603,110432,7,7,1,1,1,1
2024,03500404,10,13,13603,110775,10,10,8,8,41,17
2024,03500404,10,13,13603,200385,8,8,3,3,4,5
2024,03500404,10,13,13604,110366,12,12,12,12,595,320
2024,03500404,10,13,13605,110308,11,11,11,11,245,126
2024,03500404,10,13,13605,110369,10,10,10,10,125,61
2024,03500404,11,13,13101,111300,12,12,12,12,416,208
2024,03500404,11,13,13101,111301,5,5,5,5,66,32
2024,03500404,11,13,13101,111370,7,7,0,0,,9
2024,03500404,11,13,13101,111372,7,7,4,4,10,10
2024,03500404,11,13,13101,111376,9,9,6,6,23,20
2024,03500404,11,13,13101,111381,10,10,5,5,19,27
2024,03500404,11,13,13102,111305,11,11,11,11,326,154
2024,03500404,11,13,13102,111307,7,7,6,6,24,11
2024,03500404,11,13,13102,200346,7,7,7,7,25,13
2024,03500404,11,13,13106,111302,12,12,12,12,255,128
2024,03500404,11,13,13106,111306,10,10,7,7,112,56
2024,03500404,11,13,13106,111310,12,12,12,12,598,311
2024,03500404,11,13,13106,111781,2,2,0,0,,4
2024,03500404,11,13,13119,111304,9,9,9,9,169,97
2024,03500404,11,13,13119,111308,12,12,12,12,247,123
2024,03500404,11,13,13119,111309,11,11,11,11,256,125
2024,03500404,11,13,13119,111378,6,6,5,5,47,34
2024,03500404,11,13,13119,111379,11,11,11,11,140,75
2024,03500404,11,13,13119,111380,10,10,10,10,258,143
2024,03500404,11,13,13119,111382,7,7,7,7,198,109
2024,03500404,11,13,13119,111383,3,3,3,3,6,3
2024,03500404,11,13,13119,111400,3,3,3,3,10,6
2024,03500404,11,13,13119,111704,6,6,0,0,,2
2024,03500404,11,13,13119,111780,1,1,0,0,,1
2024,03500404,11,13,13119,111783,10,10,4,4,19,9
2024,03500404,11,13,13119,111784,2,2,0,0,,3
2024,03500404,11,13,13119,200643,7,7,7,7,20,12
2024,03500404,11,13,13119,201129,10,10,9,9,36,19
2024,03500404,12,13,13113,112317,10,10,8,8,44,18
2024,03500404,12,13,13113,112320,5,5,5,5,5,3
2024,03500404,12,13,13113,112717,5,5,2,2,3,4
2024,03500404,12,13,13114,112304,10,10,10,10,41,22
2024,03500404,12,13,13114,112306,12,12,12,12,179,87
2024,03500404,12,13,13115,112307,12,12,12,12,43,19
2024,03500404,12,13,13115,112799,1,1,1,1,1,1
2024,03500404,12,13,13118,112312,12,12,12,12,181,90
2024,03500404,12,13,13118,112313,12,12,12,12,178,95
2024,03500404,12,13,13118,112319,12,12,12,12,137,60
2024,03500404,12,13,13120,112310,12,12,12,12,229,113
2024,03500404,12,13,13120,112311,10,10,10,10,190,106
2024,03500404,12,13,13120,200236,11,11,7,7,45,37
2024,03500404,12,13,13122,112314,11,11,11,11,112,53
2024,03500404,12,13,13122,112315,12,12,12,12,171,84
2024,03500404,12,13,13122,112316,12,12,12,12,278,140
2024,03500404,12,13,13122,112318,12,12,12,12,234,120
2024,03500404,12,13,13122,112321,10,10,10,10,171,87
2024,03500404,12,13,13122,112322,12,12,12,12,186,97
2024,03500404,12,13,13122,112716,9,9,8,8,12,9
2024,03500404,12,13,13122,201112,12,12,12,12,213,94
2024,03500404,12,13,13123,112301,6,6,6,6,16,7
2024,03500404,12,13,13123,112302,11,11,11,11,37,16
2024,03500404,12,13,13123,112303,10,10,8,8,48,31
2024,03500404,12,13,13123,200037,3,3,3,3,8,5
2024,03500404,12,13,13123,200265,2,2,1,1,2,1
2024,03500404,12,13,13132,112309,9,9,9,9,26,19
2024,03500404,13,13,13105,113312,9,9,9,9,15,11
2024,03500404,13,13,13105,113314,12,12,12,12,188,92
2024,03500404,13,13,13105,113323,12,12,12,12,216,109
2024,03500404,13,13,13105,113324,10,10,10,10,207,116
2024,03500404,13,13,13105,113329,12,12,12,12,194,83
2024,03500404,13,13,13105,200962,1,1,1,1,1,0
2024,03500404,13,13,13109,113311,12,12,12,12,267,136
2024,03500404,13,13,13109,113326,12,12,12,12,173,89
2024,03500404,13,13,13109,200360,9,9,8,8,22,18
2024,03500404,13,13,13111,113307,6,6,2,2,7,6
2024,03500404,13,13,13116,113308,4,4,2,2,4,3
2024,03500404,13,13,13116,113309,12,12,12,12,234,130
2024,03500404,13,13,13116,113310,5,5,2,2,14,18
2024,03500404,13,13,13116,113396,6,6,2,2,7,10
2024,03500404,13,13,13121,111303,11,11,11,11,132,65
2024,03500404,13,13,13121,113303,12,12,12,12,214,108
2024,03500404,13,13,13121,113306,11,11,11,11,184,86
2024,03500404,13,13,13121,113331,12,12,12,12,189,93
2024,03500404,13,13,13121,113703,11,11,11,11,35,21
2024,03500404,13,13,13129,113301,9,9,9,9,23,18
2024,03500404,13,13,13129,113305,9,9,9,9,65,29
2024,03500404,13,13,13129,113322,11,11,11,11,171,80
2024,03500404,13,13,13129,113701,8,8,8,8,14,7
2024,03500404,13,13,13129,113702,3,3,3,3,5,3
2024,03500404,13,13,13129,113722,11,11,11,11,36,20
2024,03500404,13,13,13129,113753,6,6,6,6,11,7
2024,03500404,13,13,13129,200210,11,11,11,11,40,19
2024,03500404,13,13,13129,200337,8,8,8,8,17,8
2024,03500404,13,13,13130,113300,12,12,12,12,361,180
2024,03500404,13,13,13130,113302,12,12,12,12,197,99
2024,03500404,13,13,13130,200361,8,8,8,8,45,24
2024,03500404,13,13,13401,113313,10,10,10,10,150,73
2024,03500404,13,13,13401,113315,12,12,12,12,233,113
2024,03500404,13,13,13401,113316,12,12,12,12,236,131
2024,03500404,13,13,13401,113328,10,10,10,10,271,144
2024,03500404,13,13,13401,113330,12,12,12,12,312,158
2024,03500404,13,13,13401,113332,11,11,11,11,215,113
2024,03500404,13,13,13401,113394,12,12,12,12,277,133
2024,03500404,13,13,13401,113713,4,4,4,4,13,6
2024,03500404,13,13,13401,113716,12,12,8,8,32,23
2024,03500404,13,13,13401,113728,10,10,9,9,56,26
2024,03500404,13,13,13401,200377,1,1,1,1,3,2
2024,03500404,13,13,13402,113320,9,9,9,9,48,29
2024,03500404,13,13,13402,113333,12,12,12,12,87,47
2024,03500404,13,13,13402,113390,12,12,12,12,173,97
2024,03500404,13,13,13402,113402,12,12,12,12,40,20
2024,03500404,13,13,13402,113404,1,1,1,1,2,2
2024,03500404,13,13,13402,113405,11,11,11,11,39,16
2024,03500404,13,13,13402,113406,5,5,5,5,8,3
2024,03500404,13,13,13402,113407,11,11,11,11,27,12
2024,03500404,13,13,13402,113790,12,12,12,12,60,29
2024,03500404,13,13,13403,113334,7,7,3,3,10,7
2024,03500404,13,13,13403,113413,3,3,3,3,6,4
2024,03500404,13,13,13404,113318,12,12,12,12,522,244
2024,03500404,13,13,13404,113319,9,9,9,9,32,10
2024,03500404,13,13,13404,113408,5,5,1,1,1,6
2024,03500404,13,13,13404,113409,5,5,4,4,11,7
2024,03500404,13,13,13404,113410,1,1,0,0,,1
2024,03500404,13,13,13404,113411,5,5,4,4,5,3
2024,03500404,13,13,13404,113412,3,3,0,0,,
2024,03500404,14,13,13110,114302,12,12,12,12,159,79
2024,03500404,14,13,13110,114303,10,10,10,10,248,122
2024,03500404,14,13,13110,114304,12,12,12,12,223,121
2024,03500404,14,13,13110,114305,12,12,12,12,396,197
2024,03500404,14,13,13110,114316,11,11,11,11,234,102
2024,03500404,14,13,13110,114324,11,11,11,11,167,87
2024,03500404,14,13,13110,114330,12,12,12,12,216,98
2024,03500404,14,13,13110,114331,12,12,12,12,212,113
2024,03500404,14,13,13110,114334,12,12,12,12,192,102
2024,03500404,14,13,13110,114824,1,1,1,1,6,2
2024,03500404,14,13,13110,200475,2,2,1,1,1,1
2024,03500404,14,13,13111,114306,9,9,9,9,17,10
2024,03500404,14,13,13111,114315,8,8,3,3,8,8
2024,03500404,14,13,13111,114325,9,9,9,9,42,27
2024,03500404,14,13,13111,114706,6,6,1,1,2,2
2024,03500404,14,13,13112,114308,10,10,10,10,198,101
2024,03500404,14,13,13112,114309,12,12,12,12,227,119
2024,03500404,14,13,13112,114311,12,12,12,12,224,114
2024,03500404,14,13,13112,114317,11,11,11,11,190,83
2024,03500404,14,13,13112,114318,8,8,6,6,55,32
2024,03500404,14,13,13112,114319,12,12,12,12,247,118
2024,03500404,14,13,13112,114327,12,12,12,12,184,87
2024,03500404,14,13,13131,114307,12,12,11,11,172,96
2024,03500404,14,13,13131,114314,12,12,11,11,113,76
