year,code,IdRegion,age_group,sex,count
2022,05990030,13,55-59,Hombres,
2022,05990030,13,55-59,Mujeres,
2022,05990030,13,60-64,Hombres,
2022,05990030,13,60-64,Mujeres,
2022,05990030,13,65-69,Hombres,
2022,05990030,13,65-69,Mujeres,
2022,05990030,13,70-74,Hombres,
2022,05990030,13,70-74,Mujeres,
2022,05990030,13,75-79,Hombres,
2022,05990030,13,75-79,Mujeres,
2022,05990030,13,80+,Hombres,
2022,05990030,13,80+,Mujeres,
2022,05990030,14,0-4,Hombres,
2022,05990030,14,0-4,Mujeres,
2022,05990030,14,5-9,Hombres,
2022,05990030,14,5-9,Mujeres,
2022,05990030,14,10-14,Hombres,2.0
2022,05990030,14,10-14,Mujeres,
2022,05990030,14,15-19,Hombres,
2022,05990030,14,15-19,Mujeres,
2022,05990030,14,20-24,Hombres,
2022,05990030,14,20-24,Mujeres,
2022,05990030,14,25-29,Hombres,
2022,05990030,14,25-29,Mujeres,
2022,05990030,14,30-34,Hombres,
2022,05990030,14,30-34,Mujeres,
2022,05990030,14,35-39,Hombres,
2022,05990030,14,35-39,Mujeres,
2022,05990030,14,40-44,Hombres,
2022,05990030,14,40-44,Mujeres,
2022,05990030,14,45-49,Hombres,
2022,05990030,14,45-49,Mujeres,
2022,05990030,14,50-54,Hombres,
2022,05990030,14,50-54,Mujeres,
2022,05990030,14,55-59,Hombres,
2022,05990030,14,55-59,Mujeres,
2022,05990030,14,60-64,Hombres,
2022,05990030,14,60-64,Mujeres,
2022,05990030,14,65-69,Hombres,
2022,05990030,14,65-69,Mujeres,
2022,05990030,14,70-74,Hombres,
2022,05990030,14,70-74,Mujeres,
2022,05990030,14,75-79,Hombres,
2022,05990030,14,75-79,Mujeres,
2022,05990030,14,80+,Hombres,
2022,05990030,14,80+,Mujeres,
2022,05990030,16,0-4,Hombres,1.0
2022,05990030,16,0-4,Mujeres,
2022,05990030,16,5-9,Hombres,
2022,05990030,16,5-9,Mujeres,
2022,05990030,16,10-14,Hombres,
2022,05990030,16,10-14,Mujeres,
2022,05990030,16,15-19,Hombres,
2022,05990030,16,15-19,Mujeres,
2022,05990030,16,20-24,Hombres,
2022,05990030,16,20-24,Mujeres,
2022,05990030,16,25-29,Hombres,
2022,05990030,16,25-29,Mujeres,
2022,05990030,16,30-34,Hombres,
2022,05990030,16,30-34,Mujeres,
2022,05990030,16,35-39,Hombres,
2022,05990030,16,35-39,Mujeres,
2022,05990030,16,40-44,Hombres,
2022,05990030,16,40-44,Mujeres,
2022,05990030,16,45-49,Hombres,
2022,05990030,16,45-49,Mujeres,
2022,05990030,16,50-54,Hombres,
2022,05990030,16,50-54,Mujeres,
2022,05990030,16,55-59,Hombres,
2022,05990030,16,55-59,Mujeres,
2022,05990030,16,60-64,Hombres,
2022,05990030,16,60-64,Mujeres,
2022,05990030,16,65-69,Hombres,
2022,05990030,16,65-69,Mujeres,
2022,05990030,16,70-74,Hombres,
2022,05990030,16,70-74,Mujeres,
2022,05990030,16,75-79,Hombres,
2022,05990030,16,75-79,Mujeres,
2022,05990030,16,80+,Hombres,
2022,05990030,16,80+,Mujeres,
2022,05990030,2,0-4,Hombres,
2022,05990030,2,0-4,Mujeres,
2022,05990030,2,5-9,Hombres,1.0
2022,05990030,2,5-9,Mujeres,
2022,05990030,2,10-14,Hombres,
2022,05990030,2,10-14,Mujeres,
2022,05990030,2,15-19,Hombres,
2022,05990030,2,15-19,Mujeres,
2022,05990030,2,20-24,Hombres,
2022,05990030,2,20-24,Mujeres,
2022,05990030,2,25-29,Hombres,
2022,05990030,2,25-29,Mujeres,
2022,05990030,2,30-34,Hombres,
2022,05990030,2,30-34,Mujeres,
2022,05990030,2,35-39,Hombres,
2022,05990030,2,35-39,Mujeres,
2022,05990030,2,40-44,Hombres,
2022,05990030,2,40-44,Mujeres,
2022,05990030,2,45-49,Hombres,
2022,05990030,2,45-49,Mujeres,
2022,05990030,2,50-54,Hombres,
2022,05990030,2,50-54,Mujeres,
2022,05990030,2,55-59,Hombres,
2022,05990030,2,55-59,Mujeres,
2022,05990030,2,60-64,Hombres,
2022,05990030,2,60-64,Mujeres,
2022,05990030,2,65-69,Hombres,
2022,05990030,2,65-69,Mujeres,
2022,05990030,2,70-74,Hombres,
2022,05990030,2,70-74,Mujeres,
2022,05990030,2,75-79,Hombres,
2022,05990030,2,75-79,Mujeres,
2022,05990030,2,80+,Hombres,
2022,05990030,2,80+,Mujeres,
2022,05990030,4,0-4,Hombres,
2022,05990030,4,0-4,Mujeres,
2022,05990030,4,5-9,Hombres,
2022,05990030,4,5-9,Mujeres,
2022,05990030,4,10-14,Hombres,
2022,05990030,4,10-14,Mujeres,
2022,05990030,4,15-19,Hombres,
2022,05990030,4,15-19,Mujeres,
2022,05990030,4,20-24,Hombres,
2022,05990030,4,20-24,Mujeres,1.0
2022,05990030,4,25-29,Hombres,
2022,05990030,4,25-29,Mujeres,
2022,05990030,4,30-34,Hombres,
2022,05990030,4,30-34,Mujeres,
2022,05990030,4,35-39,Hombres,
2022,05990030,4,35-39,Mujeres,
2022,05990030,4,40-44,Hombres,
2022,05990030,4,40-44,Mujeres,
2022,05990030,4,45-49,Hombres,
2022,05990030,4,45-49,Mujeres,
2022,05990030,4,50-54,Hombres,
2022,05990030,4,50-54,Mujeres,
2022,05990030,4,55-59,Hombres,
2022,05990030,4,55-59,Mujeres,
2022,05990030,4,60-64,Hombres,
2022,05990030,4,60-64,Mujeres,
2022,05990030,4,65-69,Hombres,
2022,05990030,4,65-69,Mujeres,
2022,05990030,4,70-74,Hombres,
2022,05990030,4,70-74,Mujeres,
2022,05990030,4,75-79,Hombres,
2022,05990030,4,75-79,Mujeres,
2022,05990030,4,80+,Hombres,
2022,05990030,4,80+,Mujeres,
2022,05990030,5,0-4,Hombres,0.0
2022,05990030,5,0-4,Mujeres,0.0
2022,05990030,5,5-9,Hombres,0.0
2022,05990030,5,5-9,Mujeres,1.0
2022,05990030,5,10-14,Hombres,0.0
2022,05990030,5,10-14,Mujeres,0.0
2022,05990030,5,15-19,Hombres,0.0
2022,05990030,5,15-19,Mujeres,0.0
2022,05990030,5,20-24,Hombres,0.0
2022,05990030,5,20-24,Mujeres,0.0
2022,05990030,5,25-29,Hombres,0.0
2022,05990030,5,25-29,Mujeres,0.0
2022,05990030,5,30-34,Hombres,0.0
2022,05990030,5,30-34,Mujeres,0.0
2022,05990030,5,35-39,Hombres,0.0
2022,05990030,5,35-39,Mujeres,0.0
2022,05990030,5,40-44,Hombres,0.0
2022,05990030,5,40-44,Mujeres,0.0
2022,05990030,5,45-49,Hombres,0.0
2022,05990030,5,45-49,Mujeres,0.0
2022,05990030,5,50-54,Hombres,0.0
2022,05990030,5,50-54,Mujeres,0.0
2022,05990030,5,55-59,Hombres,0.0
2022,05990030,5,55-59,Mujeres,0.0
2022,05990030,5,60-64,Hombres,0.0
2022,05990030,5,60-64,Mujeres,0.0
2022,05990030,5,65-69,Hombres,0.0
2022,05990030,5,65-69,Mujeres,12.0
2022,05990030,5,70-74,Hombres,0.0
2022,05990030,5,70-74,Mujeres,0.0
2022,05990030,5,75-79,Hombres,0.0
2022,05990030,5,75-79,Mujeres,0.0
2022,05990030,5,80+,Hombres,0.0
2022,05990030,5,80+,Mujeres,0.0
2022,05990030,6,0-4,Hombres,0.0
2022,05990030,6,0-4,Mujeres,0.0
2022,05990030,6,5-9,Hombres,0.0
2022,05990030,6,5-9,Mujeres,0.0
2022,05990030,6,10-14,Hombres,0.0
2022,05990030,6,10-14,Mujeres,0.0
2022,05990030,6,15-19,Hombres,0.0
2022,05990030,6,15-19,Mujeres,0.0
2022,05990030,6,20-24,Hombres,0.0
2022,05990030,6,20-24,Mujeres,0.0
2022,05990030,6,25-29,Hombres,0.0
2022,05990030,6,25-29,Mujeres,0.0
2022,05990030,6,30-34,Hombres,0.0
2022,05990030,6,30-34,Mujeres,0.0
2022,05990030,6,35-39,Hombres,0.0
2022,05990030,6,35-39,Mujeres,0.0
2022,05990030,6,40-44,Hombres,0.0
2022,05990030,6,40-44,Mujeres,0.0
2022,05990030,6,45-49,Hombres,0.0
2022,05990030,6,45-49,Mujeres,0.0
2022,05990030,6,50-54,Hombres,0.0
2022,05990030,6,50-54,Mujeres,0.0
2022,05990030,6,55-59,Hombres,0.0
2022,05990030,6,55-59,Mujeres,0.0
2022,05990030,6,60-64,Hombres,0.0
2022,05990030,6,60-64,Mujeres,0.0
2022,05990030,6,65-69,Hombres,0.0
2022,05990030,6,65-69,Mujeres,0.0
2022,05990030,6,70-74,Hombres,0.0
2022,05990030,6,70-74,Mujeres,0.0
2022,05990030,6,75-79,Hombres,0.0
2022,05990030,6,75-79,Mujeres,0.0
2022,05990030,6,80+,Hombres,0.0
2022,05990030,6,80+,Mujeres,0.0
2022,05990030,7,0-4,Hombres,
2022,05990030,7,0-4,Mujeres,
2022,05990030,7,5-9,Hombres,
2022,05990030,7,5-9,Mujeres,
2022,05990030,7,10-14,Hombres,
2022,05990030,7,10-14,Mujeres,
2022,05990030,7,15-19,Hombres,
2022,05990030,7,15-19,Mujeres,
2022,05990030,7,20-24,Hombres,
2022,05990030,7,20-24,Mujeres,
2022,05990030,7,25-29,Hombres,
2022,05990030,7,25-29,Mujeres,
2022,05990030,7,30-34,Hombres,
2022,05990030,7,30-34,Mujeres,
2022,05990030,7,35-39,Hombres,
2022,05990030,7,35-39,Mujeres,
2022,05990030,7,40-44,Hombres,
2022,05990030,7,40-44,Mujeres,
2022,05990030,7,45-49,Hombres,
2022,05990030,7,45-49,Mujeres,1.0
2022,05990030,7,50-54,Hombres,
2022,05990030,7,50-54,Mujeres,
2022,05990030,7,55-59,Hombres,
2022,05990030,7,55-59,Mujeres,
2022,05990030,7,60-64,Hombres,
2022,05990030,7,60-64,Mujeres,
2022,05990030,7,65-69,Hombres,
2022,05990030,7,65-69,Mujeres,
2022,05990030,7,70-74,Hombres,
2022,05990030,7,70-74,Mujeres,
2022,05990030,7,75-79,Hombres,
2022,05990030,7,75-79,Mujeres,
2022,05990030,7,80+,Hombres,
2022,05990030,7,80+,Mujeres,
2022,05990030,8,0-4,Hombres,
2022,05990030,8,0-4,Mujeres,
2022,05990030,8,5-9,Hombres,1.0
2022,05990030,8,5-9,Mujeres,
2022,05990030,8,10-14,Hombres,
2022,05990030,8,10-14,Mujeres,
2022,05990030,8,15-19,Hombres,
2022,05990030,8,15-19,Mujeres,
2022,05990030,8,20-24,Hombres,
2022,05990030,8,20-24,Mujeres,
2022,05990030,8,25-29,Hombres,
2022,05990030,8,25-29,Mujeres,
2022,05990030,8,30-34,Hombres,
2022,05990030,8,30-34,Mujeres,1.0
2022,05990030,8,35-39,Hombres,
2022,05990030,8,35-39,Mujeres,
2022,05990030,8,40-44,Hombres,1.0
2022,05990030,8,40-44,Mujeres,1.0
2022,05990030,8,45-49,Hombres,
2022,05990030,8,45-49,Mujeres,
2022,05990030,8,50-54,Hombres,
2022,05990030,8,50-54,Mujeres,
2022,05990030,8,55-59,Hombres,
2022,05990030,8,55-59,Mujeres,
2022,05990030,8,60-64,Hombres,
2022,05990030,8,60-64,Mujeres,
2022,05990030,8,65-69,Hombres,
2022,05990030,8,65-69,Mujeres,
2022,05990030,8,70-74,Hombres,
2022,05990030,8,70-74,Mujeres,
2022,05990030,8,75-79,Hombres,
2022,05990030,8,75-79,Mujeres,
2022,05990030,8,80+,Hombres,
2022,05990030,8,80+,Mujeres,
2022,05990031,1,0-4,Hombres,0.0
2022,05990031,1,0-4,Mujeres,0.0
2022,05990031,1,5-9,Hombres,2.0
2022,05990031,1,5-9,Mujeres,0.0
2022,05990031,1,10-14,Hombres,2.0
2022,05990031,1,10-14,Mujeres,0.0
2022,05990031,1,15-19,Hombres,1.0
2022,05990031,1,15-19,Mujeres,0.0
2022,05990031,1,20-24,Hombres,0.0
2022,05990031,1,20-24,Mujeres,0.0
2022,05990031,1,25-29,Hombres,0.0
2022,05990031,1,25-29,Mujeres,0.0
2022,05990031,1,30-34,Hombres,1.0
2022,05990031,1,30-34,Mujeres,0.0
2022,05990031,1,35-39,Hombres,0.0
2022,05990031,1,35-39,Mujeres,0.0
2022,05990031,1,40-44,Hombres,0.0
2022,05990031,1,40-44,Mujeres,0.0
2022,05990031,1,45-49,Hombres,0.0
2022,05990031,1,45-49,Mujeres,1.0
2022,05990031,1,50-54,Hombres,0.0
2022,05990031,1,50-54,Mujeres,0.0
2022,05990031,1,55-59,Hombres,0.0
2022,05990031,1,55-59,Mujeres,0.0
2022,05990031,1,60-64,Hombres,0.0
2022,05990031,1,60-64,Mujeres,0.0
2022,05990031,1,65-69,Hombres,0.0
2022,05990031,1,65-69,Mujeres,0.0
2022,05990031,1,70-74,Hombres,0.0
2022,05990031,1,70-74,Mujeres,0.0
2022,05990031,1,75-79,Hombres,0.0
2022,05990031,1,75-79,Mujeres,0.0
2022,05990031,1,80+,Hombres,0.0
2022,05990031,1,80+,Mujeres,0.0
2022,05990031,10,0-4,Hombres,3.0
2022,05990031,10,0-4,Mujeres,0.0
2022,05990031,10,5-9,Hombres,9.0
2022,05990031,10,5-9,Mujeres,0.0
2022,05990031,10,10-14,Hombres,2.0
2022,05990031,10,10-14,Mujeres,3.0
2022,05990031,10,15-19,Hombres,3.0
2022,05990031,10,15-19,Mujeres,0.0
2022,05990031,10,20-24,Hombres,0.0
2022,05990031,10,20-24,Mujeres,0.0
2022,05990031,10,25-29,Hombres,0.0
2022,05990031,10,25-29,Mujeres,0.0
2022,05990031,10,30-34,Hombres,0.0
2022,05990031,10,30-34,Mujeres,0.0
2022,05990031,10,35-39,Hombres,0.0
2022,05990031,10,35-39,Mujeres,0.0
2022,05990031,10,40-44,Hombres,0.0
2022,05990031,10,40-44,Mujeres,0.0
2022,05990031,10,45-49,Hombres,0.0
2022,05990031,10,45-49,Mujeres,0.0
2022,05990031,10,50-54,Hombres,0.0
2022,05990031,10,50-54,Mujeres,0.0
2022,05990031,10,55-59,Hombres,0.0
2022,05990031,10,55-59,Mujeres,0.0
2022,05990031,10,60-64,Hombres,0.0
2022,05990031,10,60-64,Mujeres,0.0
2022,05990031,10,65-69,Hombres,0.0
2022,05990031,10,65-69,Mujeres,0.0
2022,05990031,10,70-74,Hombres,0.0
2022,05990031,10,70-74,Mujeres,1.0
2022,05990031,10,75-79,Hombres,0.0
2022,05990031,10,75-79,Mujeres,0.0
2022,05990031,10,80+,Hombres,0.0
2022,05990031,10,80+,Mujeres,0.0
2022,05990031,11,0-4,Hombres,1.0
2022,05990031,11,0-4,Mujeres,1.0
2022,05990031,11,5-9,Hombres,2.0
2022,05990031,11,5-9,Mujeres,
2022,05990031,11,10-14,Hombres,1.0
2022,05990031,11,10-14,Mujeres,
2022,05990031,11,15-19,Hombres,
2022,05990031,11,15-19,Mujeres,
2022,05990031,11,20-24,Hombres,
2022,05990031,11,20-24,Mujeres,
2022,05990031,11,25-29,Hombres,
2022,05990031,11,25-29,Mujeres,
2022,05990031,11,30-34,Hombres,
2022,05990031,11,30-34,Mujeres,
2022,05990031,11,35-39,Hombres,
2022,05990031,11,35-39,Mujeres,
2022,05990031,11,40-44,Hombres,
2022,05990031,11,40-44,Mujeres,
2022,05990031,11,45-49,Hombres,
2022,05990031,11,45-49,Mujeres,
2022,05990031,11,50-54,Hombres,
2022,05990031,11,50-54,Mujeres,
2022,05990031,11,55-59,Hombres,
2022,05990031,11,55-59,Mujeres,
2022,05990031,11,60-64,Hombres,
2022,05990031,11,60-64,Mujeres,
2022,05990031,11,65-69,Hombres,
2022,05990031,11,65-69,Mujeres,
2022,05990031,11,70-74,Hombres,
2022,05990031,11,70-74,Mujeres,
2022,05990031,11,75-79,Hombres,
2022,05990031,11,75-79,Mujeres,
2022,05990031,11,80+,Hombres,
2022,05990031,11,80+,Mujeres,
2022,05990031,12,0-4,Hombres,1.0
2022,05990031,12,0-4,Mujeres,0.0
2022,05990031,12,5-9,Hombres,1.0
2022,05990031,12,5-9,Mujeres,0.0
2022,05990031,12,10-14,Hombres,0.0
2022,05990031,12,10-14,Mujeres,0.0
2022,05990031,12,15-19,Hombres,1.0
2022,05990031,12,15-19,Mujeres,2.0
2022,05990031,12,20-24,Hombres,0.0
2022,05990031,12,20-24,Mujeres,0.0
2022,05990031,12,25-29,Hombres,0.0
2022,05990031,12,25-29,Mujeres,0.0
2022,05990031,12,30-34,Hombres,1.0
2022,05990031,12,30-34,Mujeres,0.0
2022,05990031,12,35-39,Hombres,0.0
2022,05990031,12,35-39,Mujeres,0.0
2022,05990031,12,40-44,Hombres,0.0
2022,05990031,12,40-44,Mujeres,0.0
2022,05990031,12,45-49,Hombres,0.0
2022,05990031,12,45-49,Mujeres,0.0
2022,05990031,12,50-54,Hombres,0.0
2022,05990031,12,50-54,Mujeres,0.0
2022,05990031,12,55-59,Hombres,0.0
2022,05990031,12,55-59,Mujeres,0.0
2022,05990031,12,60-64,Hombres,0.0
2022,05990031,12,60-64,Mujeres,0.0
2022,05990031,12,65-69,Hombres,0.0
2022,05990031,12,65-69,Mujeres,0.0
2022,05990031,12,70-74,Hombres,0.0
2022,05990031,12,70-74,Mujeres,0.0
2022,05990031,12,75-79,Hombres,0.0
2022,05990031,12,75-79,Mujeres,0.0
2022,05990031,12,80+,Hombres,0.0
2022,05990031,12,80+,Mujeres,0.0
2022,05990031,13,0-4,Hombres,24.0
2022,05990031,13,0-4,Mujeres,6.0
2022,05990031,13,5-9,Hombres,65.0
2022,05990031,13,5-9,Mujeres,14.0
2022,05990031,13,10-14,Hombres,65.0
2022,05990031,13,10-14,Mujeres,12.0
2022,05990031,13,15-19,Hombres,47.0
2022,05990031,13,15-19,Mujeres,14.0
2022,05990031,13,20-24,Hombres,6.0
2022,05990031,13,20-24,Mujeres,3.0
2022,05990031,13,25-29,Hombres,3.0
2022,05990031,13,25-29,Mujeres,0.0
2022,05990031,13,30-34,Hombres,0.0
2022,05990031,13,30-34,Mujeres,2.0
2022,05990031,13,35-39,Hombres,2.0
2022,05990031,13,35-39,Mujeres,0.0
2022,05990031,13,40-44,Hombres,1.0
2022,05990031,13,40-44,Mujeres,1.0
2022,05990031,13,45-49,Hombres,0.0
2022,05990031,13,45-49,Mujeres,2.0
2022,05990031,13,50-54,Hombres,0.0
2022,05990031,13,50-54,Mujeres,0.0
2022,05990031,13,55-59,Hombres,0.0
2022,05990031,13,55-59,Mujeres,2.0
2022,05990031,13,60-64,Hombres,0.0
2022,05990031,13,60-64,Mujeres,1.0
2022,05990031,13,65-69,Hombres,0.0
2022,05990031,13,65-69,Mujeres,1.0
2022,05990031,13,70-74,Hombres,0.0
2022,05990031,13,70-74,Mujeres,0.0
2022,05990031,13,75-79,Hombres,0.0
2022,05990031,13,75-79,Mujeres,0.0
2022,05990031,13,80+,Hombres,1.0
2022,05990031,13,80+,Mujeres,0.0
2022,05990031,14,0-4,Hombres,1.0
2022,05990031,14,0-4,Mujeres,
2022,05990031,14,5-9,Hombres,2.0
2022,05990031,14,5-9,Mujeres,
2022,05990031,14,10-14,Hombres,1.0
2022,05990031,14,10-14,Mujeres,2.0
2022,05990031,14,15-19,Hombres,2.0
2022,05990031,14,15-19,Mujeres,1.0
2022,05990031,14,20-24,Hombres,1.0
2022,05990031,14,20-24,Mujeres,1.0
2022,05990031,14,25-29,Hombres,
2022,05990031,14,25-29,Mujeres,
2022,05990031,14,30-34,Hombres,
2022,05990031,14,30-34,Mujeres,
2022,05990031,14,35-39,Hombres,
2022,05990031,14,35-39,Mujeres,
2022,05990031,14,40-44,Hombres,
2022,05990031,14,40-44,Mujeres,
2022,05990031,14,45-49,Hombres,
2022,05990031,14,45-49,Mujeres,
2022,05990031,14,50-54,Hombres,
2022,05990031,14,50-54,Mujeres,
2022,05990031,14,55-59,Hombres,
2022,05990031,14,55-59,Mujeres,
2022,05990031,14,60-64,Hombres,
2022,05990031,14,60-64,Mujeres,
2022,05990031,14,65-69,Hombres,
2022,05990031,14,65-69,Mujeres,
2022,05990031,14,70-74,Hombres,
2022,05990031,14,70-74,Mujeres,
2022,05990031,14,75-79,Hombres,
2022,05990031,14,75-79,Mujeres,
2022,05990031,14,80+,Hombres,
2022,05990031,14,80+,Mujeres,
2022,05990031,15,0-4,Hombres,2.0
2022,05990031,15,0-4,Mujeres,0.0
2022,05990031,15,5-9,Hombres,0.0
2022,05990031,15,5-9,Mujeres,0.0
2022,05990031,15,10-14,Hombres,3.0
2022,05990031,15,10-14,Mujeres,1.0
2022,05990031,15,15-19,Hombres,3.0
2022,05990031,15,15-19,Mujeres,1.0
2022,05990031,15,20-24,Hombres,1.0
2022,05990031,15,20-24,Mujeres,0.0
2022,05990031,15,25-29,Hombres,1.0
2022,05990031,15,25-29,Mujeres,0.0
2022,05990031,15,30-34,Hombres,0.0
2022,05990031,15,30-34,Mujeres,0.0
2022,05990031,15,35-39,Hombres,0.0
2022,05990031,15,35-39,Mujeres,0.0
2022,05990031,15,40-44,Hombres,0.0
2022,05990031,15,40-44,Mujeres,0.0
2022,05990031,15,45-49,Hombres,0.0
2022,05990031,15,45-49,Mujeres,0.0
2022,05990031,15,50-54,Hombres,0.0
2022,05990031,15,50-54,Mujeres,0.0
2022,05990031,15,55-59,Hombres,0.0
2022,05990031,15,55-59,Mujeres,0.0
2022,05990031,15,60-64,Hombres,0.0
2022,05990031,15,60-64,Mujeres,0.0
2022,05990031,15,65-69,Hombres,0.0
2022,05990031,15,65-69,Mujeres,0.0
2022,05990031,15,70-74,Hombres,0.0
2022,05990031,15,70-74,Mujeres,0.0
2022,05990031,15,75-79,Hombres,0.0
2022,05990031,15,75-79,Mujeres,0.0
2022,05990031,15,80+,Hombres,0.0
2022,05990031,15,80+,Mujeres,0.0
2022,05990031,16,0-4,Hombres,1.0
2022,05990031,16,0-4,Mujeres,
2022,05990031,16,5-9,Hombres,3.0
2022,05990031,16,5-9,Mujeres,1.0
2022,05990031,16,10-14,Hombres,4.0
2022,05990031,16,10-14,Mujeres,
2022,05990031,16,15-19,Hombres,4.0
2022,05990031,16,15-19,Mujeres,
2022,05990031,16,20-24,Hombres,
2022,05990031,16,20-24,Mujeres,1.0
2022,05990031,16,25-29,Hombres,1.0
2022,05990031,16,25-29,Mujeres,
2022,05990031,16,30-34,Hombres,
2022,05990031,16,30-34,Mujeres,
2022,05990031,16,35-39,Hombres,
2022,05990031,16,35-39,Mujeres,
2022,05990031,16,40-44,Hombres,1.0
2022,05990031,16,40-44,Mujeres,
2022,05990031,16,45-49,Hombres,
2022,05990031,16,45-49,Mujeres,
2022,05990031,16,50-54,Hombres,1.0
2022,05990031,16,50-54,Mujeres,1.0
2022,05990031,16,55-59,Hombres,
2022,05990031,16,55-59,Mujeres,
2022,05990031,16,60-64,Hombres,
2022,05990031,16,60-64,Mujeres,
2022,05990031,16,65-69,Hombres,
2022,05990031,16,65-69,Mujeres,
2022,05990031,16,70-74,Hombres,
2022,05990031,16,70-74,Mujeres,
2022,05990031,16,75-79,Hombres,
2022,05990031,16,75-79,Mujeres,
2022,05990031,16,80+,Hombres,
2022,05990031,16,80+,Mujeres,
2022,05990031,2,0-4,Hombres,1.0
2022,05990031,2,0-4,Mujeres,0.0
2022,05990031,2,5-9,Hombres,5.0
2022,05990031,2,5-9,Mujeres,2.0
2022,05990031,2,10-14,Hombres,0.0
2022,05990031,2,10-14,Mujeres,2.0
2022,05990031,2,15-19,Hombres,4.0
2022,05990031,2,15-19,Mujeres,0.0
2022,05990031,2,20-24,Hombres,3.0
2022,05990031,2,20-24,Mujeres,0.0
2022,05990031,2,25-29,Hombres,0.0
2022,05990031,2,25-29,Mujeres,0.0
2022,05990031,2,30-34,Hombres,0.0
2022,05990031,2,30-34,Mujeres,0.0
2022,05990031,2,35-39,Hombres,0.0
2022,05990031,2,35-39,Mujeres,0.0
2022,05990031,2,40-44,Hombres,0.0
2022,05990031,2,40-44,Mujeres,0.0
2022,05990031,2,45-49,Hombres,0.0
2022,05990031,2,45-49,Mujeres,0.0
2022,05990031,2,50-54,Hombres,0.0
2022,05990031,2,50-54,Mujeres,0.0
2022,05990031,2,55-59,Hombres,0.0
2022,05990031,2,55-59,Mujeres,0.0
2022,05990031,2,60-64,Hombres,0.0
2022,05990031,2,60-64,Mujeres,0.0
2022,05990031,2,65-69,Hombres,0.0
2022,05990031,2,65-69,Mujeres,0.0
2022,05990031,2,70-74,Hombres,0.0
2022,05990031,2,70-74,Mujeres,0.0
2022,05990031,2,75-79,Hombres,0.0
2022,05990031,2,75-79,Mujeres,0.0
2022,05990031,2,80+,Hombres,0.0
2022,05990031,2,80+,Mujeres,0.0
2022,05990031,3,0-4,Hombres,1.0
2022,05990031,3,0-4,Mujeres,0.0
2022,05990031,3,5-9,Hombres,1.0
2022,05990031,3,5-9,Mujeres,0.0
2022,05990031,3,10-14,Hombres,0.0
2022,05990031,3,10-14,Mujeres,0.0
2022,05990031,3,15-19,Hombres,1.0
2022,05990031,3,15-19,Mujeres,0.0
2022,05990031,3,20-24,Hombres,0.0
2022,05990031,3,20-24,Mujeres,0.0
2022,05990031,3,25-29,Hombres,0.0
2022,05990031,3,25-29,Mujeres,0.0
2022,05990031,3,30-34,Hombres,0.0
2022,05990031,3,30-34,Mujeres,0.0
2022,05990031,3,35-39,Hombres,0.0
2022,05990031,3,35-39,Mujeres,0.0
2022,05990031,3,40-44,Hombres,0.0
2022,05990031,3,40-44,Mujeres,0.0
2022,05990031,3,45-49,Hombres,0.0
2022,05990031,3,45-49,Mujeres,0.0
2022,05990031,3,50-54,Hombres,0.0
2022,05990031,3,50-54,Mujeres,0.0
2022,05990031,3,55-59,Hombres,0.0
2022,05990031,3,55-59,Mujeres,0.0
2022,05990031,3,60-64,Hombres,0.0
2022,05990031,3,60-64,Mujeres,0.0
2022,05990031,3,65-69,Hombres,0.0
2022,05990031,3,65-69,Mujeres,0.0
2022,05990031,3,70-74,Hombres,0.0
2022,05990031,3,70-74,Mujeres,0.0
2022,05990031,3,75-79,Hombres,0.0
2022,05990031,3,75-79,Mujeres,0.0
2022,05990031,3,80+,Hombres,0.0
2022,05990031,3,80+,Mujeres,0.0
2022,05990031,4,0-4,Hombres,3.0
2022,05990031,4,0-4,Mujeres,0.0
2022,05990031,4,5-9,Hombres,8.0
2022,05990031,4,5-9,Mujeres,2.0
2022,05990031,4,10-14,Hombres,6.0
2022,05990031,4,10-14,Mujeres,4.0
2022,05990031,4,15-19,Hombres,5.0
2022,05990031,4,15-19,Mujeres,1.0
2022,05990031,4,20-24,Hombres,1.0
2022,05990031,4,20-24,Mujeres,0.0
2022,05990031,4,25-29,Hombres,0.0
2022,05990031,4,25-29,Mujeres,0.0
2022,05990031,4,30-34,Hombres,0.0
2022,05990031,4,30-34,Mujeres,0.0
2022,05990031,4,35-39,Hombres,0.0
2022,05990031,4,35-39,Mujeres,0.0
2022,05990031,4,40-44,Hombres,0.0
2022,05990031,4,40-44,Mujeres,0.0
2022,05990031,4,45-49,Hombres,0.0
2022,05990031,4,45-49,Mujeres,0.0
2022,05990031,4,50-54,Hombres,0.0
2022,05990031,4,50-54,Mujeres,0.0
2022,05990031,4,55-59,Hombres,0.0
2022,05990031,4,55-59,Mujeres,0.0
2022,05990031,4,60-64,Hombres,1.0
2022,05990031,4,60-64,Mujeres,0.0
2022,05990031,4,65-69,Hombres,0.0
2022,05990031,4,65-69,Mujeres,0.0
2022,05990031,4,70-74,Hombres,0.0
2022,05990031,4,70-74,Mujeres,0.0
2022,05990031,4,75-79,Hombres,1.0
2022,05990031,4,75-79,Mujeres,0.0
2022,05990031,4,80+,Hombres,0.0
2022,05990031,4,80+,Mujeres,0.0
2022,05990031,5,0-4,Hombres,4.0
2022,05990031,5,0-4,Mujeres,1.0
2022,05990031,5,5-9,Hombres,24.0
