period,year,cut_comuna,comuna,cut_region,region_short,continental,population,rem_reported,rem_rows,rem_establishments,rem_ingresos,rem_crude,rem_crude_lo,rem_crude_hi,rem_expected,rem_sir,rem_sir_lo,rem_sir_hi,grd_records,grd_records_crude,grd_records_crude_lo,grd_records_crude_hi,grd_records_expected,grd_records_sir,grd_records_sir_lo,grd_records_sir_hi,grd_persons,grd_persons_population,grd_persons_crude,grd_persons_crude_lo,grd_persons_crude_hi,grd_persons_expected,grd_persons_sir,grd_persons_sir_lo,grd_persons_sir_hi
2022,2022.0,7108,Río Claro,7,Maule,True,14952.0,True,3,1.0,3.0,20.064205457463885,4.13772152819423,58.636122724333354,3.2733949770963933,0.9164796857668233,0.18900014426135137,2.678342555996459,3.0,20.064205457463885,4.13772152819423,58.636122724333354,2.6962256216755516,1.1126665275644365,0.22945858756105564,3.2516837609064626,1.0,14952.0,6.688068485821295,0.16932723370980388,37.26353257717294,2.259052129204789,0.4426635344408855,0.01120727036662143,2.4663633560772134
2022,2022.0,7109,San Clemente,7,Maule,True,47177.0,True,8,1.0,17.0,36.034508340928845,20.99142902178453,57.69473857156372,11.33924798244436,1.4992175871203912,0.8733494923948658,2.400392588472096,7.0,14.837738728617758,5.965540520846739,30.571412683516073,9.310129278788256,0.751869258781235,0.3022904373553623,1.5491380334065066,5.0,47177.0,10.598384806155542,3.441266698006275,24.73309468453414,7.802737390054988,0.6408007536397126,0.20806626046234003,1.4954151980296804
2022,2022.0,7110,San Rafael,7,Maule,True,10189.0,False,0,,,,,,2.521917927707472,,,,1.0,9.814505839630975,0.24848177430846868,54.68292659671114,2.070109258211173,0.4830662903580858,0.012230179582969236,2.6914731040589994,1.0,10189.0,9.814505839630975,0.24848177430846868,54.68292659671114,1.7349595057393106,0.5763823286318573,0.014592737121839228,3.21139679197566
2022,2022.0,7201,Cauquenes,7,Maule,True,44327.0,True,3,2.0,4.0,9.023845511764838,2.458694190056455,23.10462850047081,9.933455819620814,0.4026795983829815,0.10971663773584164,1.031019703653813,3.0,6.767884133823629,1.395700414861374,19.77862943520275,8.153314576849418,0.36794851611861296,0.07587982986112954,1.0753017054727882,3.0,44327.0,6.767884133823629,1.395700414861374,19.77862943520275,6.832300847531813,0.4390907348706341,0.09055106569540161,1.2832094583348923
2022,2022.0,7202,Chanco,7,Maule,True,9299.0,True,1,1.0,1.0,10.753844499408538,0.27226377012893727,59.91658663231421,1.9693725912469917,0.507775930489013,0.012855773507164957,2.829146407186959,0.0,0.0,0.0,39.66963602660432,1.6211111279495147,0.0,0.0,2.2755253421644617,0.0,9299.0,0.0,0.0,39.66963602660432,1.3586991253477638,0.0,0.0,2.715008337971627
2022,2022.0,7203,Pelluhue,7,Maule,True,8276.0,False,0,,,,,,1.8161935130463653,,,,1.0,12.08313194780087,0.30591841450326096,67.32290225880737,1.4871679399495281,0.6724190141121105,0.017024175484275917,3.74647895591939,1.0,8276.0,12.08313194780087,0.30591841450326096,67.32290225880737,1.2484564539870937,0.8009890908140059,0.020279287998739928,4.462825574048013
2022,2022.0,7301,Curicó,7,Maule,True,167746.0,True,19,5.0,27.0,16.095763833414807,10.607209788468742,23.418491317326254,40.31619567567331,0.6697060461062235,0.44134050431998295,0.9743871361569392,14.0,8.345951617326195,4.562809412028064,14.0030886708688,33.190324475766374,0.42180967559452387,0.23060727477638987,0.7077249618028387,14.0,167746.0,8.345951617326195,4.562809412028064,14.0030886708688,27.798140708748452,0.5036308056241333,0.2753396479460153,0.8450069149568366
2022,2022.0,7302,Hualañé,7,Maule,True,10232.0,False,0,,,,,,2.1075023749580755,,,,0.0,0.0,0.0,36.05237934044113,1.728771389168564,0.0,0.0,2.1338156549941902,0.0,10232.0,0.0,0.0,36.05237934044113,1.4472040697599249,0.0,0.0,2.5489697902286026
2022,2022.0,7303,Licantén,7,Maule,True,6993.0,False,0,,,,,,1.4848880588840534,,,,0.0,0.0,0.0,52.75102894485823,1.2087962066632414,0.0,0.0,3.0516967490299387,0.0,6993.0,0.0,0.0,52.75102894485823,1.0124559667626034,0.0,0.0,3.643496186712572
2022,2022.0,7304,Molina,7,Maule,True,50983.0,False,0,,,,,,12.154400400482388,,,,6.0,11.768628758605809,4.31887933917355,25.615350258946478,9.96982963288656,0.6018157000605459,0.22085575527064824,1.3098994168807658,5.0,50983.0,9.807190632171508,3.1843681033254625,22.88671141227992,8.354597234505762,0.5984728957787739,0.19432252023031987,1.3966360976841201
2022,2022.0,7305,Rauco,7,Maule,True,11510.0,True,2,2.0,3.0,26.064291920069504,5.375083604653356,76.1709215442426,2.6254966049743587,1.1426409747840063,0.23564003919237342,3.339281815535978,1.0,8.688097306689835,0.21996357935959926,48.40697993865246,2.1550881907770094,0.4640181335871241,0.011747922007387378,2.585343567276503,1.0,11510.0,8.688097306689835,0.21996357935959926,48.40697993865246,1.8052057644588393,0.5539534715034427,0.014024887623754954,3.0864311983898154
2022,2022.0,7306,Romeral,7,Maule,True,16557.0,False,0,,,,,,3.765432293386223,,,,2.0,12.07948299812768,1.4628814310802982,43.63524592452715,3.1109762426767555,0.6428850122877036,0.07785635750646637,2.3223217100197693,1.0,16557.0,6.03974149906384,0.1529130155480454,33.651285806238434,2.6063433648947294,0.38367930084315277,0.00971391886629353,2.137724240782809
2022,2022.0,7307,Sagrada Familia,7,Maule,True,19627.0,False,0,,,,,,4.271076217720552,,,,1.0,5.09502216334641,0.12899479280730564,28.387646563096236,3.5258560978973255,0.2836190622176437,0.007180612957910667,1.5802242735492227,1.0,19627.0,5.09502216334641,0.12899479280730564,28.387646563096236,2.9523829785438718,0.338709444969502,0.008575380690203251,1.8871682405129082
2022,2022.0,7308,Teno,7,Maule,True,31390.0,False,0,,,,,,7.154502927042447,,,,4.0,12.742911755336094,3.472014570329165,32.62691518127969,5.88694520951242,0.6794695478966919,0.18513258317153453,1.7397119067551072,3.0,31390.0,9.557183816502071,1.9709210668862736,27.930146765665253,4.9305307424382425,0.6084537662808369,0.1254777944229298,1.778160106432424
2022,2022.0,7309,Vichuquén,7,Maule,True,4347.0,False,0,,,,,,0.8030725880615298,,,,0.0,0.0,0.0,84.86035091129368,0.6585712446958942,0.0,0.0,5.6013369606159085,0.0,4347.0,0.0,0.0,84.86035091129368,0.5523590971731347,0.0,0.0,6.6784080736479146
2022,2022.0,7401,Linares,7,Maule,True,102620.0,True,16,4.0,19.0,18.514909374390957,11.147184919476448,28.913324470459543,24.897824979253052,0.7631188674445414,0.45944740851455346,1.1917046407190113,52.0,50.672383550964724,37.84455973539391,66.45008939862882,20.373337912774023,2.55235544723362,1.9062211291410975,3.34707459488596,41.0,102620.0,39.9532254921068,28.671124408941026,54.20106174793892,17.068992439049897,2.4020164134703994,1.7237284493221676,3.258606491528268
2022,2022.0,7402,Colbún,7,Maule,True,23042.0,True,5,3.0,15.0,65.09851575384081,36.4351450949714,107.37010186392612,5.4661779994071855,2.744147739357696,1.5358786584874848,4.5260543791601675,12.0,52.07881260307265,26.909882426535095,90.97120496561472,4.48574429335916,2.675141340036967,1.3822845671122512,4.67293355958991,10.0,23042.0,43.39901050256054,20.811512438731157,79.81232550133572,3.7594825232794156,2.659940547157259,1.2755448832222238,4.891725371282156
2022,2022.0,7403,Longaví,7,Maule,True,33264.0,False,0,,,,,,7.366358394273687,,,,3.0,9.018759018759019,1.8598849293398307,26.35664102255388,6.080608152867473,0.4933717030565882,0.10174510630221253,1.4418414818603105,3.0,33264.0,9.018759018759019,1.8598849293398307,26.35664102255388,5.096519860371516,0.5886369684001019,0.12139109428497401,1.7202470136363255
2022,2022.0,7404,Parral,7,Maule,True,45103.0,True,2,1.0,3.0,6.651442254395495,1.3716872999481216,19.438336850635928,10.776907368544038,0.27837299676124994,0.05740720428769761,0.8135240259494578,16.0,35.474358690109305,20.27666109491945,57.60813603875785,8.791522596606077,1.8199350367565135,1.0402501219950284,2.9554604804850935,13.0,45103.0,28.82291643571381,15.346989093860284,49.288064913994354,7.374592175826985,1.7628093445780524,0.9386217333743716,3.014457666015404
2022,2022.0,7405,Retiro,7,Maule,True,21299.0,False,0,,,,,,4.741991781421719,,,,2.0,9.39011221184093,1.1371861521384337,33.92031394771566,3.892292070586779,0.5138360543684718,0.06222793000923256,1.856152502613918,2.0,21299.0,9.39011221184093,1.1371861521384337,33.92031394771566,3.2644676679138294,0.6126573161247169,0.07419564326662477,2.21312887817355
2022,2022.0,7406,San Javier,7,Maule,True,50496.0,True,2,2.0,2.0,3.9607097591888465,0.4796603266475859,14.307445476322796,12.143559503568511,0.16469635607354494,0.019945492791696637,0.5949398663218071,8.0,15.842839036755386,6.839813404524123,31.216708690180045,9.974839383747426,0.8020179265277049,0.34625441512131283,1.5802950417304138,6.0,50496.0,11.88212927756654,4.360532029251527,25.862393105431487,8.353393327612718,0.7182709785934042,0.26359279003567776,1.563373531011606
2022,2022.0,7407,Villa Alegre,7,Maule,True,17787.0,False,0,,,,,,3.9941356325543405,,,,2.0,11.244167088322932,1.3617207991452465,40.61779764841715,3.2964877681474487,0.606706331303621,0.07347495139655291,2.1916318748496586,2.0,17787.0,11.244167088322932,1.3617207991452465,40.61779764841715,2.7629285501474707,0.7238696056375582,0.08766396747068869,2.614865906444936
2022,2022.0,7408,Yerbas Buenas,7,Maule,True,19515.0,True,1,1.0,1.0,5.1242633871380985,0.12973511649648925,28.55056823437816,4.6446524200040615,0.21530136371305164,0.0054509585852427975,1.199582420191956,2.0,10.248526774276197,1.2411441380679733,37.02120249922603,3.8193295003397525,0.5236521226623908,0.06341670141903677,1.8916115163882246,2.0,19515.0,10.248526774276197,1.2411441380679733,37.02120249922603,3.2000378093550275,0.6249926154475978,0.0756895052414342,2.2576882206214015
2022,2022.0,8101,Concepción,8,Biobío,True,239077.0,True,43,9.0,124.0,51.866135178206186,43.13956780077866,61.8396224184648,46.1919284993814,2.6844516786446926,2.232788018635091,3.2006525575431004,52.0,21.75031475215098,16.24417539138488,28.52264406064694,39.29409873401485,1.3233539303698627,0.9883440122484055,1.7354026161145522,50.0,239077.0,20.91376418476056,15.522598885489556,27.57219082736391,32.74675712809282,1.5268687462523107,1.1332714134806674,2.0129860922254914
2022,2022.0,8102,Coronel,8,Biobío,True,127519.0,True,15,5.0,30.0,23.52590594342804,15.87282994802415,33.58469357100327,32.16814742171317,0.9325995559119549,0.6292210041215657,1.3313438549432897,42.0,32.93626832079925,23.737565172623448,44.52026661006646,26.40753353378279,1.5904552368084655,1.1462602402361366,2.1498334445306404,39.0,127519.0,30.58367772645645,21.74798460577363,41.80889425562689,22.123378730909057,1.7628410413420372,1.2535523089287604,2.409861735601276
2022,2022.0,8103,Chiguayante,8,Biobío,True,91632.0,True,12,3.0,18.0,19.64379256155055,11.642156430504118,31.045661196446645,21.025185867335654,0.8561160939825256,0.5073886550973635,1.3530325223770747,14.0,15.278505325650428,8.352901034901121,25.634735814819688,17.403594508498074,0.804431520923099,0.4397901980859888,1.3496994032103962,13.0,91632.0,14.187183516675397,7.554077714121489,24.260515887636277,14.546611236055456,0.89367893243603,0.47584639327178446,1.528218191674654
2022,2022.0,8104,Florida,8,Biobío,True,11863.0,True,4,3.0,5.0,42.147854674197085,13.685293687249604,98.35903295391276,2.2589493403522627,2.2134183846815687,0.718690924633685,5.165380148588502,4.0,33.718283739357666,9.18709747640837,86.33219822476352,1.8666099726809893,2.142922227215388,0.5838741834540637,5.486732003629996,4.0,11863.0,33.718283739357666,9.18709747640837,86.33219822476352,1.5622358574097595,2.5604328443927393,0.6976317746498015,6.555725005816088
2022,2022.0,8105,Hualqui,8,Biobío,True,26506.0,True,6,2.0,7.0,26.4091149173772,10.617833892401215,54.41287014903183,6.570147750799083,1.065425050623654,0.42835612809127066,2.1951828039100403,9.0,33.95457632234211,15.526194436649567,64.45636252704735,5.366510338034803,1.6770674857761978,0.7668620459390317,3.1835964854724503,9.0,26506.0,33.95457632234211,15.526194436649567,64.45636252704735,4.491989771212427,2.00356645014595,0.9161581630822724,3.8033932225112426
2022,2022.0,8106,Lota,8,Biobío,True,45580.0,True,26,5.0,94.0,206.23080298376482,166.65548134947392,252.3742732093731,10.25882151074956,9.162845839700344,7.4045121381140095,11.213002741913135,9.0,19.745502413339185,9.028901047341671,37.48311419793587,8.506048101405106,1.0580706683886842,0.4838172848679893,2.008547711903598,8.0,45580.0,17.551557700745942,7.577516842361785,34.583565643249926,7.121246422983734,1.1233988440815783,0.4850038843763785,2.2135435686255454
2022,2022.0,8107,Penco,8,Biobío,True,50055.0,True,26,4.0,57.0,113.87473778843272,86.24761435006442,147.5379310817357,11.49722012373423,4.957720160748451,3.75492883482368,6.423301511859435,9.0,17.980221756068325,8.221702322202246,34.1320616350398,9.498868922682329,0.9474812288975711,0.4332487510751141,1.798614507736011,7.0,50055.0,13.984616921386475,5.62254130760137,28.813655702132408,7.949030493618654,0.8806105355388284,0.3540511077142286,1.8143942677387708
2022,2022.0,8108,San Pedro de la Paz,8,Biobío,True,150023.0,True,21,6.0,43.0,28.662271784992967,20.74302821031921,38.607891996816235,39.38984391342718,1.091651952074433,0.790033930582783,1.470448015424597,32.0,21.330062723715695,14.589747112965721,30.11168426136024,32.29485957745356,0.9908697674703806,0.6777541874362417,1.3988124633605379,29.0,150023.0,19.33036934336735,12.945851727767034,27.761634841715335,27.052888611788937,1.0719742507409196,0.7179179797119501,1.539533838188249
2022,2022.0,8109,Santa Juana,8,Biobío,True,14846.0,True,5,2.0,7.0,47.15074767614172,18.957046015895635,97.14856097064784,3.4149290059535997,2.0498229942104724,0.8241351567231106,4.223418799207196,4.0,26.9432843863667,7.341138176116966,68.9855090623986,2.7847275824146074,1.43640621267939,0.39137234841524937,3.677770400264188,4.0,14846.0,26.9432843863667,7.341138176116966,68.9855090623986,2.333603192977356,1.7140874729848785,0.46703114604321694,4.388744712993318
2022,2022.0,8110,Talcahuano,8,Biobío,True,158285.0,True,31,7.0,67.0,42.32871086963389,32.80416952029601,53.75596653365533,34.92644931431441,1.9183169579319483,1.4866692934606365,2.436194726296545,70.0,44.22402628170705,34.47479805916258,55.87439670975704,29.025419030932095,2.4116792224567614,1.8800222677161855,3.0470116120559188,58.0,158285.0,36.64276463341441,27.824387453169756,47.36927045815748,24.25790933113431,2.3909727424679055,1.8155658461351143,3.0908867174493864
2022,2022.0,8111,Tomé,8,Biobío,True,58978.0,True,14,5.0,43.0,72.90854216826614,52.76427347819049,98.20732783475809,12.979232366725807,3.312984834930369,2.3976235522022225,4.46256883102517,27.0,45.77978229170199,30.169164996718735,66.60717970287581,10.729385215495894,2.516453595216742,1.658358775866023,3.6613078621156094,16.0,58978.0,27.128759876564143,15.506430285261487,44.05540641859838,8.977772810855896,1.782179203805742,1.0186694012331157,2.8941473731817307
2022,2022.0,8112,Hualpén,8,Biobío,True,97732.0,True,18,4.0,39.0,39.9050464535669,28.37638899176982,54.55151216165929,21.69130956507296,1.7979550696559718,1.2785218156718146,2.4578637682474813,52.0,53.20672860475586,39.73732984126103,69.77354575867975,17.998824421879434,2.8890775742436055,2.1577013192734937,3.788640865787855,40.0,97732.0,40.928252772889124,29.239743831896373,55.732663778479996,15.053313458814776,2.6572222859397896,1.8983585587301617,3.6183825649421286
2022,2022.0,8201,Lebu,8,Biobío,True,27139.0,True,14,5.0,38.0,140.01989756439073,99.08641307784424,192.18824908530013,6.762491005567423,5.619231133722081,3.9765023898822607,7.712833758495057,2.0,7.36946829286267,0.8924767992334462,26.621053346563837,5.567134567781524,0.35925124058874514,0.04350699189951217,1.2977390037480199,2.0,27139.0,7.36946829286267,0.8924767992334462,26.621053346563837,4.663890431497437,0.42882654071224807,0.05193288352320891,1.5490689101382524
2022,2022.0,8202,Arauco,8,Biobío,True,38834.0,True,10,5.0,24.0,61.80151413709636,39.59739623702545,91.95575421989291,9.446811456101157,2.5405397484142407,1.6277717541144712,3.78012176486174,4.0,10.300252356182726,2.8064720956541302,26.372736971220313,7.761414139755302,0.515369999329286,0.14042097921870275,1.3195518871934062,4.0,38834.0,10.300252356182726,2.8064720956541302,26.372736971220313,6.499195831344998,0.6154607591155177,0.1676923425464438,1.5758239851782119
2022,2022.0,8203,Cañete,8,Biobío,True,37249.0,True,9,3.0,15.0,40.26953743724664,22.538554411617255,66.41847800339836,9.591832830426544,1.5638304237765743,0.8752640169199001,2.579300464141395,2.0,5.369271658299552,0.6502437073316464,19.395655367188272,7.844968690154279,0.25494046936223885,0.030874473577943835,0.9209326325025624,2.0,37249.0,5.369271658299552,0.6502437073316464,19.395655367188272,6.575946276388989,0.3041387377480596,0.03683261212361484,1.098653693942769
2022,2022.0,8204,Contulmo,8,Biobío,True,6346.0,True,3,1.0,3.0,47.27387330601954,9.749009185244269,138.1543187794252,1.419185948366981,2.1138878971089157,0.4359345042892304,6.177677477592409,3.0,47.27387330601954,9.749009185244269,138.1543187794252,1.170556605504578,2.562883320543756,0.5285281548848444,7.489832639031684,1.0,6346.0,15.75795776867318,0.3989569490118165,87.7977212565222,0.9794486383366641,1.020982582300831,0.025849040973996876,5.688550856940155
2022,2022.0,8205,Curanilahue,8,Biobío,True,33931.0,True,1,1.0,1.0,2.9471574666234415,0.0746155668394385,16.420510420968725,8.259954446132358,0.12106604298141621,0.0030651268296212806,0.6745368182445322,13.0,38.313047066104744,20.40008396747459,65.51647731619721,6.773182759091196,1.9193340062396749,1.0219645235045405,3.282119604453383,9.0,33931.0,26.524417199610976,12.128652551879798,50.351606057643956,5.6724950914315935,1.5866034002558527,0.7254961055135472,3.011867472080509
2022,2022.0,8206,Los Álamos,8,Biobío,True,22755.0,True,3,1.0,3.0,13.183915622940013,2.718840355506927,38.528996131585686,6.107405344949796,0.4912069578746227,0.10129868380312768,1.435515177814744,4.0,17.578554163920018,4.78956437541782,45.008080313793435,4.968096558464549,0.805137330349362,0.21937282434042726,2.0614713411626973,3.0,22755.0,13.183915622940013,2.718840355506927,38.528996131585686,4.164943064008668,0.7202979617955605,0.14854275638047804,2.105016307546834
2022,2022.0,8207,Tirúa,8,Biobío,True,11069.0,False,0,,,,,,2.9492854218865907,,,,1.0,9.034239768723461,0.22872714774857597,50.33556229956544,2.4096936523347146,0.4149905109436279,0.010506650071373117,2.312179137601421,1.0,11069.0,9.034239768723461,0.22872714774857597,50.33556229956544,2.019292751000761,0.4952228940080135,0.012537958139919224,2.759205364441383
2022,2022.0,8301,Los Angeles,8,Biobío,True,221361.0,True,36,8.0,53.0,23.942790283744653,17.93479290948156,31.317759193897864,54.99102991229413,0.9637935511397104,0.7219475066329273,1.2606656947464348,66.0,29.81555016466315,23.059344337368046,37.932690240153775,45.22941942964023,1.4592272205189565,1.1285662266358945,1.8564948102667855,56.0,221361.0,25.298042563956614,19.1098694813586,32.85161252776457,37.87679032377523,1.478477968204419,1.1168263683651518,1.919926619598975
2022,2022.0,8302,Antuco,8,Biobío,True,4317.0,False,0,,,,,,0.9249660448253723,,,,1.0,23.164234422052353,0.5864676392005994,129.0628536237873,0.7646850954128033,1.3077278555562348,0.03310880274267992,7.286193263556593,1.0,4317.0,23.164234422052353,0.5864676392005994,129.0628536237873,0.638661274689622,1.565775223315336,0.039641996450456275,8.72394117468077
2022,2022.0,8303,Cabrero,8,Biobío,True,30937.0,True,1,1.0,1.0,3.2323754727349128,0.08183666155183074,18.009643439696475,7.136960544036456,0.14011566882425683,0.003547421598882886,0.780674540171654,1.0,3.2323754727349128,0.08183666155183074,18.009643439696475,5.9099081061252425,0.16920736871755482,0.00428395967071799,0.9427631176133255,1.0,30937.0,3.2323754727349128,0.08183666155183074,18.009643439696475,4.945592181924336,0.20220025493709406,0.005119267228871809,1.1265877140664204
2022,2022.0,8304,Laja,8,Biobío,True,23909.0,False,0,,,,,,5.709879904006957,,,,5.0,20.912627044209295,6.79027307757924,48.80309540057163,4.6853615423200345,1.067153506690578,0.34650183885586006,2.4903802991358703,3.0,23909.0,12.547576226525576,2.5876118737529854,36.66934238045223,3.923181585575115,0.7646854815567293,0.15769653007404896,2.2347354764250844
2022,2022.0,8305,Mulchén,8,Biobío,True,31098.0,True,1,1.0,1.0,3.2156408772268312,0.08141297827606236,17.916404241233835,7.509356523500932,0.1331672023921686,0.0033715016599699917,0.7419601630981487,6.0,19.29384526336099,7.0805011688560375,41.994578501892995,6.154646889301683,0.9748731499819271,0.35776126447128825,2.121888429573323,6.0,31098.0,19.29384526336099,7.0805011688560375,41.994578501892995,5.152207203109847,1.1645494374485617,0.4273691190373318,2.53473385438304
2022,2022.0,8306,Nacimiento,8,Biobío,True,28002.0,True,3,2.0,8.0,28.569387900864225,12.334233900251773,56.29308342330303,6.785761820528384,1.1789391097987385,0.5089822289812647,2.322980033355472,2.0,7.142346975216056,0.8649713539888757,25.80061305522448,5.559461238544878,0.35974708954414364,0.043567041508389096,1.2995301806645807,2.0,28002.0,7.142346975216056,0.8649713539888757,25.80061305522448,4.654071913837549,0.42973121967745564,0.052042444342947324,1.5523369216198446
2022,2022.0,8307,Negrete,8,Biobío,True,10514.0,False,0,,,,,,2.5316234169880474,,,,3.0,28.533384059349437,5.884269763131075,83.38665655071641,2.0761337652774174,1.4449935982805682,0.2979924190062643,4.222884486718428,2.0,10514.0,19.022256039566294,2.3036834558109662,68.7149293106711,1.7397269527354136,1.1496056877519505,0.1392225821202193,4.152771017523418
2022,2022.0,8308,Quilaco,8,Biobío,True,4188.0,False,0,,,,,,0.8185736192284542,,,,0.0,0.0,0.0,88.08212641150755,0.6714173805004849,0.0,0.0,5.49416735587659,0.0,4188.0,0.0,0.0,88.08212641150755,0.5621995147289262,0.0,0.0,6.561513052697298
2022,2022.0,8309,Quilleco,8,Biobío,True,10010.0,True,1,1.0,1.0,9.99000999000999,0.25292515468821053,55.66077313625273,2.122272718941628,0.471192976790795,0.011929573309935304,2.6253192349932584,3.0,29.97002997002997,6.180540688267745,87.58514555187136,1.747023113579502,1.717206816945458,0.35412932896348154,5.0184070271279495,3.0,10010.0,29.97002997002997,6.180540688267745,87.58514555187136,1.4603688413886473,2.0542755466813,0.4236410044926139,6.003464892749717
2022,2022.0,8310,San Rosendo,8,Biobío,True,3581.0,False,0,,,,,,0.7751772477771693,,,,0.0,0.0,0.0,103.01255107830036,0.6361584118885614,0.0,0.0,5.7986806197575405,0.0,3581.0,0.0,0.0,103.01255107830036,0.5320053075101474,0.0,0.0,6.933914759945463
2022,2022.0,8311,Santa Bárbara,8,Biobío,True,14644.0,False,0,,,,,,3.455055698155096,,,,5.0,34.14367659109533,11.086358850849635,79.67995137477924,2.849547356763109,1.7546646445910126,0.5697348339430969,4.094801952186925,4.0,14644.0,27.314941272876265,7.442402168986103,69.93709830240164,2.3869610022723777,1.675770989216839,0.4565911938187416,4.290639296433307
2022,2022.0,8312,Tucapel,8,Biobío,True,15322.0,True,1,1.0,1.0,6.526563111865292,0.16523827166355487,36.363682227769864,3.4147625357356373,0.29284613191545733,0.007414222136777572,1.6316342154487786,2.0,13.053126223730583,1.5807941426965473,47.15238002691528,2.8033940918574944,0.7134209228053358,0.08639858350542505,2.577121671443978,1.0,15322.0,6.526563111865292,0.16523827166355487,36.363682227769864,2.3470623693345134,0.4260645192328401,0.010787019686855826,2.3738795626972125
2022,2022.0,8313,Yumbel,8,Biobío,True,22174.0,True,2,2.0,3.0,13.529358708397222,2.7900790245133997,39.53852741833825,4.516618293770747,0.6642137557069092,0.13697684476655128,1.941114457653864,3.0,13.529358708397222,2.7900790245133997,39.53852741833825,3.7235649628684797,0.8056795114134183,0.16615048456654344,2.354537427752672,2.0,22174.0,9.019572472264814,1.0923120706411336,32.581797004257055,3.116553615339479,0.641734507680576,0.07771702606103943,2.318165691796382
2022,2022.0,8314,Alto Biobío,8,Biobío,True,6793.0,False,0,,,,,,2.0960568034621843,,,,1.0,14.721036360959811,0.3727043719165299,82.02036494831295,1.701088934962088,0.5878587412140723,0.014883294731944238,3.275339270291046,1.0,6793.0,14.721036360959811,0.3727043719165299,82.02036494831295,1.4298267930747661,0.6993854114662053,0.017706905554514953,3.896726105514764
2022,2022.0,9101,Temuco,9,La Araucanía,True,306579.0,True,17,9.0,27.0,8.80686544088147,5.803779819154206,12.813526838159854,72.27779081740671,0.3735587335286619,0.24617755925489124,0.5435083446919825,56.0,18.266091284791194,13.798009055620318,23.72003888315408,60.094154593763946,0.9318710010742243,0.7039253396372753,1.2101120067197229,48.0,306579.0,15.656649672678167,11.543977514273072,20.758446006454214,50.242743505710905,0.955361842343343,0.7044084051552725,1.2666711994915927
2022,2022.0,9102,Carahue,9,La Araucanía,True,25511.0,False,0,,,,,,6.0810845935939,,,,3.0,11.759633099447298,2.425119058036146,34.366638194278245,4.975499745496922,0.602954507778872,0.12434371511234237,1.7620889394431478,2.0,25511.0,7.839755399631532,0.9494307496529535,28.31989207684512,4.174906325388328,0.47905266468798446,0.05801550014932034,1.7305029393807911
2022,2022.0,9103,Cunco,9,La Araucanía,True,18067.0,True,4,2.0,4.0,22.139812918580837,6.0323538696315095,56.68671431562349,3.951053567352295,1.0123881976828033,0.2758417103306125,2.5921158751251387,2.0,11.069906459290419,1.3406170285269552,39.98830833964664,3.2477773864442883,0.6158057532969117,0.07457693361463393,2.2245021157788303,2.0,18067.0,11.069906459290419,1.3406170285269552,39.98830833964664,2.7213469362187497,0.7349301823232267,0.08900345462034667,2.6548205124343682
2022,2022.0,9104,Curarrehue,9,La Araucanía,True,7845.0,False,0,,,,,,2.089102309038149,,,,1.0,12.746972594008923,0.3227254045161233,71.02158560788908,1.6986389670576705,0.5887066171172141,0.014904761091254486,3.280063332463122,1.0,7845.0,12.746972594008923,0.3227254045161233,71.02158560788908,1.4239101608405957,0.7022914980883743,0.01778048129760074,3.9129177838366687
2022,2022.0,9105,Freire,9,La Araucanía,True,25483.0,False,0,,,,,,5.824090287607492,,,,2.0,7.848369501236118,0.9504739573204292,28.351009173660714,4.780997296034605,0.41832276325669854,0.050660827343461404,1.5111256544144396,2.0,25483.0,7.848369501236118,0.9504739573204292,28.351009173660714,4.000847249289942,0.4998941162662368,0.06053949662460908,1.805789428478224
2022,2022.0,9106,Galvarino,9,La Araucanía,True,12606.0,False,0,,,,,,3.1703723356605074,,,,0.0,0.0,0.0,29.262886356607456,2.5965830885819994,0.0,0.0,1.4206668256968593,0.0,12606.0,0.0,0.0,29.262886356607456,2.17603819177996,0.0,0.0,1.6952273485128948
2022,2022.0,9107,Gorbea,9,La Araucanía,True,15118.0,True,1,1.0,1.0,6.614631565021829,0.16746797185004547,36.854368242749686,3.1432041241253823,0.31814669379076893,0.008054776904231356,1.772599923808399,2.0,13.229263130043657,1.6021251391980749,47.788647094350836,2.5872497755552883,0.7730216150355063,0.09361650383832029,2.79241986451554,2.0,15118.0,13.229263130043657,1.6021251391980749,47.788647094350836,2.1643027119472698,0.924085151748739,0.11191099895912622,3.338113299882969
2022,2022.0,9108,Lautaro,9,La Araucanía,True,41352.0,True,16,2.0,50.0,120.91313600309537,89.74406011187334,159.40889597682533,10.480694742507499,4.7706761076830615,3.5408877607080362,6.289541703469726,20.0,48.365254401238154,29.54275388228851,74.69621276522197,8.611937941528417,2.3223576546640174,1.4185563886257868,3.586693043121561,18.0,41352.0,43.52872896111433,25.797883489068322,68.7941581242213,7.215221284949139,2.4947259812457556,1.4785327239585462,3.942742591536265
2022,2022.0,9109,Loncoche,9,La Araucanía,True,24778.0,True,3,2.0,3.0,12.107514730809589,2.4968606138332445,35.383295946978464,5.943931626153137,0.5047164383251116,0.10408466345296785,1.4749956125280042,6.0,24.215029461619178,8.886489036608486,52.70592470142337,4.850290119610844,1.237039404249369,0.4539716592597386,2.6925139941044374,5.0,24778.0,20.179191218015983,6.55212846120922,47.09150084479244,4.063627206396693,1.2304278286476011,0.3995165667664681,2.8714081008600285
