series,year,cut_region,sex,count,population,crude,crude_lo,crude_hi,asr,asr_lo,asr_hi,asr_var,groups_missing,period,region
A05_egresos_TGD_total,2021.0,15,MUJER,6.0,126869.0,4.729287690452356,1.73556523145201,10.293668289746655,5.438672579853893,1.9846658017187195,12.304635319519116,4.974323943893213,0.0,2021,Arica y Parinacota
A05_egresos_TGD_total,2021.0,15,TOTAL,27.0,255380.0,10.572480225546245,6.967331087698636,15.382403651484898,12.890171177289282,8.476696493553789,18.890352239247775,6.210707182554977,0.0,2021,Arica y Parinacota
A05_egresos_TGD_total,2021.0,16,HOMBRE,45.0,248859.0,18.082528660807927,13.18952048679552,24.195846040110588,22.684922135155496,16.535742642989007,30.536131851456332,11.479526925948207,0.0,2021,Ñuble
A05_egresos_TGD_total,2021.0,16,MUJER,17.0,265649.0,6.399421793419136,3.7278990207406366,10.246094213005362,8.68324304391028,4.9760250785651925,14.260502765159403,4.674436199708837,0.0,2021,Ñuble
A05_egresos_TGD_total,2021.0,16,TOTAL,62.0,514508.0,12.050347127741453,9.238932045016323,15.448001173110281,15.914418365631327,12.174274785158424,20.51927993896293,4.149549040435244,0.0,2021,Ñuble
A05_egresos_TGD_total,2022.0,1,HOMBRE,23.0,199973.0,11.501552709615797,7.290997803225774,17.257976274213537,13.016446760256425,8.23080938518399,19.638349153961663,7.438665937409754,0.0,2022,Tarapacá
A05_egresos_TGD_total,2022.0,1,MUJER,5.0,196724.0,2.5416319310302757,0.8252609697436106,5.931321078934279,2.7301663250987014,0.8744979267569157,6.611225943018593,1.5190237322789069,0.0,2022,Tarapacá
A05_egresos_TGD_total,2022.0,1,TOTAL,28.0,396697.0,7.058283778299306,4.690178311370525,10.201185273210585,7.983883096536039,5.290730432346734,11.60507568660826,2.304216556279768,0.0,2022,Tarapacá
A05_egresos_TGD_total,2022.0,2,HOMBRE,46.0,356913.0,12.888294906601889,9.435851708671827,17.191179281949942,15.601098237492462,11.41644302429232,20.92871836715942,5.306399908927257,0.0,2022,Antofagasta
A05_egresos_TGD_total,2022.0,2,MUJER,15.0,352724.0,4.2526167768566925,2.38015732776429,7.014044655732483,5.220271003559116,2.9115067643372727,8.678178111729922,1.835958226558885,0.0,2022,Antofagasta
A05_egresos_TGD_total,2022.0,2,TOTAL,61.0,709637.0,8.595944123544855,6.575216140221343,11.041849835174332,10.558296267200062,8.070700394750709,13.586157195520153,1.8363066780392623,0.0,2022,Antofagasta
A05_egresos_TGD_total,2022.0,3,HOMBRE,67.0,160468.0,41.75287284692275,32.35790296208623,53.02467260001767,50.49970027827807,39.106914855625675,64.28147063948516,38.275921211019416,0.0,2022,Atacama
A05_egresos_TGD_total,2022.0,3,MUJER,22.0,157536.0,13.965061954093033,8.751829976786011,21.14327162497793,16.846342434141945,10.539514677159405,25.69423086764181,12.984330547952498,0.0,2022,Atacama
A05_egresos_TGD_total,2022.0,3,TOTAL,89.0,318004.0,27.987069345039686,22.475914813131517,34.44049709870204,34.004257618700066,27.28932850463122,41.92601743982591,13.069766486491194,0.0,2022,Atacama
A05_egresos_TGD_total,2022.0,4,HOMBRE,83.0,420466.0,19.740002758843758,15.722802009628149,24.470703409375805,23.70909268241427,18.86763632935037,29.485869681393186,6.821894967708504,0.0,2022,Coquimbo
A05_egresos_TGD_total,2022.0,4,MUJER,28.0,438303.0,6.388274777950413,4.244962196438887,9.232835719415151,7.967026298443946,5.282798282942193,11.63750053739426,2.288305460180789,0.0,2022,Coquimbo
A05_egresos_TGD_total,2022.0,4,TOTAL,111.0,858769.0,12.925478213582466,10.633048918880451,15.565609889329457,15.957693935986963,13.115897028501456,19.270092290548998,2.3139303557110713,0.0,2022,Coquimbo
A05_egresos_TGD_total,2022.0,5,HOMBRE,175.0,975818.0,17.933672057699283,15.374983939056483,20.796468035496616,23.950144841053564,20.524360852200672,27.810509363085178,3.29514994650096,0.0,2022,Valparaíso
A05_egresos_TGD_total,2022.0,5,MUJER,135.0,1019720.0,13.238928333267955,11.099978586029733,15.669873934471523,14.317879798896445,11.824824380598844,17.233881551824858,1.7767057159788748,0.0,2022,Valparaíso
A05_egresos_TGD_total,2022.0,5,TOTAL,310.0,1995538.0,15.534657821599989,13.853305050435708,17.36381518660232,19.37345323348299,17.209677350752862,21.75108515192835,1.2917308784330168,0.0,2022,Valparaíso
A05_egresos_TGD_total,2022.0,6,HOMBRE,41.0,504711.0,8.123460752787238,5.829535688434625,11.020391781779061,10.395694408002482,7.452490432348305,14.176970940028678,2.6508995450597763,0.0,2022,O'Higgins
A05_egresos_TGD_total,2022.0,6,MUJER,9.0,504841.0,1.7827395160060295,0.8151820270893874,3.384194915115683,2.57932372991584,1.1771791956266366,4.946651620536353,0.7422323881194891,0.0,2022,O'Higgins
A05_egresos_TGD_total,2022.0,6,TOTAL,50.0,1009552.0,4.952691887094473,3.675983380495692,6.529506817314692,6.5729943743418735,4.873518874945515,8.701164367943145,0.8697134269325164,0.0,2022,O'Higgins
A05_egresos_TGD_total,2022.0,7,HOMBRE,51.0,565612.0,9.016781822167847,6.713586316819792,11.85540288689133,11.326715329154863,8.419736846772496,14.959710709612397,2.5415283999326252,0.0,2022,Maule
A05_egresos_TGD_total,2022.0,7,MUJER,17.0,587431.0,2.893956907279323,1.6858365441400427,4.633505350569958,3.435210720485527,1.9607759428318998,5.6691221015469875,0.7407764390306019,0.0,2022,Maule
A05_egresos_TGD_total,2022.0,7,TOTAL,68.0,1153043.0,5.8974383435830235,4.579591632976607,7.476408352162889,7.460220375053098,5.775007890950373,9.508864240604812,0.8376336256022455,0.0,2022,Maule
A05_egresos_TGD_total,2022.0,8,HOMBRE,201.0,815898.0,24.63543237022275,21.347232791255223,28.28675277533045,30.017504480510755,25.976440590974597,34.550535960666544,4.563312535559756,0.0,2022,Biobío
A05_egresos_TGD_total,2022.0,8,MUJER,61.0,860371.0,7.089964678028432,5.423261193250648,9.107356235256194,9.718622632685499,7.419990792293994,12.547610321163356,1.5688232957283736,0.0,2022,Biobío
A05_egresos_TGD_total,2022.0,8,TOTAL,262.0,1676269.0,15.629949608326587,13.794487625668014,17.641653728488446,19.92603809291316,17.559363798297664,22.543019861393056,1.551394488931798,0.0,2022,Biobío
A05_egresos_TGD_total,2022.0,9,HOMBRE,48.0,499978.0,9.600422418586417,7.078593622816052,12.72876730218675,11.784009810249168,8.684677929621188,15.688744531826108,2.9009376154622744,0.0,2022,La Araucanía
A05_egresos_TGD_total,2022.0,9,MUJER,13.0,524051.0,2.4806745908318084,1.3208547433367748,4.2420290998698365,3.082319953858071,1.6284007916366467,5.3988922948794436,0.7465568127415676,0.0,2022,La Araucanía
A05_egresos_TGD_total,2022.0,9,TOTAL,61.0,1024029.0,5.9568625497910705,4.5565278484283676,7.651839148582323,7.495457265928043,5.727805004561463,9.66768565120381,0.9273431838765986,0.0,2022,La Araucanía
A05_egresos_TGD_total,2022.0,10,HOMBRE,52.0,448889.0,11.58415554847635,8.65160144277566,15.191078805868019,15.31499944622705,11.428992946015866,20.15307281620617,4.5331925762667575,0.0,2022,Los Lagos
A05_egresos_TGD_total,2022.0,10,MUJER,15.0,453621.0,3.3067252177478554,1.8507490025336821,5.453940375662908,4.214829330536208,2.3310878485033584,7.111577623409602,1.2269763633300523,0.0,2022,Los Lagos
A05_egresos_TGD_total,2022.0,10,TOTAL,67.0,902510.0,7.423740457169449,5.753296885929301,9.427887960000039,9.852099029051901,7.6232458693978336,12.559581263057035,1.4655449017919449,0.0,2022,Los Lagos
A05_egresos_TGD_total,2022.0,11,HOMBRE,22.0,54524.0,40.34920402024797,25.28663134074831,61.08917978711253,49.00595804922902,30.56932228402748,75.44672683910888,111.11230865082109,0.0,2022,Aysén
A05_egresos_TGD_total,2022.0,11,MUJER,5.0,53523.0,9.341778300917362,3.033249986208584,21.8005942853029,13.321864448260365,4.280712020127635,32.1685911279674,36.00976312571885,0.0,2022,Aysén
A05_egresos_TGD_total,2022.0,11,TOTAL,27.0,108047.0,24.98912510296445,16.467990903740755,36.357865044991655,31.76990520352503,20.840984015511257,46.85114963240895,38.12752805742066,0.0,2022,Aysén
A05_egresos_TGD_total,2022.0,12,HOMBRE,9.0,92124.0,9.769441187964048,4.467210604596342,18.545442502951637,13.174208757935967,5.9617053188572875,25.69768386363507,19.71473891718403,0.0,2022,Magallanes
A05_egresos_TGD_total,2022.0,12,MUJER,2.0,89019.0,2.2467113762230535,0.27208717076575223,8.115893986366912,3.3126121037605545,0.401172693873925,12.447130277406744,5.486699474990462,0.0,2022,Magallanes
A05_egresos_TGD_total,2022.0,12,TOTAL,11.0,181143.0,6.072550415969704,3.0313952883836746,10.865470105553046,8.287705946098207,4.108272165340491,15.144133787017372,6.351829402935772,0.0,2022,Magallanes
A05_egresos_TGD_total,2022.0,13,HOMBRE,448.0,4107724.0,10.906282895345452,9.919617368531876,11.964527841558686,14.767031732618719,13.426906837927564,16.205675521771756,0.489883033305861,0.0,2022,Metropolitana
A05_egresos_TGD_total,2022.0,13,MUJER,113.0,4203260.0,2.6883894881591908,2.215613439596878,3.2321856185689293,3.6516499202711477,3.00208697379638,4.402718891787448,0.12088020149769255,0.0,2022,Metropolitana
A05_egresos_TGD_total,2022.0,13,TOTAL,561.0,8310984.0,6.750103236873034,6.203016184001204,7.332510127544482,9.287375424703288,8.53095812517039,10.093549747857846,0.15529587734345024,0.0,2022,Metropolitana
A05_egresos_TGD_total,2022.0,14,HOMBRE,24.0,200335.0,11.979933611201238,7.675769513408273,17.825191600945022,15.652870367429745,10.018270597788094,23.499614710317076,10.253384439060136,0.0,2022,Los Ríos
A05_egresos_TGD_total,2022.0,14,MUJER,8.0,209224.0,3.823653118189118,1.6507820215407896,7.534120951799656,5.148404343800103,2.191272298735847,10.510356933131856,3.4064963299507705,0.0,2022,Los Ríos
A05_egresos_TGD_total,2022.0,14,TOTAL,32.0,409559.0,7.813282091224952,5.3442791664411144,11.030023044157367,10.496359361040044,7.165286344711324,14.93646963125382,3.4757724365008604,0.0,2022,Los Ríos
A05_egresos_TGD_total,2022.0,15,HOMBRE,20.0,129821.0,15.40582802474176,9.410279989681133,23.793051896591923,18.516481095532598,11.27938283979945,28.897540621854,17.312894954772247,0.0,2022,Arica y Parinacota
A05_egresos_TGD_total,2022.0,15,MUJER,6.0,127901.0,4.6911282945403086,1.72156140568944,10.210611349808591,5.903000353337077,2.1646533628529903,13.148091431759493,5.8146077434143875,0.0,2022,Arica y Parinacota
A05_egresos_TGD_total,2022.0,15,TOTAL,26.0,257722.0,10.088389815382467,6.5900711680013115,14.781828514106284,12.397368751160409,8.086600461587157,18.29857607703895,5.9478464247211456,0.0,2022,Arica y Parinacota
A05_egresos_TGD_total,2022.0,16,HOMBRE,46.0,249724.0,18.420336051000305,13.486001108812879,24.57014692644119,23.399264860051606,17.097460074317347,31.428209908874322,12.04259451362206,0.0,2022,Ñuble
A05_egresos_TGD_total,2022.0,16,MUJER,13.0,267336.0,4.862794386090912,2.5892332087724066,8.3155264978001,6.629240755930626,3.483560559233536,11.67098996600209,3.503331444672946,0.0,2022,Ñuble
A05_egresos_TGD_total,2022.0,16,TOTAL,59.0,517060.0,11.410668007581325,8.68632917431119,14.718930368347149,15.267571219138476,11.594633638772349,19.815996532467228,4.015820809844904,0.0,2022,Ñuble
A05_egresos_TGD_total,2023.0,1,HOMBRE,46.0,202347.0,22.733225597612023,16.64357831298308,30.322937187398875,25.989295558082016,19.00753715704212,34.75015423539008,14.774992668244959,0.0,2023,Tarapacá
A05_egresos_TGD_total,2023.0,1,MUJER,6.0,199241.0,3.01142837066668,1.105141137361713,6.554611762899547,3.4387010277011387,1.2523045772380181,7.63320184768257,1.9949372175898978,0.0,2023,Tarapacá
A05_egresos_TGD_total,2023.0,1,TOTAL,52.0,401588.0,12.94859408149646,9.670629401391782,16.980358412321305,14.939865702236116,11.145368759426727,19.639947102015512,4.322891093841494,0.0,2023,Tarapacá
A05_egresos_TGD_total,2023.0,2,HOMBRE,96.0,359072.0,26.73558506371981,21.65590973815682,32.64872532509594,32.75303754534745,26.509909868175864,40.11684879713914,11.251241905461377,0.0,2023,Antofagasta
A05_egresos_TGD_total,2023.0,2,MUJER,26.0,355070.0,7.322499788774045,4.783299973412663,10.729158780838988,9.44087993895499,6.156904446141226,13.873332402945532,3.452161585510006,0.0,2023,Antofagasta
A05_egresos_TGD_total,2023.0,2,TOTAL,122.0,714142.0,17.083437187562136,14.186762067135932,20.397647785967923,21.424666100789768,17.779590274761915,25.60682625878909,3.7892214341805612,0.0,2023,Antofagasta
A05_egresos_TGD_total,2023.0,3,HOMBRE,129.0,160922.0,80.16306036464871,66.92734910191677,95.25024335182921,96.69222260775172,80.70655192053367,115.02830417935746,72.67423079792549,0.0,2023,Atacama
A05_egresos_TGD_total,2023.0,3,MUJER,28.0,158126.0,17.707397897878906,11.766437306867646,25.592120172057847,21.653539990969517,14.375305324117335,31.463871811582187,16.814375516787937,0.0,2023,Atacama
A05_egresos_TGD_total,2023.0,3,TOTAL,157.0,319048.0,49.208896466989295,41.81256311031668,57.53661613935199,59.874348617615475,50.862310558809455,70.0794925458105,22.90093150036143,0.0,2023,Atacama
A05_egresos_TGD_total,2023.0,4,HOMBRE,149.0,425400.0,35.02585801598496,29.627727806007528,41.122998216962294,43.17901810397716,36.511054762225235,50.77536800986616,12.56515284745989,0.0,2023,Coquimbo
A05_egresos_TGD_total,2023.0,4,MUJER,45.0,443703.0,10.141919256800158,7.397585499362065,13.570685908582725,13.221841338652986,9.629834135642916,17.79591105095538,3.918647554185937,0.0,2023,Coquimbo
A05_egresos_TGD_total,2023.0,4,TOTAL,194.0,869103.0,22.321865187440384,19.29115366581699,25.693606955574502,28.44044468593833,24.569218244474996,32.78092794577461,4.1913250052959565,0.0,2023,Coquimbo
A05_egresos_TGD_total,2023.0,5,HOMBRE,200.0,983195.0,20.341844700186638,17.62019565614729,23.364844376288517,27.21609102616565,23.55414321268603,31.31202028493983,3.747100124457422,0.0,2023,Valparaíso
A05_egresos_TGD_total,2023.0,5,MUJER,69.0,1027654.0,6.714322135660446,5.2241433942596265,8.497404388543739,9.717916211894856,7.5494254608929685,12.346840451823896,1.3845789927771022,0.0,2023,Valparaíso
A05_egresos_TGD_total,2023.0,5,TOTAL,269.0,2010849.0,13.377434108677479,11.826426393414268,15.075320796439724,18.624283782886856,16.45198345496012,21.016929570714225,1.3054857281030938,0.0,2023,Valparaíso
A05_egresos_TGD_total,2023.0,6,HOMBRE,66.0,508672.0,12.974962254655258,10.034834867781456,16.507333299750485,16.595433357616848,12.818431268624723,21.198633828762638,4.212105189513774,0.0,2023,O'Higgins
A05_egresos_TGD_total,2023.0,6,MUJER,22.0,509029.0,4.321954151924547,2.7085456569723156,6.543490525515291,5.648802262859555,3.5158976197378107,8.674462771011553,1.4886471348730537,0.0,2023,O'Higgins
A05_egresos_TGD_total,2023.0,6,TOTAL,88.0,1017701.0,8.646940506101497,6.935099137280676,10.653272546892879,11.243361920801455,9.003107104044338,13.902273955838009,1.4562826689153356,0.0,2023,O'Higgins
A05_egresos_TGD_total,2023.0,7,HOMBRE,60.0,569896.0,10.528236730912306,8.034153766653436,13.551927616028772,13.365572685656167,10.189821492923985,17.26516965477672,2.9965828396902454,0.0,2023,Maule
A05_egresos_TGD_total,2023.0,7,MUJER,15.0,592745.0,2.5305991615281447,1.4163571405550979,4.1738384754803235,3.0273507987021335,1.6711140245050886,5.141424428745074,0.6365778650165174,0.0,2023,Maule
A05_egresos_TGD_total,2023.0,7,TOTAL,75.0,1162641.0,6.450830479915984,5.073987387461087,8.086171866365692,8.299306183838087,6.516141819572491,10.44553929801905,0.9314568278684253,0.0,2023,Maule
A05_egresos_TGD_total,2023.0,8,HOMBRE,306.0,818002.0,37.40822149579096,33.33382888615884,41.84323096572618,48.185439511367285,42.91562937810938,53.95770816252765,7.652152210115308,0.0,2023,Biobío
A05_egresos_TGD_total,2023.0,8,MUJER,128.0,863428.0,14.824629268450872,12.367833078496878,17.626532660149316,20.436557596258197,17.02015416604998,24.377753458915933,3.3229500112729187,0.0,2023,Biobío
A05_egresos_TGD_total,2023.0,8,TOTAL,434.0,1681430.0,25.81136294701534,23.43980838761359,28.357829052841286,34.563366204810606,31.370107762381345,38.010868433253975,2.78389599522652,0.0,2023,Biobío
A05_egresos_TGD_total,2023.0,9,HOMBRE,76.0,501761.0,15.146653486420826,11.933840190141042,18.958295475999844,18.602967893546612,14.647468978542122,23.356614904744067,4.577075285149053,0.0,2023,La Araucanía
A05_egresos_TGD_total,2023.0,9,MUJER,28.0,526440.0,5.318744776232809,3.5342672775354327,7.687067081389749,6.679174185987457,4.413309941878373,9.783099411038556,1.633299419176412,0.0,2023,La Araucanía
A05_egresos_TGD_total,2023.0,9,TOTAL,104.0,1028201.0,10.114753827315866,8.264486837702986,12.255717218229252,12.735002369240172,10.393718359943591,15.477196764114028,1.5759899682246057,0.0,2023,La Araucanía
A05_egresos_TGD_total,2023.0,10,HOMBRE,80.0,451199.0,17.730535750300866,14.05921214164711,22.067186533533643,22.998328481857016,18.20822695472711,28.724922896477764,6.6945344821993755,0.0,2023,Los Lagos
A05_egresos_TGD_total,2023.0,10,MUJER,35.0,456230.0,7.671569164675712,5.343529010043127,10.66929561166146,9.74735470521443,6.771571988519326,13.68731819484121,2.750841113222113,0.0,2023,Los Lagos
A05_egresos_TGD_total,2023.0,10,TOTAL,115.0,907429.0,12.673167818088247,10.462999778610596,15.21221865500668,16.49918470098572,13.603075429073131,19.86384381525058,2.39961230709017,0.0,2023,Los Lagos
A05_egresos_TGD_total,2023.0,11,HOMBRE,61.0,54592.0,111.7379835873388,85.47070369464853,143.5321144395444,137.17325702004047,104.71527670153083,177.39190430076692,312.82835707066425,0.0,2023,Aysén
A05_egresos_TGD_total,2023.0,11,MUJER,28.0,53714.0,52.12793685072793,34.63863546907237,75.33938255067244,63.87971908610437,42.1343559164333,94.16079416782492,150.5549913358133,0.0,2023,Aysén
A05_egresos_TGD_total,2023.0,11,TOTAL,89.0,108306.0,82.17457943234909,65.99293496422244,101.12289106213547,101.68403988509893,81.48133056244083,125.85050396902916,118.39152124010985,0.0,2023,Aysén
A05_egresos_TGD_total,2023.0,12,HOMBRE,7.0,92686.0,7.552381157887923,3.036448925964941,15.560791664007915,10.466986524078493,4.152593588424911,22.22021595401585,16.025015246638176,0.0,2023,Magallanes
A05_egresos_TGD_total,2023.0,12,MUJER,2.0,89531.0,2.233863131205951,0.270531188687678,8.069481707703433,3.250131244623263,0.3925973159202677,12.300260034999807,5.290299603326302,0.0,2023,Magallanes
A05_egresos_TGD_total,2023.0,12,TOTAL,9.0,182217.0,4.939165939511681,2.258501181217084,9.37607547672235,7.014357501264959,3.1843060177387907,13.585253895078829,5.551439153060848,0.0,2023,Magallanes
A05_egresos_TGD_total,2023.0,13,HOMBRE,681.0,4138275.0,16.456132084020517,15.243222503715959,17.739883983108367,22.291811591742288,20.641258243746247,24.04011568907936,0.7365262700036667,0.0,2023,Metropolitana
A05_egresos_TGD_total,2023.0,13,MUJER,330.0,4229515.0,7.8023130311631474,6.9831149169336415,8.691207388184923,10.507121425921447,9.387254050846884,11.726193635056665,0.34503633139618284,0.0,2023,Metropolitana
A05_egresos_TGD_total,2023.0,13,TOTAL,1011.0,8367790.0,12.082043167909328,11.348671925972983,12.850369719874566,16.493206074179316,15.484198166350682,17.551329605357974,0.273388001359382,0.0,2023,Metropolitana
A05_egresos_TGD_total,2023.0,14,HOMBRE,61.0,200948.0,30.356112028982622,23.220020383871713,38.993695839140514,41.236401652539286,31.462614475150275,53.21143653178428,28.372519058539726,0.0,2023,Los Ríos
A05_egresos_TGD_total,2023.0,14,MUJER,22.0,210257.0,10.463385285626638,6.557347851548157,15.841691067182179,15.258943094748542,9.510655392453867,23.35445433152314,10.805400129586717,0.0,2023,Los Ríos
A05_egresos_TGD_total,2023.0,14,TOTAL,83.0,411205.0,20.184579467662115,16.07690487659515,25.021823128917713,28.452168192885647,22.609936861766204,35.40459951746846,9.94052676830082,0.0,2023,Los Ríos
A05_egresos_TGD_total,2023.0,15,HOMBRE,28.0,130999.0,21.3742089634272,14.203006630476212,30.891683099312356,25.84491992727727,17.146840746945077,37.63752241031015,24.021916584980602,0.0,2023,Arica y Parinacota
A05_egresos_TGD_total,2023.0,15,MUJER,8.0,128803.0,6.211035457248666,2.6814842641464107,12.238215895742577,7.811947120076637,3.3533575291462965,15.718133959974686,7.7145166446138935,0.0,2023,Arica y Parinacota
A05_egresos_TGD_total,2023.0,15,TOTAL,36.0,259802.0,13.85670626092178,9.705066711309083,19.183522255115893,17.127876680638717,11.98109420258588,23.84535352389025,8.201814289899481,0.0,2023,Arica y Parinacota
A05_egresos_TGD_total,2023.0,16,HOMBRE,111.0,250500.0,44.31137724550898,36.45242629548122,53.36232829959908,56.82152648146034,46.7137731007415,68.62033565871367,29.270016921909356,0.0,2023,Ñuble
A05_egresos_TGD_total,2023.0,16,MUJER,51.0,268937.0,18.963549083986212,14.119607877789505,24.93356487824427,27.682248807085184,20.562838917057263,36.62558192921847,15.249283270833086,0.0,2023,Ñuble
A05_egresos_TGD_total,2023.0,16,TOTAL,162.0,519437.0,31.187612742257482,26.569912550544764,36.37715965100243,42.73827027423865,36.38478858658968,49.95393075006564,11.370243319160828,0.0,2023,Ñuble
A05_egresos_TGD_total,2024.0,1,HOMBRE,32.0,204628.0,15.638133588756181,10.696471798231212,22.076378638026306,18.17617363650748,12.419789339224144,25.713833147160056,10.374911598143754,0.0,2024,Tarapacá
A05_egresos_TGD_total,2024.0,1,MUJER,11.0,201659.0,5.45475282531402,2.7229929570397746,9.76005956257938,6.325190899471402,3.1424558056977734,11.427315363721826,3.6797787887241284,0.0,2024,Tarapacá
A05_egresos_TGD_total,2024.0,1,TOTAL,43.0,406287.0,10.583651458205653,7.65944103846965,14.256109058469413,12.371388357604763,8.942644410418099,16.700917118682415,3.583450383090726,0.0,2024,Tarapacá
A05_egresos_TGD_total,2024.0,2,HOMBRE,61.0,361009.0,16.89708566822434,12.924931666795711,21.705013424827655,21.456830221597574,16.398934471832884,27.65986295057614,7.592026276257214,0.0,2024,Antofagasta
A05_egresos_TGD_total,2024.0,2,MUJER,22.0,357223.0,6.1586180061194264,3.8595731160170565,9.324221673051632,7.935397655703651,4.957166527962891,12.085441596839933,2.897478931879469,0.0,2024,Antofagasta
A05_egresos_TGD_total,2024.0,2,TOTAL,83.0,718232.0,11.556154557301818,9.204412598965668,14.325592259501954,14.891984632377538,11.850334888859273,18.48825602078557,2.6926706677675916,0.0,2024,Antofagasta
A05_egresos_TGD_total,2024.0,3,HOMBRE,89.0,161331.0,55.16608711283014,44.302897857417825,67.88661719927133,66.01625888167834,52.94060080173141,81.4630032380973,49.575558336985296,0.0,2024,Atacama
A05_egresos_TGD_total,2024.0,3,MUJER,73.0,158661.0,46.01004657729373,36.064531877713584,57.85072587654278,51.92978967146122,40.51972725578065,65.74208287614204,38.252343123382495,0.0,2024,Atacama
A05_egresos_TGD_total,2024.0,3,TOTAL,162.0,319992.0,50.626265656641415,43.13043971573452,59.05035962660863,58.96889140145664,50.13892053331924,68.97642194346902,21.97519304614923,0.0,2024,Atacama
A05_egresos_TGD_total,2024.0,4,HOMBRE,152.0,430248.0,35.32846172440081,29.935426664150583,41.41245011077093,44.19617033151748,37.43041336312913,51.891220424137444,12.92645665917015,0.0,2024,Coquimbo
A05_egresos_TGD_total,2024.0,4,MUJER,77.0,449019.0,17.148494829840164,13.533323947192995,21.432676234217904,23.831401703372684,18.778331988376536,29.879261918224838,7.466863260589002,0.0,2024,Coquimbo
A05_egresos_TGD_total,2024.0,4,TOTAL,229.0,879267.0,26.044421091659302,22.780176175011732,29.645130887033144,34.1683747909268,29.868583801803663,38.941094920388316,5.140981823145451,0.0,2024,Coquimbo
A05_egresos_TGD_total,2024.0,5,HOMBRE,322.0,990348.0,32.51382342368541,29.05910064228231,36.266266585382525,44.02940903419332,39.334094164513736,49.15603264837901,6.065617521035289,0.0,2024,Valparaíso
A05_egresos_TGD_total,2024.0,5,MUJER,153.0,1035345.0,14.777682801385046,12.528884116089793,17.313589586406717,21.006147920392635,17.779128683778694,24.68172711910113,2.9416023938091453,0.0,2024,Valparaíso
A05_egresos_TGD_total,2024.0,5,TOTAL,475.0,2025693.0,23.44876543484131,21.38717325764281,25.65544220924127,32.75232965422493,29.856926713003254,35.86598088112956,2.283871591668759,0.0,2024,Valparaíso
A05_egresos_TGD_total,2024.0,6,HOMBRE,144.0,512497.0,28.097725450100196,23.69602577144168,33.079903481882056,36.8658238939935,31.062729900545175,43.490786642948194,9.533384765421818,0.0,2024,O'Higgins
A05_egresos_TGD_total,2024.0,6,MUJER,48.0,513089.0,9.355102136276553,6.8977138125126904,12.403508198797336,12.662640067795914,9.301160370410393,16.903797353565732,3.417882625609178,0.0,2024,O'Higgins
A05_egresos_TGD_total,2024.0,6,TOTAL,192.0,1025586.0,18.721004381885088,16.166478216164972,21.564561538766185,25.030071735193303,21.592562678332985,28.885306945057803,3.307047228021876,0.0,2024,O'Higgins
A05_egresos_TGD_total,2024.0,7,HOMBRE,150.0,574048.0,26.13021907575673,22.115948718790914,30.662447408069443,33.2132128291565,28.08259524143037,39.0542448035978,7.439314894082416,0.0,2024,Maule
A05_egresos_TGD_total,2024.0,7,MUJER,64.0,597934.0,10.703522462345342,8.243016544674738,13.66815922976198,14.511051441908176,11.160084034528573,18.605871308032594,3.3223824220956915,0.0,2024,Maule
A05_egresos_TGD_total,2024.0,7,TOTAL,214.0,1171982.0,18.25966610408692,15.89502031338525,20.876927486161964,24.0102904552531,20.883106779423624,27.496075753927588,2.72600784352162,0.0,2024,Maule
A05_egresos_TGD_total,2024.0,8,HOMBRE,337.0,819922.0,41.10147062769386,36.82986387474956,45.73253342871398,53.230680713629496,47.675457792516056,59.28979464408648,8.480234357962072,0.0,2024,Biobío
A05_egresos_TGD_total,2024.0,8,MUJER,147.0,866303.0,16.968658771815406,14.336502577718967,19.944126555344756,23.2029501677687,19.57228701557555,27.355038623139105,3.729625636601284,0.0,2024,Biobío
A05_egresos_TGD_total,2024.0,8,TOTAL,484.0,1686225.0,28.703168319767528,26.20264897539422,31.377955882385624,38.503421673086216,35.13055659014163,42.130652710812576,3.0978774353353313,0.0,2024,Biobío
A05_egresos_TGD_total,2024.0,9,HOMBRE,121.0,503438.0,24.034737147374653,19.94338757955128,28.718443949688776,29.91949730215142,24.813365851924427,35.82254543087111,7.437978287912732,0.0,2024,La Araucanía
A05_egresos_TGD_total,2024.0,9,MUJER,43.0,528726.0,8.132756853266153,5.885716460315397,10.95477010973238,10.618980527481881,7.673516753032249,14.398921816788594,2.6448659943866395,0.0,2024,La Araucanía
A05_egresos_TGD_total,2024.0,9,TOTAL,164.0,1032164.0,15.8889478803756,13.550207382375316,18.51542600077759,20.434087563519128,17.416998150109148,23.85269329474106,2.562547683749237,0.0,2024,La Araucanía
A05_egresos_TGD_total,2024.0,10,HOMBRE,116.0,453413.0,25.583739328162185,21.1403388304732,30.6852583578982,34.14461003473799,28.2032198136373,41.02484853409048,10.090168540630449,0.0,2024,Los Lagos
A05_egresos_TGD_total,2024.0,10,MUJER,49.0,458758.0,10.681012647190894,7.901871956201121,14.120865160480752,14.406956514683833,10.648625261329936,19.142408693104233,4.259786785124393,0.0,2024,Los Lagos
A05_egresos_TGD_total,2024.0,10,TOTAL,165.0,912171.0,18.08871362935239,15.433939142031464,21.06905181273353,24.43249113185739,20.838383367679985,28.498934119796175,3.635318167854521,0.0,2024,Los Lagos
A05_egresos_TGD_total,2024.0,11,HOMBRE,45.0,54651.0,82.34067080199813,60.05985030142991,110.17829590850819,98.73112688743353,71.94536641440729,133.29899467274873,217.85299560626282,0.0,2024,Aysén
