year,definition,role,sex,age,records
2022,F84_historico,principal,HOMBRE,11.0,13
2022,F84_historico,principal,HOMBRE,12.0,9
2022,F84_historico,principal,HOMBRE,13.0,12
2022,F84_historico,principal,HOMBRE,14.0,21
2022,F84_historico,principal,HOMBRE,15.0,24
2022,F84_historico,principal,HOMBRE,16.0,9
2022,F84_historico,principal,HOMBRE,17.0,11
2022,F84_historico,principal,HOMBRE,18.0,5
2022,F84_historico,principal,HOMBRE,19.0,7
2022,F84_historico,principal,HOMBRE,20.0,12
2022,F84_historico,principal,HOMBRE,21.0,3
2022,F84_historico,principal,HOMBRE,22.0,6
2022,F84_historico,principal,HOMBRE,23.0,3
2022,F84_historico,principal,HOMBRE,24.0,1
2022,F84_historico,principal,HOMBRE,26.0,2
2022,F84_historico,principal,HOMBRE,27.0,2
2022,F84_historico,principal,HOMBRE,29.0,1
2022,F84_historico,principal,HOMBRE,30.0,6
2022,F84_historico,principal,HOMBRE,31.0,1
2022,F84_historico,principal,HOMBRE,33.0,3
2022,F84_historico,principal,HOMBRE,34.0,1
2022,F84_historico,principal,HOMBRE,35.0,2
2022,F84_historico,principal,HOMBRE,36.0,1
2022,F84_historico,principal,HOMBRE,37.0,2
2022,F84_historico,principal,HOMBRE,38.0,2
2022,F84_historico,principal,HOMBRE,39.0,1
2022,F84_historico,principal,HOMBRE,45.0,2
2022,F84_historico,principal,HOMBRE,47.0,1
2022,F84_historico,principal,MUJER,2.0,3
2022,F84_historico,principal,MUJER,3.0,2
2022,F84_historico,principal,MUJER,4.0,2
2022,F84_historico,principal,MUJER,5.0,1
2022,F84_historico,principal,MUJER,6.0,3
2022,F84_historico,principal,MUJER,7.0,1
2022,F84_historico,principal,MUJER,9.0,1
2022,F84_historico,principal,MUJER,10.0,2
2022,F84_historico,principal,MUJER,11.0,8
2022,F84_historico,principal,MUJER,12.0,8
2022,F84_historico,principal,MUJER,13.0,12
2022,F84_historico,principal,MUJER,14.0,9
2022,F84_historico,principal,MUJER,15.0,7
2022,F84_historico,principal,MUJER,16.0,6
2022,F84_historico,principal,MUJER,17.0,1
2022,F84_historico,principal,MUJER,18.0,1
2022,F84_historico,principal,MUJER,19.0,1
2022,F84_historico,principal,MUJER,23.0,1
2022,F84_historico,principal,MUJER,25.0,1
2022,F84_historico,principal,MUJER,26.0,4
2022,F84_historico,principal,MUJER,31.0,1
2022,F84_historico,principal,MUJER,49.0,1
2022,F84_historico,principal_y_secundario,HOMBRE,3.0,1
2022,F84_historico,principal_y_secundario,HOMBRE,8.0,1
2022,F84_historico,principal_y_secundario,HOMBRE,10.0,1
2022,F84_historico,principal_y_secundario,HOMBRE,17.0,1
2022,F84_historico,principal_y_secundario,HOMBRE,38.0,1
2022,F84_historico,principal_y_secundario,MUJER,14.0,1
2022,F84_historico,principal_y_secundario,MUJER,19.0,1
2022,F84_historico,principal_y_secundario,MUJER,25.0,1
2022,F84_historico,solo_secundario,HOMBRE,0.0,13
2022,F84_historico,solo_secundario,HOMBRE,1.0,44
2022,F84_historico,solo_secundario,HOMBRE,2.0,151
2022,F84_historico,solo_secundario,HOMBRE,3.0,230
2022,F84_historico,solo_secundario,HOMBRE,4.0,245
2022,F84_historico,solo_secundario,HOMBRE,5.0,238
2022,F84_historico,solo_secundario,HOMBRE,6.0,186
2022,F84_historico,solo_secundario,HOMBRE,7.0,168
2022,F84_historico,solo_secundario,HOMBRE,8.0,174
2022,F84_historico,solo_secundario,HOMBRE,9.0,129
2022,F84_historico,solo_secundario,HOMBRE,10.0,113
2022,F84_historico,solo_secundario,HOMBRE,11.0,129
2022,F84_historico,solo_secundario,HOMBRE,12.0,98
2022,F84_historico,solo_secundario,HOMBRE,13.0,122
2022,F84_historico,solo_secundario,HOMBRE,14.0,119
2022,F84_historico,solo_secundario,HOMBRE,15.0,92
2022,F84_historico,solo_secundario,HOMBRE,16.0,65
2022,F84_historico,solo_secundario,HOMBRE,17.0,40
2022,F84_historico,solo_secundario,HOMBRE,18.0,37
2022,F84_historico,solo_secundario,HOMBRE,19.0,37
2022,F84_historico,solo_secundario,HOMBRE,20.0,19
2022,F84_historico,solo_secundario,HOMBRE,21.0,18
2022,F84_historico,solo_secundario,HOMBRE,22.0,10
2022,F84_historico,solo_secundario,HOMBRE,23.0,8
2022,F84_historico,solo_secundario,HOMBRE,24.0,22
2022,F84_historico,solo_secundario,HOMBRE,25.0,5
2022,F84_historico,solo_secundario,HOMBRE,26.0,14
2022,F84_historico,solo_secundario,HOMBRE,27.0,13
2022,F84_historico,solo_secundario,HOMBRE,28.0,15
2022,F84_historico,solo_secundario,HOMBRE,29.0,15
2022,F84_historico,solo_secundario,HOMBRE,30.0,7
2022,F84_historico,solo_secundario,HOMBRE,31.0,9
2022,F84_historico,solo_secundario,HOMBRE,32.0,11
2022,F84_historico,solo_secundario,HOMBRE,33.0,7
2022,F84_historico,solo_secundario,HOMBRE,34.0,3
2022,F84_historico,solo_secundario,HOMBRE,35.0,4
2022,F84_historico,solo_secundario,HOMBRE,36.0,4
2022,F84_historico,solo_secundario,HOMBRE,37.0,7
2022,F84_historico,solo_secundario,HOMBRE,38.0,5
2022,F84_historico,solo_secundario,HOMBRE,39.0,1
2022,F84_historico,solo_secundario,HOMBRE,40.0,1
2022,F84_historico,solo_secundario,HOMBRE,41.0,3
2022,F84_historico,solo_secundario,HOMBRE,42.0,3
2022,F84_historico,solo_secundario,HOMBRE,43.0,4
2022,F84_historico,solo_secundario,HOMBRE,44.0,3
2022,F84_historico,solo_secundario,HOMBRE,45.0,1
2022,F84_historico,solo_secundario,HOMBRE,47.0,3
2022,F84_historico,solo_secundario,HOMBRE,48.0,3
2022,F84_historico,solo_secundario,HOMBRE,49.0,1
2022,F84_historico,solo_secundario,HOMBRE,51.0,1
2022,F84_historico,solo_secundario,HOMBRE,52.0,2
2022,F84_historico,solo_secundario,HOMBRE,53.0,1
2022,F84_historico,solo_secundario,HOMBRE,60.0,1
2022,F84_historico,solo_secundario,HOMBRE,62.0,1
2022,F84_historico,solo_secundario,HOMBRE,63.0,1
2022,F84_historico,solo_secundario,HOMBRE,68.0,1
2022,F84_historico,solo_secundario,HOMBRE,69.0,1
2022,F84_historico,solo_secundario,HOMBRE,71.0,2
2022,F84_historico,solo_secundario,HOMBRE,78.0,2
2022,F84_historico,solo_secundario,MUJER,0.0,5
2022,F84_historico,solo_secundario,MUJER,1.0,19
2022,F84_historico,solo_secundario,MUJER,2.0,62
2022,F84_historico,solo_secundario,MUJER,3.0,81
2022,F84_historico,solo_secundario,MUJER,4.0,79
2022,F84_historico,solo_secundario,MUJER,5.0,57
2022,F84_historico,solo_secundario,MUJER,6.0,33
2022,F84_historico,solo_secundario,MUJER,7.0,39
2022,F84_historico,solo_secundario,MUJER,8.0,32
2022,F84_historico,solo_secundario,MUJER,9.0,35
2022,F84_historico,solo_secundario,MUJER,10.0,17
2022,F84_historico,solo_secundario,MUJER,11.0,28
2022,F84_historico,solo_secundario,MUJER,12.0,61
2022,F84_historico,solo_secundario,MUJER,13.0,75
2022,F84_historico,solo_secundario,MUJER,14.0,80
2022,F84_historico,solo_secundario,MUJER,15.0,44
2022,F84_historico,solo_secundario,MUJER,16.0,35
2022,F84_historico,solo_secundario,MUJER,17.0,35
2022,F84_historico,solo_secundario,MUJER,18.0,17
2022,F84_historico,solo_secundario,MUJER,19.0,7
2022,F84_historico,solo_secundario,MUJER,20.0,10
2022,F84_historico,solo_secundario,MUJER,21.0,6
2022,F84_historico,solo_secundario,MUJER,22.0,8
2022,F84_historico,solo_secundario,MUJER,23.0,9
2022,F84_historico,solo_secundario,MUJER,24.0,4
2022,F84_historico,solo_secundario,MUJER,25.0,6
2022,F84_historico,solo_secundario,MUJER,26.0,2
2022,F84_historico,solo_secundario,MUJER,27.0,2
2022,F84_historico,solo_secundario,MUJER,28.0,6
2022,F84_historico,solo_secundario,MUJER,29.0,6
2022,F84_historico,solo_secundario,MUJER,31.0,5
2022,F84_historico,solo_secundario,MUJER,33.0,5
2022,F84_historico,solo_secundario,MUJER,34.0,1
2022,F84_historico,solo_secundario,MUJER,35.0,1
2022,F84_historico,solo_secundario,MUJER,36.0,6
2022,F84_historico,solo_secundario,MUJER,37.0,4
2022,F84_historico,solo_secundario,MUJER,38.0,1
2022,F84_historico,solo_secundario,MUJER,39.0,2
2022,F84_historico,solo_secundario,MUJER,41.0,2
2022,F84_historico,solo_secundario,MUJER,45.0,1
2022,F84_historico,solo_secundario,MUJER,47.0,3
2022,F84_historico,solo_secundario,MUJER,48.0,2
2022,F84_historico,solo_secundario,MUJER,55.0,1
2022,F84_historico,solo_secundario,MUJER,56.0,2
2022,F84_historico,solo_secundario,MUJER,58.0,1
2022,F84_historico,solo_secundario,MUJER,59.0,1
2022,F84_historico,solo_secundario,MUJER,60.0,1
2022,F84_historico,solo_secundario,MUJER,65.0,1
2022,F84_historico,solo_secundario,MUJER,66.0,1
2022,F84_historico,solo_secundario,MUJER,73.0,1
2022,F84_historico,solo_secundario,MUJER,74.0,1
2022,F84_historico,solo_secundario,MUJER,76.0,2
2022,F84_historico,solo_secundario,,5.0,1
2023,F84_historico,principal,HOMBRE,2.0,2
2023,F84_historico,principal,HOMBRE,3.0,6
2023,F84_historico,principal,HOMBRE,4.0,3
2023,F84_historico,principal,HOMBRE,5.0,2
2023,F84_historico,principal,HOMBRE,6.0,6
2023,F84_historico,principal,HOMBRE,7.0,8
2023,F84_historico,principal,HOMBRE,8.0,3
2023,F84_historico,principal,HOMBRE,9.0,12
2023,F84_historico,principal,HOMBRE,10.0,9
2023,F84_historico,principal,HOMBRE,11.0,6
2023,F84_historico,principal,HOMBRE,12.0,12
2023,F84_historico,principal,HOMBRE,13.0,18
2023,F84_historico,principal,HOMBRE,14.0,10
2023,F84_historico,principal,HOMBRE,15.0,29
2023,F84_historico,principal,HOMBRE,16.0,62
2023,F84_historico,principal,HOMBRE,17.0,12
2023,F84_historico,principal,HOMBRE,18.0,2
2023,F84_historico,principal,HOMBRE,19.0,5
2023,F84_historico,principal,HOMBRE,20.0,7
2023,F84_historico,principal,HOMBRE,21.0,7
2023,F84_historico,principal,HOMBRE,22.0,8
2023,F84_historico,principal,HOMBRE,23.0,3
2023,F84_historico,principal,HOMBRE,25.0,3
2023,F84_historico,principal,HOMBRE,27.0,2
2023,F84_historico,principal,HOMBRE,30.0,3
2023,F84_historico,principal,HOMBRE,31.0,6
2023,F84_historico,principal,HOMBRE,33.0,2
2023,F84_historico,principal,HOMBRE,34.0,1
2023,F84_historico,principal,HOMBRE,36.0,2
2023,F84_historico,principal,HOMBRE,37.0,2
2023,F84_historico,principal,MUJER,0.0,1
2023,F84_historico,principal,MUJER,1.0,2
2023,F84_historico,principal,MUJER,2.0,3
2023,F84_historico,principal,MUJER,3.0,4
2023,F84_historico,principal,MUJER,4.0,2
2023,F84_historico,principal,MUJER,5.0,3
2023,F84_historico,principal,MUJER,6.0,4
2023,F84_historico,principal,MUJER,7.0,4
2023,F84_historico,principal,MUJER,8.0,1
2023,F84_historico,principal,MUJER,9.0,1
2023,F84_historico,principal,MUJER,10.0,2
2023,F84_historico,principal,MUJER,11.0,5
2023,F84_historico,principal,MUJER,12.0,10
2023,F84_historico,principal,MUJER,13.0,8
2023,F84_historico,principal,MUJER,14.0,11
2023,F84_historico,principal,MUJER,15.0,9
2023,F84_historico,principal,MUJER,16.0,10
2023,F84_historico,principal,MUJER,17.0,4
2023,F84_historico,principal,MUJER,18.0,2
2023,F84_historico,principal,MUJER,19.0,3
2023,F84_historico,principal,MUJER,20.0,1
2023,F84_historico,principal,MUJER,21.0,1
2023,F84_historico,principal,MUJER,24.0,1
2023,F84_historico,principal,MUJER,25.0,2
2023,F84_historico,principal,MUJER,27.0,1
2023,F84_historico,principal,MUJER,29.0,5
2023,F84_historico,principal,MUJER,31.0,1
2023,F84_historico,principal,MUJER,32.0,1
2023,F84_historico,principal,MUJER,42.0,1
2023,F84_historico,principal,MUJER,50.0,1
2023,F84_historico,principal_y_secundario,HOMBRE,11.0,1
2023,F84_historico,principal_y_secundario,HOMBRE,13.0,1
2023,F84_historico,principal_y_secundario,HOMBRE,18.0,1
2023,F84_historico,principal_y_secundario,HOMBRE,21.0,1
2023,F84_historico,principal_y_secundario,HOMBRE,24.0,1
2023,F84_historico,principal_y_secundario,HOMBRE,27.0,2
2023,F84_historico,principal_y_secundario,MUJER,14.0,1
2023,F84_historico,principal_y_secundario,MUJER,16.0,1
2023,F84_historico,solo_secundario,HOMBRE,0.0,7
2023,F84_historico,solo_secundario,HOMBRE,1.0,65
2023,F84_historico,solo_secundario,HOMBRE,2.0,183
2023,F84_historico,solo_secundario,HOMBRE,3.0,373
2023,F84_historico,solo_secundario,HOMBRE,4.0,419
2023,F84_historico,solo_secundario,HOMBRE,5.0,351
2023,F84_historico,solo_secundario,HOMBRE,6.0,383
2023,F84_historico,solo_secundario,HOMBRE,7.0,287
2023,F84_historico,solo_secundario,HOMBRE,8.0,212
2023,F84_historico,solo_secundario,HOMBRE,9.0,236
2023,F84_historico,solo_secundario,HOMBRE,10.0,200
2023,F84_historico,solo_secundario,HOMBRE,11.0,150
2023,F84_historico,solo_secundario,HOMBRE,12.0,187
2023,F84_historico,solo_secundario,HOMBRE,13.0,167
2023,F84_historico,solo_secundario,HOMBRE,14.0,183
2023,F84_historico,solo_secundario,HOMBRE,15.0,143
2023,F84_historico,solo_secundario,HOMBRE,16.0,133
2023,F84_historico,solo_secundario,HOMBRE,17.0,114
2023,F84_historico,solo_secundario,HOMBRE,18.0,57
2023,F84_historico,solo_secundario,HOMBRE,19.0,39
2023,F84_historico,solo_secundario,HOMBRE,20.0,41
2023,F84_historico,solo_secundario,HOMBRE,21.0,41
2023,F84_historico,solo_secundario,HOMBRE,22.0,24
2023,F84_historico,solo_secundario,HOMBRE,23.0,22
2023,F84_historico,solo_secundario,HOMBRE,24.0,22
2023,F84_historico,solo_secundario,HOMBRE,25.0,20
2023,F84_historico,solo_secundario,HOMBRE,26.0,15
2023,F84_historico,solo_secundario,HOMBRE,27.0,13
2023,F84_historico,solo_secundario,HOMBRE,28.0,11
2023,F84_historico,solo_secundario,HOMBRE,29.0,11
2023,F84_historico,solo_secundario,HOMBRE,30.0,11
2023,F84_historico,solo_secundario,HOMBRE,31.0,12
2023,F84_historico,solo_secundario,HOMBRE,32.0,14
2023,F84_historico,solo_secundario,HOMBRE,33.0,11
2023,F84_historico,solo_secundario,HOMBRE,34.0,8
2023,F84_historico,solo_secundario,HOMBRE,35.0,10
2023,F84_historico,solo_secundario,HOMBRE,36.0,4
2023,F84_historico,solo_secundario,HOMBRE,37.0,4
2023,F84_historico,solo_secundario,HOMBRE,38.0,4
2023,F84_historico,solo_secundario,HOMBRE,39.0,1
2023,F84_historico,solo_secundario,HOMBRE,40.0,5
2023,F84_historico,solo_secundario,HOMBRE,41.0,4
2023,F84_historico,solo_secundario,HOMBRE,42.0,3
2023,F84_historico,solo_secundario,HOMBRE,43.0,1
2023,F84_historico,solo_secundario,HOMBRE,44.0,4
2023,F84_historico,solo_secundario,HOMBRE,45.0,3
2023,F84_historico,solo_secundario,HOMBRE,48.0,1
2023,F84_historico,solo_secundario,HOMBRE,49.0,5
2023,F84_historico,solo_secundario,HOMBRE,50.0,2
2023,F84_historico,solo_secundario,HOMBRE,51.0,1
2023,F84_historico,solo_secundario,HOMBRE,52.0,2
2023,F84_historico,solo_secundario,HOMBRE,53.0,1
2023,F84_historico,solo_secundario,HOMBRE,54.0,2
2023,F84_historico,solo_secundario,HOMBRE,59.0,1
2023,F84_historico,solo_secundario,HOMBRE,60.0,1
2023,F84_historico,solo_secundario,HOMBRE,61.0,3
2023,F84_historico,solo_secundario,HOMBRE,62.0,2
2023,F84_historico,solo_secundario,HOMBRE,63.0,3
2023,F84_historico,solo_secundario,HOMBRE,67.0,1
2023,F84_historico,solo_secundario,HOMBRE,69.0,1
2023,F84_historico,solo_secundario,HOMBRE,70.0,1
2023,F84_historico,solo_secundario,HOMBRE,71.0,1
2023,F84_historico,solo_secundario,HOMBRE,73.0,1
2023,F84_historico,solo_secundario,HOMBRE,77.0,1
2023,F84_historico,solo_secundario,HOMBRE,80.0,1
2023,F84_historico,solo_secundario,MUJER,0.0,13
2023,F84_historico,solo_secundario,MUJER,1.0,19
2023,F84_historico,solo_secundario,MUJER,2.0,89
2023,F84_historico,solo_secundario,MUJER,3.0,113
2023,F84_historico,solo_secundario,MUJER,4.0,137
2023,F84_historico,solo_secundario,MUJER,5.0,113
2023,F84_historico,solo_secundario,MUJER,6.0,83
2023,F84_historico,solo_secundario,MUJER,7.0,81
2023,F84_historico,solo_secundario,MUJER,8.0,71
2023,F84_historico,solo_secundario,MUJER,9.0,45
2023,F84_historico,solo_secundario,MUJER,10.0,67
2023,F84_historico,solo_secundario,MUJER,11.0,65
2023,F84_historico,solo_secundario,MUJER,12.0,116
2023,F84_historico,solo_secundario,MUJER,13.0,145
2023,F84_historico,solo_secundario,MUJER,14.0,154
2023,F84_historico,solo_secundario,MUJER,15.0,114
2023,F84_historico,solo_secundario,MUJER,16.0,81
2023,F84_historico,solo_secundario,MUJER,17.0,68
2023,F84_historico,solo_secundario,MUJER,18.0,26
2023,F84_historico,solo_secundario,MUJER,19.0,19
2023,F84_historico,solo_secundario,MUJER,20.0,23
2023,F84_historico,solo_secundario,MUJER,21.0,23
2023,F84_historico,solo_secundario,MUJER,22.0,12
2023,F84_historico,solo_secundario,MUJER,23.0,19
2023,F84_historico,solo_secundario,MUJER,24.0,17
2023,F84_historico,solo_secundario,MUJER,25.0,11
2023,F84_historico,solo_secundario,MUJER,26.0,12
2023,F84_historico,solo_secundario,MUJER,27.0,13
2023,F84_historico,solo_secundario,MUJER,28.0,14
2023,F84_historico,solo_secundario,MUJER,29.0,11
2023,F84_historico,solo_secundario,MUJER,30.0,5
2023,F84_historico,solo_secundario,MUJER,31.0,9
2023,F84_historico,solo_secundario,MUJER,32.0,8
2023,F84_historico,solo_secundario,MUJER,33.0,7
2023,F84_historico,solo_secundario,MUJER,34.0,10
2023,F84_historico,solo_secundario,MUJER,35.0,6
2023,F84_historico,solo_secundario,MUJER,36.0,2
2023,F84_historico,solo_secundario,MUJER,37.0,4
2023,F84_historico,solo_secundario,MUJER,38.0,3
2023,F84_historico,solo_secundario,MUJER,39.0,4
2023,F84_historico,solo_secundario,MUJER,40.0,2
2023,F84_historico,solo_secundario,MUJER,41.0,2
2023,F84_historico,solo_secundario,MUJER,42.0,2
2023,F84_historico,solo_secundario,MUJER,43.0,2
2023,F84_historico,solo_secundario,MUJER,44.0,1
2023,F84_historico,solo_secundario,MUJER,45.0,5
2023,F84_historico,solo_secundario,MUJER,46.0,2
2023,F84_historico,solo_secundario,MUJER,47.0,4
2023,F84_historico,solo_secundario,MUJER,49.0,2
2023,F84_historico,solo_secundario,MUJER,50.0,1
2023,F84_historico,solo_secundario,MUJER,51.0,2
2023,F84_historico,solo_secundario,MUJER,56.0,1
2023,F84_historico,solo_secundario,MUJER,58.0,2
2023,F84_historico,solo_secundario,MUJER,59.0,1
2023,F84_historico,solo_secundario,MUJER,60.0,2
2023,F84_historico,solo_secundario,MUJER,76.0,1
2023,F84_historico,solo_secundario,MUJER,80.0,1
2023,F84_historico,solo_secundario,MUJER,83.0,1
2023,F84_historico,solo_secundario,,4.0,1
2023,F84_historico,solo_secundario,,16.0,1
2024,F84_historico,principal,HOMBRE,0.0,1
2024,F84_historico,principal,HOMBRE,1.0,1
2024,F84_historico,principal,HOMBRE,2.0,4
2024,F84_historico,principal,HOMBRE,3.0,4
2024,F84_historico,principal,HOMBRE,4.0,6
2024,F84_historico,principal,HOMBRE,5.0,5
2024,F84_historico,principal,HOMBRE,6.0,7
2024,F84_historico,principal,HOMBRE,7.0,13
2024,F84_historico,principal,HOMBRE,8.0,7
2024,F84_historico,principal,HOMBRE,9.0,2
2024,F84_historico,principal,HOMBRE,10.0,22
2024,F84_historico,principal,HOMBRE,11.0,11
2024,F84_historico,principal,HOMBRE,12.0,18
2024,F84_historico,principal,HOMBRE,13.0,18
2024,F84_historico,principal,HOMBRE,14.0,23
2024,F84_historico,principal,HOMBRE,15.0,12
2024,F84_historico,principal,HOMBRE,16.0,11
2024,F84_historico,principal,HOMBRE,17.0,17
2024,F84_historico,principal,HOMBRE,18.0,6
2024,F84_historico,principal,HOMBRE,19.0,8
2024,F84_historico,principal,HOMBRE,20.0,5
2024,F84_historico,principal,HOMBRE,21.0,12
2024,F84_historico,principal,HOMBRE,22.0,6
2024,F84_historico,principal,HOMBRE,24.0,7
2024,F84_historico,principal,HOMBRE,25.0,7
2024,F84_historico,principal,HOMBRE,26.0,2
2024,F84_historico,principal,HOMBRE,28.0,2
2024,F84_historico,principal,HOMBRE,29.0,4
2024,F84_historico,principal,HOMBRE,31.0,1
2024,F84_historico,principal,HOMBRE,34.0,3
2024,F84_historico,principal,HOMBRE,35.0,4
2024,F84_historico,principal,HOMBRE,36.0,2
2024,F84_historico,principal,HOMBRE,44.0,1
2024,F84_historico,principal,HOMBRE,46.0,1
2024,F84_historico,principal,HOMBRE,,2
2024,F84_historico,principal,MUJER,5.0,4
2024,F84_historico,principal,MUJER,6.0,5
2024,F84_historico,principal,MUJER,7.0,2
2024,F84_historico,principal,MUJER,8.0,2
2024,F84_historico,principal,MUJER,9.0,11
2024,F84_historico,principal,MUJER,10.0,5
2024,F84_historico,principal,MUJER,11.0,9
2024,F84_historico,principal,MUJER,12.0,14
2024,F84_historico,principal,MUJER,13.0,20
2024,F84_historico,principal,MUJER,14.0,12
2024,F84_historico,principal,MUJER,15.0,8
2024,F84_historico,principal,MUJER,16.0,10
2024,F84_historico,principal,MUJER,17.0,8
2024,F84_historico,principal,MUJER,18.0,4
2024,F84_historico,principal,MUJER,19.0,2
2024,F84_historico,principal,MUJER,21.0,4
2024,F84_historico,principal,MUJER,22.0,1
2024,F84_historico,principal,MUJER,25.0,1
2024,F84_historico,principal,MUJER,26.0,1
2024,F84_historico,principal,MUJER,28.0,1
2024,F84_historico,principal,MUJER,30.0,2
2024,F84_historico,principal,MUJER,31.0,1
2024,F84_historico,principal,MUJER,35.0,1
2024,F84_historico,principal,MUJER,40.0,1
2024,F84_historico,principal,MUJER,56.0,2
2024,F84_historico,principal_y_secundario,HOMBRE,5.0,1
2024,F84_historico,principal_y_secundario,HOMBRE,13.0,1
2024,F84_historico,principal_y_secundario,HOMBRE,15.0,1
2024,F84_historico,principal_y_secundario,HOMBRE,21.0,1
2024,F84_historico,principal_y_secundario,HOMBRE,23.0,2
2024,F84_historico,principal_y_secundario,HOMBRE,26.0,1
2024,F84_historico,principal_y_secundario,HOMBRE,32.0,1
2024,F84_historico,principal_y_secundario,MUJER,2.0,1
2024,F84_historico,principal_y_secundario,MUJER,10.0,1
2024,F84_historico,principal_y_secundario,MUJER,11.0,1
2024,F84_historico,principal_y_secundario,MUJER,13.0,2
2024,F84_historico,principal_y_secundario,MUJER,17.0,2
2024,F84_historico,solo_secundario,HOMBRE,0.0,11
2024,F84_historico,solo_secundario,HOMBRE,1.0,47
2024,F84_historico,solo_secundario,HOMBRE,2.0,220
2024,F84_historico,solo_secundario,HOMBRE,3.0,312
2024,F84_historico,solo_secundario,HOMBRE,4.0,467
2024,F84_historico,solo_secundario,HOMBRE,5.0,518
2024,F84_historico,solo_secundario,HOMBRE,6.0,494
2024,F84_historico,solo_secundario,HOMBRE,7.0,425
2024,F84_historico,solo_secundario,HOMBRE,8.0,394
2024,F84_historico,solo_secundario,HOMBRE,9.0,304
2024,F84_historico,solo_secundario,HOMBRE,10.0,305
2024,F84_historico,solo_secundario,HOMBRE,11.0,230
2024,F84_historico,solo_secundario,HOMBRE,12.0,290
2024,F84_historico,solo_secundario,HOMBRE,13.0,240
2024,F84_historico,solo_secundario,HOMBRE,14.0,247
2024,F84_historico,solo_secundario,HOMBRE,15.0,187
2024,F84_historico,solo_secundario,HOMBRE,16.0,139
2024,F84_historico,solo_secundario,HOMBRE,17.0,138
2024,F84_historico,solo_secundario,HOMBRE,18.0,84
2024,F84_historico,solo_secundario,HOMBRE,19.0,69
2024,F84_historico,solo_secundario,HOMBRE,20.0,63
2024,F84_historico,solo_secundario,HOMBRE,21.0,55
2024,F84_historico,solo_secundario,HOMBRE,22.0,28
2024,F84_historico,solo_secundario,HOMBRE,23.0,35
2024,F84_historico,solo_secundario,HOMBRE,24.0,28
2024,F84_historico,solo_secundario,HOMBRE,25.0,24
2024,F84_historico,solo_secundario,HOMBRE,26.0,25
2024,F84_historico,solo_secundario,HOMBRE,27.0,16
2024,F84_historico,solo_secundario,HOMBRE,28.0,21
2024,F84_historico,solo_secundario,HOMBRE,29.0,18
2024,F84_historico,solo_secundario,HOMBRE,30.0,11
2024,F84_historico,solo_secundario,HOMBRE,31.0,12
2024,F84_historico,solo_secundario,HOMBRE,32.0,18
2024,F84_historico,solo_secundario,HOMBRE,33.0,9
2024,F84_historico,solo_secundario,HOMBRE,34.0,8
2024,F84_historico,solo_secundario,HOMBRE,35.0,9
2024,F84_historico,solo_secundario,HOMBRE,36.0,10
2024,F84_historico,solo_secundario,HOMBRE,37.0,4
2024,F84_historico,solo_secundario,HOMBRE,38.0,6
2024,F84_historico,solo_secundario,HOMBRE,39.0,5
2024,F84_historico,solo_secundario,HOMBRE,40.0,4
2024,F84_historico,solo_secundario,HOMBRE,41.0,3
2024,F84_historico,solo_secundario,HOMBRE,42.0,5
2024,F84_historico,solo_secundario,HOMBRE,43.0,4
2024,F84_historico,solo_secundario,HOMBRE,44.0,5
2024,F84_historico,solo_secundario,HOMBRE,45.0,4
2024,F84_historico,solo_secundario,HOMBRE,46.0,3
2024,F84_historico,solo_secundario,HOMBRE,47.0,2
2024,F84_historico,solo_secundario,HOMBRE,48.0,4
2024,F84_historico,solo_secundario,HOMBRE,49.0,1
2024,F84_historico,solo_secundario,HOMBRE,50.0,4
2024,F84_historico,solo_secundario,HOMBRE,51.0,2
2024,F84_historico,solo_secundario,HOMBRE,52.0,4
2024,F84_historico,solo_secundario,HOMBRE,53.0,1
2024,F84_historico,solo_secundario,HOMBRE,54.0,1
2024,F84_historico,solo_secundario,HOMBRE,55.0,2
2024,F84_historico,solo_secundario,HOMBRE,57.0,3
2024,F84_historico,solo_secundario,HOMBRE,58.0,1
2024,F84_historico,solo_secundario,HOMBRE,59.0,1
2024,F84_historico,solo_secundario,HOMBRE,60.0,2
2024,F84_historico,solo_secundario,HOMBRE,61.0,3
2024,F84_historico,solo_secundario,HOMBRE,62.0,4
2024,F84_historico,solo_secundario,HOMBRE,65.0,2
2024,F84_historico,solo_secundario,HOMBRE,67.0,2
2024,F84_historico,solo_secundario,HOMBRE,68.0,1
2024,F84_historico,solo_secundario,HOMBRE,72.0,1
2024,F84_historico,solo_secundario,HOMBRE,75.0,1
2024,F84_historico,solo_secundario,HOMBRE,78.0,1
2024,F84_historico,solo_secundario,HOMBRE,,1
2024,F84_historico,solo_secundario,MUJER,0.0,4
2024,F84_historico,solo_secundario,MUJER,1.0,22
2024,F84_historico,solo_secundario,MUJER,2.0,66
2024,F84_historico,solo_secundario,MUJER,3.0,107
2024,F84_historico,solo_secundario,MUJER,4.0,153
2024,F84_historico,solo_secundario,MUJER,5.0,145
2024,F84_historico,solo_secundario,MUJER,6.0,118
2024,F84_historico,solo_secundario,MUJER,7.0,116
2024,F84_historico,solo_secundario,MUJER,8.0,119
2024,F84_historico,solo_secundario,MUJER,9.0,90
2024,F84_historico,solo_secundario,MUJER,10.0,95
2024,F84_historico,solo_secundario,MUJER,11.0,111
2024,F84_historico,solo_secundario,MUJER,12.0,151
2024,F84_historico,solo_secundario,MUJER,13.0,245
2024,F84_historico,solo_secundario,MUJER,14.0,246
