year,code,IdRegion,IdComuna,Col01,Col02,Col03,total_known,rows,rows_total_known,reporting_establishments
2024,03700104,14,14105,1,4,0,,4,0,2
2024,03700104,14,14106,1,,0,,1,0,1
2024,03700104,14,14107,2,0,0,2,1,1,1
2024,03700104,14,14108,13,14,5,16,15,7,4
2024,03700104,14,14201,11,10,1,20,3,2,3
2024,03700104,14,14202,4,1,2,2,3,1,1
2024,03700104,14,14204,20,20,11,39,10,9,2
2024,03700104,15,15101,1,,0,,1,0,1
2024,03700104,15,15102,4,1,4,5,2,2,1
2024,03700104,15,15201,,1,0,,1,0,1
2024,03700104,15,15202,1,,1,,1,0,1
2024,03700104,16,16101,35,12,0,27,23,9,8
2024,03700104,16,16102,47,40,0,87,11,11,1
2024,03700104,16,16104,35,25,0,57,8,7,1
2024,03700104,16,16107,2,,0,,2,0,1
2024,03700104,16,16108,12,0,0,6,7,3,2
2024,03700104,16,16201,37,19,0,46,12,8,1
2024,03700104,16,16204,1,,0,,1,0,1
2024,03700104,16,16205,18,11,0,25,7,4,1
2024,03700104,16,16301,81,52,2,131,13,12,2
2024,03700104,16,16303,7,7,0,13,3,2,1
2024,03700104,16,16304,3,,0,,2,0,2
2024,03700104,16,16305,99,107,0,199,24,20,2
2024,03700104,2,02101,387,315,7,702,38,38,7
2024,03700104,2,02102,109,119,0,228,9,9,1
2024,03700104,2,02103,7,5,0,10,6,4,1
2024,03700104,2,02104,30,20,0,48,6,4,1
2024,03700104,2,02201,594,573,95,1159,40,35,6
2024,03700104,2,02203,2,0,2,1,2,1,2
2024,03700104,2,02301,,2,0,,2,0,1
2024,03700104,2,02302,23,36,0,48,12,7,2
2024,03700104,3,03101,1199,1063,0,2257,42,38,7
2024,03700104,3,03103,237,180,0,417,16,16,2
2024,03700104,3,03301,68,49,5,114,8,6,2
2024,03700104,3,03302,28,20,0,31,19,7,4
2024,03700104,3,03304,1,,0,,1,0,1
2024,03700104,4,04101,91,70,1,157,22,18,8
2024,03700104,4,04102,422,414,5,826,38,37,7
2024,03700104,4,04103,54,49,8,103,11,11,1
2024,03700104,4,04106,119,87,0,206,8,8,1
2024,03700104,4,04201,10,19,0,24,7,2,4
2024,03700104,4,04203,67,63,0,128,5,4,1
2024,03700104,4,04204,18,8,0,25,5,4,2
2024,03700104,4,04301,13,7,0,11,9,4,5
2024,03700104,4,04302,42,37,0,77,6,5,1
2024,03700104,4,04303,1,3,0,,4,0,2
2024,03700104,4,04304,1,,0,,1,0,1
2024,03700104,4,04305,,1,0,,1,0,1
2024,03700104,5,05101,1697,1591,0,3287,122,121,14
2024,03700104,5,05102,1,,0,,1,0,1
2024,03700104,5,05103,46,38,0,84,5,5,1
2024,03700104,5,05105,13,9,0,18,5,1,3
2024,03700104,5,05109,111,112,0,212,29,20,7
2024,03700104,5,05301,49,18,0,51,15,8,2
2024,03700104,5,05303,61,36,0,97,10,10,1
2024,03700104,5,05304,1,0,0,1,1,1,1
2024,03700104,5,05401,6,4,0,9,5,4,2
2024,03700104,5,05402,0,1,0,1,1,1,1
2024,03700104,5,05403,2,2,0,3,2,1,2
2024,03700104,5,05501,101,92,1,190,29,26,5
2024,03700104,5,05503,137,121,1,253,12,11,2
2024,03700104,5,05504,41,50,0,91,7,7,1
2024,03700104,5,05506,8,5,0,13,5,5,2
2024,03700104,5,05601,15,8,0,20,4,1,2
2024,03700104,5,05602,8,1,0,2,4,1,2
2024,03700104,5,05603,8,4,0,8,7,3,3
2024,03700104,5,05604,5,6,0,9,2,1,1
2024,03700104,5,05605,3,1,0,3,2,1,1
2024,03700104,5,05606,10,2,0,6,5,1,1
2024,03700104,5,05701,74,77,0,148,12,9,4
2024,03700104,5,05702,8,12,0,18,7,6,2
2024,03700104,5,05706,52,35,0,73,19,11,3
2024,03700104,5,05801,344,334,0,677,35,34,6
2024,03700104,5,05802,83,87,0,169,5,4,1
2024,03700104,5,05803,8,5,0,12,4,3,2
2024,03700104,5,05804,93,89,0,177,16,13,3
2024,03700104,6,06101,484,432,4,906,55,45,8
2024,03700104,6,06102,51,25,0,66,17,13,2
2024,03700104,6,06103,9,9,0,18,3,3,1
2024,03700104,6,06104,35,21,0,56,2,2,2
2024,03700104,6,06105,29,21,1,45,9,6,2
2024,03700104,6,06106,52,35,0,85,10,8,1
2024,03700104,6,06107,4,1,0,,5,0,5
2024,03700104,6,06108,2,1,0,,2,0,1
2024,03700104,6,06109,27,18,0,45,4,4,1
2024,03700104,6,06110,60,40,0,92,13,10,2
2024,03700104,6,06111,31,32,1,62,10,9,1
2024,03700104,6,06112,24,11,0,25,10,3,2
2024,03700104,6,06113,6,6,0,11,4,3,3
2024,03700104,6,06115,146,93,0,206,18,13,4
2024,03700104,6,06117,25,12,0,29,10,3,2
2024,03700104,6,06202,27,23,0,45,11,8,1
2024,03700104,6,06203,13,22,0,31,9,6,2
2024,03700104,6,06204,27,25,0,50,9,7,2
2024,03700104,6,06205,1,3,0,4,1,1,1
2024,03700104,6,06301,99,78,0,170,22,17,5
2024,03700104,6,06302,,1,0,,1,0,1
2024,03700104,6,06303,12,5,0,16,8,7,2
2024,03700104,6,06304,44,27,0,71,7,7,1
2024,03700104,6,06305,82,94,0,176,10,10,1
2024,03700104,6,06306,4,4,0,7,3,2,3
2024,03700104,6,06307,25,16,0,40,6,5,1
2024,03700104,6,06308,2,0,0,2,2,2,1
2024,03700104,6,06309,13,8,0,20,3,2,1
2024,03700104,6,06310,62,24,0,84,7,5,2
2024,03700104,7,07101,61,46,0,84,27,7,8
2024,03700104,7,07102,3,1,0,,3,0,2
2024,03700104,7,07103,1,,0,,1,0,1
2024,03700104,7,07104,,1,0,,1,0,1
2024,03700104,7,07105,9,2,0,11,7,7,2
2024,03700104,7,07109,4,1,0,,5,0,4
2024,03700104,7,07110,24,21,0,41,8,5,2
2024,03700104,7,07201,41,32,1,62,18,9,3
2024,03700104,7,07202,1,,0,,1,0,1
2024,03700104,7,07203,1,,0,,1,0,1
2024,03700104,7,07301,655,580,0,1232,66,63,9
2024,03700104,7,07302,1,,0,,1,0,1
2024,03700104,7,07304,9,5,0,4,11,2,3
2024,03700104,7,07306,3,1,0,2,3,1,1
2024,03700104,7,07307,7,6,0,9,6,3,2
2024,03700104,7,07308,8,3,0,2,8,1,3
2024,03700104,7,07401,23,4,0,14,21,9,5
2024,03700104,7,07402,4,2,0,1,6,1,3
2024,03700104,7,07403,14,3,0,3,11,1,8
2024,03700104,7,07404,9,,0,,8,0,3
2024,03700104,7,07405,18,2,0,3,9,1,1
2024,03700104,7,07406,64,50,0,114,19,19,4
2024,03700104,7,07408,3,2,0,5,2,2,2
2024,03700104,8,08101,34,24,0,55,4,2,3
2024,03700104,8,08102,284,286,1,570,20,20,3
2024,03700104,8,08103,55,49,0,104,6,6,1
2024,03700104,8,08104,12,14,0,23,6,4,2
2024,03700104,8,08105,99,101,0,198,15,13,2
2024,03700104,8,08106,5,3,0,6,3,2,2
2024,03700104,8,08107,20,13,0,33,4,4,1
2024,03700104,8,08108,41,34,2,75,7,7,1
2024,03700104,8,08109,4,5,1,9,1,1,1
2024,03700104,8,08110,39,24,3,56,22,16,3
2024,03700104,8,08111,203,224,1,404,64,48,8
2024,03700104,8,08112,149,111,0,244,39,26,7
2024,03700104,8,08203,9,14,10,21,6,4,3
2024,03700104,8,08206,1,1,0,,2,0,1
2024,03700104,8,08207,3,0,0,3,1,1,1
2024,03700104,8,08301,189,186,0,368,20,19,6
2024,03700104,8,08303,70,60,2,129,9,8,2
2024,03700104,8,08304,2,1,0,,3,0,2
2024,03700104,8,08305,,4,0,,4,0,4
2024,03700104,8,08307,7,16,0,16,2,1,1
2024,03700104,8,08310,11,16,2,27,5,5,2
2024,03700104,8,08311,1,1,1,2,1,1,1
2024,03700104,8,08314,1,4,5,,4,0,4
2024,03700104,9,09101,199,207,53,406,18,18,6
2024,03700104,9,09102,6,2,0,4,5,1,2
2024,03700104,9,09103,2,1,0,2,2,1,1
2024,03700104,9,09104,10,6,8,10,6,2,4
2024,03700104,9,09105,5,2,0,7,1,1,1
2024,03700104,9,09109,7,9,0,16,2,2,2
2024,03700104,9,09110,4,3,5,5,3,1,2
2024,03700104,9,09111,6,1,3,2,6,1,1
2024,03700104,9,09112,4,2,1,5,2,1,2
2024,03700104,9,09114,2,1,0,2,3,2,2
2024,03700104,9,09115,19,15,0,33,5,4,2
2024,03700104,9,09116,4,2,3,6,1,1,1
2024,03700104,9,09117,4,5,3,5,6,2,3
2024,03700104,9,09120,8,7,3,8,9,2,3
2024,03700104,9,09201,131,121,6,252,31,31,3
2024,03700104,9,09202,11,19,9,15,16,4,5
2024,03700104,9,09203,11,6,0,17,1,1,1
2024,03700104,9,09204,10,4,7,14,3,3,1
2024,03700104,9,09206,,1,0,,1,0,1
2024,03700104,9,09210,3,,0,,1,0,1
2024,03700104,9,09211,43,38,10,81,3,3,1
2024,03700105,1,01101,47,21,0,68,28,28,4
2024,03700105,1,01107,18,10,6,28,13,13,4
2024,03700105,10,10101,19,9,4,28,17,17,8
2024,03700105,10,10102,2,1,1,3,3,3,2
2024,03700105,10,10104,4,1,0,,5,0,1
2024,03700105,10,10105,4,6,2,10,7,7,2
2024,03700105,10,10106,2,1,0,3,3,3,1
2024,03700105,10,10107,2,4,2,6,4,4,1
2024,03700105,10,10108,5,1,0,6,2,2,1
2024,03700105,10,10109,16,11,2,27,8,8,1
2024,03700105,10,10201,12,5,0,17,12,12,5
2024,03700105,10,10203,2,2,0,4,2,2,1
2024,03700105,10,10204,0,2,0,2,1,1,1
2024,03700105,10,10301,58,21,6,64,28,18,6
2024,03700105,10,10303,28,28,10,56,10,10,2
2024,03700105,10,10304,5,1,0,3,4,1,2
2024,03700105,10,10306,5,0,1,3,5,3,2
2024,03700105,10,10401,1,0,0,1,1,1,1
2024,03700105,10,10402,3,1,0,4,3,3,2
2024,03700105,10,10403,10,0,0,10,7,7,3
2024,03700105,11,11101,9,3,0,9,5,3,2
2024,03700105,11,11201,1,1,0,2,1,1,1
2024,03700105,11,11202,1,,0,,1,0,1
2024,03700105,11,11301,1,,0,,1,0,1
2024,03700105,12,12101,44,15,7,54,18,14,5
2024,03700105,12,12201,1,,0,,1,0,1
2024,03700105,12,12301,3,1,0,1,4,1,1
2024,03700105,12,12401,11,8,3,14,6,2,1
2024,03700105,13,13101,47,17,6,42,25,10,6
2024,03700105,13,13102,30,16,0,46,8,8,3
2024,03700105,13,13103,13,7,0,13,12,8,3
2024,03700105,13,13104,3,1,0,2,2,1,1
2024,03700105,13,13105,69,47,0,116,32,32,4
2024,03700105,13,13106,41,19,0,59,12,11,2
2024,03700105,13,13107,4,,0,,4,0,1
2024,03700105,13,13108,2,1,1,1,2,1,2
2024,03700105,13,13109,16,9,0,21,16,12,3
2024,03700105,13,13110,101,58,1,149,53,47,10
2024,03700105,13,13111,16,7,0,18,16,11,5
2024,03700105,13,13112,87,32,7,118,40,39,7
2024,03700105,13,13113,7,2,0,9,6,6,1
2024,03700105,13,13114,4,1,0,4,2,1,1
2024,03700105,13,13115,2,0,0,2,1,1,1
2024,03700105,13,13116,0,2,0,1,2,1,2
2024,03700105,13,13117,25,14,1,30,17,8,3
2024,03700105,13,13118,7,4,0,4,9,4,2
2024,03700105,13,13119,144,147,10,284,37,30,9
2024,03700105,13,13120,2,1,0,,3,0,2
2024,03700105,13,13121,30,16,0,44,21,19,5
2024,03700105,13,13122,29,4,0,22,16,11,4
2024,03700105,13,13124,159,90,7,234,50,39,8
2024,03700105,13,13125,17,6,0,15,12,7,3
2024,03700105,13,13126,64,35,0,87,18,12,4
2024,03700105,13,13127,21,8,0,26,9,7,4
2024,03700105,13,13128,52,20,2,68,19,17,4
2024,03700105,13,13129,25,11,1,36,15,15,6
2024,03700105,13,13130,21,9,0,23,12,10,3
2024,03700105,13,13131,16,2,0,11,8,4,3
2024,03700105,13,13132,1,0,0,1,1,1,1
2024,03700105,13,13201,10,6,0,16,8,8,4
2024,03700105,13,13202,36,35,1,71,11,11,2
2024,03700105,13,13203,16,3,0,11,9,4,3
2024,03700105,13,13301,16,8,0,18,16,10,4
2024,03700105,13,13302,1,1,0,2,2,2,1
2024,03700105,13,13303,1,3,0,4,1,1,1
2024,03700105,13,13401,11,6,0,17,12,12,5
2024,03700105,13,13402,3,1,0,4,3,3,1
2024,03700105,13,13403,2,1,0,,3,0,2
2024,03700105,13,13404,54,29,4,82,16,15,4
2024,03700105,13,13501,28,12,0,36,20,16,6
2024,03700105,13,13502,3,0,0,3,3,3,1
2024,03700105,13,13503,2,3,1,5,4,4,2
2024,03700105,13,13504,2,3,0,,3,0,1
2024,03700105,13,13601,9,2,0,5,4,1,3
2024,03700105,13,13602,3,0,0,2,2,1,1
2024,03700105,13,13603,12,4,0,9,13,8,7
2024,03700105,13,13604,10,7,1,17,8,8,1
2024,03700105,13,13605,24,4,0,20,7,5,2
2024,03700105,14,14101,15,6,1,8,12,5,5
2024,03700105,14,14102,9,9,0,16,9,7,1
2024,03700105,14,14103,1,,0,,1,0,1
2024,03700105,14,14105,,1,0,,1,0,1
2024,03700105,14,14107,1,0,0,1,1,1,1
2024,03700105,14,14108,4,0,0,1,3,1,2
2024,03700105,14,14202,4,0,0,2,3,1,2
2024,03700105,14,14203,,1,0,,1,0,1
2024,03700105,14,14204,0,3,2,3,2,2,1
2024,03700105,15,15101,1,,1,,1,0,1
2024,03700105,16,16101,31,16,0,35,25,17,8
2024,03700105,16,16102,9,2,0,2,6,1,1
2024,03700105,16,16103,7,4,1,8,6,3,2
2024,03700105,16,16104,2,2,0,4,1,1,1
2024,03700105,16,16106,18,13,0,30,13,12,2
2024,03700105,16,16107,11,7,0,17,9,8,2
2024,03700105,16,16108,11,3,0,5,6,2,2
2024,03700105,16,16109,2,0,0,2,1,1,1
2024,03700105,16,16201,30,7,0,33,9,6,1
2024,03700105,16,16203,1,,0,,1,0,1
2024,03700105,16,16204,1,2,0,2,2,1,1
2024,03700105,16,16205,2,,0,,2,0,1
2024,03700105,16,16206,2,1,0,3,1,1,1
2024,03700105,16,16207,5,,0,,4,0,1
2024,03700105,16,16301,26,14,1,32,13,8,2
2024,03700105,16,16302,4,10,0,7,6,2,2
2024,03700105,16,16303,,2,0,,1,0,1
2024,03700105,16,16304,7,1,0,,5,0,2
2024,03700105,16,16305,3,1,0,2,3,1,2
2024,03700105,2,02101,130,35,1,142,33,23,8
2024,03700105,2,02103,1,0,0,1,1,1,1
2024,03700105,2,02201,57,39,8,73,28,15,6
2024,03700105,2,02301,2,,0,,2,0,1
2024,03700105,2,02302,1,,0,,1,0,1
2024,03700105,3,03101,55,27,0,70,32,25,6
2024,03700105,3,03103,12,8,2,11,10,5,1
2024,03700105,3,03202,3,3,0,4,4,2,1
2024,03700105,3,03301,79,68,9,147,20,20,4
2024,03700105,3,03302,2,,0,,2,0,1
2024,03700105,3,03304,9,1,0,2,7,2,1
2024,03700105,4,04101,6,2,0,7,6,5,4
2024,03700105,4,04102,29,9,0,31,20,18,6
2024,03700105,4,04103,0,1,0,1,1,1,1
2024,03700105,4,04104,1,,0,,1,0,1
2024,03700105,4,04106,8,6,0,13,7,6,1
2024,03700105,4,04201,2,3,0,2,4,1,3
2024,03700105,4,04203,7,5,0,12,1,1,1
2024,03700105,4,04204,3,0,0,2,3,2,2
2024,03700105,4,04301,4,0,0,3,4,3,3
2024,03700105,4,04303,3,,0,,3,0,3
2024,03700105,4,04305,,1,0,,1,0,1
2024,03700105,5,05101,24,7,0,30,17,16,6
2024,03700105,5,05102,1,,0,,1,0,1
2024,03700105,5,05103,3,2,0,5,4,4,1
2024,03700105,5,05105,3,0,0,1,3,1,2
2024,03700105,5,05107,2,4,0,4,2,1,1
2024,03700105,5,05109,27,4,0,15,19,8,7
2024,03700105,5,05301,13,10,1,10,13,4,4
2024,03700105,5,05302,5,1,0,6,4,4,1
2024,03700105,5,05303,7,1,0,8,5,5,1
2024,03700105,5,05304,2,1,0,3,2,2,1
2024,03700105,5,05401,1,,0,,1,0,1
2024,03700105,5,05402,1,,0,,1,0,1
2024,03700105,5,05404,,2,0,,2,0,2
2024,03700105,5,05405,1,2,0,,2,0,1
2024,03700105,5,05501,10,7,1,9,12,4,4
2024,03700105,5,05503,5,11,0,11,8,3,2
2024,03700105,5,05504,3,2,0,4,3,2,1
2024,03700105,5,05506,1,0,0,1,1,1,1
2024,03700105,5,05601,,2,0,,2,0,2
2024,03700105,5,05602,1,0,0,1,1,1,1
2024,03700105,5,05603,1,,0,,1,0,1
2024,03700105,5,05701,7,0,0,3,5,3,2
2024,03700105,5,05702,14,4,1,17,6,5,2
2024,03700105,5,05703,5,6,0,10,4,3,1
2024,03700105,5,05704,8,1,0,9,7,7,1
2024,03700105,5,05705,27,38,1,62,12,10,2
2024,03700105,5,05706,14,1,0,2,9,1,2
2024,03700105,5,05801,26,17,0,35,19,14,5
2024,03700105,5,05802,5,2,0,7,3,3,1
2024,03700105,5,05803,2,0,0,2,2,2,1
2024,03700105,5,05804,17,8,0,22,19,16,4
2024,03700105,6,06101,43,11,0,31,35,17,8
2024,03700105,6,06102,10,1,0,9,8,6,2
2024,03700105,6,06103,2,1,0,1,3,1,1
2024,03700105,6,06104,1,0,0,1,1,1,1
2024,03700105,6,06105,3,0,0,3,2,2,1
2024,03700105,6,06106,5,1,0,6,4,4,1
2024,03700105,6,06107,2,,0,,2,0,2
2024,03700105,6,06109,2,0,0,2,2,2,1
2024,03700105,6,06110,2,,0,,2,0,1
2024,03700105,6,06111,2,1,0,,3,0,1
2024,03700105,6,06112,1,,1,,1,0,1
2024,03700105,6,06113,2,0,0,1,2,1,2
2024,03700105,6,06115,17,5,0,19,14,11,5
2024,03700105,6,06117,6,1,0,3,4,1,1
2024,03700105,6,06201,,2,0,,1,0,1
2024,03700105,6,06204,2,2,0,4,3,3,1
2024,03700105,6,06301,9,2,0,9,8,6,4
2024,03700105,6,06303,3,1,0,2,4,2,2
2024,03700105,6,06304,2,,0,,2,0,1
2024,03700105,6,06305,7,9,0,16,1,1,1
2024,03700105,6,06309,1,,0,,1,0,1
2024,03700105,7,07101,26,11,0,22,20,7,5
2024,03700105,7,07102,2,,0,,2,0,2
2024,03700105,7,07104,,1,0,,1,0,1
2024,03700105,7,07105,1,0,0,1,1,1,1
2024,03700105,7,07106,3,,0,,3,0,2
2024,03700105,7,07109,4,,0,,4,0,2
2024,03700105,7,07110,1,,0,,1,0,1
2024,03700105,7,07201,7,3,0,5,8,3,2
2024,03700105,7,07202,1,,0,,1,0,1
2024,03700105,7,07301,41,20,0,44,26,15,6
2024,03700105,7,07302,3,,0,,2,0,1
2024,03700105,7,07304,5,2,0,,7,0,3
2024,03700105,7,07306,3,1,0,,4,0,1
2024,03700105,7,07307,4,0,0,1,3,1,2
2024,03700105,7,07401,5,5,0,3,9,2,5
2024,03700105,7,07402,5,2,0,2,6,1,4
2024,03700105,7,07403,2,1,0,,3,0,3
2024,03700105,7,07404,,2,0,,2,0,2
2024,03700105,7,07405,1,,0,,1,0,1
2024,03700105,7,07406,3,6,0,9,4,4,1
2024,03700105,7,07408,11,1,0,11,4,3,3
2024,03700105,8,08101,,1,0,,1,0,1
2024,03700105,8,08102,6,0,0,6,3,3,1
2024,03700105,8,08103,5,6,0,11,2,2,1
2024,03700105,8,08104,0,7,0,7,3,3,1
2024,03700105,8,08105,2,,0,,1,0,1
2024,03700105,8,08106,3,1,0,2,2,1,2
2024,03700105,8,08107,7,4,0,5,5,1,1
2024,03700105,8,08108,6,2,0,5,5,3,2
2024,03700105,8,08109,0,1,0,1,1,1,1
2024,03700105,8,08110,14,4,0,16,10,8,3
2024,03700105,8,08111,18,12,0,21,21,13,6
2024,03700105,8,08112,19,11,0,17,14,7,5
2024,03700105,8,08201,,2,0,,2,0,1
2024,03700105,8,08202,16,7,0,11,14,5,4
2024,03700105,8,08203,9,4,1,8,6,4,2
2024,03700105,8,08204,3,1,0,,4,0,2
2024,03700105,8,08205,5,4,1,7,5,3,3
2024,03700105,8,08206,21,15,1,27,16,8,4
2024,03700105,8,08301,13,1,0,2,7,2,4
2024,03700105,8,08303,1,,0,,1,0,1
2024,03700105,8,08304,5,2,0,4,4,1,2
2024,03700105,8,08310,1,8,0,9,2,2,2
2024,03700105,8,08312,,1,0,,1,0,1
2024,03700105,8,08314,1,1,2,,2,0,1
2024,03700105,9,09101,44,16,11,59,26,25,10
2024,03700105,9,09105,3,0,0,3,3,3,2
2024,03700105,9,09109,2,0,0,1,2,1,1
2024,03700105,9,09111,2,2,2,4,2,2,1
2024,03700105,9,09112,65,24,42,84,30,26,6
2024,03700105,9,09114,12,2,0,13,4,3,2
2024,03700105,9,09120,1,,0,,1,0,1
2024,03700105,9,09201,17,9,2,26,9,9,3
2024,03700105,9,09210,3,,0,,2,0,1
2024,03700106,1,01101,109,42,0,151,47,47,6
2024,03700106,1,01107,34,17,12,51,16,16,4
2024,03700106,10,10101,39,18,8,57,27,27,12
2024,03700106,10,10102,7,6,2,13,8,8,2
2024,03700106,10,10104,5,1,0,,6,0,1
2024,03700106,10,10105,4,5,2,9,6,6,2
2024,03700106,10,10106,7,5,2,12,6,6,1
2024,03700106,10,10107,2,3,2,5,3,3,1
2024,03700106,10,10108,6,1,0,7,3,3,1
2024,03700106,10,10109,12,9,2,21,7,7,1
2024,03700106,10,10201,43,19,6,62,28,28,7
2024,03700106,10,10203,6,5,0,10,6,5,3
2024,03700106,10,10204,2,0,0,2,2,2,1
2024,03700106,10,10209,1,0,0,1,1,1,1
2024,03700106,10,10301,69,36,7,83,48,30,8
2024,03700106,10,10302,3,0,0,3,2,2,1
2024,03700106,10,10303,13,8,3,20,11,10,3
2024,03700106,10,10304,5,2,0,3,5,1,2
2024,03700106,10,10305,1,4,1,5,1,1,1
2024,03700106,10,10306,8,0,1,6,7,5,4
2024,03700106,10,10402,1,0,0,1,1,1,1
2024,03700106,10,10403,11,0,0,11,8,8,4
2024,03700106,11,11101,8,4,0,10,6,4,2
2024,03700106,11,11201,1,1,0,1,2,1,2
2024,03700106,11,11202,1,,0,,1,0,1
2024,03700106,12,12101,28,6,1,27,16,9,5
2024,03700106,12,12301,3,,0,,3,0,1
2024,03700106,12,12401,4,2,0,,4,0,1
2024,03700106,13,13101,101,38,8,107,46,29,5
2024,03700106,13,13102,24,4,0,28,10,10,3
2024,03700106,13,13103,24,13,0,29,17,12,4
2024,03700106,13,13104,2,,0,,1,0,1
2024,03700106,13,13105,137,87,3,224,54,54,6
2024,03700106,13,13106,76,43,3,107,29,19,3
2024,03700106,13,13107,4,2,0,,6,0,2
2024,03700106,13,13108,2,1,1,1,2,1,2
2024,03700106,13,13109,27,10,0,26,23,15,3
2024,03700106,13,13110,122,57,1,168,58,52,10
2024,03700106,13,13111,18,6,0,21,15,12,4
2024,03700106,13,13112,137,54,6,189,53,51,7
2024,03700106,13,13113,9,3,0,12,8,8,2
2024,03700106,13,13114,7,1,0,3,3,1,1
2024,03700106,13,13115,3,0,0,3,3,3,1
2024,03700106,13,13116,17,7,1,13,13,5,4
2024,03700106,13,13117,39,21,1,42,28,14,4
2024,03700106,13,13118,16,5,1,8,10,4,2
2024,03700106,13,13119,160,90,7,226,68,55,11
2024,03700106,13,13120,3,2,0,2,4,1,2
2024,03700106,13,13121,60,23,0,78,31,27,5
2024,03700106,13,13122,30,5,0,21,18,10,4
2024,03700106,13,13123,,1,0,,1,0,1
2024,03700106,13,13124,101,46,6,134,49,38,8
2024,03700106,13,13125,20,8,0,19,16,9,4
2024,03700106,13,13126,53,12,0,41,26,14,5
2024,03700106,13,13127,53,20,0,60,23,14,5
2024,03700106,13,13128,76,23,3,84,34,24,4
2024,03700106,13,13129,38,13,1,51,23,23,8
2024,03700106,13,13130,76,33,2,107,26,25,3
2024,03700106,13,13131,50,14,1,49,28,19,4
2024,03700106,13,13132,1,1,0,2,2,2,1
2024,03700106,13,13201,61,32,1,75,29,21,8
2024,03700106,13,13202,18,7,0,25,12,12,2
2024,03700106,13,13203,13,3,0,10,6,3,2
2024,03700106,13,13301,94,24,0,91,33,22,5
2024,03700106,13,13302,3,2,0,5,4,4,1
2024,03700106,13,13303,4,6,0,9,4,3,2
2024,03700106,13,13401,15,5,1,19,13,12,6
2024,03700106,13,13402,7,1,2,8,5,5,1
2024,03700106,13,13403,3,3,0,2,5,1,2
2024,03700106,13,13404,66,32,4,96,37,35,7
2024,03700106,13,13501,23,11,0,25,26,18,8
2024,03700106,13,13502,3,0,0,3,3,3,1
2024,03700106,13,13503,2,0,0,2,2,2,1
2024,03700106,13,13504,1,2,0,,3,0,2
2024,03700106,13,13601,42,23,0,51,20,9,3
2024,03700106,13,13602,7,3,0,7,8,5,1
2024,03700106,13,13603,17,6,0,9,19,9,7
2024,03700106,13,13604,8,3,0,10,7,6,1
2024,03700106,13,13605,19,5,0,13,12,7,2
2024,03700106,14,14101,16,7,1,8,16,6,5
2024,03700106,14,14102,2,1,0,3,1,1,1
2024,03700106,14,14103,3,0,0,1,3,1,2
2024,03700106,14,14105,,2,0,,2,0,2
2024,03700106,14,14106,1,,0,,1,0,1
2024,03700106,14,14108,11,7,5,9,12,5,2
2024,03700106,14,14202,12,1,1,8,8,4,3
2024,03700106,14,14203,,1,0,,1,0,1
2024,03700106,15,15101,2,,1,,2,0,1
2024,03700106,15,15102,1,0,1,1,1,1,1
2024,03700106,15,15201,,1,0,,1,0,1
2024,03700106,16,16101,54,21,0,48,42,21,10
2024,03700106,16,16102,20,8,0,19,14,8,2
2024,03700106,16,16103,3,3,0,,6,0,2
2024,03700106,16,16104,14,8,0,15,8,3,1
2024,03700106,16,16106,13,8,0,20,10,9,2
2024,03700106,16,16107,11,4,0,14,9,8,2
2024,03700106,16,16108,19,3,0,9,9,4,2
2024,03700106,16,16109,2,0,0,2,1,1,1
2024,03700106,16,16201,24,3,0,20,7,3,1
2024,03700106,16,16203,1,,0,,1,0,1
2024,03700106,16,16204,2,2,0,2,3,1,1
2024,03700106,16,16205,2,1,0,,2,0,1
2024,03700106,16,16206,1,,0,,1,0,1
2024,03700106,16,16207,4,,0,,4,0,1
2024,03700106,16,16301,46,25,3,58,16,12,2
2024,03700106,16,16303,1,3,0,3,2,1,1
2024,03700106,16,16304,8,1,0,,5,0,2
2024,03700106,16,16305,13,4,0,4,11,1,2
2024,03700106,2,02101,180,66,2,225,54,43,8
2024,03700106,2,02102,12,6,0,15,9,6,1
2024,03700106,2,02104,2,1,0,,3,0,1
2024,03700106,2,02201,50,12,7,39,32,16,7
2024,03700106,2,02203,3,1,3,2,3,1,2
2024,03700106,2,02301,2,2,0,,4,0,1
2024,03700106,2,02302,2,2,0,2,3,1,1
2024,03700106,3,03101,53,20,0,53,37,24,6
2024,03700106,3,03103,11,6,2,8,10,4,1
2024,03700106,3,03301,40,15,4,54,20,19,4
2024,03700106,3,03304,6,0,0,2,4,2,1
2024,03700106,4,04101,11,5,0,10,13,7,7
2024,03700106,4,04102,60,25,5,77,43,38,7
2024,03700106,4,04103,2,3,0,3,4,2,1
2024,03700106,4,04104,1,,0,,1,0,1
2024,03700106,4,04106,6,4,0,9,7,6,1
2024,03700106,4,04201,3,3,0,,6,0,4
2024,03700106,4,04203,14,7,0,17,8,5,2
2024,03700106,4,04204,5,1,0,5,5,4,2
2024,03700106,4,04301,9,1,0,7,10,7,5
2024,03700106,4,04303,3,,0,,2,0,2
2024,03700106,4,04305,,1,0,,1,0,1
2024,03700106,5,05101,14,0,0,11,12,9,5
2024,03700106,5,05102,1,,0,,1,0,1
2024,03700106,5,05103,3,3,0,6,4,4,1
2024,03700106,5,05105,2,,0,,2,0,1
2024,03700106,5,05107,2,4,0,4,2,1,1
2024,03700106,5,05109,12,7,0,13,11,5,6
