year,definition,role,sex,age_group,comuna_norm,records,identifiers,records_missing_id
2024,F84_historico,solo_secundario,HOMBRE,75-79,VALDIVIA,1,1,0
2024,F84_historico,solo_secundario,HOMBRE,,LAMPA,1,1,0
2024,F84_historico,solo_secundario,MUJER,0-4,ALTO HOSPICIO,3,2,0
2024,F84_historico,solo_secundario,MUJER,0-4,ANTOFAGASTA,11,10,0
2024,F84_historico,solo_secundario,MUJER,0-4,ARICA,7,7,0
2024,F84_historico,solo_secundario,MUJER,0-4,CALAMA,9,6,0
2024,F84_historico,solo_secundario,MUJER,0-4,CALERA,1,1,0
2024,F84_historico,solo_secundario,MUJER,0-4,CARAHUE,1,1,0
2024,F84_historico,solo_secundario,MUJER,0-4,CARTAGENA,1,1,0
2024,F84_historico,solo_secundario,MUJER,0-4,CASTRO,2,2,0
2024,F84_historico,solo_secundario,MUJER,0-4,CAUQUENES,1,1,0
2024,F84_historico,solo_secundario,MUJER,0-4,CERRILLOS,2,2,0
2024,F84_historico,solo_secundario,MUJER,0-4,CERRO NAVIA,1,1,0
2024,F84_historico,solo_secundario,MUJER,0-4,CHIGUAYANTE,6,5,0
2024,F84_historico,solo_secundario,MUJER,0-4,CHILLAN,9,8,0
2024,F84_historico,solo_secundario,MUJER,0-4,CHIMBARONGO,1,1,0
2024,F84_historico,solo_secundario,MUJER,0-4,COIHUECO,1,1,0
2024,F84_historico,solo_secundario,MUJER,0-4,COLINA,6,4,0
2024,F84_historico,solo_secundario,MUJER,0-4,COLLIPULLI,2,2,0
2024,F84_historico,solo_secundario,MUJER,0-4,CON CON,1,1,0
2024,F84_historico,solo_secundario,MUJER,0-4,CONCEPCION,4,4,0
2024,F84_historico,solo_secundario,MUJER,0-4,CONCHALI,2,2,0
2024,F84_historico,solo_secundario,MUJER,0-4,CONSTITUCION,2,2,0
2024,F84_historico,solo_secundario,MUJER,0-4,COPIAPO,1,1,0
2024,F84_historico,solo_secundario,MUJER,0-4,COQUIMBO,8,8,0
2024,F84_historico,solo_secundario,MUJER,0-4,CORONEL,4,4,0
2024,F84_historico,solo_secundario,MUJER,0-4,CURACAVI,1,1,0
2024,F84_historico,solo_secundario,MUJER,0-4,CURICO,5,4,0
2024,F84_historico,solo_secundario,MUJER,0-4,EL BOSQUE,6,6,0
2024,F84_historico,solo_secundario,MUJER,0-4,ESTACION CENTRAL,3,3,0
2024,F84_historico,solo_secundario,MUJER,0-4,HUALPEN,2,2,0
2024,F84_historico,solo_secundario,MUJER,0-4,HUECHURABA,1,1,0
2024,F84_historico,solo_secundario,MUJER,0-4,INDEPENDENCIA,1,1,0
2024,F84_historico,solo_secundario,MUJER,0-4,IQUIQUE,5,4,0
2024,F84_historico,solo_secundario,MUJER,0-4,LA FLORIDA,5,5,0
2024,F84_historico,solo_secundario,MUJER,0-4,LA GRANJA,1,1,0
2024,F84_historico,solo_secundario,MUJER,0-4,LA PINTANA,2,2,0
2024,F84_historico,solo_secundario,MUJER,0-4,LA SERENA,6,5,0
2024,F84_historico,solo_secundario,MUJER,0-4,LAMPA,3,3,0
2024,F84_historico,solo_secundario,MUJER,0-4,LANCO,1,1,0
2024,F84_historico,solo_secundario,MUJER,0-4,LAS CABRAS,1,1,0
2024,F84_historico,solo_secundario,MUJER,0-4,LAUTARO,1,1,0
2024,F84_historico,solo_secundario,MUJER,0-4,LIMACHE,1,1,0
2024,F84_historico,solo_secundario,MUJER,0-4,LO ESPEJO,6,3,0
2024,F84_historico,solo_secundario,MUJER,0-4,LONCOCHE,2,1,0
2024,F84_historico,solo_secundario,MUJER,0-4,LOS ANDES,1,1,0
2024,F84_historico,solo_secundario,MUJER,0-4,LOS ANGELES,3,3,0
2024,F84_historico,solo_secundario,MUJER,0-4,LOTA,5,3,0
2024,F84_historico,solo_secundario,MUJER,0-4,MACUL,1,1,0
2024,F84_historico,solo_secundario,MUJER,0-4,MAIPU,11,10,0
2024,F84_historico,solo_secundario,MUJER,0-4,MARCHIHUE,1,1,0
2024,F84_historico,solo_secundario,MUJER,0-4,MELIPILLA,6,4,0
2024,F84_historico,solo_secundario,MUJER,0-4,NEGRETE,1,1,0
2024,F84_historico,solo_secundario,MUJER,0-4,NOGALES,1,1,0
2024,F84_historico,solo_secundario,MUJER,0-4,NUNOA,5,2,0
2024,F84_historico,solo_secundario,MUJER,0-4,OVALLE,1,1,0
2024,F84_historico,solo_secundario,MUJER,0-4,PADRE LAS CASAS,2,2,0
2024,F84_historico,solo_secundario,MUJER,0-4,PEDRO AGUIRRE CERDA,2,2,0
2024,F84_historico,solo_secundario,MUJER,0-4,PENAFLOR,3,2,0
2024,F84_historico,solo_secundario,MUJER,0-4,PENALOLEN,1,1,0
2024,F84_historico,solo_secundario,MUJER,0-4,PICA,1,1,0
2024,F84_historico,solo_secundario,MUJER,0-4,PITRUFQUEN,1,1,0
2024,F84_historico,solo_secundario,MUJER,0-4,PUDAHUEL,2,2,0
2024,F84_historico,solo_secundario,MUJER,0-4,PUENTE ALTO,24,18,0
2024,F84_historico,solo_secundario,MUJER,0-4,PUERTO MONTT,3,3,0
2024,F84_historico,solo_secundario,MUJER,0-4,PUYEHUE,1,1,0
2024,F84_historico,solo_secundario,MUJER,0-4,QUILICURA,6,5,0
2024,F84_historico,solo_secundario,MUJER,0-4,QUILLOTA,9,5,0
2024,F84_historico,solo_secundario,MUJER,0-4,QUILPUE,2,1,0
2024,F84_historico,solo_secundario,MUJER,0-4,QUINTA NORMAL,1,1,0
2024,F84_historico,solo_secundario,MUJER,0-4,RANCAGUA,9,8,0
2024,F84_historico,solo_secundario,MUJER,0-4,RECOLETA,3,3,0
2024,F84_historico,solo_secundario,MUJER,0-4,RENCA,1,1,0
2024,F84_historico,solo_secundario,MUJER,0-4,RIO CLARO,1,1,0
2024,F84_historico,solo_secundario,MUJER,0-4,SAN ANTONIO,1,1,0
2024,F84_historico,solo_secundario,MUJER,0-4,SAN BERNARDO,8,7,0
2024,F84_historico,solo_secundario,MUJER,0-4,SAN CARLOS,3,2,0
2024,F84_historico,solo_secundario,MUJER,0-4,SAN CLEMENTE,1,1,0
2024,F84_historico,solo_secundario,MUJER,0-4,SAN FELIPE,1,1,0
2024,F84_historico,solo_secundario,MUJER,0-4,SAN FERNANDO,2,1,0
2024,F84_historico,solo_secundario,MUJER,0-4,SAN JAVIER,3,3,0
2024,F84_historico,solo_secundario,MUJER,0-4,SAN JOAQUIN,4,4,0
2024,F84_historico,solo_secundario,MUJER,0-4,SAN JUAN DE LA COSTA,1,1,0
2024,F84_historico,solo_secundario,MUJER,0-4,SAN MIGUEL,1,1,0
2024,F84_historico,solo_secundario,MUJER,0-4,SAN NICOLAS,1,1,0
2024,F84_historico,solo_secundario,MUJER,0-4,SAN PEDRO DE LA PAZ,3,2,0
2024,F84_historico,solo_secundario,MUJER,0-4,SAN RAFAEL,1,1,0
2024,F84_historico,solo_secundario,MUJER,0-4,SAN VICENTE,1,1,0
2024,F84_historico,solo_secundario,MUJER,0-4,SANTA CRUZ,2,2,0
2024,F84_historico,solo_secundario,MUJER,0-4,SANTIAGO,7,5,0
2024,F84_historico,solo_secundario,MUJER,0-4,TALAGANTE,3,3,0
2024,F84_historico,solo_secundario,MUJER,0-4,TALCA,7,7,0
2024,F84_historico,solo_secundario,MUJER,0-4,TALCAHUANO,1,1,0
2024,F84_historico,solo_secundario,MUJER,0-4,TEMUCO,5,5,0
2024,F84_historico,solo_secundario,MUJER,0-4,TUCAPEL,1,1,0
2024,F84_historico,solo_secundario,MUJER,0-4,VALDIVIA,5,3,0
2024,F84_historico,solo_secundario,MUJER,0-4,VALLENAR,1,1,0
2024,F84_historico,solo_secundario,MUJER,0-4,VALPARAISO,30,10,0
2024,F84_historico,solo_secundario,MUJER,0-4,VILLA ALEMANA,1,1,0
2024,F84_historico,solo_secundario,MUJER,0-4,VILLARRICA,1,1,0
2024,F84_historico,solo_secundario,MUJER,0-4,VINA DEL MAR,10,8,0
2024,F84_historico,solo_secundario,MUJER,10-14,ALTO HOSPICIO,9,8,0
2024,F84_historico,solo_secundario,MUJER,10-14,ANDACOLLO,1,1,0
2024,F84_historico,solo_secundario,MUJER,10-14,ANGOL,2,2,0
2024,F84_historico,solo_secundario,MUJER,10-14,ANTOFAGASTA,28,24,0
2024,F84_historico,solo_secundario,MUJER,10-14,ARAUCO,5,3,0
2024,F84_historico,solo_secundario,MUJER,10-14,ARICA,27,20,0
2024,F84_historico,solo_secundario,MUJER,10-14,BUIN,7,5,0
2024,F84_historico,solo_secundario,MUJER,10-14,BULNES,1,1,0
2024,F84_historico,solo_secundario,MUJER,10-14,CABRERO,1,1,0
2024,F84_historico,solo_secundario,MUJER,10-14,CALAMA,22,21,0
2024,F84_historico,solo_secundario,MUJER,10-14,CALERA,2,2,0
2024,F84_historico,solo_secundario,MUJER,10-14,CALERA DE TANGO,1,1,0
2024,F84_historico,solo_secundario,MUJER,10-14,CARTAGENA,1,1,0
2024,F84_historico,solo_secundario,MUJER,10-14,CASABLANCA,2,2,0
2024,F84_historico,solo_secundario,MUJER,10-14,CASTRO,6,4,0
2024,F84_historico,solo_secundario,MUJER,10-14,CERRILLOS,9,1,0
2024,F84_historico,solo_secundario,MUJER,10-14,CERRO NAVIA,2,2,0
2024,F84_historico,solo_secundario,MUJER,10-14,CHIGUAYANTE,6,5,0
2024,F84_historico,solo_secundario,MUJER,10-14,CHILLAN,32,23,0
2024,F84_historico,solo_secundario,MUJER,10-14,CHILLAN VIEJO,1,1,0
2024,F84_historico,solo_secundario,MUJER,10-14,COELEMU,1,1,0
2024,F84_historico,solo_secundario,MUJER,10-14,COIHAIQUE,6,5,0
2024,F84_historico,solo_secundario,MUJER,10-14,COIHUECO,2,2,0
2024,F84_historico,solo_secundario,MUJER,10-14,COLBUN,2,2,0
2024,F84_historico,solo_secundario,MUJER,10-14,COLINA,3,2,0
2024,F84_historico,solo_secundario,MUJER,10-14,COLLIPULLI,1,1,0
2024,F84_historico,solo_secundario,MUJER,10-14,COMBARBALA,1,1,0
2024,F84_historico,solo_secundario,MUJER,10-14,CONCEPCION,6,5,0
2024,F84_historico,solo_secundario,MUJER,10-14,CONSTITUCION,2,2,0
2024,F84_historico,solo_secundario,MUJER,10-14,COPIAPO,11,10,0
2024,F84_historico,solo_secundario,MUJER,10-14,COQUIMBO,23,18,0
2024,F84_historico,solo_secundario,MUJER,10-14,CORONEL,19,13,0
2024,F84_historico,solo_secundario,MUJER,10-14,CURACAUTIN,1,1,0
2024,F84_historico,solo_secundario,MUJER,10-14,CURANILAHUE,3,2,0
2024,F84_historico,solo_secundario,MUJER,10-14,CUREPTO,1,1,0
2024,F84_historico,solo_secundario,MUJER,10-14,CURICO,17,8,0
2024,F84_historico,solo_secundario,MUJER,10-14,EL BOSQUE,14,12,0
2024,F84_historico,solo_secundario,MUJER,10-14,EL CARMEN,2,2,0
2024,F84_historico,solo_secundario,MUJER,10-14,ESTACION CENTRAL,5,4,0
2024,F84_historico,solo_secundario,MUJER,10-14,HIJUELAS,3,3,0
2024,F84_historico,solo_secundario,MUJER,10-14,HUALANE,2,1,0
2024,F84_historico,solo_secundario,MUJER,10-14,HUALPEN,12,11,0
2024,F84_historico,solo_secundario,MUJER,10-14,HUALQUI,3,3,0
2024,F84_historico,solo_secundario,MUJER,10-14,INDEPENDENCIA,1,1,0
2024,F84_historico,solo_secundario,MUJER,10-14,IQUIQUE,17,15,0
2024,F84_historico,solo_secundario,MUJER,10-14,ISLA DE MAIPO,1,1,0
2024,F84_historico,solo_secundario,MUJER,10-14,LA CISTERNA,5,4,0
2024,F84_historico,solo_secundario,MUJER,10-14,LA CRUZ,1,1,0
2024,F84_historico,solo_secundario,MUJER,10-14,LA FLORIDA,13,11,0
2024,F84_historico,solo_secundario,MUJER,10-14,LA GRANJA,11,9,0
2024,F84_historico,solo_secundario,MUJER,10-14,LA LIGUA,1,1,0
2024,F84_historico,solo_secundario,MUJER,10-14,LA PINTANA,7,7,0
2024,F84_historico,solo_secundario,MUJER,10-14,LA REINA,1,1,0
2024,F84_historico,solo_secundario,MUJER,10-14,LA SERENA,14,11,0
2024,F84_historico,solo_secundario,MUJER,10-14,LAJA,1,1,0
2024,F84_historico,solo_secundario,MUJER,10-14,LAS CONDES,1,1,0
2024,F84_historico,solo_secundario,MUJER,10-14,LAUTARO,5,3,0
2024,F84_historico,solo_secundario,MUJER,10-14,LIMACHE,1,1,0
2024,F84_historico,solo_secundario,MUJER,10-14,LINARES,8,2,0
2024,F84_historico,solo_secundario,MUJER,10-14,LLAILLAY,1,1,0
2024,F84_historico,solo_secundario,MUJER,10-14,LO ESPEJO,6,5,0
2024,F84_historico,solo_secundario,MUJER,10-14,LONGAVI,1,1,0
2024,F84_historico,solo_secundario,MUJER,10-14,LONQUIMAY,3,1,0
2024,F84_historico,solo_secundario,MUJER,10-14,LOS ANDES,3,3,0
2024,F84_historico,solo_secundario,MUJER,10-14,LOS ANGELES,17,16,0
2024,F84_historico,solo_secundario,MUJER,10-14,LOS LAGOS,1,1,0
2024,F84_historico,solo_secundario,MUJER,10-14,LOTA,5,4,0
2024,F84_historico,solo_secundario,MUJER,10-14,MACHALI,3,3,0
2024,F84_historico,solo_secundario,MUJER,10-14,MACUL,2,2,0
2024,F84_historico,solo_secundario,MUJER,10-14,MAFIL,2,2,0
2024,F84_historico,solo_secundario,MUJER,10-14,MAIPU,7,6,0
2024,F84_historico,solo_secundario,MUJER,10-14,MARIA PINTO,1,1,0
2024,F84_historico,solo_secundario,MUJER,10-14,MARIQUINA,2,1,0
2024,F84_historico,solo_secundario,MUJER,10-14,MEJILLONES,1,1,0
2024,F84_historico,solo_secundario,MUJER,10-14,MELIPILLA,3,2,0
2024,F84_historico,solo_secundario,MUJER,10-14,MOLINA,1,1,0
2024,F84_historico,solo_secundario,MUJER,10-14,MONTE PATRIA,1,1,0
2024,F84_historico,solo_secundario,MUJER,10-14,MOSTAZAL,1,1,0
2024,F84_historico,solo_secundario,MUJER,10-14,MULCHEN,3,3,0
2024,F84_historico,solo_secundario,MUJER,10-14,NATALES,1,1,0
2024,F84_historico,solo_secundario,MUJER,10-14,NIQUEN,2,1,0
2024,F84_historico,solo_secundario,MUJER,10-14,NUNOA,4,2,0
2024,F84_historico,solo_secundario,MUJER,10-14,OLMUE,1,1,0
2024,F84_historico,solo_secundario,MUJER,10-14,OSORNO,10,8,0
2024,F84_historico,solo_secundario,MUJER,10-14,OVALLE,6,6,0
2024,F84_historico,solo_secundario,MUJER,10-14,PADRE HURTADO,1,1,0
2024,F84_historico,solo_secundario,MUJER,10-14,PADRE LAS CASAS,2,2,0
2024,F84_historico,solo_secundario,MUJER,10-14,PAINE,1,1,0
2024,F84_historico,solo_secundario,MUJER,10-14,PAPUDO,1,1,0
2024,F84_historico,solo_secundario,MUJER,10-14,PARRAL,3,2,0
2024,F84_historico,solo_secundario,MUJER,10-14,PEDRO AGUIRRE CERDA,1,1,0
2024,F84_historico,solo_secundario,MUJER,10-14,PENAFLOR,2,2,0
2024,F84_historico,solo_secundario,MUJER,10-14,PENALOLEN,6,5,0
2024,F84_historico,solo_secundario,MUJER,10-14,PENCO,4,4,0
2024,F84_historico,solo_secundario,MUJER,10-14,PERALILLO,1,1,0
2024,F84_historico,solo_secundario,MUJER,10-14,PINTO,1,1,0
2024,F84_historico,solo_secundario,MUJER,10-14,PIRQUE,1,1,0
2024,F84_historico,solo_secundario,MUJER,10-14,PITRUFQUEN,4,1,0
2024,F84_historico,solo_secundario,MUJER,10-14,POZO ALMONTE,6,2,0
2024,F84_historico,solo_secundario,MUJER,10-14,PROVIDENCIA,2,2,0
2024,F84_historico,solo_secundario,MUJER,10-14,PUCHUNCAVI,2,2,0
2024,F84_historico,solo_secundario,MUJER,10-14,PUCON,1,1,0
2024,F84_historico,solo_secundario,MUJER,10-14,PUDAHUEL,5,5,0
2024,F84_historico,solo_secundario,MUJER,10-14,PUENTE ALTO,34,28,0
2024,F84_historico,solo_secundario,MUJER,10-14,PUERTO MONTT,10,10,0
2024,F84_historico,solo_secundario,MUJER,10-14,PUERTO VARAS,1,1,0
2024,F84_historico,solo_secundario,MUJER,10-14,PUNTA ARENAS,3,3,0
2024,F84_historico,solo_secundario,MUJER,10-14,PURRANQUE,3,1,0
2024,F84_historico,solo_secundario,MUJER,10-14,PUTAENDO,1,1,0
2024,F84_historico,solo_secundario,MUJER,10-14,QUELLON,1,1,0
2024,F84_historico,solo_secundario,MUJER,10-14,QUILICURA,7,7,0
2024,F84_historico,solo_secundario,MUJER,10-14,QUILLECO,2,2,0
2024,F84_historico,solo_secundario,MUJER,10-14,QUILLON,2,2,0
2024,F84_historico,solo_secundario,MUJER,10-14,QUILLOTA,8,7,0
2024,F84_historico,solo_secundario,MUJER,10-14,QUILPUE,10,9,0
2024,F84_historico,solo_secundario,MUJER,10-14,QUINTA NORMAL,1,1,0
2024,F84_historico,solo_secundario,MUJER,10-14,QUIRIHUE,2,2,0
2024,F84_historico,solo_secundario,MUJER,10-14,RANCAGUA,6,5,0
2024,F84_historico,solo_secundario,MUJER,10-14,RANQUIL,1,1,0
2024,F84_historico,solo_secundario,MUJER,10-14,RECOLETA,3,3,0
2024,F84_historico,solo_secundario,MUJER,10-14,RENCA,3,2,0
2024,F84_historico,solo_secundario,MUJER,10-14,RENGO,4,4,0
2024,F84_historico,solo_secundario,MUJER,10-14,REQUINOA,1,1,0
2024,F84_historico,solo_secundario,MUJER,10-14,RETIRO,1,1,0
2024,F84_historico,solo_secundario,MUJER,10-14,RIO BUENO,1,1,0
2024,F84_historico,solo_secundario,MUJER,10-14,SAN ANTONIO,3,3,0
2024,F84_historico,solo_secundario,MUJER,10-14,SAN BERNARDO,19,14,0
2024,F84_historico,solo_secundario,MUJER,10-14,SAN CARLOS,9,7,0
2024,F84_historico,solo_secundario,MUJER,10-14,SAN CLEMENTE,2,2,0
2024,F84_historico,solo_secundario,MUJER,10-14,SAN FERNANDO,3,3,0
2024,F84_historico,solo_secundario,MUJER,10-14,SAN IGNACIO,1,1,0
2024,F84_historico,solo_secundario,MUJER,10-14,SAN JAVIER,1,1,0
2024,F84_historico,solo_secundario,MUJER,10-14,SAN JOAQUIN,4,4,0
2024,F84_historico,solo_secundario,MUJER,10-14,SAN MIGUEL,3,3,0
2024,F84_historico,solo_secundario,MUJER,10-14,SAN NICOLAS,3,2,0
2024,F84_historico,solo_secundario,MUJER,10-14,SAN PABLO,2,2,0
2024,F84_historico,solo_secundario,MUJER,10-14,SAN PEDRO DE LA PAZ,13,10,0
2024,F84_historico,solo_secundario,MUJER,10-14,SAN RAMON,4,3,0
2024,F84_historico,solo_secundario,MUJER,10-14,SANTA BARBARA,2,1,0
2024,F84_historico,solo_secundario,MUJER,10-14,SANTIAGO,13,5,0
2024,F84_historico,solo_secundario,MUJER,10-14,SANTO DOMINGO,1,1,0
2024,F84_historico,solo_secundario,MUJER,10-14,TALAGANTE,2,2,0
2024,F84_historico,solo_secundario,MUJER,10-14,TALCA,3,3,0
2024,F84_historico,solo_secundario,MUJER,10-14,TALCAHUANO,24,15,0
2024,F84_historico,solo_secundario,MUJER,10-14,TEMUCO,26,18,0
2024,F84_historico,solo_secundario,MUJER,10-14,TEODORO SCHMIDT,1,1,0
2024,F84_historico,solo_secundario,MUJER,10-14,TIERRA AMARILLA,2,1,0
2024,F84_historico,solo_secundario,MUJER,10-14,TILTIL,2,2,0
2024,F84_historico,solo_secundario,MUJER,10-14,TOCOPILLA,2,2,0
2024,F84_historico,solo_secundario,MUJER,10-14,TOME,2,2,0
2024,F84_historico,solo_secundario,MUJER,10-14,VALDIVIA,7,5,0
2024,F84_historico,solo_secundario,MUJER,10-14,VALLENAR,5,3,0
2024,F84_historico,solo_secundario,MUJER,10-14,VALPARAISO,18,14,0
2024,F84_historico,solo_secundario,MUJER,10-14,VICUNA,1,1,0
2024,F84_historico,solo_secundario,MUJER,10-14,VILLA ALEMANA,4,4,0
2024,F84_historico,solo_secundario,MUJER,10-14,VILLARRICA,10,6,0
2024,F84_historico,solo_secundario,MUJER,10-14,VINA DEL MAR,22,19,0
2024,F84_historico,solo_secundario,MUJER,10-14,VITACURA,1,1,0
2024,F84_historico,solo_secundario,MUJER,10-14,YERBAS BUENAS,1,1,0
2024,F84_historico,solo_secundario,MUJER,10-14,YUNGAY,2,1,0
2024,F84_historico,solo_secundario,MUJER,15-19,ALTO DEL CARMEN,1,1,0
2024,F84_historico,solo_secundario,MUJER,15-19,ALTO HOSPICIO,8,8,0
2024,F84_historico,solo_secundario,MUJER,15-19,ANGOL,3,3,0
2024,F84_historico,solo_secundario,MUJER,15-19,ANTOFAGASTA,24,20,0
2024,F84_historico,solo_secundario,MUJER,15-19,ARICA,7,6,0
2024,F84_historico,solo_secundario,MUJER,15-19,BUIN,2,2,0
2024,F84_historico,solo_secundario,MUJER,15-19,BULNES,1,1,0
2024,F84_historico,solo_secundario,MUJER,15-19,CALAMA,17,13,0
2024,F84_historico,solo_secundario,MUJER,15-19,CALBUCO,1,1,0
2024,F84_historico,solo_secundario,MUJER,15-19,CALDERA,1,1,0
2024,F84_historico,solo_secundario,MUJER,15-19,CALERA,1,1,0
2024,F84_historico,solo_secundario,MUJER,15-19,CASTRO,7,6,0
2024,F84_historico,solo_secundario,MUJER,15-19,CERRO NAVIA,3,3,0
2024,F84_historico,solo_secundario,MUJER,15-19,CHIGUAYANTE,1,1,0
2024,F84_historico,solo_secundario,MUJER,15-19,CHILLAN,21,18,0
2024,F84_historico,solo_secundario,MUJER,15-19,CHILLAN VIEJO,1,1,0
2024,F84_historico,solo_secundario,MUJER,15-19,COELEMU,2,2,0
2024,F84_historico,solo_secundario,MUJER,15-19,COIHAIQUE,5,4,0
2024,F84_historico,solo_secundario,MUJER,15-19,COLBUN,1,1,0
2024,F84_historico,solo_secundario,MUJER,15-19,CON CON,3,2,0
2024,F84_historico,solo_secundario,MUJER,15-19,CONCEPCION,6,6,0
2024,F84_historico,solo_secundario,MUJER,15-19,CONSTITUCION,1,1,0
2024,F84_historico,solo_secundario,MUJER,15-19,COPIAPO,5,4,0
2024,F84_historico,solo_secundario,MUJER,15-19,COQUIMBO,14,11,0
2024,F84_historico,solo_secundario,MUJER,15-19,CORONEL,10,6,0
2024,F84_historico,solo_secundario,MUJER,15-19,CURACAVI,1,1,0
2024,F84_historico,solo_secundario,MUJER,15-19,CURACO DE VELEZ,1,1,0
2024,F84_historico,solo_secundario,MUJER,15-19,CURANILAHUE,2,2,0
2024,F84_historico,solo_secundario,MUJER,15-19,CURICO,5,4,0
2024,F84_historico,solo_secundario,MUJER,15-19,DALCAHUE,1,1,0
2024,F84_historico,solo_secundario,MUJER,15-19,EL BOSQUE,2,2,0
2024,F84_historico,solo_secundario,MUJER,15-19,EL MONTE,2,1,0
2024,F84_historico,solo_secundario,MUJER,15-19,EL TABO,1,1,0
2024,F84_historico,solo_secundario,MUJER,15-19,ESTACION CENTRAL,9,5,0
2024,F84_historico,solo_secundario,MUJER,15-19,FRUTILLAR,1,1,0
2024,F84_historico,solo_secundario,MUJER,15-19,GRANEROS,1,1,0
2024,F84_historico,solo_secundario,MUJER,15-19,HUALAIHUE,1,1,0
2024,F84_historico,solo_secundario,MUJER,15-19,HUALPEN,5,5,0
2024,F84_historico,solo_secundario,MUJER,15-19,HUALQUI,1,1,0
2024,F84_historico,solo_secundario,MUJER,15-19,HUASCO,3,2,0
2024,F84_historico,solo_secundario,MUJER,15-19,HUECHURABA,2,1,0
2024,F84_historico,solo_secundario,MUJER,15-19,INDEPENDENCIA,2,2,0
2024,F84_historico,solo_secundario,MUJER,15-19,IQUIQUE,12,11,0
2024,F84_historico,solo_secundario,MUJER,15-19,LA CISTERNA,1,1,0
2024,F84_historico,solo_secundario,MUJER,15-19,LA CRUZ,1,1,0
2024,F84_historico,solo_secundario,MUJER,15-19,LA FLORIDA,12,11,0
2024,F84_historico,solo_secundario,MUJER,15-19,LA GRANJA,2,2,0
2024,F84_historico,solo_secundario,MUJER,15-19,LA PINTANA,2,2,0
2024,F84_historico,solo_secundario,MUJER,15-19,LA SERENA,6,6,0
2024,F84_historico,solo_secundario,MUJER,15-19,LAMPA,1,1,0
2024,F84_historico,solo_secundario,MUJER,15-19,LAS CONDES,5,4,0
2024,F84_historico,solo_secundario,MUJER,15-19,LAUTARO,2,2,0
2024,F84_historico,solo_secundario,MUJER,15-19,LIMACHE,2,1,0
2024,F84_historico,solo_secundario,MUJER,15-19,LINARES,2,2,0
2024,F84_historico,solo_secundario,MUJER,15-19,LLANQUIHUE,1,1,0
2024,F84_historico,solo_secundario,MUJER,15-19,LO ESPEJO,2,2,0
2024,F84_historico,solo_secundario,MUJER,15-19,LO PRADO,1,1,0
2024,F84_historico,solo_secundario,MUJER,15-19,LONCOCHE,1,1,0
2024,F84_historico,solo_secundario,MUJER,15-19,LONGAVI,1,1,0
2024,F84_historico,solo_secundario,MUJER,15-19,LOS ANDES,2,2,0
2024,F84_historico,solo_secundario,MUJER,15-19,LOS ANGELES,4,4,0
2024,F84_historico,solo_secundario,MUJER,15-19,MACHALI,2,1,0
2024,F84_historico,solo_secundario,MUJER,15-19,MACUL,5,4,0
2024,F84_historico,solo_secundario,MUJER,15-19,MAIPU,8,5,0
2024,F84_historico,solo_secundario,MUJER,15-19,MAULE,1,1,0
2024,F84_historico,solo_secundario,MUJER,15-19,MEJILLONES,2,2,0
2024,F84_historico,solo_secundario,MUJER,15-19,MELIPILLA,6,3,0
2024,F84_historico,solo_secundario,MUJER,15-19,MOLINA,1,1,0
2024,F84_historico,solo_secundario,MUJER,15-19,MOSTAZAL,1,1,0
2024,F84_historico,solo_secundario,MUJER,15-19,NACIMIENTO,1,1,0
2024,F84_historico,solo_secundario,MUJER,15-19,NATALES,1,1,0
2024,F84_historico,solo_secundario,MUJER,15-19,NIQUEN,3,2,0
2024,F84_historico,solo_secundario,MUJER,15-19,NUNOA,2,1,0
2024,F84_historico,solo_secundario,MUJER,15-19,OSORNO,3,3,0
2024,F84_historico,solo_secundario,MUJER,15-19,OVALLE,1,1,0
2024,F84_historico,solo_secundario,MUJER,15-19,PADRE HURTADO,1,1,0
2024,F84_historico,solo_secundario,MUJER,15-19,PADRE LAS CASAS,2,2,0
2024,F84_historico,solo_secundario,MUJER,15-19,PAINE,3,3,0
2024,F84_historico,solo_secundario,MUJER,15-19,PALMILLA,1,1,0
2024,F84_historico,solo_secundario,MUJER,15-19,PARRAL,2,1,0
2024,F84_historico,solo_secundario,MUJER,15-19,PELARCO,2,1,0
2024,F84_historico,solo_secundario,MUJER,15-19,PENAFLOR,2,2,0
2024,F84_historico,solo_secundario,MUJER,15-19,PENALOLEN,5,4,0
2024,F84_historico,solo_secundario,MUJER,15-19,PENCAHUE,1,1,0
2024,F84_historico,solo_secundario,MUJER,15-19,PENCO,12,7,0
2024,F84_historico,solo_secundario,MUJER,15-19,PERQUENCO,1,1,0
2024,F84_historico,solo_secundario,MUJER,15-19,PICA,1,1,0
2024,F84_historico,solo_secundario,MUJER,15-19,PIRQUE,1,1,0
2024,F84_historico,solo_secundario,MUJER,15-19,PITRUFQUEN,3,2,0
2024,F84_historico,solo_secundario,MUJER,15-19,POZO ALMONTE,1,1,0
2024,F84_historico,solo_secundario,MUJER,15-19,PROVIDENCIA,2,2,0
2024,F84_historico,solo_secundario,MUJER,15-19,PUDAHUEL,2,2,0
2024,F84_historico,solo_secundario,MUJER,15-19,PUENTE ALTO,32,25,0
2024,F84_historico,solo_secundario,MUJER,15-19,PUERTO MONTT,13,10,0
2024,F84_historico,solo_secundario,MUJER,15-19,PUNTA ARENAS,7,5,0
2024,F84_historico,solo_secundario,MUJER,15-19,PUREN,1,1,0
