year,code,label,section,age_group,sex,count
2024,05990022,Trastorno Generalizados del Desarrollo | Autismo,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,60-64,Mujeres,8
2024,05990022,Trastorno Generalizados del Desarrollo | Autismo,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,65-69,Hombres,2
2024,05990022,Trastorno Generalizados del Desarrollo | Autismo,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,65-69,Mujeres,4
2024,05990022,Trastorno Generalizados del Desarrollo | Autismo,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,70-74,Hombres,0
2024,05990022,Trastorno Generalizados del Desarrollo | Autismo,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,70-74,Mujeres,0
2024,05990022,Trastorno Generalizados del Desarrollo | Autismo,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,75-79,Hombres,0
2024,05990022,Trastorno Generalizados del Desarrollo | Autismo,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,75-79,Mujeres,0
2024,05990022,Trastorno Generalizados del Desarrollo | Autismo,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,80+,Hombres,0
2024,05990022,Trastorno Generalizados del Desarrollo | Autismo,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,80+,Mujeres,1
2024,05990023,Asperger,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,0-4,Hombres,25
2024,05990023,Asperger,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,0-4,Mujeres,9
2024,05990023,Asperger,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,5-9,Hombres,151
2024,05990023,Asperger,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,5-9,Mujeres,60
2024,05990023,Asperger,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,10-14,Hombres,177
2024,05990023,Asperger,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,10-14,Mujeres,116
2024,05990023,Asperger,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,15-19,Hombres,129
2024,05990023,Asperger,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,15-19,Mujeres,74
2024,05990023,Asperger,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,20-24,Hombres,58
2024,05990023,Asperger,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,20-24,Mujeres,21
2024,05990023,Asperger,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,25-29,Hombres,22
2024,05990023,Asperger,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,25-29,Mujeres,16
2024,05990023,Asperger,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,30-34,Hombres,16
2024,05990023,Asperger,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,30-34,Mujeres,10
2024,05990023,Asperger,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,35-39,Hombres,5
2024,05990023,Asperger,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,35-39,Mujeres,9
2024,05990023,Asperger,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,40-44,Hombres,6
2024,05990023,Asperger,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,40-44,Mujeres,6
2024,05990023,Asperger,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,45-49,Hombres,1
2024,05990023,Asperger,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,45-49,Mujeres,1
2024,05990023,Asperger,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,50-54,Hombres,2
2024,05990023,Asperger,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,50-54,Mujeres,1
2024,05990023,Asperger,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,55-59,Hombres,2
2024,05990023,Asperger,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,55-59,Mujeres,2
2024,05990023,Asperger,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,60-64,Hombres,0
2024,05990023,Asperger,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,60-64,Mujeres,0
2024,05990023,Asperger,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,65-69,Hombres,0
2024,05990023,Asperger,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,65-69,Mujeres,0
2024,05990023,Asperger,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,70-74,Hombres,0
2024,05990023,Asperger,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,70-74,Mujeres,1
2024,05990023,Asperger,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,75-79,Hombres,1
2024,05990023,Asperger,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,75-79,Mujeres,0
2024,05990023,Asperger,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,80+,Hombres,0
2024,05990023,Asperger,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,80+,Mujeres,1
2024,05990024,Síndrome de Rett,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,0-4,Hombres,1
2024,05990024,Síndrome de Rett,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,0-4,Mujeres,0
2024,05990024,Síndrome de Rett,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,5-9,Hombres,0
2024,05990024,Síndrome de Rett,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,5-9,Mujeres,1
2024,05990024,Síndrome de Rett,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,10-14,Hombres,1
2024,05990024,Síndrome de Rett,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,10-14,Mujeres,1
2024,05990024,Síndrome de Rett,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,15-19,Hombres,0
2024,05990024,Síndrome de Rett,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,15-19,Mujeres,0
2024,05990024,Síndrome de Rett,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,20-24,Hombres,1
2024,05990024,Síndrome de Rett,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,20-24,Mujeres,2
2024,05990024,Síndrome de Rett,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,25-29,Hombres,0
2024,05990024,Síndrome de Rett,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,25-29,Mujeres,2
2024,05990024,Síndrome de Rett,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,30-34,Hombres,0
2024,05990024,Síndrome de Rett,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,30-34,Mujeres,1
2024,05990024,Síndrome de Rett,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,35-39,Hombres,0
2024,05990024,Síndrome de Rett,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,35-39,Mujeres,3
2024,05990024,Síndrome de Rett,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,40-44,Hombres,1
2024,05990024,Síndrome de Rett,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,40-44,Mujeres,0
2024,05990024,Síndrome de Rett,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,45-49,Hombres,0
2024,05990024,Síndrome de Rett,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,45-49,Mujeres,0
2024,05990024,Síndrome de Rett,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,50-54,Hombres,0
2024,05990024,Síndrome de Rett,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,50-54,Mujeres,0
2024,05990024,Síndrome de Rett,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,55-59,Hombres,0
2024,05990024,Síndrome de Rett,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,55-59,Mujeres,1
2024,05990024,Síndrome de Rett,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,60-64,Hombres,0
2024,05990024,Síndrome de Rett,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,60-64,Mujeres,0
2024,05990024,Síndrome de Rett,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,65-69,Hombres,0
2024,05990024,Síndrome de Rett,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,65-69,Mujeres,0
2024,05990024,Síndrome de Rett,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,70-74,Hombres,0
2024,05990024,Síndrome de Rett,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,70-74,Mujeres,0
2024,05990024,Síndrome de Rett,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,75-79,Hombres,0
2024,05990024,Síndrome de Rett,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,75-79,Mujeres,0
2024,05990024,Síndrome de Rett,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,80+,Hombres,0
2024,05990024,Síndrome de Rett,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,80+,Mujeres,0
2024,05990025,Trastorno Desintegrativo de la Infancia,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,0-4,Hombres,2
2024,05990025,Trastorno Desintegrativo de la Infancia,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,0-4,Mujeres,3
2024,05990025,Trastorno Desintegrativo de la Infancia,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,5-9,Hombres,9
2024,05990025,Trastorno Desintegrativo de la Infancia,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,5-9,Mujeres,2
2024,05990025,Trastorno Desintegrativo de la Infancia,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,10-14,Hombres,2
2024,05990025,Trastorno Desintegrativo de la Infancia,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,10-14,Mujeres,5
2024,05990025,Trastorno Desintegrativo de la Infancia,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,15-19,Hombres,3
2024,05990025,Trastorno Desintegrativo de la Infancia,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,15-19,Mujeres,5
2024,05990025,Trastorno Desintegrativo de la Infancia,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,20-24,Hombres,2
2024,05990025,Trastorno Desintegrativo de la Infancia,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,20-24,Mujeres,0
2024,05990025,Trastorno Desintegrativo de la Infancia,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,25-29,Hombres,4
2024,05990025,Trastorno Desintegrativo de la Infancia,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,25-29,Mujeres,1
2024,05990025,Trastorno Desintegrativo de la Infancia,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,30-34,Hombres,1
2024,05990025,Trastorno Desintegrativo de la Infancia,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,30-34,Mujeres,2
2024,05990025,Trastorno Desintegrativo de la Infancia,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,35-39,Hombres,2
2024,05990025,Trastorno Desintegrativo de la Infancia,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,35-39,Mujeres,0
2024,05990025,Trastorno Desintegrativo de la Infancia,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,40-44,Hombres,0
2024,05990025,Trastorno Desintegrativo de la Infancia,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,40-44,Mujeres,0
2024,05990025,Trastorno Desintegrativo de la Infancia,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,45-49,Hombres,0
2024,05990025,Trastorno Desintegrativo de la Infancia,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,45-49,Mujeres,0
2024,05990025,Trastorno Desintegrativo de la Infancia,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,50-54,Hombres,1
2024,05990025,Trastorno Desintegrativo de la Infancia,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,50-54,Mujeres,1
2024,05990025,Trastorno Desintegrativo de la Infancia,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,55-59,Hombres,0
2024,05990025,Trastorno Desintegrativo de la Infancia,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,55-59,Mujeres,0
2024,05990025,Trastorno Desintegrativo de la Infancia,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,60-64,Hombres,0
2024,05990025,Trastorno Desintegrativo de la Infancia,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,60-64,Mujeres,1
2024,05990025,Trastorno Desintegrativo de la Infancia,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,65-69,Hombres,0
2024,05990025,Trastorno Desintegrativo de la Infancia,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,65-69,Mujeres,0
2024,05990025,Trastorno Desintegrativo de la Infancia,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,70-74,Hombres,0
2024,05990025,Trastorno Desintegrativo de la Infancia,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,70-74,Mujeres,0
2024,05990025,Trastorno Desintegrativo de la Infancia,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,75-79,Hombres,0
2024,05990025,Trastorno Desintegrativo de la Infancia,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,75-79,Mujeres,0
2024,05990025,Trastorno Desintegrativo de la Infancia,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,80+,Hombres,1
2024,05990025,Trastorno Desintegrativo de la Infancia,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,80+,Mujeres,0
2024,05990026,Trastorno Generalizado del Desarrollo no Específico,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,0-4,Hombres,194
2024,05990026,Trastorno Generalizado del Desarrollo no Específico,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,0-4,Mujeres,75
2024,05990026,Trastorno Generalizado del Desarrollo no Específico,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,5-9,Hombres,459
2024,05990026,Trastorno Generalizado del Desarrollo no Específico,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,5-9,Mujeres,182
2024,05990026,Trastorno Generalizado del Desarrollo no Específico,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,10-14,Hombres,365
2024,05990026,Trastorno Generalizado del Desarrollo no Específico,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,10-14,Mujeres,205
2024,05990026,Trastorno Generalizado del Desarrollo no Específico,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,15-19,Hombres,222
2024,05990026,Trastorno Generalizado del Desarrollo no Específico,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,15-19,Mujeres,127
2024,05990026,Trastorno Generalizado del Desarrollo no Específico,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,20-24,Hombres,41
2024,05990026,Trastorno Generalizado del Desarrollo no Específico,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,20-24,Mujeres,30
2024,05990026,Trastorno Generalizado del Desarrollo no Específico,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,25-29,Hombres,37
2024,05990026,Trastorno Generalizado del Desarrollo no Específico,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,25-29,Mujeres,20
2024,05990026,Trastorno Generalizado del Desarrollo no Específico,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,30-34,Hombres,15
2024,05990026,Trastorno Generalizado del Desarrollo no Específico,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,30-34,Mujeres,17
2024,05990026,Trastorno Generalizado del Desarrollo no Específico,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,35-39,Hombres,14
2024,05990026,Trastorno Generalizado del Desarrollo no Específico,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,35-39,Mujeres,20
2024,05990026,Trastorno Generalizado del Desarrollo no Específico,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,40-44,Hombres,5
2024,05990026,Trastorno Generalizado del Desarrollo no Específico,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,40-44,Mujeres,5
2024,05990026,Trastorno Generalizado del Desarrollo no Específico,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,45-49,Hombres,2
2024,05990026,Trastorno Generalizado del Desarrollo no Específico,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,45-49,Mujeres,4
2024,05990026,Trastorno Generalizado del Desarrollo no Específico,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,50-54,Hombres,1
2024,05990026,Trastorno Generalizado del Desarrollo no Específico,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,50-54,Mujeres,4
2024,05990026,Trastorno Generalizado del Desarrollo no Específico,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,55-59,Hombres,0
2024,05990026,Trastorno Generalizado del Desarrollo no Específico,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,55-59,Mujeres,7
2024,05990026,Trastorno Generalizado del Desarrollo no Específico,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,60-64,Hombres,1
2024,05990026,Trastorno Generalizado del Desarrollo no Específico,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,60-64,Mujeres,4
2024,05990026,Trastorno Generalizado del Desarrollo no Específico,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,65-69,Hombres,0
2024,05990026,Trastorno Generalizado del Desarrollo no Específico,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,65-69,Mujeres,2
2024,05990026,Trastorno Generalizado del Desarrollo no Específico,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,70-74,Hombres,0
2024,05990026,Trastorno Generalizado del Desarrollo no Específico,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,70-74,Mujeres,1
2024,05990026,Trastorno Generalizado del Desarrollo no Específico,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,75-79,Hombres,1
2024,05990026,Trastorno Generalizado del Desarrollo no Específico,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,75-79,Mujeres,1
2024,05990026,Trastorno Generalizado del Desarrollo no Específico,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,80+,Hombres,0
2024,05990026,Trastorno Generalizado del Desarrollo no Específico,SECCIÓN N: INGRESOS AL PROGRAMA DE SALUD  MENTAL EN APS /ESPECIALIDAD,80+,Mujeres,1
2024,05990027,Trastorno Generalizados del Desarrollo | Autismo,SECCIÓN O: EGRESOS DEL PROGRAMA DE SALUD  MENTAL POR ALTAS CLÍNICAS EN APS /ESPECIALIDAD,0-4,Hombres,139
2024,05990027,Trastorno Generalizados del Desarrollo | Autismo,SECCIÓN O: EGRESOS DEL PROGRAMA DE SALUD  MENTAL POR ALTAS CLÍNICAS EN APS /ESPECIALIDAD,0-4,Mujeres,60
2024,05990027,Trastorno Generalizados del Desarrollo | Autismo,SECCIÓN O: EGRESOS DEL PROGRAMA DE SALUD  MENTAL POR ALTAS CLÍNICAS EN APS /ESPECIALIDAD,5-9,Hombres,909
2024,05990027,Trastorno Generalizados del Desarrollo | Autismo,SECCIÓN O: EGRESOS DEL PROGRAMA DE SALUD  MENTAL POR ALTAS CLÍNICAS EN APS /ESPECIALIDAD,5-9,Mujeres,280
2024,05990027,Trastorno Generalizados del Desarrollo | Autismo,SECCIÓN O: EGRESOS DEL PROGRAMA DE SALUD  MENTAL POR ALTAS CLÍNICAS EN APS /ESPECIALIDAD,10-14,Hombres,681
2024,05990027,Trastorno Generalizados del Desarrollo | Autismo,SECCIÓN O: EGRESOS DEL PROGRAMA DE SALUD  MENTAL POR ALTAS CLÍNICAS EN APS /ESPECIALIDAD,10-14,Mujeres,278
2024,05990027,Trastorno Generalizados del Desarrollo | Autismo,SECCIÓN O: EGRESOS DEL PROGRAMA DE SALUD  MENTAL POR ALTAS CLÍNICAS EN APS /ESPECIALIDAD,15-19,Hombres,445
2024,05990027,Trastorno Generalizados del Desarrollo | Autismo,SECCIÓN O: EGRESOS DEL PROGRAMA DE SALUD  MENTAL POR ALTAS CLÍNICAS EN APS /ESPECIALIDAD,15-19,Mujeres,222
2024,05990027,Trastorno Generalizados del Desarrollo | Autismo,SECCIÓN O: EGRESOS DEL PROGRAMA DE SALUD  MENTAL POR ALTAS CLÍNICAS EN APS /ESPECIALIDAD,20-24,Hombres,76
2024,05990027,Trastorno Generalizados del Desarrollo | Autismo,SECCIÓN O: EGRESOS DEL PROGRAMA DE SALUD  MENTAL POR ALTAS CLÍNICAS EN APS /ESPECIALIDAD,20-24,Mujeres,57
2024,05990027,Trastorno Generalizados del Desarrollo | Autismo,SECCIÓN O: EGRESOS DEL PROGRAMA DE SALUD  MENTAL POR ALTAS CLÍNICAS EN APS /ESPECIALIDAD,25-29,Hombres,24
2024,05990027,Trastorno Generalizados del Desarrollo | Autismo,SECCIÓN O: EGRESOS DEL PROGRAMA DE SALUD  MENTAL POR ALTAS CLÍNICAS EN APS /ESPECIALIDAD,25-29,Mujeres,24
2024,05990027,Trastorno Generalizados del Desarrollo | Autismo,SECCIÓN O: EGRESOS DEL PROGRAMA DE SALUD  MENTAL POR ALTAS CLÍNICAS EN APS /ESPECIALIDAD,30-34,Hombres,17
2024,05990027,Trastorno Generalizados del Desarrollo | Autismo,SECCIÓN O: EGRESOS DEL PROGRAMA DE SALUD  MENTAL POR ALTAS CLÍNICAS EN APS /ESPECIALIDAD,30-34,Mujeres,20
2024,05990027,Trastorno Generalizados del Desarrollo | Autismo,SECCIÓN O: EGRESOS DEL PROGRAMA DE SALUD  MENTAL POR ALTAS CLÍNICAS EN APS /ESPECIALIDAD,35-39,Hombres,17
