unit,year,cut_region,sex,count,population,crude,crude_lo,crude_hi,asr,asr_lo,asr_hi,asr_var,groups_missing,period,region
records,2022.0,15,MUJER,20.0,127901.0,15.637094315134362,9.55154344798238,24.150223925281743,19.754121391608013,12.050123088990432,30.75864110247721,19.605977084492867,0,2022,Arica y Parinacota
records,2022.0,15,TOTAL,103.0,257722.0,39.96554426863054,32.621172559897246,48.469845588281615,48.778027981329814,39.77574783672569,59.3061468508085,23.309519689378455,0,2022,Arica y Parinacota
records,2022.0,16,HOMBRE,144.0,249724.0,57.66366068139226,48.630256282081604,67.88835392174603,75.63046346064401,63.710432795016516,89.25796488437315,40.228345184844635,0,2022,Ñuble
records,2022.0,16,MUJER,77.0,267336.0,28.802705209923094,22.730644527653034,35.9984396041397,40.88204204008287,32.18250161538747,51.364398057034165,22.142318583924116,0,2022,Ñuble
records,2022.0,16,TOTAL,221.0,517060.0,42.74165474026225,37.29188911612465,48.76380312827489,58.52581820144291,51.00753653987928,66.90500420192664,15.740701398518164,0,2022,Ñuble
records,2023.0,1,HOMBRE,81.0,202347.0,40.030245074055955,31.789792778813304,49.75393960875577,45.88737337931546,36.40898815232595,57.12594315105289,26.184460728043213,0,2023,Tarapacá
records,2023.0,1,MUJER,50.0,199241.0,25.095236422222335,18.626168176962505,33.08494068205682,29.60558788762652,21.939969989416348,39.13809254918236,17.698840482888084,0,2023,Tarapacá
records,2023.0,1,TOTAL,131.0,401588.0,32.62049662838531,27.273927473069612,38.70881670965432,37.91403930390634,31.676467589044456,45.04477513360836,11.059771730704163,0,2023,Tarapacá
records,2023.0,2,HOMBRE,244.0,359072.0,67.95294537028785,59.69339212220868,77.0358552751081,83.72418040191795,73.50173840816466,95.0532338772955,28.99714722187282,0,2023,Antofagasta
records,2023.0,2,MUJER,165.0,355070.0,46.46971019798913,39.64962317606664,54.12616684336316,60.06818880769721,51.23234897307311,70.00815601438897,21.971222653315007,0,2023,Antofagasta
records,2023.0,2,TOTAL,409.0,714142.0,57.27152303043372,51.85490652589138,63.10015993971488,72.20189123788262,65.34852504913209,79.58644494285308,12.840621078454122,0,2023,Antofagasta
records,2023.0,3,HOMBRE,87.0,160922.0,54.063459315693315,43.30261464300699,66.68707733095775,64.78273681827966,51.82554416599657,80.10970079827138,48.738450761949,0,2023,Atacama
records,2023.0,3,MUJER,22.0,158126.0,13.91295549119057,8.719175133899302,21.06438181394915,16.72755816454809,10.450267220441086,25.549460327057783,12.871639813686922,0,2023,Atacama
records,2023.0,3,TOTAL,109.0,319048.0,34.16413831147664,28.052312487675774,41.21211904711366,41.19275483073987,33.7861430135817,49.799284337643826,15.734195769908416,0,2023,Atacama
records,2023.0,4,HOMBRE,259.0,425400.0,60.88387400094029,53.69415405963462,68.76814854410536,78.24776035156594,68.96199460213352,88.47972069745884,23.88120663900645,0,2023,Coquimbo
records,2023.0,4,MUJER,97.0,443703.0,21.86147039799145,17.72817979013717,26.669139927477126,29.407539649998267,23.806450287692147,35.990790170456954,9.055296018378575,0,2023,Coquimbo
records,2023.0,4,TOTAL,356.0,869103.0,40.9617732305607,36.816757482602284,45.445740601222504,54.25199339072626,48.73062315433341,60.25120852406315,8.365386254737356,0,2023,Coquimbo
records,2023.0,5,HOMBRE,421.0,983195.0,42.81958309389287,38.8265063656878,47.11186043531611,58.821627472956465,53.30246291605661,64.77770776625646,8.322791090637446,0,2023,Valparaíso
records,2023.0,5,MUJER,201.0,1027654.0,19.559112308228254,16.94847150881479,22.45805009846365,28.458997744100802,24.628625482764686,32.74304639303114,4.099804888934468,0,2023,Valparaíso
records,2023.0,5,TOTAL,622.0,2010849.0,30.93220823642153,28.548766013542373,33.46152766881241,43.94387392483019,40.533691840095045,47.57535365690185,3.1499527909445773,0,2023,Valparaíso
records,2023.0,6,HOMBRE,170.0,508672.0,33.42035732259688,28.58524175890454,38.839069946207545,45.16512263516491,38.58184491686934,52.586907816027804,12.187426641856096,0,2023,O'Higgins
records,2023.0,6,MUJER,48.0,509029.0,9.429718149653556,6.952729770500942,12.50243820727842,13.0126428448564,9.571003941514215,17.340935049691105,3.5805456250330403,0,2023,O'Higgins
records,2023.0,6,TOTAL,218.0,1017701.0,21.420829890115073,18.67149139208763,24.46102050282542,29.426119855303114,25.62036530250044,33.65720194191305,4.0353413200313515,0,2023,O'Higgins
records,2023.0,7,HOMBRE,244.0,569896.0,42.814829372376714,37.61076704540076,48.53766060008075,56.31584535577625,49.44944031765463,63.90137435857939,13.081688098590421,0,2023,Maule
records,2023.0,7,MUJER,81.0,592745.0,13.66523547225198,10.85216948167346,16.984639968304926,19.05152414460046,15.116323130656001,23.738823371390332,4.51344617387987,0,2023,Maule
records,2023.0,7,TOTAL,325.0,1162641.0,27.9535987463026,24.99677224456795,31.1640047684551,38.034203267967946,33.99801230641894,42.43429050394201,4.48090173590304,0,2023,Maule
records,2023.0,8,HOMBRE,562.0,818002.0,68.70398849880563,63.140471524547365,74.62635419290505,90.8425668029396,83.4481437831525,98.74448681383359,14.840023806335553,0,2023,Biobío
records,2023.0,8,MUJER,246.0,863428.0,28.49108437530402,25.041693892050585,32.28285345949034,40.51831230333875,35.57747897168891,45.986356859713766,6.773431645233817,0,2023,Biobío
records,2023.0,8,TOTAL,808.0,1681430.0,48.05433470319906,44.79761111005416,51.48523183136394,66.11723114929117,61.609646934299924,70.88180799403537,5.476107623820741,0,2023,Biobío
records,2023.0,9,HOMBRE,266.0,501761.0,53.01328720247289,46.8333304260655,59.78193939933287,67.49282266668176,59.59420088069003,76.18892705257005,17.263501089175296,0,2023,La Araucanía
records,2023.0,9,MUJER,104.0,526440.0,19.755337740293292,16.141542494895994,23.936898221070845,26.59242434455415,21.69864144238516,32.31501790822166,6.886234214983121,0,2023,La Araucanía
records,2023.0,9,TOTAL,370.0,1028201.0,35.98518188564298,32.411488001459695,39.845284984851624,47.33646946120156,42.61352424050088,52.46198637472191,6.1142917975748174,0,2023,La Araucanía
records,2023.0,10,HOMBRE,193.0,451199.0,42.77491749760084,36.95275804512595,49.25401148536616,57.10296304991382,49.29487043131687,65.84548404267268,17.056739162805528,0,2023,Los Lagos
records,2023.0,10,MUJER,82.0,456230.0,17.973390614383096,14.294770941828542,22.30971683932844,24.224848588914412,19.23444443833083,30.18323307334496,7.2560437240651625,0,2023,Los Lagos
records,2023.0,10,TOTAL,275.0,907429.0,30.305401304124068,26.829089814419532,34.10712350243532,40.92912858149039,36.20843647041744,46.12076539244211,6.160727971261613,0,2023,Los Lagos
records,2023.0,11,HOMBRE,34.0,54592.0,62.28018757327081,43.130840387918134,87.03031963511702,74.93147257314602,51.6781171041567,106.06445261797587,168.55395282957778,0,2023,Aysén
records,2023.0,11,MUJER,13.0,53714.0,24.202256394980825,12.886682226242323,41.38659552101664,30.285406128300327,15.818918513330546,53.813680741199114,74.29876807610118,0,2023,Aysén
records,2023.0,11,TOTAL,47.0,108306.0,43.39556441933041,31.88542847770738,57.70690113257527,53.3161009847687,38.9800974297497,71.70623953709062,62.30518065507467,0,2023,Aysén
records,2023.0,12,HOMBRE,62.0,92686.0,66.89251882700732,51.28611061667628,85.7531902075246,90.82059920934768,69.40942588455869,117.12307011760379,136.05251621050164,0,2023,Magallanes
records,2023.0,12,MUJER,20.0,89531.0,22.33863131205951,13.64501634674464,34.50020428977069,30.553171785146176,18.475341164725982,47.957474084789894,48.38538853293157,0,2023,Magallanes
records,2023.0,12,TOTAL,82.0,182217.0,45.00128967110643,35.7908611534074,55.85846607949211,61.89482720758114,49.08980102993976,77.18811551053376,47.7993614827752,0,2023,Magallanes
records,2023.0,13,HOMBRE,1481.0,4138275.0,35.78785846759821,33.98819038541618,37.65807952058206,48.69359910275993,46.234758725093485,51.249988522086205,1.6145041477452997,0,2023,Metropolitana
records,2023.0,13,MUJER,606.0,4229515.0,14.327883929954144,13.209681451551617,15.515453216858214,20.09510660176415,18.515194864249708,21.77520590298791,0.6764717206963051,0,2023,Metropolitana
records,2023.0,13,TOTAL,2087.0,8367790.0,24.940874472232213,23.882201716435148,26.034391439190486,34.61006456833281,33.13334748721657,36.136069914788635,0.5799907460814331,0,2023,Metropolitana
records,2023.0,14,HOMBRE,72.0,200948.0,35.83016501781555,28.03489743126995,45.12216296985188,48.784752473904604,38.11865373968677,61.63708330872281,33.404280143289824,0,2023,Los Ríos
records,2023.0,14,MUJER,19.0,210257.0,9.036560019404824,5.440599439907699,14.111707848768692,12.933321126678733,7.73755693456771,20.47183423396667,8.999302487669365,0,2023,Los Ríos
records,2023.0,14,TOTAL,91.0,411205.0,22.130081103099428,17.81776084844082,27.170835694251696,31.10393619196363,25.004934003312933,38.30552553106425,10.773067187646717,0,2023,Los Ríos
records,2023.0,15,HOMBRE,110.0,130999.0,83.97010664203543,69.01321543858785,101.20668633105929,102.80603051865745,84.4012668248013,124.2143030092283,97.1104296163216,0,2023,Arica y Parinacota
records,2023.0,15,MUJER,52.0,128803.0,40.37173047211633,30.151539327858224,52.942153320087954,50.60442237329548,37.75066356966477,66.63040857810462,49.605719786287366,0,2023,Arica y Parinacota
records,2023.0,15,TOTAL,162.0,259802.0,62.35517817414801,53.122746035509046,72.73093616537882,77.65315292551331,66.10824520189753,90.7211896475497,37.54310851394244,0,2023,Arica y Parinacota
records,2023.0,16,HOMBRE,200.0,250500.0,79.84031936127745,69.15803699858576,91.70538190237521,107.64311715914346,93.15131097903863,123.86074281636432,58.686060955818064,0,2023,Ñuble
records,2023.0,16,MUJER,112.0,268937.0,41.64544112561678,34.290727394355706,50.11028727625258,60.87315904568164,50.065683072183695,73.46571099142149,33.455990656543854,0,2023,Ñuble
records,2023.0,16,TOTAL,312.0,519437.0,60.06503194805145,53.58432247808784,67.11353332490897,84.78940941545791,75.58568600305892,94.863098920765,23.330617273918804,0,2023,Ñuble
records,2024.0,1,HOMBRE,139.0,204628.0,67.92814277615966,57.1053774163701,80.2054260926939,78.91249230350856,66.30660162341294,93.24567566693622,45.046425669649324,0,2024,Tarapacá
records,2024.0,1,MUJER,88.0,201659.0,43.63802260251216,34.99897017792254,53.76326434349783,50.53268271501905,40.4725829226892,62.38883492617341,29.36369918407559,0,2024,Tarapacá
records,2024.0,1,TOTAL,227.0,406287.0,55.871834442155425,48.83947085096461,63.63242794481975,65.00964148465161,56.795060045873655,74.09682999761384,18.769289246084455,0,2024,Tarapacá
records,2024.0,2,HOMBRE,310.0,361009.0,85.87043536310729,76.57647497357786,95.98141051841372,108.27321461488856,96.52102823847102,121.13214907734104,38.039518072087326,0,2024,Antofagasta
records,2024.0,2,MUJER,170.0,357223.0,47.58932095637739,40.7042998238789,55.3053621622272,60.86392098034679,52.02129922209223,70.81597867159847,21.98225580407178,0,2024,Antofagasta
records,2024.0,2,TOTAL,480.0,718232.0,66.8307733434322,60.98505736059394,73.08565195756408,85.16342062522882,77.68840959898452,93.17664456354353,15.21704709010486,0,2024,Antofagasta
records,2024.0,3,HOMBRE,68.0,161331.0,42.14936992890393,32.730635000478806,53.43436980867257,50.27370588609904,38.98016265093144,63.94693357609413,37.589536379252,0,2024,Atacama
records,2024.0,3,MUJER,42.0,158661.0,26.47153364721009,19.078353049884786,35.78182337089181,32.586577236897945,23.449570940676875,44.23932348646856,25.50189406889481,0,2024,Atacama
records,2024.0,3,TOTAL,110.0,319992.0,34.37585939648491,28.25277572326674,41.43220675105139,41.561015392218245,34.123010645245614,50.20034555105941,15.860005999877464,0,2024,Atacama
records,2024.0,4,HOMBRE,417.0,430248.0,96.92084565181013,87.84045697103072,106.68501453081598,123.8172532849548,112.16285497597849,136.40156746184317,37.11689663038038,0,2024,Coquimbo
records,2024.0,4,MUJER,137.0,449019.0,30.51095833361172,25.615961559265546,36.06894244744062,40.20772866519921,33.71179013544216,47.65975121477841,11.974381884785531,0,2024,Coquimbo
records,2024.0,4,TOTAL,554.0,879267.0,63.00702744445089,57.86891353325947,68.47901984168443,82.7269616980533,75.94393971665166,89.97919298515228,12.491373639987332,0,2024,Coquimbo
records,2024.0,5,HOMBRE,590.0,990348.0,59.57501807445463,54.864224982580296,64.58211198331392,81.03738885196186,74.59066623892072,87.91514805336341,11.268782104037037,0,2024,Valparaíso
records,2024.0,5,MUJER,337.0,1035345.0,32.54953662788732,29.166718000195498,36.21701971220996,47.06477654427556,42.12642661549778,52.45080240858308,6.703515301371422,0,2024,Valparaíso
records,2024.0,5,TOTAL,927.0,2025693.0,45.76211696441662,42.863273968238936,48.80542114875044,64.3850740428711,60.27616625682974,68.7124417937346,4.539867952042143,0,2024,Valparaíso
records,2024.0,6,HOMBRE,199.0,512497.0,38.82949558729124,33.62171747596216,44.615430135792494,53.003827327750514,45.85923789517971,60.98487425567757,14.265433254540621,0,2024,O'Higgins
records,2024.0,6,MUJER,102.0,513089.0,19.879592039587674,16.209431539905847,24.132468365045582,28.190734491673805,22.960098423985073,34.30080182375829,7.873946340481196,0,2024,O'Higgins
records,2024.0,6,TOTAL,301.0,1025586.0,29.349074577851102,26.126792614222033,32.85902704215438,40.874072226865586,36.36346964059848,45.8090629379812,5.60916659655932,0,2024,O'Higgins
records,2024.0,7,HOMBRE,352.0,574048.0,61.318914097775796,55.079703405959656,68.07134463301855,81.2862451245852,72.98701460965971,90.30292934666518,18.9036214830039,0,2024,Maule
records,2024.0,7,MUJER,137.0,597934.0,22.912227770957998,19.23632615536139,27.08600024217947,31.936735396674447,26.788895920123316,37.82740825594939,7.518410068355032,0,2024,Maule
records,2024.0,7,TOTAL,489.0,1171982.0,41.724190303264045,38.10753306742542,45.59156205935457,57.05817198890087,52.093420587852755,62.38540080147856,6.710031846522795,0,2024,Maule
records,2024.0,8,HOMBRE,712.0,819922.0,86.83752844782796,80.57536422450272,93.45714528690954,115.6227889736469,107.23852031044464,124.51622633585279,18.98926986646844,0,2024,Biobío
records,2024.0,8,MUJER,378.0,866303.0,43.633693984668184,39.34532808932289,48.261932753597726,60.24226483547316,54.28175805315257,66.71822657917944,9.733984331282562,0,2024,Biobío
records,2024.0,8,TOTAL,1090.0,1686225.0,64.64143278625332,60.860430663793316,68.59583165727962,88.46590487767318,83.25888427275521,93.92877332970947,7.271823516337193,0,2024,Biobío
records,2024.0,9,HOMBRE,376.0,503438.0,74.68645592903198,67.32720284558133,82.63057958039661,96.17882272386686,86.67142210995316,106.48579808265116,24.76432053541347,0,2024,La Araucanía
records,2024.0,9,MUJER,192.0,528726.0,36.31370501923492,31.358612452960074,41.82943984274852,48.11703360751027,41.51681296238538,55.52954421348321,12.190714091054838,0,2024,La Araucanía
records,2024.0,9,TOTAL,568.0,1032164.0,55.030014610081345,50.59689283906678,59.747507230901924,72.62325118071743,66.74889336887622,78.89919013136537,9.363295297151494,0,2024,La Araucanía
records,2024.0,10,HOMBRE,273.0,453413.0,60.2100072119679,53.27888335278546,67.79243202663577,82.7590396740586,73.20718398670111,93.25396107900772,25.22407391973365,0,2024,Los Lagos
records,2024.0,10,MUJER,114.0,458758.0,24.849702893464528,20.497940561680753,29.85208401510936,33.708232613003766,27.774975458794827,40.60350210007716,10.074468117994916,0,2024,Los Lagos
records,2024.0,10,TOTAL,387.0,912171.0,42.42625560339015,38.30407714974751,46.87115298506493,58.69350671984906,52.96956341703144,64.89169963046056,8.969755091396655,0,2024,Los Lagos
records,2024.0,11,HOMBRE,55.0,54651.0,100.63859764688661,75.81476454490948,130.99496802612828,132.19488560702666,99.32396624904823,173.18706047651494,323.29941901581094,0,2024,Aysén
records,2024.0,11,MUJER,20.0,53887.0,37.114702989589325,22.670624798938416,57.32064858439809,44.995973814049904,27.329559093375675,71.42387660906122,103.30755385487804,0,2024,Aysén
records,2024.0,11,TOTAL,75.0,108538.0,69.1002229633861,54.35170880378435,86.61772784539309,89.62326612038316,70.30642751036287,113.06244389680657,109.35352707325733,0,2024,Aysén
records,2024.0,12,HOMBRE,60.0,93226.0,64.3597279728831,49.11325268702643,82.8437275080378,89.98038878449321,68.46560806215459,116.44512034445803,137.66331934802213,0,2024,Magallanes
records,2024.0,12,MUJER,26.0,90009.0,28.886000288860004,18.869294421220477,42.3246831795987,37.77314406954573,24.49099809507079,56.190586083048494,56.626800359540496,0,2024,Magallanes
records,2024.0,12,TOTAL,86.0,183235.0,46.93426474199798,37.54135358647092,57.96343514172902,64.63108141042615,51.55709420214288,80.18472354874211,49.68946234838743,0,2024,Magallanes
records,2024.0,13,HOMBRE,1881.0,4166844.0,45.14207875312827,43.124879870048034,47.22927850784123,62.04994273705602,59.26686586568175,64.9308854001585,2.0623601498184447,0,2024,Metropolitana
records,2024.0,13,MUJER,866.0,4253885.0,20.35786110813997,19.024382077052064,21.76015825576724,28.55034103716015,26.66372664038556,30.5370390878084,0.9582353276430934,0,2024,Metropolitana
records,2024.0,13,TOTAL,2747.0,8420729.0,32.621878699575774,31.413255411681362,33.86509463286286,45.57238421795669,43.87498119062,47.319227242587154,0.7641717162845418,0,2024,Metropolitana
records,2024.0,14,HOMBRE,78.0,201540.0,38.70199464126228,30.592320732867087,48.301840850883096,52.834433214212254,41.67900708430731,66.17974277635862,36.371564300168615,0,2024,Los Ríos
records,2024.0,14,MUJER,35.0,211246.0,16.56836105772417,11.540470542646847,23.042579442490307,23.132190114238,16.0443180977405,32.47548823214689,15.618068778869812,0,2024,Los Ríos
records,2024.0,14,TOTAL,113.0,412786.0,27.374959422073424,22.560841080172224,32.91225119821418,38.18093340006527,31.405632568427045,46.0511505125479,13.14800503556901,0,2024,Los Ríos
records,2024.0,15,HOMBRE,122.0,132125.0,92.33680227057711,76.68013348078402,110.25027046483788,112.20888980804638,93.06176001947965,134.33274380878848,104.58566642101748,0,2024,Arica y Parinacota
records,2024.0,15,MUJER,61.0,129654.0,47.04829777716075,35.988219847426635,60.43550674474839,59.690955221035274,45.61061453617577,76.93872689811239,58.84219697374451,0,2024,Arica y Parinacota
records,2024.0,15,TOTAL,183.0,261779.0,69.90629500456492,60.14446406505724,80.80111993125729,86.94479026082276,74.74581960515758,100.65762875478707,41.71852103463763,0,2024,Arica y Parinacota
records,2024.0,16,HOMBRE,207.0,251232.0,82.39396255254108,71.55131224883,94.41548674026296,110.1662395977648,95.58672738401094,126.46204410135421,59.322215318655076,0,2024,Ñuble
records,2024.0,16,MUJER,165.0,270479.0,61.00288747000691,52.049851194088944,71.05386392685922,89.6318610766643,76.42043541648725,104.61601945273404,49.12835096038499,0,2024,Ñuble
records,2024.0,16,TOTAL,372.0,521711.0,71.3038444656141,64.24121100756864,78.93091444733061,99.97112402775697,90.01668063541914,110.78904095435041,27.158574121854866,0,2024,Ñuble
records,,1,HOMBRE,383.0,1183640.0,32.357811496738876,29.19794075015397,35.76640684949648,36.584569330757795,33.0015432416029,40.45885297011758,3.5155048229591084,0,2019-2024,Tarapacá
records,,1,MUJER,213.0,1163776.0,18.302491201055872,15.92693710704955,20.932455335124267,21.153802297766017,18.3926648346829,24.221846057727507,2.125520678900411,0,2019-2024,Tarapacá
records,,1,TOTAL,596.0,2347416.0,25.389619905462006,23.3919024710459,27.512334703416908,29.022145781005833,26.729733051870063,31.46274313122682,1.4244732714256,0,2019-2024,Tarapacá
records,,2,HOMBRE,973.0,2115928.0,45.9845514592179,43.14019853876483,48.96716888884271,55.54899810420364,52.099574279845534,59.181138528594985,3.196629419020318,0,2019-2024,Antofagasta
records,,2,MUJER,480.0,2090246.0,22.963804260359787,20.955150598644423,25.113050797267483,28.996563824368767,26.45383726515318,31.720657956286093,1.7607063665065885,0,2019-2024,Antofagasta
records,,2,TOTAL,1453.0,4206174.0,34.54445774235683,32.79087467217292,36.36746062941785,42.59987883252531,40.42981208469766,44.85769551303451,1.2578375360983032,0,2019-2024,Antofagasta
records,,3,HOMBRE,265.0,958840.0,27.637562054148763,24.409864948287655,31.17333508038997,32.289073364589576,28.504386408410518,36.453773612692544,3.963968873921906,0,2019-2024,Atacama
records,,3,MUJER,91.0,940957.0,9.671005157515168,7.7864900836946935,11.873851293581714,11.55359790372767,9.292328946033052,14.217711801757675,1.4805768239007968,0,2019-2024,Atacama
records,,3,TOTAL,356.0,1899797.0,18.738844202827988,16.842617594617792,20.790131521285844,22.119975147839252,19.872994172458256,24.560095372558077,1.3853065242293794,0,2019-2024,Atacama
records,,4,HOMBRE,1120.0,2503752.0,44.73286491633357,42.151111163138516,47.43138193562392,55.4649713470362,52.25017781922437,58.83304987911301,2.7705600439996427,0,2019-2024,Coquimbo
records,,4,MUJER,349.0,2609288.0,13.375296249398303,12.008678549008263,14.854831674088556,17.491965148015527,15.69500156682063,19.447479420793805,0.8865380267021511,0,2019-2024,Coquimbo
records,,4,TOTAL,1469.0,5113040.0,28.73046172140253,27.27987660624625,30.2381513959665,36.78766847793487,34.92146390562803,38.73153075523888,0.9301421306714543,0,2019-2024,Coquimbo
records,,5,HOMBRE,1694.0,5822619.0,29.093437162898688,27.724339156971364,30.51265064633113,38.47191562447494,36.64949504461828,40.36496735099365,0.8854714409826289,0,2019-2024,Valparaíso
records,,5,MUJER,751.0,6084459.0,12.342921531725334,11.475822899735709,13.258173613059709,17.513486549571695,16.2722569140326,18.828306291032057,0.41582039078450184,0,2019-2024,Valparaíso
records,,5,TOTAL,2445.0,11907078.0,20.534005068245964,19.728067444317364,21.364416099697394,28.191417026889418,27.07660685018559,29.342148592668554,0.33001456192982453,0,2019-2024,Valparaíso
records,,6,HOMBRE,665.0,3011744.0,22.080229926580746,20.43370756414591,23.824107639037237,28.9228852001166,26.75409060456237,31.22658787022233,1.2722799409117707,0,2019-2024,O'Higgins
records,,6,MUJER,240.0,3011985.0,7.968167172147272,6.99187838230871,9.042628878593266,10.93757316679938,9.590777990408425,12.426768414902186,0.5036162287388011,0,2019-2024,O'Higgins
records,,6,TOTAL,905.0,6023729.0,15.023916248556334,14.06090428294133,16.035514816772857,20.118603284438347,18.821856326221234,21.484099772646044,0.4523202246327976,0,2019-2024,O'Higgins
records,,7,HOMBRE,953.0,3376874.0,28.221366861778083,26.457818510817646,30.071560503954572,36.431272444468995,34.14732818833575,38.8323111474535,1.4018623326722324,0,2019-2024,Maule
records,,7,MUJER,299.0,3504690.0,8.531425033312503,7.5917104663172,9.555326608293617,11.606077432979747,10.320513400688519,13.013084129060505,0.45573783093562553,0,2019-2024,Maule
records,,7,TOTAL,1252.0,6881564.0,18.193538561873435,17.199598121446083,19.229938673486018,24.2397338050878,22.91032370070914,25.62850406961073,0.473015354056946,0,2019-2024,Maule
records,,8,HOMBRE,2300.0,4884533.0,47.08740835613148,45.182500313772415,49.05198800399782,60.66826542693316,58.20273595606932,63.215648140695556,1.6150844015076,0,2019-2024,Biobío
records,,8,MUJER,929.0,5148421.0,18.044367389535548,16.902541486906056,19.243032191803792,24.883167684407454,23.29787559741872,26.552982236860956,0.6757473839862329,0,2019-2024,Biobío
records,,8,TOTAL,3229.0,10032954.0,32.18394104069449,31.083333930149976,33.31356760717021,43.09609600425132,41.61445755462591,44.619239777247046,0.5813940883683356,0,2019-2024,Biobío
records,,9,HOMBRE,1034.0,2991794.0,34.56120307748461,32.486464173026036,36.7336975555502,43.07755467023786,40.48340481959202,45.80044681206786,1.8061897407405103,0,2019-2024,La Araucanía
records,,9,MUJER,443.0,3134456.0,14.13323396468159,12.847610425368623,15.512670970456583,18.435514048650848,16.749964825058843,20.252885120786882,0.7752527717754468,0,2019-2024,La Araucanía
records,,9,TOTAL,1477.0,6126250.0,24.10936543562538,22.89535555570801,25.371034326366583,30.9441291612238,29.3798459836195,32.57339594695041,0.6534641271791376,0,2019-2024,La Araucanía
records,,10,HOMBRE,845.0,2683794.0,31.485277931167595,29.39789795499714,33.68175162530373,41.111610066786476,38.375262182922185,43.99865648699012,2.0163119372156144,0,2019-2024,Los Lagos
records,,10,MUJER,334.0,2711523.0,12.317800734126171,11.032054813181768,13.712249197980956,16.433645694870936,14.709634215706835,18.3133743529265,0.816986028191008,0,2019-2024,Los Lagos
records,,10,TOTAL,1179.0,5395317.0,21.852284119728274,20.622581824345772,23.136157966484024,28.97729291278276,27.339375535131527,30.69150022854403,0.7186551481788988,0,2019-2024,Los Lagos
records,,11,HOMBRE,146.0,326510.0,44.71532265474258,37.75644314442626,52.58516589700951,55.35796734143337,46.66378031979836,65.31228128276265,21.39421695697322,0,2019-2024,Aysén
records,,11,MUJER,49.0,320095.0,15.307955450725565,11.32490971393778,20.237928925137314,18.28003434002501,13.458584652184204,24.453296135055027,7.0237263676700215,0,2019-2024,Aysén
records,,11,TOTAL,195.0,646605.0,30.15751502076229,26.07305809273739,34.70032403573432,37.35338467724201,32.23887885983818,43.11158360843717,7.319118908146123,0,2019-2024,Aysén
records,,12,HOMBRE,298.0,549666.0,54.214741315635315,48.23340987101665,60.732869101814664,72.58785199470906,64.51441625649446,81.44551769608768,17.978495790889212,0,2019-2024,Magallanes
records,,12,MUJER,78.0,531224.0,14.68307154797223,11.606358749796756,18.3251378045551,20.055744373585476,15.79882824111587,25.1581832518286,5.3000062576798745,0,2019-2024,Magallanes
records,,12,TOTAL,376.0,1080890.0,34.786148451738846,31.35848453235183,38.48622313352488,47.32741337715059,42.626442356423034,52.429758785498315,6.0560646961279225,0,2019-2024,Magallanes
records,,13,HOMBRE,5763.0,24397862.0,23.620922193920105,23.014966911242837,24.23879323757443,31.582254764365825,30.768346635255853,32.41239506730784,0.17467893103586746,0,2019-2024,Metropolitana
records,,13,MUJER,2298.0,24984371.0,9.197750065430904,8.82549741415359,9.581668762250775,12.7214556006934,12.202430292481354,13.257155769558304,0.0715792973626426,0,2019-2024,Metropolitana
records,,13,TOTAL,8061.0,49382233.0,16.32368467420256,15.969260588925787,16.68399185464507,22.298142787586738,21.81129811416405,22.793210428245764,0.06237468190940072,0,2019-2024,Metropolitana
records,,14,HOMBRE,308.0,1199351.0,25.680555567135894,22.892338882137786,28.714711440968344,33.81242116835738,30.11845630855502,37.8543395595062,3.759684914922122,0,2019-2024,Los Ríos
records,,14,MUJER,94.0,1251265.0,7.512397453776778,6.070781840704424,9.193271907136557,10.445935485178001,8.421124443235042,12.835052057098844,1.1857802601826364,0,2019-2024,Los Ríos
records,,14,TOTAL,402.0,2450616.0,16.404038821259633,14.839468937201294,18.08869379937118,22.27759327292597,20.136747916616056,24.594341591137596,1.253792490273602,0,2019-2024,Los Ríos
records,,15,HOMBRE,425.0,772267.0,55.032780113613555,49.92439627201533,60.52205598870278,65.34752882541095,59.250546973549824,71.92932820330935,10.15379439215974,0,2019-2024,Arica y Parinacota
records,,15,MUJER,167.0,761562.0,21.928615135734187,18.728838684909253,25.518281132359576,27.388371816895972,23.37955599236816,31.914003579763737,4.520751029472171,0,2019-2024,Arica y Parinacota
records,,15,TOTAL,592.0,1533829.0,38.59621900485647,35.5493422728374,41.834404014546266,47.003587560919144,43.27781479932744,50.97735418344888,3.7632708521208644,0,2019-2024,Arica y Parinacota
records,,16,HOMBRE,809.0,1494522.0,54.1310198177076,50.46469733258785,57.99329692757345,70.42656702455524,65.62787542178107,75.501041644228,6.206135386407407,0,2019-2024,Ñuble
records,,16,MUJER,440.0,1597704.0,27.539519210066445,25.0260774765232,30.237018692577657,38.99802002988715,35.419107064818114,42.8620522825569,3.4957693477456213,0,2019-2024,Ñuble
records,,16,TOTAL,1249.0,3092226.0,40.39161432573169,38.18234811389024,42.695373062194626,55.006856976509646,51.98006286767444,58.173264656402665,2.452245781563183,0,2019-2024,Ñuble
records,,1,HOMBRE,310.0,804225.0,38.54642668407473,34.37445572288399,43.085147850218554,43.89038251702757,39.12421875915027,49.088567532102786,6.2567326854187,0,2021-2024,Tarapacá
records,,1,MUJER,186.0,791512.0,23.499327868686766,20.243412154644634,27.129889485177088,27.289750354387003,23.485562004378703,31.548755392187527,4.054931522185379,0,2021-2024,Tarapacá
