year,definition,role,variable,value,records
2021,TEA_operacional,principal,TIPOALTA,DOMICILIO,166
2021,TEA_operacional,principal,TIPOALTA,FUGA DEL PACIENTE,3
2021,TEA_operacional,principal_y_secundario,TIPOALTA,DOMICILIO,3
2021,TEA_operacional,solo_secundario,TIPOALTA,ALTA VOLUNTARIA,19
2021,TEA_operacional,solo_secundario,TIPOALTA,"DERIVACIÓN A OTROS CENTROS (CÁRCEL, HOGAR DE",21
2021,TEA_operacional,solo_secundario,TIPOALTA,DERIVACIÓN INST. PRIVADA (COMPRA DE SERVICIOS,7
2021,TEA_operacional,solo_secundario,TIPOALTA,DERIVACIÓN INST. PRIVADA (VOLUNTARIO),5
2021,TEA_operacional,solo_secundario,TIPOALTA,DERIVACIÓN OTRO HOSPITAL DE LA RED NACIONAL,27
2021,TEA_operacional,solo_secundario,TIPOALTA,DERIVACIÓN OTRO HOSPITAL DEL SERVICIO,28
2021,TEA_operacional,solo_secundario,TIPOALTA,DOMICILIO,2031
2021,TEA_operacional,solo_secundario,TIPOALTA,FALLECIDO,6
2021,TEA_operacional,solo_secundario,TIPOALTA,FUGA DEL PACIENTE,3
2021,TEA_operacional,solo_secundario,TIPOALTA,HOSPITALIZACIÓN DOMICILIARIA,22
2022,TEA_operacional,principal,TIPOALTA,ALTA VOLUNTARIA,4
2022,TEA_operacional,principal,TIPOALTA,"DERIVACIÓN A OTROS CENTROS (CÁRCEL, HOGAR DE",7
2022,TEA_operacional,principal,TIPOALTA,DERIVACIÓN OTRO HOSPITAL DEL SERVICIO,6
2022,TEA_operacional,principal,TIPOALTA,DOMICILIO,267
2022,TEA_operacional,principal,TIPOALTA,FUGA DEL PACIENTE,1
2022,TEA_operacional,principal,TIPOALTA,HOSPITALIZACIÓN DOMICILIARIA,1
2022,TEA_operacional,principal_y_secundario,TIPOALTA,DOMICILIO,8
2022,TEA_operacional,solo_secundario,TIPOALTA,ALTA VOLUNTARIA,40
2022,TEA_operacional,solo_secundario,TIPOALTA,"DERIVACIÓN A OTROS CENTROS (CÁRCEL, HOGAR DE",16
2022,TEA_operacional,solo_secundario,TIPOALTA,DERIVACIÓN INST. PRIVADA (COMPRA DE SERVICIOS,3
2022,TEA_operacional,solo_secundario,TIPOALTA,DERIVACIÓN INST. PRIVADA (VOLUNTARIO),5
2022,TEA_operacional,solo_secundario,TIPOALTA,DERIVACIÓN OTRO HOSPITAL DE LA RED NACIONAL,35
2022,TEA_operacional,solo_secundario,TIPOALTA,DERIVACIÓN OTRO HOSPITAL DEL SERVICIO,43
2022,TEA_operacional,solo_secundario,TIPOALTA,DOMICILIO,3344
2022,TEA_operacional,solo_secundario,TIPOALTA,FALLECIDO,16
2022,TEA_operacional,solo_secundario,TIPOALTA,FUGA DEL PACIENTE,9
2022,TEA_operacional,solo_secundario,TIPOALTA,HOSPITALIZACIÓN DOMICILIARIA,46
2023,TEA_operacional,principal,TIPOALTA,ALTA VOLUNTARIA,4
2023,TEA_operacional,principal,TIPOALTA,"DERIVACIÓN A OTROS CENTROS (CÁRCEL, HOGAR DE",4
2023,TEA_operacional,principal,TIPOALTA,DERIVACIÓN OTRO HOSPITAL DEL SERVICIO,5
2023,TEA_operacional,principal,TIPOALTA,DOMICILIO,338
2023,TEA_operacional,principal_y_secundario,TIPOALTA,DERIVACIÓN INST. PRIVADA (VOLUNTARIO),1
2023,TEA_operacional,principal_y_secundario,TIPOALTA,DOMICILIO,6
2023,TEA_operacional,solo_secundario,TIPOALTA,ALTA VOLUNTARIA,64
2023,TEA_operacional,solo_secundario,TIPOALTA,"DERIVACIÓN A OTROS CENTROS (CÁRCEL, HOGAR DE",39
2023,TEA_operacional,solo_secundario,TIPOALTA,DERIVACIÓN INST. PRIVADA (COMPRA DE SERVICIOS,12
2023,TEA_operacional,solo_secundario,TIPOALTA,DERIVACIÓN INST. PRIVADA (VOLUNTARIO),6
2023,TEA_operacional,solo_secundario,TIPOALTA,DERIVACIÓN OTRO HOSPITAL DE LA RED NACIONAL,47
2023,TEA_operacional,solo_secundario,TIPOALTA,DERIVACIÓN OTRO HOSPITAL DEL SERVICIO,75
2023,TEA_operacional,solo_secundario,TIPOALTA,DOMICILIO,5672
2023,TEA_operacional,solo_secundario,TIPOALTA,FALLECIDO,19
2023,TEA_operacional,solo_secundario,TIPOALTA,FUGA DEL PACIENTE,8
2023,TEA_operacional,solo_secundario,TIPOALTA,HOSPITALIZACIÓN DOMICILIARIA,106
2024,TEA_operacional,principal,TIPOALTA,ALTA VOLUNTARIA,5
2024,TEA_operacional,principal,TIPOALTA,"DERIVACIÓN A OTROS CENTROS (CÁRCEL, HOGAR DE",7
2024,TEA_operacional,principal,TIPOALTA,DERIVACIÓN INST. PRIVADA (VOLUNTARIO),1
2024,TEA_operacional,principal,TIPOALTA,DERIVACIÓN OTRO HOSPITAL DEL SERVICIO,2
2024,TEA_operacional,principal,TIPOALTA,DOMICILIO,357
2024,TEA_operacional,principal,TIPOALTA,HOSPITALIZACIÓN DOMICILIARIA,1
2024,TEA_operacional,principal_y_secundario,TIPOALTA,ALTA VOLUNTARIA,1
2024,TEA_operacional,principal_y_secundario,TIPOALTA,"DERIVACIÓN A OTROS CENTROS (CÁRCEL, HOGAR DE",1
2024,TEA_operacional,principal_y_secundario,TIPOALTA,DOMICILIO,13
2024,TEA_operacional,solo_secundario,TIPOALTA,ALTA VOLUNTARIA,98
2024,TEA_operacional,solo_secundario,TIPOALTA,"DERIVACIÓN A OTROS CENTROS (CÁRCEL, HOGAR DE",26
2024,TEA_operacional,solo_secundario,TIPOALTA,DERIVACIÓN INST. PRIVADA (COMPRA DE SERVICIOS,16
2024,TEA_operacional,solo_secundario,TIPOALTA,DERIVACIÓN INST. PRIVADA (VOLUNTARIO),10
2024,TEA_operacional,solo_secundario,TIPOALTA,DERIVACIÓN OTRO HOSPITAL DE LA RED NACIONAL,67
2024,TEA_operacional,solo_secundario,TIPOALTA,DERIVACIÓN OTRO HOSPITAL DEL SERVICIO,141
2024,TEA_operacional,solo_secundario,TIPOALTA,DOMICILIO,7810
2024,TEA_operacional,solo_secundario,TIPOALTA,FALLECIDO,30
2024,TEA_operacional,solo_secundario,TIPOALTA,FUGA DEL PACIENTE,21
2024,TEA_operacional,solo_secundario,TIPOALTA,HOSPITALIZACIÓN DOMICILIARIA,109
2019,TEA_operacional,principal,ESPECIALIDAD_MEDICA,ANESTESIOLOGÍA,1
2019,TEA_operacional,principal,ESPECIALIDAD_MEDICA,CIRUGÍA PEDIÁTRICA,2
2019,TEA_operacional,principal,ESPECIALIDAD_MEDICA,CIRUGÍA Y TRAUMATOLOGÍA BUCOMAXILOFACIAL,1
2019,TEA_operacional,principal,ESPECIALIDAD_MEDICA,CUIDADOS INTENSIVOS PEDIÁTRICO,1
2019,TEA_operacional,principal,ESPECIALIDAD_MEDICA,HEMATOLOGÍA ONCOLÓGICA PEDIÁTRICA,1
2019,TEA_operacional,principal,ESPECIALIDAD_MEDICA,MEDICINA DE URGENCIA,6
2019,TEA_operacional,principal,ESPECIALIDAD_MEDICA,MEDICINA GENERAL,2
2019,TEA_operacional,principal,ESPECIALIDAD_MEDICA,MEDICINA INTERNA,3
2019,TEA_operacional,principal,ESPECIALIDAD_MEDICA,NEUROLOGÍA PEDIÁTRICA,34
2019,TEA_operacional,principal,ESPECIALIDAD_MEDICA,OTORRINOLARINGOLOGÍA,4
2019,TEA_operacional,principal,ESPECIALIDAD_MEDICA,PEDIATRÍA,61
2019,TEA_operacional,principal,ESPECIALIDAD_MEDICA,PSIQUIATRÍA ADULTO,51
2019,TEA_operacional,principal,ESPECIALIDAD_MEDICA,PSIQUIATRÍA PEDIÁTRICA Y DE LA ADOLESCENCIA,54
2019,TEA_operacional,principal_y_secundario,ESPECIALIDAD_MEDICA,NEUROLOGÍA PEDIÁTRICA,3
2019,TEA_operacional,principal_y_secundario,ESPECIALIDAD_MEDICA,PSIQUIATRÍA ADULTO,3
2019,TEA_operacional,solo_secundario,ESPECIALIDAD_MEDICA,CARDIOLOGÍA,3
2019,TEA_operacional,solo_secundario,ESPECIALIDAD_MEDICA,CARDIOLOGÍA PEDIÁTRICA,5
2019,TEA_operacional,solo_secundario,ESPECIALIDAD_MEDICA,CIRUGÍA CABEZA CUELLO Y PLÁSTICA MAXILO FACIAL,22
2019,TEA_operacional,solo_secundario,ESPECIALIDAD_MEDICA,CIRUGÍA CARDIOVASCULAR,1
2019,TEA_operacional,solo_secundario,ESPECIALIDAD_MEDICA,CIRUGÍA GENERAL,73
2019,TEA_operacional,solo_secundario,ESPECIALIDAD_MEDICA,CIRUGÍA PEDIÁTRICA,303
2019,TEA_operacional,solo_secundario,ESPECIALIDAD_MEDICA,CIRUGÍA PLÁSTICA Y REPARADORA,9
2019,TEA_operacional,solo_secundario,ESPECIALIDAD_MEDICA,CIRUGÍA TÓRAX,2
2019,TEA_operacional,solo_secundario,ESPECIALIDAD_MEDICA,CIRUGÍA VASCULAR PERIFÉRICA,2
2019,TEA_operacional,solo_secundario,ESPECIALIDAD_MEDICA,CIRUGÍA Y TRAUMATOLOGÍA BUCOMAXILOFACIAL,69
2019,TEA_operacional,solo_secundario,ESPECIALIDAD_MEDICA,CUIDADOS INTENSIVOS PEDIÁTRICO,9
2019,TEA_operacional,solo_secundario,ESPECIALIDAD_MEDICA,DERMATOLOGÍA,2
2019,TEA_operacional,solo_secundario,ESPECIALIDAD_MEDICA,ENDOCRINOLOGÍA PEDIÁTRICA,1
2019,TEA_operacional,solo_secundario,ESPECIALIDAD_MEDICA,ENFERMEDADES RESPIRATORIAS,4
2019,TEA_operacional,solo_secundario,ESPECIALIDAD_MEDICA,ENFERNEDADES RESPIRATORIAS PEDIÁTRICA,12
2019,TEA_operacional,solo_secundario,ESPECIALIDAD_MEDICA,GASTROENTEROLOGÍA PEDIÁTRICA,7
2019,TEA_operacional,solo_secundario,ESPECIALIDAD_MEDICA,HEMATOLOGÍA,4
2019,TEA_operacional,solo_secundario,ESPECIALIDAD_MEDICA,HEMATOLOGÍA ONCOLÓGICA PEDIÁTRICA,59
2019,TEA_operacional,solo_secundario,ESPECIALIDAD_MEDICA,MEDICINA DE URGENCIA,7
2019,TEA_operacional,solo_secundario,ESPECIALIDAD_MEDICA,MEDICINA GENERAL,11
2019,TEA_operacional,solo_secundario,ESPECIALIDAD_MEDICA,MEDICINA INTENSIVA,6
2019,TEA_operacional,solo_secundario,ESPECIALIDAD_MEDICA,MEDICINA INTERNA,56
2019,TEA_operacional,solo_secundario,ESPECIALIDAD_MEDICA,NEFROLOGÍA PEDIÁTRICA,1
2019,TEA_operacional,solo_secundario,ESPECIALIDAD_MEDICA,NEUROCIRUGÍA,4
2019,TEA_operacional,solo_secundario,ESPECIALIDAD_MEDICA,NEUROCIRUGÍA PEDIÁTRICA,7
2019,TEA_operacional,solo_secundario,ESPECIALIDAD_MEDICA,NEUROLOGÍA ADULTO,10
2019,TEA_operacional,solo_secundario,ESPECIALIDAD_MEDICA,NEUROLOGÍA PEDIÁTRICA,150
2019,TEA_operacional,solo_secundario,ESPECIALIDAD_MEDICA,OBSTETRICIA Y GINECOLOGÍA,7
2019,TEA_operacional,solo_secundario,ESPECIALIDAD_MEDICA,ODONTOLOGÍA,42
2019,TEA_operacional,solo_secundario,ESPECIALIDAD_MEDICA,ODONTOPEDIATRÍA,59
2019,TEA_operacional,solo_secundario,ESPECIALIDAD_MEDICA,OFTALMOLOGÍA,27
2019,TEA_operacional,solo_secundario,ESPECIALIDAD_MEDICA,ONCOLOGÍA MÉDICA,10
2019,TEA_operacional,solo_secundario,ESPECIALIDAD_MEDICA,OTORRINOLARINGOLOGÍA,69
2019,TEA_operacional,solo_secundario,ESPECIALIDAD_MEDICA,PEDIATRÍA,774
2019,TEA_operacional,solo_secundario,ESPECIALIDAD_MEDICA,PSIQUIATRÍA ADULTO,81
2019,TEA_operacional,solo_secundario,ESPECIALIDAD_MEDICA,PSIQUIATRÍA PEDIÁTRICA Y DE LA ADOLESCENCIA,63
2019,TEA_operacional,solo_secundario,ESPECIALIDAD_MEDICA,RADIOLOGÍA INTERVENCIONAL,1
2019,TEA_operacional,solo_secundario,ESPECIALIDAD_MEDICA,TRAUMATOLOGÍA Y ORTOPEDIA,108
2019,TEA_operacional,solo_secundario,ESPECIALIDAD_MEDICA,UROLOGÍA,17
2020,TEA_operacional,principal,ESPECIALIDAD_MEDICA,CIRUGÍA PEDIÁTRICA,2
2020,TEA_operacional,principal,ESPECIALIDAD_MEDICA,MEDICINA INTERNA,2
2020,TEA_operacional,principal,ESPECIALIDAD_MEDICA,NEUROLOGÍA PEDIÁTRICA,16
2020,TEA_operacional,principal,ESPECIALIDAD_MEDICA,PEDIATRÍA,45
2020,TEA_operacional,principal,ESPECIALIDAD_MEDICA,PSIQUIATRÍA ADULTO,44
2020,TEA_operacional,principal,ESPECIALIDAD_MEDICA,PSIQUIATRÍA PEDIÁTRICA Y DE LA ADOLESCENCIA,43
2020,TEA_operacional,principal_y_secundario,ESPECIALIDAD_MEDICA,PEDIATRÍA,1
2020,TEA_operacional,principal_y_secundario,ESPECIALIDAD_MEDICA,PSIQUIATRÍA ADULTO,1
2020,TEA_operacional,principal_y_secundario,ESPECIALIDAD_MEDICA,PSIQUIATRÍA PEDIÁTRICA Y DE LA ADOLESCENCIA,3
2020,TEA_operacional,solo_secundario,ESPECIALIDAD_MEDICA,CARDIOLOGÍA,1
2020,TEA_operacional,solo_secundario,ESPECIALIDAD_MEDICA,CARDIOLOGÍA PEDIÁTRICA,5
2020,TEA_operacional,solo_secundario,ESPECIALIDAD_MEDICA,CIRUGÍA CARDIOVASCULAR,1
2020,TEA_operacional,solo_secundario,ESPECIALIDAD_MEDICA,"CIRUGÍA DE CABEZA, CUELLO Y MAXILOFACIAL",11
2020,TEA_operacional,solo_secundario,ESPECIALIDAD_MEDICA,CIRUGÍA DE TÓRAX,2
2020,TEA_operacional,solo_secundario,ESPECIALIDAD_MEDICA,CIRUGÍA GENERAL,49
2020,TEA_operacional,solo_secundario,ESPECIALIDAD_MEDICA,CIRUGÍA PEDIÁTRICA,233
2020,TEA_operacional,solo_secundario,ESPECIALIDAD_MEDICA,CIRUGÍA PLÁSTICA Y REPARADORA,4
2020,TEA_operacional,solo_secundario,ESPECIALIDAD_MEDICA,CIRUGÍA Y TRAUMATOLOGÍA BUCO MAXILOFACIAL,8
2020,TEA_operacional,solo_secundario,ESPECIALIDAD_MEDICA,CIRUJANO DENTISTA,5
2020,TEA_operacional,solo_secundario,ESPECIALIDAD_MEDICA,ENDOCRINOLOGÍA PEDIÁTRICA,3
2020,TEA_operacional,solo_secundario,ESPECIALIDAD_MEDICA,ENFERMEDADES RESPIRATORIAS DEL ADULTO (BRONCOPULMONAR),3
2020,TEA_operacional,solo_secundario,ESPECIALIDAD_MEDICA,ENFERMEDADES RESPIRATORIAS PEDIÁTRICAS (BRONCOPULMONAR PEDIATRICO),3
2020,TEA_operacional,solo_secundario,ESPECIALIDAD_MEDICA,GASTROENTEROLOGÍA PEDIÁTRICA,7
2020,TEA_operacional,solo_secundario,ESPECIALIDAD_MEDICA,HEMATO-ONCOLOGÍA PEDIÁTRICA,62
2020,TEA_operacional,solo_secundario,ESPECIALIDAD_MEDICA,HEMATOLOGÍA,5
2020,TEA_operacional,solo_secundario,ESPECIALIDAD_MEDICA,MEDICINA DE URGENCIA,2
2020,TEA_operacional,solo_secundario,ESPECIALIDAD_MEDICA,MEDICINA INTENSIVA ADULTO,3
2020,TEA_operacional,solo_secundario,ESPECIALIDAD_MEDICA,MEDICINA INTENSIVA PEDIÁTRICA,16
2020,TEA_operacional,solo_secundario,ESPECIALIDAD_MEDICA,MEDICINA INTERNA,59
2020,TEA_operacional,solo_secundario,ESPECIALIDAD_MEDICA,MÉDICO GENERAL,5
2020,TEA_operacional,solo_secundario,ESPECIALIDAD_MEDICA,NEFROLOGÍA PEDIÁTRICO,4
2020,TEA_operacional,solo_secundario,ESPECIALIDAD_MEDICA,NEONATOLOGÍA,1
2020,TEA_operacional,solo_secundario,ESPECIALIDAD_MEDICA,NEUROCIRUGÍA,29
2020,TEA_operacional,solo_secundario,ESPECIALIDAD_MEDICA,NEUROLOGÍA ADULTO,14
2020,TEA_operacional,solo_secundario,ESPECIALIDAD_MEDICA,NEUROLOGÍA PEDIÁTRICA,63
2020,TEA_operacional,solo_secundario,ESPECIALIDAD_MEDICA,NEURORRADIOLOGIA,1
2020,TEA_operacional,solo_secundario,ESPECIALIDAD_MEDICA,OBSTETRICIA Y GINECOLOGÍA,15
2020,TEA_operacional,solo_secundario,ESPECIALIDAD_MEDICA,ODONTOPEDIATRÍA,16
2020,TEA_operacional,solo_secundario,ESPECIALIDAD_MEDICA,OFTALMOLOGÍA,5
2020,TEA_operacional,solo_secundario,ESPECIALIDAD_MEDICA,ONCOLOGÍA MÉDICA,2
2020,TEA_operacional,solo_secundario,ESPECIALIDAD_MEDICA,OTORRINOLARINGOLOGÍA,44
2020,TEA_operacional,solo_secundario,ESPECIALIDAD_MEDICA,PEDIATRÍA,542
2020,TEA_operacional,solo_secundario,ESPECIALIDAD_MEDICA,PSIQUIATRÍA ADULTO,68
2020,TEA_operacional,solo_secundario,ESPECIALIDAD_MEDICA,PSIQUIATRÍA PEDIÁTRICA Y DE LA ADOLESCENCIA,57
2020,TEA_operacional,solo_secundario,ESPECIALIDAD_MEDICA,RADIOLOGÍA INTERVENCIONAL,2
2020,TEA_operacional,solo_secundario,ESPECIALIDAD_MEDICA,TRAUMATOLOGÍA Y ORTOPEDIA,80
2020,TEA_operacional,solo_secundario,ESPECIALIDAD_MEDICA,UROLOGÍA,11
2021,TEA_operacional,principal,ESPECIALIDAD_MEDICA,CIRUGÍA PEDIÁTRICA,5
2021,TEA_operacional,principal,ESPECIALIDAD_MEDICA,MEDICINA INTERNA,1
2021,TEA_operacional,principal,ESPECIALIDAD_MEDICA,MÉDICO GENERAL,1
2021,TEA_operacional,principal,ESPECIALIDAD_MEDICA,NEUROLOGÍA PEDIÁTRICA,2
2021,TEA_operacional,principal,ESPECIALIDAD_MEDICA,ODONTOPEDIATRÍA,1
2021,TEA_operacional,principal,ESPECIALIDAD_MEDICA,OTORRINOLARINGOLOGÍA,1
2021,TEA_operacional,principal,ESPECIALIDAD_MEDICA,PEDIATRÍA,58
2021,TEA_operacional,principal,ESPECIALIDAD_MEDICA,PSIQUIATRÍA ADULTO,73
2021,TEA_operacional,principal,ESPECIALIDAD_MEDICA,PSIQUIATRÍA PEDIÁTRICA Y DE LA ADOLESCENCIA,41
2021,TEA_operacional,principal_y_secundario,ESPECIALIDAD_MEDICA,PSIQUIATRÍA ADULTO,1
2021,TEA_operacional,principal_y_secundario,ESPECIALIDAD_MEDICA,PSIQUIATRÍA PEDIÁTRICA Y DE LA ADOLESCENCIA,2
2021,TEA_operacional,solo_secundario,ESPECIALIDAD_MEDICA,CARDIOLOGÍA,5
2021,TEA_operacional,solo_secundario,ESPECIALIDAD_MEDICA,CARDIOLOGÍA PEDIÁTRICA,11
2021,TEA_operacional,solo_secundario,ESPECIALIDAD_MEDICA,CIRUGÍA CARDIOVASCULAR,12
2021,TEA_operacional,solo_secundario,ESPECIALIDAD_MEDICA,"CIRUGÍA DE CABEZA, CUELLO Y MAXILOFACIAL",12
2021,TEA_operacional,solo_secundario,ESPECIALIDAD_MEDICA,CIRUGÍA DE TÓRAX,4
2021,TEA_operacional,solo_secundario,ESPECIALIDAD_MEDICA,CIRUGÍA DIGESTIVA,1
2021,TEA_operacional,solo_secundario,ESPECIALIDAD_MEDICA,CIRUGÍA GENERAL,63
2021,TEA_operacional,solo_secundario,ESPECIALIDAD_MEDICA,CIRUGÍA PEDIÁTRICA,368
2021,TEA_operacional,solo_secundario,ESPECIALIDAD_MEDICA,CIRUGÍA PLÁSTICA Y REPARADORA,8
2021,TEA_operacional,solo_secundario,ESPECIALIDAD_MEDICA,CIRUGÍA VASCULAR PERIFÉRICA,1
2021,TEA_operacional,solo_secundario,ESPECIALIDAD_MEDICA,CIRUGÍA Y TRAUMATOLOGÍA BUCO MAXILOFACIAL,17
2021,TEA_operacional,solo_secundario,ESPECIALIDAD_MEDICA,CIRUJANO DENTISTA,3
2021,TEA_operacional,solo_secundario,ESPECIALIDAD_MEDICA,COLOPROCTOLOGÍA,3
2021,TEA_operacional,solo_secundario,ESPECIALIDAD_MEDICA,ENDOCRINOLOGÍA PEDIÁTRICA,4
2021,TEA_operacional,solo_secundario,ESPECIALIDAD_MEDICA,ENFERMEDADES RESPIRATORIAS DEL ADULTO (BRONCOPULMONAR),5
2021,TEA_operacional,solo_secundario,ESPECIALIDAD_MEDICA,ENFERMEDADES RESPIRATORIAS PEDIÁTRICAS (BRONCOPULMONAR PEDIATRICO),6
2021,TEA_operacional,solo_secundario,ESPECIALIDAD_MEDICA,GASTROENTEROLOGÍA PEDIÁTRICA,3
2021,TEA_operacional,solo_secundario,ESPECIALIDAD_MEDICA,HEMATO-ONCOLOGÍA PEDIÁTRICA,65
2021,TEA_operacional,solo_secundario,ESPECIALIDAD_MEDICA,HEMATOLOGÍA,5
2021,TEA_operacional,solo_secundario,ESPECIALIDAD_MEDICA,MEDICINA DE URGENCIA,3
2021,TEA_operacional,solo_secundario,ESPECIALIDAD_MEDICA,MEDICINA INTENSIVA ADULTO,8
2021,TEA_operacional,solo_secundario,ESPECIALIDAD_MEDICA,MEDICINA INTENSIVA PEDIÁTRICA,15
2021,TEA_operacional,solo_secundario,ESPECIALIDAD_MEDICA,MEDICINA INTERNA,91
2021,TEA_operacional,solo_secundario,ESPECIALIDAD_MEDICA,MÉDICO GENERAL,10
2021,TEA_operacional,solo_secundario,ESPECIALIDAD_MEDICA,NEFROLOGÍA ADULTO,1
2021,TEA_operacional,solo_secundario,ESPECIALIDAD_MEDICA,NEFROLOGÍA PEDIÁTRICO,2
2021,TEA_operacional,solo_secundario,ESPECIALIDAD_MEDICA,NEONATOLOGÍA,3
2021,TEA_operacional,solo_secundario,ESPECIALIDAD_MEDICA,NEUROCIRUGÍA,51
2021,TEA_operacional,solo_secundario,ESPECIALIDAD_MEDICA,NEUROLOGÍA ADULTO,19
2021,TEA_operacional,solo_secundario,ESPECIALIDAD_MEDICA,NEUROLOGÍA PEDIÁTRICA,78
2021,TEA_operacional,solo_secundario,ESPECIALIDAD_MEDICA,NEURORRADIOLOGIA,4
2021,TEA_operacional,solo_secundario,ESPECIALIDAD_MEDICA,OBSTETRICIA Y GINECOLOGÍA,15
2021,TEA_operacional,solo_secundario,ESPECIALIDAD_MEDICA,ODONTOPEDIATRÍA,46
2021,TEA_operacional,solo_secundario,ESPECIALIDAD_MEDICA,OFTALMOLOGÍA,20
2021,TEA_operacional,solo_secundario,ESPECIALIDAD_MEDICA,ONCOLOGÍA MÉDICA,18
2021,TEA_operacional,solo_secundario,ESPECIALIDAD_MEDICA,OTORRINOLARINGOLOGÍA,53
2021,TEA_operacional,solo_secundario,ESPECIALIDAD_MEDICA,PEDIATRÍA,802
2021,TEA_operacional,solo_secundario,ESPECIALIDAD_MEDICA,PSIQUIATRÍA ADULTO,99
2021,TEA_operacional,solo_secundario,ESPECIALIDAD_MEDICA,PSIQUIATRÍA PEDIÁTRICA Y DE LA ADOLESCENCIA,111
2021,TEA_operacional,solo_secundario,ESPECIALIDAD_MEDICA,RADIOTERAPIA ONCOLÓGICA,1
2021,TEA_operacional,solo_secundario,ESPECIALIDAD_MEDICA,TRAUMATOLOGÍA Y ORTOPEDIA,105
2021,TEA_operacional,solo_secundario,ESPECIALIDAD_MEDICA,UROLOGÍA,18
2022,TEA_operacional,principal,ESPECIALIDAD_MEDICA,CARDIOLOGÍA,1
2022,TEA_operacional,principal,ESPECIALIDAD_MEDICA,CIRUGÍA PEDIÁTRICA,1
2022,TEA_operacional,principal,ESPECIALIDAD_MEDICA,MEDICINA DE URGENCIA,1
2022,TEA_operacional,principal,ESPECIALIDAD_MEDICA,MEDICINA INTERNA,6
2022,TEA_operacional,principal,ESPECIALIDAD_MEDICA,MÉDICO GENERAL,1
2022,TEA_operacional,principal,ESPECIALIDAD_MEDICA,NEUROCIRUGÍA,2
2022,TEA_operacional,principal,ESPECIALIDAD_MEDICA,NEUROLOGÍA ADULTO,1
2022,TEA_operacional,principal,ESPECIALIDAD_MEDICA,NEUROLOGÍA PEDIÁTRICA,6
2022,TEA_operacional,principal,ESPECIALIDAD_MEDICA,OBSTETRICIA Y GINECOLOGÍA,1
2022,TEA_operacional,principal,ESPECIALIDAD_MEDICA,PEDIATRÍA,78
2022,TEA_operacional,principal,ESPECIALIDAD_MEDICA,PSIQUIATRÍA ADULTO,71
2022,TEA_operacional,principal,ESPECIALIDAD_MEDICA,PSIQUIATRÍA PEDIÁTRICA Y DE LA ADOLESCENCIA,117
2022,TEA_operacional,principal_y_secundario,ESPECIALIDAD_MEDICA,PEDIATRÍA,3
2022,TEA_operacional,principal_y_secundario,ESPECIALIDAD_MEDICA,PSIQUIATRÍA ADULTO,4
2022,TEA_operacional,principal_y_secundario,ESPECIALIDAD_MEDICA,PSIQUIATRÍA PEDIÁTRICA Y DE LA ADOLESCENCIA,1
2022,TEA_operacional,solo_secundario,ESPECIALIDAD_MEDICA,CARDIOLOGÍA,6
2022,TEA_operacional,solo_secundario,ESPECIALIDAD_MEDICA,CARDIOLOGÍA PEDIÁTRICA,23
2022,TEA_operacional,solo_secundario,ESPECIALIDAD_MEDICA,CIRUGÍA CARDIOVASCULAR,11
2022,TEA_operacional,solo_secundario,ESPECIALIDAD_MEDICA,"CIRUGÍA DE CABEZA, CUELLO Y MAXILOFACIAL",16
2022,TEA_operacional,solo_secundario,ESPECIALIDAD_MEDICA,CIRUGÍA DE TÓRAX,4
2022,TEA_operacional,solo_secundario,ESPECIALIDAD_MEDICA,CIRUGÍA DIGESTIVA,4
2022,TEA_operacional,solo_secundario,ESPECIALIDAD_MEDICA,CIRUGÍA GENERAL,86
2022,TEA_operacional,solo_secundario,ESPECIALIDAD_MEDICA,CIRUGÍA PEDIÁTRICA,614
2022,TEA_operacional,solo_secundario,ESPECIALIDAD_MEDICA,CIRUGÍA PLÁSTICA Y REPARADORA,19
2022,TEA_operacional,solo_secundario,ESPECIALIDAD_MEDICA,CIRUGÍA VASCULAR PERIFÉRICA,3
2022,TEA_operacional,solo_secundario,ESPECIALIDAD_MEDICA,CIRUGÍA Y TRAUMATOLOGÍA BUCO MAXILOFACIAL,28
2022,TEA_operacional,solo_secundario,ESPECIALIDAD_MEDICA,CIRUJANO DENTISTA,12
2022,TEA_operacional,solo_secundario,ESPECIALIDAD_MEDICA,COLOPROCTOLOGÍA,2
2022,TEA_operacional,solo_secundario,ESPECIALIDAD_MEDICA,ENDOCRINOLOGÍA PEDIÁTRICA,3
2022,TEA_operacional,solo_secundario,ESPECIALIDAD_MEDICA,ENFERMEDADES RESPIRATORIAS DEL ADULTO (BRONCOPULMONAR),3
2022,TEA_operacional,solo_secundario,ESPECIALIDAD_MEDICA,ENFERMEDADES RESPIRATORIAS PEDIÁTRICAS (BRONCOPULMONAR PEDIATRICO),34
2022,TEA_operacional,solo_secundario,ESPECIALIDAD_MEDICA,GASTROENTEROLOGÍA ADULTO,2
2022,TEA_operacional,solo_secundario,ESPECIALIDAD_MEDICA,GASTROENTEROLOGÍA PEDIÁTRICA,12
2022,TEA_operacional,solo_secundario,ESPECIALIDAD_MEDICA,HEMATO-ONCOLOGÍA PEDIÁTRICA,84
2022,TEA_operacional,solo_secundario,ESPECIALIDAD_MEDICA,HEMATOLOGÍA,5
2022,TEA_operacional,solo_secundario,ESPECIALIDAD_MEDICA,INMUNOLOGÍA CLÍNICA,1
