year,definition,role,code_position,code3,records
2022,autismo_F840,solo_secundario,secundario,R61,1
2022,autismo_F840,solo_secundario,secundario,R62,144
2022,autismo_F840,solo_secundario,secundario,R63,11
2022,autismo_F840,solo_secundario,secundario,R64,1
2022,autismo_F840,solo_secundario,secundario,R65,1
2022,autismo_F840,solo_secundario,secundario,R68,5
2022,autismo_F840,solo_secundario,secundario,R72,1
2022,autismo_F840,solo_secundario,secundario,R73,33
2022,autismo_F840,solo_secundario,secundario,R74,1
2022,autismo_F840,solo_secundario,secundario,R79,1
2022,autismo_F840,solo_secundario,secundario,R82,1
2022,autismo_F840,solo_secundario,secundario,R89,2
2022,autismo_F840,solo_secundario,secundario,R90,1
2022,autismo_F840,solo_secundario,secundario,R93,1
2022,autismo_F840,solo_secundario,secundario,R94,4
2022,autismo_F840,solo_secundario,secundario,S00,7
2022,autismo_F840,solo_secundario,secundario,S01,5
2022,autismo_F840,solo_secundario,secundario,S02,12
2022,autismo_F840,solo_secundario,secundario,S05,1
2022,autismo_F840,solo_secundario,secundario,S06,10
2022,autismo_F840,solo_secundario,secundario,S09,2
2022,autismo_F840,solo_secundario,secundario,S11,2
2022,autismo_F840,solo_secundario,secundario,S12,1
2022,autismo_F840,solo_secundario,secundario,S20,1
2022,autismo_F840,solo_secundario,secundario,S22,2
2022,autismo_F840,solo_secundario,secundario,S24,1
2022,autismo_F840,solo_secundario,secundario,S27,5
2022,autismo_F840,solo_secundario,secundario,S29,3
2022,autismo_F840,solo_secundario,secundario,S30,1
2022,autismo_F840,solo_secundario,secundario,S32,5
2022,autismo_F840,solo_secundario,secundario,S34,1
2022,autismo_F840,solo_secundario,secundario,S36,1
2022,autismo_F840,solo_secundario,secundario,S37,2
2022,autismo_F840,solo_secundario,secundario,S39,2
2022,autismo_F840,solo_secundario,secundario,S40,1
2022,autismo_F840,solo_secundario,secundario,S41,4
2022,autismo_F840,solo_secundario,secundario,S42,2
2022,autismo_F840,solo_secundario,secundario,S51,6
2022,autismo_F840,solo_secundario,secundario,S52,2
2022,autismo_F840,solo_secundario,secundario,S60,2
2022,autismo_F840,solo_secundario,secundario,S61,5
2022,autismo_F840,solo_secundario,secundario,S66,1
2022,autismo_F840,solo_secundario,secundario,S72,2
2022,autismo_F840,solo_secundario,secundario,S81,1
2022,autismo_F840,solo_secundario,secundario,S82,1
2022,autismo_F840,solo_secundario,secundario,S83,2
2022,autismo_F840,solo_secundario,secundario,S90,1
2022,autismo_F840,solo_secundario,secundario,S91,1
2022,autismo_F840,solo_secundario,secundario,S92,1
2022,autismo_F840,solo_secundario,secundario,T00,1
2022,autismo_F840,solo_secundario,secundario,T07,1
2022,autismo_F840,solo_secundario,secundario,T11,1
2022,autismo_F840,solo_secundario,secundario,T14,3
2022,autismo_F840,solo_secundario,secundario,T18,1
2022,autismo_F840,solo_secundario,secundario,T20,2
2022,autismo_F840,solo_secundario,secundario,T21,4
2022,autismo_F840,solo_secundario,secundario,T22,4
2022,autismo_F840,solo_secundario,secundario,T23,1
2022,autismo_F840,solo_secundario,secundario,T24,1
2022,autismo_F840,solo_secundario,secundario,T25,1
2022,autismo_F840,solo_secundario,secundario,T28,1
2022,autismo_F840,solo_secundario,secundario,T29,1
2022,autismo_F840,solo_secundario,secundario,T31,20
2022,autismo_F840,solo_secundario,secundario,T36,5
2022,autismo_F840,solo_secundario,secundario,T37,2
2022,autismo_F840,solo_secundario,secundario,T39,12
2022,autismo_F840,solo_secundario,secundario,T41,1
2022,autismo_F840,solo_secundario,secundario,T42,8
2022,autismo_F840,solo_secundario,secundario,T43,10
2022,autismo_F840,solo_secundario,secundario,T45,7
2022,autismo_F840,solo_secundario,secundario,T50,4
2022,autismo_F840,solo_secundario,secundario,T55,1
2022,autismo_F840,solo_secundario,secundario,T71,1
2022,autismo_F840,solo_secundario,secundario,T74,3
2022,autismo_F840,solo_secundario,secundario,T79,1
2022,autismo_F840,solo_secundario,secundario,T80,3
2022,autismo_F840,solo_secundario,secundario,T81,29
2022,autismo_F840,solo_secundario,secundario,T82,14
2022,autismo_F840,solo_secundario,secundario,T85,5
2022,autismo_F840,solo_secundario,secundario,T86,4
2022,autismo_F840,solo_secundario,secundario,T88,3
2022,autismo_F840,solo_secundario,secundario,U07,60
2022,autismo_F840,solo_secundario,secundario,U82,5
2022,autismo_F840,solo_secundario,secundario,U83,4
2022,autismo_F840,solo_secundario,secundario,V03,1
2022,autismo_F840,solo_secundario,secundario,V09,3
2022,autismo_F840,solo_secundario,secundario,V13,2
2022,autismo_F840,solo_secundario,secundario,V18,4
2022,autismo_F840,solo_secundario,secundario,V19,1
2022,autismo_F840,solo_secundario,secundario,V28,1
2022,autismo_F840,solo_secundario,secundario,V43,1
2022,autismo_F840,solo_secundario,secundario,V44,1
2022,autismo_F840,solo_secundario,secundario,V49,3
2022,autismo_F840,solo_secundario,secundario,V77,1
2022,autismo_F840,solo_secundario,secundario,V89,1
2022,autismo_F840,solo_secundario,secundario,W01,15
2022,autismo_F840,solo_secundario,secundario,W02,2
2022,autismo_F840,solo_secundario,secundario,W04,1
2022,autismo_F840,solo_secundario,secundario,W06,3
2022,autismo_F840,solo_secundario,secundario,W07,3
2022,autismo_F840,solo_secundario,secundario,W08,1
2022,autismo_F840,solo_secundario,secundario,W09,8
2022,autismo_F840,solo_secundario,secundario,W10,7
2022,autismo_F840,solo_secundario,secundario,W13,7
2022,autismo_F840,solo_secundario,secundario,W17,12
2022,autismo_F840,solo_secundario,secundario,W18,41
2022,autismo_F840,solo_secundario,secundario,W19,11
2022,autismo_F840,solo_secundario,secundario,W20,1
2022,autismo_F840,solo_secundario,secundario,W21,1
2022,autismo_F840,solo_secundario,secundario,W22,7
2022,autismo_F840,solo_secundario,secundario,W23,6
2022,autismo_F840,solo_secundario,secundario,W25,3
2022,autismo_F840,solo_secundario,secundario,W27,1
2022,autismo_F840,solo_secundario,secundario,W31,1
2022,autismo_F840,solo_secundario,secundario,W44,7
2022,autismo_F840,solo_secundario,secundario,W45,1
2022,autismo_F840,solo_secundario,secundario,W46,1
2022,autismo_F840,solo_secundario,secundario,W49,2
2022,autismo_F840,solo_secundario,secundario,W50,2
2022,autismo_F840,solo_secundario,secundario,W51,1
2022,autismo_F840,solo_secundario,secundario,W54,12
2022,autismo_F840,solo_secundario,secundario,W57,1
2022,autismo_F840,solo_secundario,secundario,W68,1
2022,autismo_F840,solo_secundario,secundario,W76,1
2022,autismo_F840,solo_secundario,secundario,W78,1
2022,autismo_F840,solo_secundario,secundario,W80,2
2022,autismo_F840,solo_secundario,secundario,W84,2
2022,autismo_F840,solo_secundario,secundario,W87,1
2022,autismo_F840,solo_secundario,secundario,X02,1
2022,autismo_F840,solo_secundario,secundario,X09,3
2022,autismo_F840,solo_secundario,secundario,X10,1
2022,autismo_F840,solo_secundario,secundario,X11,2
2022,autismo_F840,solo_secundario,secundario,X12,10
2022,autismo_F840,solo_secundario,secundario,X15,1
2022,autismo_F840,solo_secundario,secundario,X16,3
2022,autismo_F840,solo_secundario,secundario,X19,1
2022,autismo_F840,solo_secundario,secundario,X23,1
2022,autismo_F840,solo_secundario,secundario,X25,1
2022,autismo_F840,solo_secundario,secundario,X29,1
2022,autismo_F840,solo_secundario,secundario,X40,3
2022,autismo_F840,solo_secundario,secundario,X41,12
2022,autismo_F840,solo_secundario,secundario,X42,1
2022,autismo_F840,solo_secundario,secundario,X44,8
2022,autismo_F840,solo_secundario,secundario,X45,6
2022,autismo_F840,solo_secundario,secundario,X47,1
2022,autismo_F840,solo_secundario,secundario,X49,4
2022,autismo_F840,solo_secundario,secundario,X58,2
2022,autismo_F840,solo_secundario,secundario,X60,16
2022,autismo_F840,solo_secundario,secundario,X61,42
2022,autismo_F840,solo_secundario,secundario,X62,1
2022,autismo_F840,solo_secundario,secundario,X64,19
2022,autismo_F840,solo_secundario,secundario,X66,1
2022,autismo_F840,solo_secundario,secundario,X68,1
2022,autismo_F840,solo_secundario,secundario,X69,1
2022,autismo_F840,solo_secundario,secundario,X70,5
2022,autismo_F840,solo_secundario,secundario,X78,17
2022,autismo_F840,solo_secundario,secundario,X80,3
2022,autismo_F840,solo_secundario,secundario,X83,1
2022,autismo_F840,solo_secundario,secundario,X84,5
2022,autismo_F840,solo_secundario,secundario,X97,1
2022,autismo_F840,solo_secundario,secundario,X99,2
2022,autismo_F840,solo_secundario,secundario,Y11,3
2022,autismo_F840,solo_secundario,secundario,Y12,1
2022,autismo_F840,solo_secundario,secundario,Y14,4
2022,autismo_F840,solo_secundario,secundario,Y19,1
2022,autismo_F840,solo_secundario,secundario,Y20,1
2022,autismo_F840,solo_secundario,secundario,Y28,1
2022,autismo_F840,solo_secundario,secundario,Y40,6
2022,autismo_F840,solo_secundario,secundario,Y41,2
2022,autismo_F840,solo_secundario,secundario,Y42,1
2022,autismo_F840,solo_secundario,secundario,Y43,9
2022,autismo_F840,solo_secundario,secundario,Y44,1
2022,autismo_F840,solo_secundario,secundario,Y45,6
2022,autismo_F840,solo_secundario,secundario,Y46,6
2022,autismo_F840,solo_secundario,secundario,Y47,1
2022,autismo_F840,solo_secundario,secundario,Y48,1
2022,autismo_F840,solo_secundario,secundario,Y49,6
2022,autismo_F840,solo_secundario,secundario,Y50,1
2022,autismo_F840,solo_secundario,secundario,Y57,1
2022,autismo_F840,solo_secundario,secundario,Y59,2
2022,autismo_F840,solo_secundario,secundario,Y60,1
2022,autismo_F840,solo_secundario,secundario,Y63,1
2022,autismo_F840,solo_secundario,secundario,Y65,2
2022,autismo_F840,solo_secundario,secundario,Y69,2
2022,autismo_F840,solo_secundario,secundario,Y71,11
2022,autismo_F840,solo_secundario,secundario,Y73,2
2022,autismo_F840,solo_secundario,secundario,Y75,7
2022,autismo_F840,solo_secundario,secundario,Y79,1
2022,autismo_F840,solo_secundario,secundario,Y82,2
2022,autismo_F840,solo_secundario,secundario,Y83,47
2022,autismo_F840,solo_secundario,secundario,Y84,19
2022,autismo_F840,solo_secundario,secundario,Y86,2
2022,autismo_F840,solo_secundario,secundario,Y95,21
2022,autismo_F840,solo_secundario,secundario,Z01,5
2022,autismo_F840,solo_secundario,secundario,Z03,47
2022,autismo_F840,solo_secundario,secundario,Z20,18
2022,autismo_F840,solo_secundario,secundario,Z22,5
2022,autismo_F840,solo_secundario,secundario,Z28,2
2022,autismo_F840,solo_secundario,secundario,Z29,65
2022,autismo_F840,solo_secundario,secundario,Z37,6
2022,autismo_F840,solo_secundario,secundario,Z38,2
2022,autismo_F840,solo_secundario,secundario,Z43,2
2022,autismo_F840,solo_secundario,secundario,Z48,1
2022,autismo_F840,solo_secundario,secundario,Z49,1
2022,autismo_F840,solo_secundario,secundario,Z51,7
2022,autismo_F840,solo_secundario,secundario,Z53,38
2022,autismo_F840,solo_secundario,secundario,Z54,4
2022,autismo_F840,solo_secundario,secundario,Z55,13
2022,autismo_F840,solo_secundario,secundario,Z58,4
2022,autismo_F840,solo_secundario,secundario,Z59,36
2022,autismo_F840,solo_secundario,secundario,Z60,24
2022,autismo_F840,solo_secundario,secundario,Z61,45
2022,autismo_F840,solo_secundario,secundario,Z62,7
2022,autismo_F840,solo_secundario,secundario,Z63,119
2022,autismo_F840,solo_secundario,secundario,Z64,1
2022,autismo_F840,solo_secundario,secundario,Z65,26
2022,autismo_F840,solo_secundario,secundario,Z71,5
2022,autismo_F840,solo_secundario,secundario,Z72,6
2022,autismo_F840,solo_secundario,secundario,Z73,2
2022,autismo_F840,solo_secundario,secundario,Z74,30
2022,autismo_F840,solo_secundario,secundario,Z75,12
2022,autismo_F840,solo_secundario,secundario,Z76,2
2022,autismo_F840,solo_secundario,secundario,Z80,3
2022,autismo_F840,solo_secundario,secundario,Z81,32
2022,autismo_F840,solo_secundario,secundario,Z82,33
2022,autismo_F840,solo_secundario,secundario,Z83,16
2022,autismo_F840,solo_secundario,secundario,Z84,2
2022,autismo_F840,solo_secundario,secundario,Z85,2
2022,autismo_F840,solo_secundario,secundario,Z86,28
2022,autismo_F840,solo_secundario,secundario,Z87,146
2022,autismo_F840,solo_secundario,secundario,Z88,166
2022,autismo_F840,solo_secundario,secundario,Z90,24
2022,autismo_F840,solo_secundario,secundario,Z91,128
2022,autismo_F840,solo_secundario,secundario,Z92,433
2022,autismo_F840,solo_secundario,secundario,Z93,36
2022,autismo_F840,solo_secundario,secundario,Z94,14
2022,autismo_F840,solo_secundario,secundario,Z95,31
2022,autismo_F840,solo_secundario,secundario,Z96,9
2022,autismo_F840,solo_secundario,secundario,Z97,30
2022,autismo_F840,solo_secundario,secundario,Z98,43
2022,autismo_F840,solo_secundario,secundario,Z99,19
2023,autismo_F840,principal,secundario,A07,1
2023,autismo_F840,principal,secundario,A09,3
2023,autismo_F840,principal,secundario,B34,1
2023,autismo_F840,principal,secundario,B96,2
2023,autismo_F840,principal,secundario,D64,3
2023,autismo_F840,principal,secundario,DES,1
2023,autismo_F840,principal,secundario,E03,5
2023,autismo_F840,principal,secundario,E10,1
2023,autismo_F840,principal,secundario,E16,1
2023,autismo_F840,principal,secundario,E46,1
2023,autismo_F840,principal,secundario,E55,11
2023,autismo_F840,principal,secundario,E66,32
2023,autismo_F840,principal,secundario,E73,2
2023,autismo_F840,principal,secundario,E78,6
2023,autismo_F840,principal,secundario,E87,1
2023,autismo_F840,principal,secundario,E88,1
2023,autismo_F840,principal,secundario,F05,1
2023,autismo_F840,principal,secundario,F06,4
2023,autismo_F840,principal,secundario,F09,2
2023,autismo_F840,principal,secundario,F10,1
2023,autismo_F840,principal,secundario,F12,1
2023,autismo_F840,principal,secundario,F20,1
2023,autismo_F840,principal,secundario,F29,8
2023,autismo_F840,principal,secundario,F31,2
2023,autismo_F840,principal,secundario,F32,41
2023,autismo_F840,principal,secundario,F34,2
2023,autismo_F840,principal,secundario,F38,1
2023,autismo_F840,principal,secundario,F39,1
2023,autismo_F840,principal,secundario,F40,1
2023,autismo_F840,principal,secundario,F41,6
2023,autismo_F840,principal,secundario,F42,3
2023,autismo_F840,principal,secundario,F43,8
2023,autismo_F840,principal,secundario,F44,1
2023,autismo_F840,principal,secundario,F50,2
2023,autismo_F840,principal,secundario,F51,2
2023,autismo_F840,principal,secundario,F60,14
2023,autismo_F840,principal,secundario,F63,9
2023,autismo_F840,principal,secundario,F64,4
2023,autismo_F840,principal,secundario,F66,1
2023,autismo_F840,principal,secundario,F70,8
2023,autismo_F840,principal,secundario,F71,9
2023,autismo_F840,principal,secundario,F72,8
2023,autismo_F840,principal,secundario,F73,2
2023,autismo_F840,principal,secundario,F78,2
2023,autismo_F840,principal,secundario,F79,16
2023,autismo_F840,principal,secundario,F80,9
2023,autismo_F840,principal,secundario,F81,1
2023,autismo_F840,principal,secundario,F82,4
2023,autismo_F840,principal,secundario,F83,2
2023,autismo_F840,principal,secundario,F89,2
2023,autismo_F840,principal,secundario,F90,17
2023,autismo_F840,principal,secundario,F91,34
2023,autismo_F840,principal,secundario,F92,6
2023,autismo_F840,principal,secundario,F93,2
2023,autismo_F840,principal,secundario,F94,4
2023,autismo_F840,principal,secundario,F95,3
2023,autismo_F840,principal,secundario,F98,4
2023,autismo_F840,principal,secundario,G24,2
2023,autismo_F840,principal,secundario,G25,1
2023,autismo_F840,principal,secundario,G40,20
2023,autismo_F840,principal,secundario,G47,5
2023,autismo_F840,principal,secundario,G93,1
2023,autismo_F840,principal,secundario,G96,1
2023,autismo_F840,principal,secundario,H10,2
2023,autismo_F840,principal,secundario,H47,1
2023,autismo_F840,principal,secundario,H50,1
2023,autismo_F840,principal,secundario,H52,3
2023,autismo_F840,principal,secundario,H55,2
2023,autismo_F840,principal,secundario,H66,1
2023,autismo_F840,principal,secundario,H91,2
2023,autismo_F840,principal,secundario,I10,4
2023,autismo_F840,principal,secundario,I35,1
2023,autismo_F840,principal,secundario,I42,2
2023,autismo_F840,principal,secundario,I44,1
2023,autismo_F840,principal,secundario,I47,1
2023,autismo_F840,principal,secundario,J00,1
2023,autismo_F840,principal,secundario,J02,1
2023,autismo_F840,principal,secundario,J06,1
2023,autismo_F840,principal,secundario,J30,4
2023,autismo_F840,principal,secundario,J31,3
2023,autismo_F840,principal,secundario,J32,1
2023,autismo_F840,principal,secundario,J45,11
2023,autismo_F840,principal,secundario,K02,1
2023,autismo_F840,principal,secundario,K05,1
2023,autismo_F840,principal,secundario,K29,1
2023,autismo_F840,principal,secundario,K59,10
2023,autismo_F840,principal,secundario,K76,2
2023,autismo_F840,principal,secundario,K80,1
2023,autismo_F840,principal,secundario,L03,1
2023,autismo_F840,principal,secundario,L20,3
2023,autismo_F840,principal,secundario,L25,1
2023,autismo_F840,principal,secundario,L28,1
2023,autismo_F840,principal,secundario,L30,1
2023,autismo_F840,principal,secundario,L70,1
2023,autismo_F840,principal,secundario,L85,2
2023,autismo_F840,principal,secundario,M20,1
2023,autismo_F840,principal,secundario,M21,1
2023,autismo_F840,principal,secundario,M24,1
2023,autismo_F840,principal,secundario,M40,2
2023,autismo_F840,principal,secundario,M41,1
2023,autismo_F840,principal,secundario,M62,1
2023,autismo_F840,principal,secundario,N13,1
2023,autismo_F840,principal,secundario,N39,2
2023,autismo_F840,principal,secundario,N43,1
2023,autismo_F840,principal,secundario,N47,2
2023,autismo_F840,principal,secundario,N50,1
2023,autismo_F840,principal,secundario,N91,1
2023,autismo_F840,principal,secundario,P94,1
2023,autismo_F840,principal,secundario,Q02,1
2023,autismo_F840,principal,secundario,Q03,1
2023,autismo_F840,principal,secundario,Q24,1
2023,autismo_F840,principal,secundario,Q53,1
2023,autismo_F840,principal,secundario,Q56,1
2023,autismo_F840,principal,secundario,Q66,2
2023,autismo_F840,principal,secundario,Q75,3
2023,autismo_F840,principal,secundario,Q79,1
2023,autismo_F840,principal,secundario,Q85,1
2023,autismo_F840,principal,secundario,Q90,1
2023,autismo_F840,principal,secundario,R01,1
2023,autismo_F840,principal,secundario,R06,1
2023,autismo_F840,principal,secundario,R10,1
2023,autismo_F840,principal,secundario,R15,1
2023,autismo_F840,principal,secundario,R22,1
2023,autismo_F840,principal,secundario,R32,3
2023,autismo_F840,principal,secundario,R45,69
2023,autismo_F840,principal,secundario,R50,1
2023,autismo_F840,principal,secundario,R51,2
2023,autismo_F840,principal,secundario,R55,1
2023,autismo_F840,principal,secundario,R56,7
2023,autismo_F840,principal,secundario,R62,7
2023,autismo_F840,principal,secundario,R63,1
2023,autismo_F840,principal,secundario,R73,4
2023,autismo_F840,principal,secundario,S00,1
2023,autismo_F840,principal,secundario,S01,1
2023,autismo_F840,principal,secundario,S51,4
2023,autismo_F840,principal,secundario,S61,1
2023,autismo_F840,principal,secundario,S71,1
2023,autismo_F840,principal,secundario,T01,1
2023,autismo_F840,principal,secundario,T11,1
2023,autismo_F840,principal,secundario,T36,1
2023,autismo_F840,principal,secundario,T42,1
2023,autismo_F840,principal,secundario,T43,2
2023,autismo_F840,principal,secundario,T74,1
2023,autismo_F840,principal,secundario,T88,2
2023,autismo_F840,principal,secundario,U07,4
2023,autismo_F840,principal,secundario,W22,1
2023,autismo_F840,principal,secundario,X61,1
2023,autismo_F840,principal,secundario,X78,5
2023,autismo_F840,principal,secundario,X79,1
2023,autismo_F840,principal,secundario,X83,1
2023,autismo_F840,principal,secundario,Y40,1
2023,autismo_F840,principal,secundario,Y47,1
2023,autismo_F840,principal,secundario,Y49,2
2023,autismo_F840,principal,secundario,Y65,1
2023,autismo_F840,principal,secundario,Y84,1
2023,autismo_F840,principal,secundario,Y95,1
2023,autismo_F840,principal,secundario,Z03,1
2023,autismo_F840,principal,secundario,Z29,6
2023,autismo_F840,principal,secundario,Z53,6
2023,autismo_F840,principal,secundario,Z55,5
2023,autismo_F840,principal,secundario,Z59,6
2023,autismo_F840,principal,secundario,Z60,6
2023,autismo_F840,principal,secundario,Z61,10
2023,autismo_F840,principal,secundario,Z62,7
2023,autismo_F840,principal,secundario,Z63,49
2023,autismo_F840,principal,secundario,Z65,15
2023,autismo_F840,principal,secundario,Z74,8
2023,autismo_F840,principal,secundario,Z75,1
2023,autismo_F840,principal,secundario,Z80,2
2023,autismo_F840,principal,secundario,Z81,11
2023,autismo_F840,principal,secundario,Z82,5
2023,autismo_F840,principal,secundario,Z83,4
2023,autismo_F840,principal,secundario,Z86,4
2023,autismo_F840,principal,secundario,Z87,4
2023,autismo_F840,principal,secundario,Z88,6
2023,autismo_F840,principal,secundario,Z91,47
2023,autismo_F840,principal,secundario,Z92,18
2023,autismo_F840,solo_secundario,principal,A02,8
2023,autismo_F840,solo_secundario,principal,A03,3
2023,autismo_F840,solo_secundario,principal,A04,11
2023,autismo_F840,solo_secundario,principal,A08,83
2023,autismo_F840,solo_secundario,principal,A09,80
2023,autismo_F840,solo_secundario,principal,A15,3
2023,autismo_F840,solo_secundario,principal,A16,1
2023,autismo_F840,solo_secundario,principal,A26,1
2023,autismo_F840,solo_secundario,principal,A27,1
2023,autismo_F840,solo_secundario,principal,A38,2
2023,autismo_F840,solo_secundario,principal,A39,2
2023,autismo_F840,solo_secundario,principal,A40,1
2023,autismo_F840,solo_secundario,principal,A41,9
2023,autismo_F840,solo_secundario,principal,A44,2
2023,autismo_F840,solo_secundario,principal,A46,1
2023,autismo_F840,solo_secundario,principal,A49,2
2023,autismo_F840,solo_secundario,principal,A52,1
2023,autismo_F840,solo_secundario,principal,A63,2
2023,autismo_F840,solo_secundario,principal,A86,4
2023,autismo_F840,solo_secundario,principal,A87,2
2023,autismo_F840,solo_secundario,principal,B00,5
2023,autismo_F840,solo_secundario,principal,B01,3
2023,autismo_F840,solo_secundario,principal,B02,1
2023,autismo_F840,solo_secundario,principal,B08,2
2023,autismo_F840,solo_secundario,principal,B09,1
2023,autismo_F840,solo_secundario,principal,B17,1
2023,autismo_F840,solo_secundario,principal,B27,6
2023,autismo_F840,solo_secundario,principal,B30,1
2023,autismo_F840,solo_secundario,principal,B34,4
2023,autismo_F840,solo_secundario,principal,B35,1
2023,autismo_F840,solo_secundario,principal,B37,1
2023,autismo_F840,solo_secundario,principal,B49,1
2023,autismo_F840,solo_secundario,principal,B67,4
2023,autismo_F840,solo_secundario,principal,B99,1
2023,autismo_F840,solo_secundario,principal,C20,1
2023,autismo_F840,solo_secundario,principal,C22,6
2023,autismo_F840,solo_secundario,principal,C40,1
2023,autismo_F840,solo_secundario,principal,C41,2
2023,autismo_F840,solo_secundario,principal,C56,2
2023,autismo_F840,solo_secundario,principal,C62,2
2023,autismo_F840,solo_secundario,principal,C64,1
2023,autismo_F840,solo_secundario,principal,C71,5
2023,autismo_F840,solo_secundario,principal,C72,1
2023,autismo_F840,solo_secundario,principal,C75,1
2023,autismo_F840,solo_secundario,principal,C78,1
2023,autismo_F840,solo_secundario,principal,C81,1
2023,autismo_F840,solo_secundario,principal,C83,2
2023,autismo_F840,solo_secundario,principal,C85,1
2023,autismo_F840,solo_secundario,principal,C91,29
2023,autismo_F840,solo_secundario,principal,C92,2
2023,autismo_F840,solo_secundario,principal,C95,1
2023,autismo_F840,solo_secundario,principal,C96,1
2023,autismo_F840,solo_secundario,principal,D11,1
2023,autismo_F840,solo_secundario,principal,D14,1
2023,autismo_F840,solo_secundario,principal,D16,6
2023,autismo_F840,solo_secundario,principal,D17,3
2023,autismo_F840,solo_secundario,principal,D18,1
2023,autismo_F840,solo_secundario,principal,D22,2
2023,autismo_F840,solo_secundario,principal,D23,5
2023,autismo_F840,solo_secundario,principal,D27,1
2023,autismo_F840,solo_secundario,principal,D29,1
2023,autismo_F840,solo_secundario,principal,D36,2
2023,autismo_F840,solo_secundario,principal,D37,1
2023,autismo_F840,solo_secundario,principal,D38,1
2023,autismo_F840,solo_secundario,principal,D39,4
2023,autismo_F840,solo_secundario,principal,D41,4
2023,autismo_F840,solo_secundario,principal,D42,2
2023,autismo_F840,solo_secundario,principal,D43,1
2023,autismo_F840,solo_secundario,principal,D44,1
2023,autismo_F840,solo_secundario,principal,D48,8
2023,autismo_F840,solo_secundario,principal,D50,1
2023,autismo_F840,solo_secundario,principal,D53,2
2023,autismo_F840,solo_secundario,principal,D58,2
2023,autismo_F840,solo_secundario,principal,D59,3
2023,autismo_F840,solo_secundario,principal,D61,8
2023,autismo_F840,solo_secundario,principal,D64,2
2023,autismo_F840,solo_secundario,principal,D69,15
2023,autismo_F840,solo_secundario,principal,D70,32
2023,autismo_F840,solo_secundario,principal,D72,5
2023,autismo_F840,solo_secundario,principal,D76,4
2023,autismo_F840,solo_secundario,principal,D82,2
2023,autismo_F840,solo_secundario,principal,E06,1
2023,autismo_F840,solo_secundario,principal,E10,37
2023,autismo_F840,solo_secundario,principal,E11,5
2023,autismo_F840,solo_secundario,principal,E14,2
2023,autismo_F840,solo_secundario,principal,E16,5
2023,autismo_F840,solo_secundario,principal,E22,2
2023,autismo_F840,solo_secundario,principal,E23,2
2023,autismo_F840,solo_secundario,principal,E25,1
2023,autismo_F840,solo_secundario,principal,E27,2
2023,autismo_F840,solo_secundario,principal,E30,1
2023,autismo_F840,solo_secundario,principal,E43,3
2023,autismo_F840,solo_secundario,principal,E46,3
2023,autismo_F840,solo_secundario,principal,E66,1
2023,autismo_F840,solo_secundario,principal,E74,1
2023,autismo_F840,solo_secundario,principal,E77,1
2023,autismo_F840,solo_secundario,principal,E84,9
2023,autismo_F840,solo_secundario,principal,E86,4
2023,autismo_F840,solo_secundario,principal,E87,5
2023,autismo_F840,solo_secundario,principal,F03,2
2023,autismo_F840,solo_secundario,principal,F05,1
2023,autismo_F840,solo_secundario,principal,F06,5
2023,autismo_F840,solo_secundario,principal,F09,4
2023,autismo_F840,solo_secundario,principal,F10,1
2023,autismo_F840,solo_secundario,principal,F12,3
2023,autismo_F840,solo_secundario,principal,F13,1
2023,autismo_F840,solo_secundario,principal,F14,2
2023,autismo_F840,solo_secundario,principal,F16,1
2023,autismo_F840,solo_secundario,principal,F19,10
2023,autismo_F840,solo_secundario,principal,F20,24
2023,autismo_F840,solo_secundario,principal,F22,4
2023,autismo_F840,solo_secundario,principal,F23,27
2023,autismo_F840,solo_secundario,principal,F25,1
2023,autismo_F840,solo_secundario,principal,F28,5
2023,autismo_F840,solo_secundario,principal,F29,29
2023,autismo_F840,solo_secundario,principal,F30,2
2023,autismo_F840,solo_secundario,principal,F31,19
2023,autismo_F840,solo_secundario,principal,F32,159
2023,autismo_F840,solo_secundario,principal,F33,4
2023,autismo_F840,solo_secundario,principal,F34,3
2023,autismo_F840,solo_secundario,principal,F38,1
2023,autismo_F840,solo_secundario,principal,F39,6
2023,autismo_F840,solo_secundario,principal,F40,1
2023,autismo_F840,solo_secundario,principal,F41,37
2023,autismo_F840,solo_secundario,principal,F42,5
2023,autismo_F840,solo_secundario,principal,F43,50
2023,autismo_F840,solo_secundario,principal,F44,3
2023,autismo_F840,solo_secundario,principal,F45,4
2023,autismo_F840,solo_secundario,principal,F50,18
2023,autismo_F840,solo_secundario,principal,F60,57
2023,autismo_F840,solo_secundario,principal,F63,9
2023,autismo_F840,solo_secundario,principal,F64,3
2023,autismo_F840,solo_secundario,principal,F70,3
2023,autismo_F840,solo_secundario,principal,F71,6
2023,autismo_F840,solo_secundario,principal,F72,6
2023,autismo_F840,solo_secundario,principal,F78,1
2023,autismo_F840,solo_secundario,principal,F79,2
2023,autismo_F840,solo_secundario,principal,F80,1
2023,autismo_F840,solo_secundario,principal,F82,1
2023,autismo_F840,solo_secundario,principal,F83,3
2023,autismo_F840,solo_secundario,principal,F89,3
2023,autismo_F840,solo_secundario,principal,F90,7
2023,autismo_F840,solo_secundario,principal,F91,51
2023,autismo_F840,solo_secundario,principal,F92,1
2023,autismo_F840,solo_secundario,principal,F93,2
2023,autismo_F840,solo_secundario,principal,F94,5
2023,autismo_F840,solo_secundario,principal,F95,3
2023,autismo_F840,solo_secundario,principal,F98,17
