year,code,code_position,sex,count,population,crude,crude_lo,crude_hi,asr,asr_lo,asr_hi,asr_var,groups_missing
2020,F841,secundario,HOMBRE,38.0,9599101.0,0.39587040494729664,0.2801414595512241,0.5433630599288372,0.4586998261473984,0.32322816534303445,0.6349335831309455,0.005662590504653489,0
2020,F841,secundario,MUJER,12.0,9859209.0,0.12171361820202818,0.06289120261800128,0.21260919662192942,0.1530312010871783,0.07847628589343239,0.2723570103578138,0.0019900989560903545,0
2020,F841,secundario,TOTAL,50.0,19458310.0,0.25695962290661417,0.19072038495358468,0.3387692284907416,0.30838796446912564,0.22807752324500796,0.4093135457229715,0.001944532823708356,0
2021,F841,secundario,HOMBRE,42.0,9708512.0,0.4326100642405345,0.31178728246385956,0.5847631313479413,0.53249292577927,0.3821986400710449,0.7246586393628122,0.006908526117824205,0
2021,F841,secundario,MUJER,19.0,9969851.0,0.19057456325074468,0.1147383362536384,0.2976057874043011,0.23783885577686417,0.14174022945100884,0.3779273985104417,0.003084124174101591,0
2021,F841,secundario,TOTAL,61.0,19678363.0,0.30998513443420067,0.23711406564144857,0.3981888733063623,0.38716414859901804,0.29491870148446286,0.5003950218284976,0.002529310341688663,0
2022,F841,secundario,HOMBRE,66.0,9782978.0,0.6746411982118329,0.5217674538227652,0.8583090184042813,0.8085574500149503,0.6230184800207238,1.0348229078445186,0.010176158460362067,0
2022,F841,secundario,MUJER,25.0,10045585.0,0.24886554640670502,0.16105265992801143,0.3673746396803209,0.3167936830591916,0.20350324985429935,0.473728471514866,0.004137846963749009,0
2022,F841,secundario,TOTAL,91.0,19828563.0,0.458933912659228,0.36950495856321547,0.5634691475955554,0.5666332162670285,0.45473340163747816,0.6991113729019521,0.0036294931665281577,0
2023,F841,secundario,HOMBRE,99.0,9848466.0,1.0052326930914925,0.8170035298308933,1.2238347348019016,1.2384284265084953,1.0044714438133804,1.5129330036027566,0.015784378598706034,0
2023,F841,secundario,MUJER,57.0,10112423.0,0.5636631299936722,0.42691295016955627,0.7302909639258842,0.7166923678220886,0.5404903180825783,0.9350681277574107,0.009273139349084018,0
2023,F841,secundario,TOTAL,156.0,19960889.0,0.7815283177016815,0.6637005161558693,0.9142443006276194,0.9814407637504058,0.8318598542327701,1.1514031294146563,0.006315834929185499,0
2024,F841,secundario,HOMBRE,157.0,9910500.0,1.5841783966500176,1.3460687790949313,1.8522720655898264,1.9436544626614412,1.6476224107897635,2.279818031146478,0.024736049805698743,0
2024,F841,secundario,MUJER,138.0,10175877.0,1.356148467596454,1.1393309065947734,1.6022179887169934,1.7218678120286213,1.4428327269106438,2.0420037612172024,0.02210096881437112,0
2024,F841,secundario,TOTAL,295.0,20086377.0,1.468657090325448,1.3058275272118833,1.6461775545787274,1.8349235636909749,1.628680741132331,2.061273110464716,0.011740185772115292,0
2019,F842,cualquiera,HOMBRE,2.0,9424139.0,0.021222097848938772,0.0025700945045904456,0.07666151430622957,0.026757015977134754,0.003240398767905576,0.09930053886129761,0.00035796895200032223,0
2019,F842,cualquiera,MUJER,53.0,9683077.0,0.5473466750290222,0.4100002192728352,0.7159429273277931,0.7233717870164486,0.5410275825321845,0.949041871394202,0.009970498115271918,0
2019,F842,cualquiera,TOTAL,55.0,19107216.0,0.2878493653915882,0.21684753535752396,0.3746755151350116,0.36911474549416345,0.2776965781972664,0.48177905602141363,0.0024990360802784983,0
2020,F842,cualquiera,HOMBRE,2.0,9599101.0,0.020835284470910348,0.0025232496099787363,0.07526421138525327,0.026658400259893786,0.003228440475585839,0.09943053847540319,0.0003553362356510299,0
2020,F842,cualquiera,MUJER,25.0,9859209.0,0.25357003792089206,0.1640971587865652,0.37431939720042817,0.3413500702642984,0.22035802732795842,0.5068761854406039,0.0047086244148423235,0
2020,F842,cualquiera,TOTAL,27.0,19458310.0,0.13875819636957165,0.09144252574743014,0.20188589063059503,0.18118976106830434,0.11914895803509419,0.26502699447976047,0.0012272695767853703,0
2021,F842,cualquiera,HOMBRE,2.0,9708512.0,0.02060047924954926,0.0024948136083466237,0.07441601419171096,0.026674280445584297,0.0032303791112021827,0.09982805228075571,0.0003557586186448404,0
2021,F842,cualquiera,MUJER,34.0,9969851.0,0.34102816581712203,0.23617191856299827,0.47655267962583475,0.4590060358806909,0.3171002187799075,0.6449888964188613,0.006272171307264639,0
2021,F842,cualquiera,TOTAL,36.0,19678363.0,0.18294204655133153,0.12813036032171593,0.2532689049858273,0.23913511014367675,0.16713340234783322,0.3327380006225299,0.0016058379099319529,0
2022,F842,cualquiera,HOMBRE,1.0,9782978.0,0.010221836336542922,0.00025879448961543073,0.05695242686775845,0.01349803839221182,0.00034174074417859146,0.07880083301622176,0.00018219704043762432,0
2022,F842,cualquiera,MUJER,56.0,10045585.0,0.5574588239510193,0.4210984047482572,0.7239066516045103,0.7736905563678411,0.5836734315414164,1.0076457262802316,0.010782500219458415,0
2022,F842,cualquiera,TOTAL,57.0,19828563.0,0.28746409913819776,0.21772250143858002,0.3724430832580395,0.3868492837046488,0.2926323943501489,0.5026222863391433,0.002647434928061047,0
2023,F842,cualquiera,HOMBRE,2.0,9848466.0,0.020307731173565508,0.002459360458207044,0.07335850748455608,0.026728743707218533,0.0032334912482834682,0.09989429722890156,0.0003574576020938655,0
2023,F842,cualquiera,MUJER,56.0,10112423.0,0.5537743031516779,0.41831515733301716,0.71912199487289,0.7670950982086362,0.578637087609585,0.9992371783463745,0.010606817501781052,0
2023,F842,cualquiera,TOTAL,58.0,19960889.0,0.2905682206839585,0.22064063218952698,0.37562680572340523,0.39034284603052266,0.2960170414460696,0.5060900399574823,0.002650359496378949,0
2024,F842,cualquiera,HOMBRE,12.0,9910500.0,0.12108369910700773,0.0625657142295769,0.2115088547316176,0.16974797879808345,0.087682057760021,0.2974340025193901,0.0024032750214478048,0
2024,F842,cualquiera,MUJER,82.0,10175877.0,0.8058273503109363,0.6408984057875735,1.0002442161601222,1.1220928203700489,0.891656408790024,1.3957105245499186,0.01546541102279149,0
2024,F842,cualquiera,TOTAL,94.0,20086377.0,0.46797886945963424,0.3781745627849672,0.5726876167306441,0.6375825555943447,0.5148453251941855,0.7815604542772818,0.0043535204395711655,0
2019,F842,principal,HOMBRE,1.0,9424139.0,0.010611048924469386,0.0002686484991816215,0.05912098061094916,0.013378507988567377,0.000338714496370837,0.07759033046239602,0.00017898447600016111,0
2019,F842,principal,MUJER,12.0,9683077.0,0.12392754906317485,0.06403517300050612,0.21647648829165522,0.16280769773899523,0.08395526156546171,0.28707435980216817,0.002220468108576271,0
2019,F842,principal,TOTAL,13.0,19107216.0,0.06803712272892085,0.03622690239647577,0.11634555195355972,0.08677998854315076,0.046126124594319196,0.1496500280299497,0.0005820605054342996,0
2020,F842,principal,HOMBRE,0.0,9599101.0,0.0,0.0,0.03842942640268016,0.0,0.0,0.05386731816270108,0.0,0
2020,F842,principal,MUJER,6.0,9859209.0,0.06085680910101409,0.02233337637421877,0.1324596529246787,0.08681186498951018,0.031811379709070914,0.1903745313388988,0.0012590142009190175,0
2020,F842,principal,TOTAL,6.0,19458310.0,0.030835154748793704,0.011315958341144995,0.0671151504037025,0.042609343993124486,0.015614507006850459,0.09342881084193046,0.00030328453245258746,0
2021,F842,principal,HOMBRE,1.0,9708512.0,0.01030023962477463,0.0002607794890122181,0.057389262030462525,0.013337140222792148,0.0003376671552202009,0.07830878879827635,0.0001778793093224202,0
2021,F842,principal,MUJER,2.0,9969851.0,0.020060480342183648,0.002429417235462847,0.07246535246839657,0.027104815713363862,0.0031963086394970392,0.10264018092296638,0.00037355876457230224,0
2021,F842,principal,TOTAL,3.0,19678363.0,0.015245170545944294,0.0031439206751882835,0.044552857723695424,0.020106604894610608,0.004097320259949622,0.06073252337021126,0.00013623306234967787,0
2022,F842,principal,HOMBRE,0.0,9782978.0,0.0,0.0,0.03770712204518844,0.0,0.0,0.05447318650874278,0.0,0
2022,F842,principal,MUJER,9.0,10045585.0,0.08959159670641381,0.04096698298186053,0.17007275784754364,0.12524439661796458,0.057226670221043024,0.24030947687304283,0.0017457069167328826,0
2022,F842,principal,TOTAL,9.0,19828563.0,0.045389068284978594,0.02075477228167434,0.08616259005465583,0.06150020245134555,0.02810105839210094,0.11798750477105231,0.00042091567072513164,0
2023,F842,principal,HOMBRE,1.0,9848466.0,0.010153865586782754,0.0002570736192244546,0.056573718089080044,0.013714180380362357,0.00034721298553192984,0.07923740435676761,0.00018807874350511576,0
2023,F842,principal,MUJER,4.0,10112423.0,0.039555307367976994,0.010777489960876092,0.10127729699799637,0.05620459230298952,0.01527781505606715,0.14657529643510472,0.0007919091367154951,0
